unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
05045030800,2018,30800,Faulkner County,Arkansas,1820,39205,66732
05045030900,2018,30900,Faulkner County,Arkansas,1327,23188,32991
05045031001,2018,31001,Faulkner County,Arkansas,1557,58581,96569
05045031003,2018,31002,Faulkner County,Arkansas,941,37031,67349
05045031005,2018,31005,Faulkner County,Arkansas,3382,65365,78151
05045031006,2018,31006,Faulkner County,Arkansas,1643,46442,57424
05045031101,2018,31101,Faulkner County,Arkansas,1929,47260,61549
05045031102,2018,31102,Faulkner County,Arkansas,1912,58500,68102
05047950100,2018,950100,Franklin County,Arkansas,1348,46413,52621
05047950200,2018,950200,Franklin County,Arkansas,2789,33602,42967
05047950300,2018,950300,Franklin County,Arkansas,2663,45965,55025
05049550100,2018,550100,Fulton County,Arkansas,2415,38807,47479
05049550200,2018,550200,Fulton County,Arkansas,2585,31884,47478
05051010300,2018,10300,Garland County,Arkansas,2045,43400,51863
05051010400,2018,10400,Garland County,Arkansas,2642,44506,58893
05051010500,2018,10500,Garland County,Arkansas,2282,55539,73755
05051010600,2018,10600,Garland County,Arkansas,1446,17243,29548
05051010700,2018,10700,Garland County,Arkansas,891,17083,29525
05051010800,2018,10800,Garland County,Arkansas,1049,17480,47827
05051010900,2018,10900,Garland County,Arkansas,1624,31306,45431
05051011000,2018,11000,Garland County,Arkansas,2152,38163,55476
05051011100,2018,11100,Garland County,Arkansas,3440,58879,77506
05051011200,2018,11200,Garland County,Arkansas,3433,56156,78706
05051011300,2018,11300,Garland County,Arkansas,1906,31829,49897
05051011400,2018,11400,Garland County,Arkansas,1290,32500,38747
05051011500,2018,11500,Garland County,Arkansas,955,22731,34732
05051011601,2018,11601,Garland County,Arkansas,2251,64555,78663
05051011602,2018,11602,Garland County,Arkansas,1798,53324,74568
05051011700,2018,11700,Garland County,Arkansas,2265,43770,77364
05051011800,2018,11800,Garland County,Arkansas,2129,42338,51680
05051011900,2018,11900,Garland County,Arkansas,2391,59446,93160
05051012001,2018,12001,Garland County,Arkansas,2146,42687,52663
05051012002,2018,12002,Garland County,Arkansas,1759,52686,68054
05053470100,2018,470100,Grant County,Arkansas,1840,58214,71528
05053470200,2018,470200,Grant County,Arkansas,1059,57047,65384
05053470300,2018,470300,Grant County,Arkansas,1482,44268,53827
05053470400,2018,470400,Grant County,Arkansas,2399,49827,71941
05055480100,2018,480100,Greene County,Arkansas,1225,43773,53604
05055480200,2018,480200,Greene County,Arkansas,1650,48693,53105
05055480300,2018,480300,Greene County,Arkansas,1409,53911,68300
05055480400,2018,480400,Greene County,Arkansas,2833,41895,54798
05055480500,2018,480500,Greene County,Arkansas,2452,33833,41815
05055480600,2018,480600,Greene County,Arkansas,2845,60823,70489
05055480700,2018,480700,Greene County,Arkansas,792,36042,39968
