unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
05003960300,2018,960300,Ashley County,Arkansas,409,68,115,226,0,3152,384,482,1031,633,84,308,230,16.6,28.1,55.3,0.0,12.2,15.3,32.7,20.1,2.7,9.8,7.3,1721,40375,55449,4755,536,11.3,4219,88.7,3112,65.4,1060,22.3,11,0.2,0,0.0,0,0.0,5,0.1,31,0.7
05003960400,2018,960400,Ashley County,Arkansas,128,42,58,28,0,941,48,94,422,202,64,68,43,32.8,45.3,21.9,0.0,5.1,10.0,44.8,21.5,6.8,7.2,4.6,527,42284,54734,1413,12,0.8,1401,99.2,886,62.7,515,36.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
05003960500,2018,960500,Ashley County,Arkansas,284,75,87,122,0,2137,139,159,1143,387,207,67,35,26.4,30.6,43.0,0.0,6.5,7.4,53.5,18.1,9.7,3.1,1.6,1100,46522,53420,2925,9,0.3,2916,99.7,2431,83.1,404,13.8,39,1.3,42,1.4,0,0.0,0,0.0,0,0.0
05003960600,2018,960600,Ashley County,Arkansas,458,115,222,121,0,3452,154,385,1112,962,346,398,95,25.1,48.5,26.4,0.0,4.5,11.2,32.2,27.9,10.0,11.5,2.8,2192,30370,55654,5296,361,6.8,4935,93.2,3049,57.6,1863,35.2,0,0.0,0,0.0,0,0.0,0,0.0,23,0.4
05003960700,2018,960700,Ashley County,Arkansas,192,23,51,118,0,1234,93,131,549,275,72,73,41,12.0,26.6,61.5,0.0,7.5,10.6,44.5,22.3,5.8,5.9,3.3,704,41442,50207,1872,50,2.7,1822,97.3,1235,66.0,541,28.9,0,0.0,0,0.0,0,0.0,0,0.0,46,2.5
05005950100,2018,950100,Baxter County,Arkansas,151,37,59,55,0,3519,33,254,1309,948,341,461,173,24.5,39.1,36.4,0.0,0.9,7.2,37.2,26.9,9.7,13.1,4.9,2134,39912,46167,4864,9,0.2,4855,99.8,4839,99.5,8,0.2,8,0.2,0,0.0,0,0.0,0,0.0,0,0.0
05005950200,2018,950200,Baxter County,Arkansas,312,46,150,116,0,3284,22,219,1134,754,276,482,397,14.7,48.1,37.2,0.0,0.7,6.7,34.5,23.0,8.4,14.7,12.1,2101,48064,84809,4289,34,0.8,4255,99.2,4090,95.4,3,0.1,0,0.0,15,0.3,0,0.0,0,0.0,147,3.4
05005950300,2018,950300,Baxter County,Arkansas,324,101,108,115,0,3745,152,432,1248,996,322,428,167,31.2,33.3,35.5,0.0,4.1,11.5,33.3,26.6,8.6,11.4,4.5,2303,34818,47727,4943,299,6.0,4644,94.0,4624,93.5,11,0.2,0,0.0,9,0.2,0,0.0,0,0.0,0,0.0
05005950400,2018,950400,Baxter County,Arkansas,187,19,89,79,0,2564,57,176,818,690,244,398,181,10.2,47.6,42.2,0.0,2.2,6.9,31.9,26.9,9.5,15.5,7.1,1468,38632,59570,3347,25,0.7,3322,99.3,3238,96.7,2,0.1,31,0.9,0,0.0,0,0.0,0,0.0,51,1.5
05005950500,2018,950500,Baxter County,Arkansas,210,51,51,108,0,3543,127,341,1063,844,441,392,335,24.3,24.3,51.4,0.0,3.6,9.6,30.0,23.8,12.4,11.1,9.5,1953,39077,62292,4660,68,1.5,4592,98.5,4405,94.5,24,0.5,14,0.3,71,1.5,0,0.0,6,0.1,72,1.5
05005950600,2018,950600,Baxter County,Arkansas,143,64,9,50,20,3092,145,292,1082,827,206,336,204,44.8,6.3,35.0,14.0,4.7,9.4,35.0,26.7,6.7,10.9,6.6,1744,41780,57080,3696,15,0.4,3681,99.6,3537,95.7,0,0.0,26,0.7,0,0.0,13,0.4,0,0.0,105,2.8
05005950700,2018,950700,Baxter County,Arkansas,321,69,149,82,21,2595,24,355,948,481,166,404,217,21.5,46.4,25.5,6.5,0.9,13.7,36.5,18.5,6.4,15.6,8.4,1578,37202,50528,3371,316,9.4,3055,90.6,3005,89.1,0,0.0,15,0.4,0,0.0,0,0.0,0,0.0,35,1.0
05005950800,2018,950800,Baxter County,Arkansas,166,59,66,38,3,5431,182,359,2069,1657,530,426,208,35.5,39.8,22.9,1.8,3.4,6.6,38.1,30.5,9.8,7.8,3.8,2826,48360,57767,6371,105,1.6,6266,98.4,5949,93.4,0,0.0,16,0.3,61,1.0,0,0.0,75,1.2,165,2.6
05005950900,2018,950900,Baxter County,Arkansas,533,58,221,254,0,3873,141,436,1419,922,362,348,245,10.9,41.5,47.7,0.0,3.6,11.3,36.6,23.8,9.3,9.0,6.3,2263,40946,50094,5678,56,1.0,5622,99.0,5425,95.5,26,0.5,19,0.3,16,0.3,0,0.0,0,0.0,136,2.4
05007020101,2018,20101,Benton County,Arkansas,209,48,61,100,0,4057,131,278,2142,792,222,373,119,23.0,29.2,47.8,0.0,3.2,6.9,52.8,19.5,5.5,9.2,2.9,2087,60063,70024,5516,143,2.6,5373,97.4,5124,92.9,72,1.3,92,1.7,26,0.5,22,0.4,0,0.0,37,0.7
05007020102,2018,20102,Benton County,Arkansas,376,75,187,113,1,4339,319,225,1134,970,313,891,487,19.9,49.7,30.1,0.3,7.4,5.2,26.1,22.4,7.2,20.5,11.2,2303,69402,99946,7208,605,8.4,6603,91.6,6234,86.5,123,1.7,70,1.0,95,1.3,0,0.0,0,0.0,81,1.1
05007020201,2018,20201,Benton County,Arkansas,577,75,294,166,42,2993,465,362,933,544,180,344,165,13.0,51.0,28.8,7.3,15.5,12.1,31.2,18.2,6.0,11.5,5.5,1797,39929,62614,4908,1692,34.5,3216,65.5,2708,55.2,63,1.3,59,1.2,206,4.2,143,2.9,0,0.0,37,0.8
05007020203,2018,20203,Benton County,Arkansas,380,25,232,96,27,2166,129,96,638,433,128,482,260,6.6,61.1,25.3,7.1,6.0,4.4,29.5,20.0,5.9,22.3,12.0,1183,53042,89257,3270,614,18.8,2656,81.2,2513,76.9,12,0.4,47,1.4,49,1.5,0,0.0,0,0.0,35,1.1
05007020205,2018,20205,Benton County,Arkansas,745,135,493,103,14,4010,898,572,1375,496,134,395,140,18.1,66.2,13.8,1.9,22.4,14.3,34.3,12.4,3.3,9.9,3.5,2052,48382,71834,6495,3728,57.4,2767,42.6,2509,38.6,0,0.0,28,0.4,30,0.5,125,1.9,20,0.3,55,0.8
05007020206,2018,20206,Benton County,Arkansas,777,79,427,239,32,3764,763,438,1264,674,131,403,91,10.2,55.0,30.8,4.1,20.3,11.6,33.6,17.9,3.5,10.7,2.4,2160,53797,61004,6735,3969,58.9,2766,41.1,2267,33.7,203,3.0,74,1.1,45,0.7,0,0.0,0,0.0,177,2.6
05007020301,2018,20301,Benton County,Arkansas,288,67,113,108,0,2527,404,386,979,465,130,112,51,23.3,39.2,37.5,0.0,16.0,15.3,38.7,18.4,5.1,4.4,2.0,1774,29085,37234,4003,1738,43.4,2265,56.6,1717,42.9,164,4.1,51,1.3,85,2.1,133,3.3,0,0.0,115,2.9
05007020302,2018,20302,Benton County,Arkansas,399,54,195,142,8,2633,402,240,893,523,74,343,158,13.5,48.9,35.6,2.0,15.3,9.1,33.9,19.9,2.8,13.0,6.0,1659,41875,52836,4164,1812,43.5,2352,56.5,2168,52.1,37,0.9,0,0.0,47,1.1,12,0.3,0,0.0,88,2.1
05007020304,2018,20304,Benton County,Arkansas,430,17,162,174,77,2531,211,154,584,511,158,531,382,4.0,37.7,40.5,17.9,8.3,6.1,23.1,20.2,6.2,21.0,15.1,1499,56809,81574,3877,616,15.9,3261,84.1,2767,71.4,119,3.1,15,0.4,272,7.0,0,0.0,0,0.0,88,2.3
05007020305,2018,20305,Benton County,Arkansas,382,87,187,76,32,2771,318,114,888,629,146,496,180,22.8,49.0,19.9,8.4,11.5,4.1,32.0,22.7,5.3,17.9,6.5,1508,56923,72879,4180,1256,30.0,2924,70.0,2702,64.6,115,2.8,19,0.5,31,0.7,12,0.3,10,0.2,35,0.8
05007020401,2018,20401,Benton County,Arkansas,493,131,179,116,67,4654,522,268,1418,1128,362,566,390,26.6,36.3,23.5,13.6,11.2,5.8,30.5,24.2,7.8,12.2,8.4,2630,48913,73566,6896,1336,19.4,5560,80.6,5329,77.3,73,1.1,78,1.1,80,1.2,0,0.0,0,0.0,0,0.0
05007020402,2018,20402,Benton County,Arkansas,385,24,185,163,13,3189,203,312,982,847,176,476,193,6.2,48.1,42.3,3.4,6.4,9.8,30.8,26.6,5.5,14.9,6.1,1603,50704,65799,4945,1548,31.3,3397,68.7,2986,60.4,16,0.3,90,1.8,71,1.4,91,1.8,0,0.0,143,2.9
05007020404,2018,20404,Benton County,Arkansas,427,35,167,171,54,3218,231,398,1217,610,153,386,223,8.2,39.1,40.0,12.6,7.2,12.4,37.8,19.0,4.8,12.0,6.9,1745,48475,61454,4937,2089,42.3,2848,57.7,2651,53.7,31,0.6,22,0.4,68,1.4,0,0.0,0,0.0,76,1.5
05007020405,2018,20405,Benton County,Arkansas,395,0,41,218,136,2583,0,30,436,520,117,853,627,0.0,10.4,55.2,34.4,0.0,1.2,16.9,20.1,4.5,33.0,24.3,1567,97933,138932,4000,662,16.6,3338,83.5,3003,75.1,54,1.4,10,0.3,251,6.3,0,0.0,0,0.0,20,0.5
05007020501,2018,20501,Benton County,Arkansas,322,181,82,46,13,3827,142,173,1016,648,136,998,714,56.2,25.5,14.3,4.0,3.7,4.5,26.5,16.9,3.6,26.1,18.7,2140,85380,110916,5822,650,11.2,5172,88.8,4265,73.3,47,0.8,0,0.0,737,12.7,31,0.5,13,0.2,79,1.4
05007020503,2018,20503,Benton County,Arkansas,453,7,230,127,89,2695,119,223,666,461,131,803,292,1.5,50.8,28.0,19.6,4.4,8.3,24.7,17.1,4.9,29.8,10.8,1848,50625,57258,4332,809,18.7,3523,81.3,2039,47.1,233,5.4,18,0.4,1107,25.6,0,0.0,0,0.0,126,2.9
05007020504,2018,20504,Benton County,Arkansas,494,85,278,113,18,2123,85,222,629,507,75,429,176,17.2,56.3,22.9,3.6,4.0,10.5,29.6,23.9,3.5,20.2,8.3,1317,46033,72394,3539,852,24.1,2687,75.9,2362,66.7,51,1.4,0,0.0,143,4.0,0,0.0,0,0.0,131,3.7
05007020603,2018,20603,Benton County,Arkansas,450,15,139,236,60,5987,81,155,615,816,384,2356,1580,3.3,30.9,52.4,13.3,1.4,2.6,10.3,13.6,6.4,39.4,26.4,3525,91448,115318,8948,724,8.1,8224,91.9,5704,63.7,449,5.0,89,1.0,1495,16.7,0,0.0,155,1.7,332,3.7
05007020604,2018,20604,Benton County,Arkansas,607,68,379,111,49,3053,104,154,1059,648,147,739,202,11.2,62.4,18.3,8.1,3.4,5.0,34.7,21.2,4.8,24.2,6.6,1689,52198,78603,4516,583,12.9,3933,87.1,3336,73.9,70,1.6,41,0.9,127,2.8,25,0.6,6,0.1,328,7.3
05007020605,2018,20605,Benton County,Arkansas,371,41,89,173,68,2897,72,129,713,502,174,807,500,11.1,24.0,46.6,18.3,2.5,4.5,24.6,17.3,6.0,27.9,17.3,1596,76875,103787,4331,292,6.7,4039,93.3,3524,81.4,114,2.6,97,2.2,153,3.5,0,0.0,0,0.0,151,3.5
05007020606,2018,20606,Benton County,Arkansas,275,25,108,133,9,2804,0,59,453,596,141,1058,497,9.1,39.3,48.4,3.3,0.0,2.1,16.2,21.3,5.0,37.7,17.7,1426,125000,191696,4090,264,6.5,3826,93.5,3772,92.2,0,0.0,7,0.2,36,0.9,0,0.0,0,0.0,11,0.3
05007020701,2018,20701,Benton County,Arkansas,291,42,137,87,25,3911,62,148,1067,1024,466,920,224,14.4,47.1,29.9,8.6,1.6,3.8,27.3,26.2,11.9,23.5,5.7,2118,66991,79995,5593,264,4.7,5329,95.3,5181,92.6,48,0.9,31,0.6,24,0.4,0,0.0,0,0.0,45,0.8
05007020703,2018,20703,Benton County,Arkansas,296,21,121,154,0,3580,23,78,1041,973,322,792,351,7.1,40.9,52.0,0.0,0.6,2.2,29.1,27.2,9.0,22.1,9.8,1961,73487,86396,4838,170,3.5,4668,96.5,4340,89.7,20,0.4,63,1.3,107,2.2,0,0.0,0,0.0,138,2.9
05007020704,2018,20704,Benton County,Arkansas,262,25,79,97,61,3114,53,148,896,801,203,647,366,9.5,30.2,37.0,23.3,1.7,4.8,28.8,25.7,6.5,20.8,11.8,1752,77830,92616,4604,82,1.8,4522,98.2,4385,95.2,30,0.7,0,0.0,41,0.9,0,0.0,0,0.0,66,1.4
05007020801,2018,20801,Benton County,Arkansas,164,49,31,74,10,3933,35,82,895,1169,444,866,442,29.9,18.9,45.1,6.1,0.9,2.1,22.8,29.7,11.3,22.0,11.2,2028,75417,91091,4508,59,1.3,4449,98.7,4346,96.4,0,0.0,26,0.6,37,0.8,14,0.3,12,0.3,14,0.3
05007020803,2018,20803,Benton County,Arkansas,137,0,77,25,35,3299,14,134,941,893,272,631,414,0.0,56.2,18.2,25.5,0.4,4.1,28.5,27.1,8.2,19.1,12.5,1873,57146,74422,3951,52,1.3,3899,98.7,3745,94.8,18,0.5,90,2.3,10,0.3,0,0.0,0,0.0,36,0.9
05007020805,2018,20805,Benton County,Arkansas,328,32,46,215,35,3562,38,122,728,977,278,990,429,9.8,14.0,65.5,10.7,1.1,3.4,20.4,27.4,7.8,27.8,12.0,2077,56762,87760,4783,361,7.5,4422,92.5,4151,86.8,50,1.0,18,0.4,104,2.2,0,0.0,0,0.0,99,2.1
05007020806,2018,20806,Benton County,Arkansas,287,20,46,211,10,4447,88,132,1239,1007,314,1122,545,7.0,16.0,73.5,3.5,2.0,3.0,27.9,22.6,7.1,25.2,12.3,2317,77150,114951,6180,359,5.8,5821,94.2,5447,88.1,122,2.0,0,0.0,26,0.4,0,0.0,0,0.0,226,3.7
05007020901,2018,20901,Benton County,Arkansas,678,115,178,235,150,5707,70,198,1353,1359,366,1627,734,17.0,26.3,34.7,22.1,1.2,3.5,23.7,23.8,6.4,28.5,12.9,3278,79063,89080,9529,810,8.5,8719,91.5,7416,77.8,612,6.4,21,0.2,545,5.7,7,0.1,0,0.0,118,1.2
05007020902,2018,20902,Benton County,Arkansas,515,58,312,133,12,4637,86,416,1714,954,320,777,370,11.3,60.6,25.8,2.3,1.9,9.0,37.0,20.6,6.9,16.8,8.0,2561,64622,82900,7399,530,7.2,6869,92.8,6243,84.4,191,2.6,30,0.4,88,1.2,0,0.0,11,0.1,306,4.1
05007021001,2018,21001,Benton County,Arkansas,506,39,268,185,14,3524,75,385,1471,692,229,448,224,7.7,53.0,36.6,2.8,2.1,10.9,41.7,19.6,6.5,12.7,6.4,1985,49750,67112,5326,342,6.4,4984,93.6,4622,86.8,20,0.4,163,3.1,25,0.5,0,0.0,0,0.0,154,2.9
05007021002,2018,21002,Benton County,Arkansas,731,133,355,211,32,4834,304,280,1769,1093,234,809,345,18.2,48.6,28.9,4.4,6.3,5.8,36.6,22.6,4.8,16.7,7.1,2699,54422,65485,7492,794,10.6,6698,89.4,5935,79.2,66,0.9,87,1.2,245,3.3,10,0.1,33,0.4,322,4.3
05007021101,2018,21101,Benton County,Arkansas,358,13,100,117,128,2940,286,355,1075,525,170,328,201,3.6,27.9,32.7,35.8,9.7,12.1,36.6,17.9,5.8,11.2,6.8,1716,48800,56789,4605,1147,24.9,3458,75.1,2393,52.0,12,0.3,618,13.4,133,2.9,0,0.0,37,0.8,265,5.8
05007021102,2018,21102,Benton County,Arkansas,376,25,256,85,10,2172,108,240,891,391,62,366,114,6.6,68.1,22.6,2.7,5.0,11.0,41.0,18.0,2.9,16.9,5.2,1212,54167,61684,3814,1038,27.2,2776,72.8,2280,59.8,68,1.8,178,4.7,75,2.0,0,0.0,0,0.0,175,4.6
05007021201,2018,21201,Benton County,Arkansas,1623,24,364,1139,96,2357,184,228,644,545,112,352,292,1.5,22.4,70.2,5.9,7.8,9.7,27.3,23.1,4.8,14.9,12.4,1276,42415,71278,5051,960,19.0,4091,81.0,3241,64.2,150,3.0,164,3.2,147,2.9,0,0.0,11,0.2,378,7.5
05007021202,2018,21202,Benton County,Arkansas,357,72,213,62,10,2100,280,261,677,538,76,212,56,20.2,59.7,17.4,2.8,13.3,12.4,32.2,25.6,3.6,10.1,2.7,1171,35268,45737,3407,1153,33.8,2254,66.2,2050,60.2,38,1.1,55,1.6,0,0.0,10,0.3,0,0.0,101,3.0
05007021301,2018,21301,Benton County,Arkansas,496,45,264,156,31,4544,88,505,1570,758,158,1187,278,9.1,53.2,31.5,6.3,1.9,11.1,34.6,16.7,3.5,26.1,6.1,2483,62844,85251,7108,648,9.1,6460,90.9,5855,82.4,60,0.8,189,2.7,124,1.7,0,0.0,0,0.0,232,3.3
05007021304,2018,21304,Benton County,Arkansas,585,76,168,303,38,4831,94,93,983,1098,157,1383,1023,13.0,28.7,51.8,6.5,1.9,1.9,20.3,22.7,3.2,28.6,21.2,2841,90442,103701,8284,838,10.1,7446,89.9,5548,67.0,137,1.7,41,0.5,1488,18.0,34,0.4,129,1.6,69,0.8
05007021305,2018,21305,Benton County,Arkansas,462,76,170,190,26,3768,231,111,1202,887,170,973,194,16.5,36.8,41.1,5.6,6.1,2.9,31.9,23.5,4.5,25.8,5.1,2172,61818,76446,6245,469,7.5,5776,92.5,5190,83.1,19,0.3,169,2.7,181,2.9,0,0.0,0,0.0,217,3.5
05007021306,2018,21306,Benton County,Arkansas,195,27,51,79,38,2681,0,45,300,384,64,1205,683,13.8,26.2,40.5,19.5,0.0,1.7,11.2,14.3,2.4,44.9,25.5,1565,138021,223988,4031,274,6.8,3757,93.2,3443,85.4,18,0.4,28,0.7,134,3.3,0,0.0,18,0.4,116,2.9
05007021308,2018,21308,Benton County,Arkansas,180,27,83,52,18,3099,31,113,284,444,135,1392,700,15.0,46.1,28.9,10.0,1.0,3.6,9.2,14.3,4.4,44.9,22.6,1684,136715,162391,4988,242,4.9,4746,95.1,4302,86.2,33,0.7,5,0.1,189,3.8,0,0.0,0,0.0,217,4.4
05007021310,2018,21310,Benton County,Arkansas,563,84,267,169,43,5465,299,178,1564,1046,253,1309,816,14.9,47.4,30.0,7.6,5.5,3.3,28.6,19.1,4.6,24.0,14.9,3076,74808,96210,8912,1927,21.6,6985,78.4,6515,73.1,58,0.7,97,1.1,217,2.4,0,0.0,15,0.2,83,0.9
05007021311,2018,21311,Benton County,Arkansas,650,52,192,305,101,4697,160,177,956,726,276,1717,685,8.0,29.5,46.9,15.5,3.4,3.8,20.4,15.5,5.9,36.6,14.6,2485,95594,129624,7668,360,4.7,7308,95.3,6470,84.4,178,2.3,86,1.1,275,3.6,0,0.0,0,0.0,299,3.9
05007021404,2018,21404,Benton County,Arkansas,117,25,77,11,4,2670,93,365,1115,422,230,352,93,21.4,65.8,9.4,3.4,3.5,13.7,41.8,15.8,8.6,13.2,3.5,1370,60128,75577,3587,491,13.7,3096,86.3,3066,85.5,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,28,0.8
05007021405,2018,21405,Benton County,Arkansas,106,12,56,38,0,1599,45,141,570,256,72,304,211,11.3,52.8,35.8,0.0,2.8,8.8,35.6,16.0,4.5,19.0,13.2,879,64896,90856,1917,16,0.8,1901,99.2,1797,93.7,6,0.3,69,3.6,19,1.0,9,0.5,0,0.0,1,0.1
05007021406,2018,21406,Benton County,Arkansas,549,109,247,136,57,3652,427,407,1177,592,130,536,383,19.9,45.0,24.8,10.4,11.7,11.1,32.2,16.2,3.6,14.7,10.5,1906,66085,71037,5706,1421,24.9,4285,75.1,3444,60.4,72,1.3,79,1.4,105,1.8,523,9.2,0,0.0,62,1.1
05007021407,2018,21407,Benton County,Arkansas,184,11,68,65,40,3682,51,109,1036,914,391,816,365,6.0,37.0,35.3,21.7,1.4,3.0,28.1,24.8,10.6,22.2,9.9,1996,71574,99598,4695,171,3.6,4524,96.4,4277,91.1,0,0.0,64,1.4,97,2.1,0,0.0,0,0.0,86,1.8
05007021408,2018,21408,Benton County,Arkansas,530,45,178,188,119,3513,407,370,1525,638,162,265,146,8.5,33.6,35.5,22.5,11.6,10.5,43.4,18.2,4.6,7.5,4.2,1815,54112,62899,5825,1617,27.8,4208,72.2,3347,57.5,158,2.7,71,1.2,213,3.7,239,4.1,0,0.0,180,3.1
05007021409,2018,21409,Benton County,Arkansas,93,34,8,29,22,1699,52,28,465,469,183,289,213,36.6,8.6,31.2,23.7,3.1,1.6,27.4,27.6,10.8,17.0,12.5,929,69962,89045,2222,0,0.0,2222,100.0,2144,96.5,6,0.3,23,1.0,0,0.0,0,0.0,0,0.0,49,2.2
05009790100,2018,790100,Boone County,Arkansas,422,48,210,148,16,4918,216,440,1507,1369,475,651,260,11.4,49.8,35.1,3.8,4.4,8.9,30.6,27.8,9.7,13.2,5.3,2645,49388,64990,6773,292,4.3,6481,95.7,6265,92.5,24,0.4,48,0.7,66,1.0,0,0.0,0,0.0,78,1.2
05009790200,2018,790200,Boone County,Arkansas,450,160,86,168,36,4320,279,242,1558,1310,428,330,173,35.6,19.1,37.3,8.0,6.5,5.6,36.1,30.3,9.9,7.6,4.0,2389,45592,58975,5884,252,4.3,5632,95.7,5545,94.2,0,0.0,53,0.9,14,0.2,0,0.0,0,0.0,20,0.3
05009790300,2018,790300,Boone County,Arkansas,417,21,161,235,0,3585,256,225,1352,942,274,315,221,5.0,38.6,56.4,0.0,7.1,6.3,37.7,26.3,7.6,8.8,6.2,2127,43256,52405,5638,64,1.1,5574,98.9,5350,94.9,14,0.2,94,1.7,2,0.0,0,0.0,2,0.0,112,2.0
05009790400,2018,790400,Boone County,Arkansas,394,75,105,150,64,4626,98,439,1612,1384,385,512,196,19.0,26.6,38.1,16.2,2.1,9.5,34.8,29.9,8.3,11.1,4.2,2353,52404,82606,6236,37,0.6,6199,99.4,6040,96.9,0,0.0,18,0.3,51,0.8,36,0.6,0,0.0,54,0.9
