unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
05007020205,2018,20205,Benton County,Arkansas,745,135,493,103,14,4010,898,572,1375,496,134,395,140,18.1,66.2,13.8,1.9,22.4,14.3,34.3,12.4,3.3,9.9,3.5
05007020206,2018,20206,Benton County,Arkansas,777,79,427,239,32,3764,763,438,1264,674,131,403,91,10.2,55.0,30.8,4.1,20.3,11.6,33.6,17.9,3.5,10.7,2.4
05007020301,2018,20301,Benton County,Arkansas,288,67,113,108,0,2527,404,386,979,465,130,112,51,23.3,39.2,37.5,0.0,16.0,15.3,38.7,18.4,5.1,4.4,2.0
05007020302,2018,20302,Benton County,Arkansas,399,54,195,142,8,2633,402,240,893,523,74,343,158,13.5,48.9,35.6,2.0,15.3,9.1,33.9,19.9,2.8,13.0,6.0
05007020304,2018,20304,Benton County,Arkansas,430,17,162,174,77,2531,211,154,584,511,158,531,382,4.0,37.7,40.5,17.9,8.3,6.1,23.1,20.2,6.2,21.0,15.1
05007020305,2018,20305,Benton County,Arkansas,382,87,187,76,32,2771,318,114,888,629,146,496,180,22.8,49.0,19.9,8.4,11.5,4.1,32.0,22.7,5.3,17.9,6.5
05007020401,2018,20401,Benton County,Arkansas,493,131,179,116,67,4654,522,268,1418,1128,362,566,390,26.6,36.3,23.5,13.6,11.2,5.8,30.5,24.2,7.8,12.2,8.4
05007020402,2018,20402,Benton County,Arkansas,385,24,185,163,13,3189,203,312,982,847,176,476,193,6.2,48.1,42.3,3.4,6.4,9.8,30.8,26.6,5.5,14.9,6.1
05007020404,2018,20404,Benton County,Arkansas,427,35,167,171,54,3218,231,398,1217,610,153,386,223,8.2,39.1,40.0,12.6,7.2,12.4,37.8,19.0,4.8,12.0,6.9
05007020405,2018,20405,Benton County,Arkansas,395,0,41,218,136,2583,0,30,436,520,117,853,627,0.0,10.4,55.2,34.4,0.0,1.2,16.9,20.1,4.5,33.0,24.3
05007020501,2018,20501,Benton County,Arkansas,322,181,82,46,13,3827,142,173,1016,648,136,998,714,56.2,25.5,14.3,4.0,3.7,4.5,26.5,16.9,3.6,26.1,18.7
05007020503,2018,20503,Benton County,Arkansas,453,7,230,127,89,2695,119,223,666,461,131,803,292,1.5,50.8,28.0,19.6,4.4,8.3,24.7,17.1,4.9,29.8,10.8
05007020504,2018,20504,Benton County,Arkansas,494,85,278,113,18,2123,85,222,629,507,75,429,176,17.2,56.3,22.9,3.6,4.0,10.5,29.6,23.9,3.5,20.2,8.3
05007020603,2018,20603,Benton County,Arkansas,450,15,139,236,60,5987,81,155,615,816,384,2356,1580,3.3,30.9,52.4,13.3,1.4,2.6,10.3,13.6,6.4,39.4,26.4
05007020604,2018,20604,Benton County,Arkansas,607,68,379,111,49,3053,104,154,1059,648,147,739,202,11.2,62.4,18.3,8.1,3.4,5.0,34.7,21.2,4.8,24.2,6.6
05007020605,2018,20605,Benton County,Arkansas,371,41,89,173,68,2897,72,129,713,502,174,807,500,11.1,24.0,46.6,18.3,2.5,4.5,24.6,17.3,6.0,27.9,17.3
05007020606,2018,20606,Benton County,Arkansas,275,25,108,133,9,2804,0,59,453,596,141,1058,497,9.1,39.3,48.4,3.3,0.0,2.1,16.2,21.3,5.0,37.7,17.7
05007020701,2018,20701,Benton County,Arkansas,291,42,137,87,25,3911,62,148,1067,1024,466,920,224,14.4,47.1,29.9,8.6,1.6,3.8,27.3,26.2,11.9,23.5,5.7
05007020703,2018,20703,Benton County,Arkansas,296,21,121,154,0,3580,23,78,1041,973,322,792,351,7.1,40.9,52.0,0.0,0.6,2.2,29.1,27.2,9.0,22.1,9.8
05007020704,2018,20704,Benton County,Arkansas,262,25,79,97,61,3114,53,148,896,801,203,647,366,9.5,30.2,37.0,23.3,1.7,4.8,28.8,25.7,6.5,20.8,11.8
05007020801,2018,20801,Benton County,Arkansas,164,49,31,74,10,3933,35,82,895,1169,444,866,442,29.9,18.9,45.1,6.1,0.9,2.1,22.8,29.7,11.3,22.0,11.2
05007020803,2018,20803,Benton County,Arkansas,137,0,77,25,35,3299,14,134,941,893,272,631,414,0.0,56.2,18.2,25.5,0.4,4.1,28.5,27.1,8.2,19.1,12.5
05007020805,2018,20805,Benton County,Arkansas,328,32,46,215,35,3562,38,122,728,977,278,990,429,9.8,14.0,65.5,10.7,1.1,3.4,20.4,27.4,7.8,27.8,12.0
05007020806,2018,20806,Benton County,Arkansas,287,20,46,211,10,4447,88,132,1239,1007,314,1122,545,7.0,16.0,73.5,3.5,2.0,3.0,27.9,22.6,7.1,25.2,12.3
05007020901,2018,20901,Benton County,Arkansas,678,115,178,235,150,5707,70,198,1353,1359,366,1627,734,17.0,26.3,34.7,22.1,1.2,3.5,23.7,23.8,6.4,28.5,12.9
05007020902,2018,20902,Benton County,Arkansas,515,58,312,133,12,4637,86,416,1714,954,320,777,370,11.3,60.6,25.8,2.3,1.9,9.0,37.0,20.6,6.9,16.8,8.0
05007021001,2018,21001,Benton County,Arkansas,506,39,268,185,14,3524,75,385,1471,692,229,448,224,7.7,53.0,36.6,2.8,2.1,10.9,41.7,19.6,6.5,12.7,6.4
05007021002,2018,21002,Benton County,Arkansas,731,133,355,211,32,4834,304,280,1769,1093,234,809,345,18.2,48.6,28.9,4.4,6.3,5.8,36.6,22.6,4.8,16.7,7.1
05007021101,2018,21101,Benton County,Arkansas,358,13,100,117,128,2940,286,355,1075,525,170,328,201,3.6,27.9,32.7,35.8,9.7,12.1,36.6,17.9,5.8,11.2,6.8
05007021102,2018,21102,Benton County,Arkansas,376,25,256,85,10,2172,108,240,891,391,62,366,114,6.6,68.1,22.6,2.7,5.0,11.0,41.0,18.0,2.9,16.9,5.2
05007021201,2018,21201,Benton County,Arkansas,1623,24,364,1139,96,2357,184,228,644,545,112,352,292,1.5,22.4,70.2,5.9,7.8,9.7,27.3,23.1,4.8,14.9,12.4
05007021202,2018,21202,Benton County,Arkansas,357,72,213,62,10,2100,280,261,677,538,76,212,56,20.2,59.7,17.4,2.8,13.3,12.4,32.2,25.6,3.6,10.1,2.7
05007021301,2018,21301,Benton County,Arkansas,496,45,264,156,31,4544,88,505,1570,758,158,1187,278,9.1,53.2,31.5,6.3,1.9,11.1,34.6,16.7,3.5,26.1,6.1
05007021304,2018,21304,Benton County,Arkansas,585,76,168,303,38,4831,94,93,983,1098,157,1383,1023,13.0,28.7,51.8,6.5,1.9,1.9,20.3,22.7,3.2,28.6,21.2
05007021305,2018,21305,Benton County,Arkansas,462,76,170,190,26,3768,231,111,1202,887,170,973,194,16.5,36.8,41.1,5.6,6.1,2.9,31.9,23.5,4.5,25.8,5.1
05007021306,2018,21306,Benton County,Arkansas,195,27,51,79,38,2681,0,45,300,384,64,1205,683,13.8,26.2,40.5,19.5,0.0,1.7,11.2,14.3,2.4,44.9,25.5
05007021308,2018,21308,Benton County,Arkansas,180,27,83,52,18,3099,31,113,284,444,135,1392,700,15.0,46.1,28.9,10.0,1.0,3.6,9.2,14.3,4.4,44.9,22.6
05007021310,2018,21310,Benton County,Arkansas,563,84,267,169,43,5465,299,178,1564,1046,253,1309,816,14.9,47.4,30.0,7.6,5.5,3.3,28.6,19.1,4.6,24.0,14.9
05007021311,2018,21311,Benton County,Arkansas,650,52,192,305,101,4697,160,177,956,726,276,1717,685,8.0,29.5,46.9,15.5,3.4,3.8,20.4,15.5,5.9,36.6,14.6
05007021404,2018,21404,Benton County,Arkansas,117,25,77,11,4,2670,93,365,1115,422,230,352,93,21.4,65.8,9.4,3.4,3.5,13.7,41.8,15.8,8.6,13.2,3.5
05007021405,2018,21405,Benton County,Arkansas,106,12,56,38,0,1599,45,141,570,256,72,304,211,11.3,52.8,35.8,0.0,2.8,8.8,35.6,16.0,4.5,19.0,13.2
05007021406,2018,21406,Benton County,Arkansas,549,109,247,136,57,3652,427,407,1177,592,130,536,383,19.9,45.0,24.8,10.4,11.7,11.1,32.2,16.2,3.6,14.7,10.5
05007021407,2018,21407,Benton County,Arkansas,184,11,68,65,40,3682,51,109,1036,914,391,816,365,6.0,37.0,35.3,21.7,1.4,3.0,28.1,24.8,10.6,22.2,9.9
05007021408,2018,21408,Benton County,Arkansas,530,45,178,188,119,3513,407,370,1525,638,162,265,146,8.5,33.6,35.5,22.5,11.6,10.5,43.4,18.2,4.6,7.5,4.2
05007021409,2018,21409,Benton County,Arkansas,93,34,8,29,22,1699,52,28,465,469,183,289,213,36.6,8.6,31.2,23.7,3.1,1.6,27.4,27.6,10.8,17.0,12.5
05009790100,2018,790100,Boone County,Arkansas,422,48,210,148,16,4918,216,440,1507,1369,475,651,260,11.4,49.8,35.1,3.8,4.4,8.9,30.6,27.8,9.7,13.2,5.3
05009790200,2018,790200,Boone County,Arkansas,450,160,86,168,36,4320,279,242,1558,1310,428,330,173,35.6,19.1,37.3,8.0,6.5,5.6,36.1,30.3,9.9,7.6,4.0
05009790300,2018,790300,Boone County,Arkansas,417,21,161,235,0,3585,256,225,1352,942,274,315,221,5.0,38.6,56.4,0.0,7.1,6.3,37.7,26.3,7.6,8.8,6.2
05009790400,2018,790400,Boone County,Arkansas,394,75,105,150,64,4626,98,439,1612,1384,385,512,196,19.0,26.6,38.1,16.2,2.1,9.5,34.8,29.9,8.3,11.1,4.2
05009790501,2018,790501,Boone County,Arkansas,281,28,64,149,40,2624,123,180,974,711,182,303,151,10.0,22.8,53.0,14.2,4.7,6.9,37.1,27.1,6.9,11.5,5.8
05009790502,2018,790502,Boone County,Arkansas,405,57,174,148,26,2800,145,358,807,935,212,161,182,14.1,43.0,36.5,6.4,5.2,12.8,28.8,33.4,7.6,5.8,6.5
05009790600,2018,790600,Boone County,Arkansas,455,29,238,176,12,3078,137,237,969,820,225,448,242,6.4,52.3,38.7,2.6,4.5,7.7,31.5,26.6,7.3,14.6,7.9
05011950100,2018,950100,Bradley County,Arkansas,171,0,25,134,12,1827,116,68,797,437,94,209,106,0.0,14.6,78.4,7.0,6.3,3.7,43.6,23.9,5.1,11.4,5.8
05011950200,2018,950200,Bradley County,Arkansas,180,0,81,99,0,1265,23,122,621,280,19,156,44,0.0,45.0,55.0,0.0,1.8,9.6,49.1,22.1,1.5,12.3,3.5
05011950300,2018,950300,Bradley County,Arkansas,129,19,45,65,0,1556,83,328,626,178,86,141,114,14.7,34.9,50.4,0.0,5.3,21.1,40.2,11.4,5.5,9.1,7.3
05011950400,2018,950400,Bradley County,Arkansas,86,5,49,25,7,1112,170,116,479,167,60,109,11,5.8,57.0,29.1,8.1,15.3,10.4,43.1,15.0,5.4,9.8,1.0
05011950500,2018,950500,Bradley County,Arkansas,290,73,132,82,3,1734,122,204,597,455,104,201,51,25.2,45.5,28.3,1.0,7.0,11.8,34.4,26.2,6.0,11.6,2.9
05013480100,2018,480100,Calhoun County,Arkansas,266,32,106,96,32,1718,85,212,877,287,102,72,83,12.0,39.8,36.1,12.0,4.9,12.3,51.0,16.7,5.9,4.2,4.8
05013480200,2018,480200,Calhoun County,Arkansas,149,47,47,49,6,2032,58,294,759,412,212,241,56,31.5,31.5,32.9,4.0,2.9,14.5,37.4,20.3,10.4,11.9,2.8
05015950100,2018,950100,Carroll County,Arkansas,116,0,46,62,8,2160,96,85,560,472,157,593,197,0.0,39.7,53.4,6.9,4.4,3.9,25.9,21.9,7.3,27.5,9.1
05015950200,2018,950200,Carroll County,Arkansas,235,16,140,79,0,4839,122,373,1155,1644,217,601,727,6.8,59.6,33.6,0.0,2.5,7.7,23.9,34.0,4.5,12.4,15.0
05015950300,2018,950300,Carroll County,Arkansas,764,203,490,71,0,4894,354,376,1965,1194,239,439,327,26.6,64.1,9.3,0.0,7.2,7.7,40.2,24.4,4.9,9.0,6.7
05015950400,2018,950400,Carroll County,Arkansas,382,96,133,141,12,2799,186,221,1352,539,168,276,57,25.1,34.8,36.9,3.1,6.6,7.9,48.3,19.3,6.0,9.9,2.0
05015950500,2018,950500,Carroll County,Arkansas,612,141,215,256,0,4954,519,456,1756,1195,230,637,161,23.0,35.1,41.8,0.0,10.5,9.2,35.4,24.1,4.6,12.9,3.2
05017080100,2018,80100,Chicot County,Arkansas,154,33,54,62,5,2528,98,327,972,482,219,262,168,21.4,35.1,40.3,3.2,3.9,12.9,38.4,19.1,8.7,10.4,6.6
05017080200,2018,80200,Chicot County,Arkansas,216,0,106,110,0,1566,99,233,637,333,70,148,46,0.0,49.1,50.9,0.0,6.3,14.9,40.7,21.3,4.5,9.5,2.9
05017080300,2018,80300,Chicot County,Arkansas,318,107,93,109,9,1829,141,190,682,411,55,265,85,33.6,29.2,34.3,2.8,7.7,10.4,37.3,22.5,3.0,14.5,4.6
05017080400,2018,80400,Chicot County,Arkansas,155,17,130,8,0,1604,103,260,663,391,51,125,11,11.0,83.9,5.2,0.0,6.4,16.2,41.3,24.4,3.2,7.8,0.7
05019953601,2018,953601,Clark County,Arkansas,1556,68,247,1167,74,2381,87,228,482,445,218,505,416,4.4,15.9,75.0,4.8,3.7,9.6,20.2,18.7,9.2,21.2,17.5
05019953602,2018,953602,Clark County,Arkansas,2099,18,151,1751,179,2037,91,108,467,433,168,403,367,0.9,7.2,83.4,8.5,4.5,5.3,22.9,21.3,8.2,19.8,18.0
05019953700,2018,953700,Clark County,Arkansas,318,16,112,122,68,2957,73,178,1104,677,195,560,170,5.0,35.2,38.4,21.4,2.5,6.0,37.3,22.9,6.6,18.9,5.7
05019953800,2018,953800,Clark County,Arkansas,617,71,180,305,61,2281,53,120,721,552,162,447,226,11.5,29.2,49.4,9.9,2.3,5.3,31.6,24.2,7.1,19.6,9.9
05019953900,2018,953900,Clark County,Arkansas,354,49,176,129,0,3519,146,338,1247,890,350,415,133,13.8,49.7,36.4,0.0,4.1,9.6,35.4,25.3,9.9,11.8,3.8
05021950100,2018,950100,Clay County,Arkansas,186,25,77,70,14,1486,146,256,607,234,54,103,86,13.4,41.4,37.6,7.5,9.8,17.2,40.8,15.7,3.6,6.9,5.8
05021950200,2018,950200,Clay County,Arkansas,104,10,50,44,0,1501,146,122,692,302,99,92,48,9.6,48.1,42.3,0.0,9.7,8.1,46.1,20.1,6.6,6.1,3.2
05021950300,2018,950300,Clay County,Arkansas,151,45,57,48,1,1460,88,209,728,221,67,91,56,29.8,37.7,31.8,0.7,6.0,14.3,49.9,15.1,4.6,6.2,3.8
05021950400,2018,950400,Clay County,Arkansas,209,39,99,54,17,2077,210,238,809,430,135,179,76,18.7,47.4,25.8,8.1,10.1,11.5,39.0,20.7,6.5,8.6,3.7
05021950500,2018,950500,Clay County,Arkansas,178,69,90,19,0,1462,124,84,586,316,169,98,85,38.8,50.6,10.7,0.0,8.5,5.7,40.1,21.6,11.6,6.7,5.8
05021950600,2018,950600,Clay County,Arkansas,335,57,191,81,6,2596,258,166,941,834,83,173,141,17.0,57.0,24.2,1.8,9.9,6.4,36.2,32.1,3.2,6.7,5.4
05023480100,2018,480100,Cleburne County,Arkansas,258,56,154,44,4,3233,183,351,1432,652,176,232,207,21.7,59.7,17.1,1.6,5.7,10.9,44.3,20.2,5.4,7.2,6.4
05023480201,2018,480201,Cleburne County,Arkansas,40,10,16,14,0,1163,71,94,461,237,140,104,56,25.0,40.0,35.0,0.0,6.1,8.1,39.6,20.4,12.0,8.9,4.8
05023480202,2018,480202,Cleburne County,Arkansas,233,74,97,31,31,2949,167,428,1121,586,249,245,153,31.8,41.6,13.3,13.3,5.7,14.5,38.0,19.9,8.4,8.3,5.2
05023480300,2018,480300,Cleburne County,Arkansas,492,22,213,241,16,3703,136,319,1495,871,203,357,322,4.5,43.3,49.0,3.3,3.7,8.6,40.4,23.5,5.5,9.6,8.7
05023480400,2018,480400,Cleburne County,Arkansas,270,55,145,70,0,2937,229,225,1239,540,207,306,191,20.4,53.7,25.9,0.0,7.8,7.7,42.2,18.4,7.0,10.4,6.5
05023480501,2018,480501,Cleburne County,Arkansas,185,25,152,8,0,2024,99,207,790,579,172,96,81,13.5,82.2,4.3,0.0,4.9,10.2,39.0,28.6,8.5,4.7,4.0
05023480502,2018,480502,Cleburne County,Arkansas,198,18,63,68,49,2746,157,199,1092,631,221,281,165,9.1,31.8,34.3,24.7,5.7,7.2,39.8,23.0,8.0,10.2,6.0
05025970100,2018,970100,Cleveland County,Arkansas,368,153,60,125,30,3300,97,306,1559,605,244,298,191,41.6,16.3,34.0,8.2,2.9,9.3,47.2,18.3,7.4,9.0,5.8
05025970200,2018,970200,Cleveland County,Arkansas,300,45,116,139,0,2396,75,171,1130,464,125,312,119,15.0,38.7,46.3,0.0,3.1,7.1,47.2,19.4,5.2,13.0,5.0
05027950100,2018,950100,Columbia County,Arkansas,540,80,246,169,45,2741,159,255,1213,526,126,359,103,14.8,45.6,31.3,8.3,5.8,9.3,44.3,19.2,4.6,13.1,3.8
05027950200,2018,950200,Columbia County,Arkansas,448,36,161,216,35,2904,125,327,1262,430,137,414,209,8.0,35.9,48.2,7.8,4.3,11.3,43.5,14.8,4.7,14.3,7.2
05027950300,2018,950300,Columbia County,Arkansas,495,143,81,251,20,3300,211,371,1559,331,115,487,226,28.9,16.4,50.7,4.0,6.4,11.2,47.2,10.0,3.5,14.8,6.8
05027950400,2018,950400,Columbia County,Arkansas,2111,40,119,1887,65,3520,128,296,851,976,264,490,515,1.9,5.6,89.4,3.1,3.6,8.4,24.2,27.7,7.5,13.9,14.6
05027950500,2018,950500,Columbia County,Arkansas,513,198,225,90,0,2255,105,233,995,578,119,165,60,38.6,43.9,17.5,0.0,4.7,10.3,44.1,25.6,5.3,7.3,2.7
05029950100,2018,950100,Conway County,Arkansas,187,30,72,56,29,3646,245,362,1698,691,216,338,96,16.0,38.5,29.9,15.5,6.7,9.9,46.6,19.0,5.9,9.3,2.6
05029950200,2018,950200,Conway County,Arkansas,244,26,72,102,44,2366,120,220,1145,391,181,225,84,10.7,29.5,41.8,18.0,5.1,9.3,48.4,16.5,7.7,9.5,3.6
05029950300,2018,950300,Conway County,Arkansas,530,7,366,134,23,3557,185,312,1517,542,295,477,229,1.3,69.1,25.3,4.3,5.2,8.8,42.6,15.2,8.3,13.4,6.4
05029950400,2018,950400,Conway County,Arkansas,277,23,153,101,0,1454,57,109,469,335,141,228,115,8.3,55.2,36.5,0.0,3.9,7.5,32.3,23.0,9.7,15.7,7.9
05029950500,2018,950500,Conway County,Arkansas,136,9,30,79,18,2065,79,155,920,515,115,188,93,6.6,22.1,58.1,13.2,3.8,7.5,44.6,24.9,5.6,9.1,4.5
05029950600,2018,950600,Conway County,Arkansas,156,15,83,58,0,1504,44,171,584,294,155,196,60,9.6,53.2,37.2,0.0,2.9,11.4,38.8,19.5,10.3,13.0,4.0
05031000101,2018,101,Craighead County,Arkansas,615,26,202,343,44,2373,114,194,734,594,209,300,228,4.2,32.8,55.8,7.2,4.8,8.2,30.9,25.0,8.8,12.6,9.6
05031000102,2018,102,Craighead County,Arkansas,203,44,65,76,18,2383,77,128,762,526,33,505,352,21.7,32.0,37.4,8.9,3.2,5.4,32.0,22.1,1.4,21.2,14.8
05031000200,2018,200,Craighead County,Arkansas,357,55,201,89,12,2856,118,283,929,600,239,486,201,15.4,56.3,24.9,3.4,4.1,9.9,32.5,21.0,8.4,17.0,7.0
05031000300,2018,300,Craighead County,Arkansas,429,35,99,255,40,5129,74,316,1416,1383,228,1050,662,8.2,23.1,59.4,9.3,1.4,6.2,27.6,27.0,4.4,20.5,12.9
05031000401,2018,401,Craighead County,Arkansas,421,54,137,222,8,3653,196,238,1447,705,370,454,243,12.8,32.5,52.7,1.9,5.4,6.5,39.6,19.3,10.1,12.4,6.7
05031000402,2018,401,Craighead County,Arkansas,1397,115,187,910,185,5119,271,402,1921,1161,390,731,243,8.2,13.4,65.1,13.2,5.3,7.9,37.5,22.7,7.6,14.3,4.7
05031000501,2018,501,Craighead County,Arkansas,366,30,119,126,91,4964,102,204,1444,1015,281,1133,785,8.2,32.5,34.4,24.9,2.1,4.1,29.1,20.4,5.7,22.8,15.8
05031000502,2018,501,Craighead County,Arkansas,841,142,118,343,238,3122,56,129,1392,581,219,469,276,16.9,14.0,40.8,28.3,1.8,4.1,44.6,18.6,7.0,15.0,8.8
05031000601,2018,601,Craighead County,Arkansas,727,61,170,257,239,4003,322,275,1557,728,469,478,174,8.4,23.4,35.4,32.9,8.0,6.9,38.9,18.2,11.7,11.9,4.3
05031000602,2018,602,Craighead County,Arkansas,3479,44,294,2998,143,1710,126,125,567,391,146,184,171,1.3,8.5,86.2,4.1,7.4,7.3,33.2,22.9,8.5,10.8,10.0
05031000700,2018,700,Craighead County,Arkansas,625,149,180,262,34,5218,97,537,2042,1184,349,716,293,23.8,28.8,41.9,5.4,1.9,10.3,39.1,22.7,6.7,13.7,5.6
