unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
08001008401,2020,8401,Adams County,Colorado,393,104,113,176,0,3755,69,328,1526,755,466,545,66,26.5,28.8,44.8,0.0,1.8,8.7,40.6,20.1,12.4,14.5,1.8,1883,67096,91902,5326,937,17.6,4389,82.4,4133,77.6,22,0.4,49,0.9,10,0.2,0,0.0,0,0.0,175,3.3
08001008402,2020,8402,Adams County,Colorado,337,71,110,99,57,3166,19,82,728,1159,422,521,235,21.1,32.6,29.4,16.9,0.6,2.6,23.0,36.6,13.3,16.5,7.4,1546,90893,111133,4904,837,17.1,4067,82.9,3751,76.5,0,0.0,7,0.1,0,0.0,0,0.0,72,1.5,237,4.8
08001008505,2020,8505,Adams County,Colorado,608,56,312,240,0,5008,201,342,1855,1175,553,525,357,9.2,51.3,39.5,0.0,4.0,6.8,37.0,23.5,11.0,10.5,7.1,2214,77070,80603,7373,2447,33.2,4926,66.8,4758,64.5,26,0.4,72,1.0,0,0.0,0,0.0,0,0.0,70,0.9
08001008506,2020,8506,Adams County,Colorado,913,125,405,336,47,3936,242,205,1515,936,419,399,220,13.7,44.4,36.8,5.1,6.1,5.2,38.5,23.8,10.6,10.1,5.6,2726,42619,67668,6581,1734,26.3,4847,73.7,3458,52.5,344,5.2,88,1.3,212,3.2,99,1.5,0,0.0,646,9.8
08001008507,2020,8507,Adams County,Colorado,769,19,478,261,11,4479,145,151,2340,973,388,359,123,2.5,62.2,33.9,1.4,3.2,3.4,52.2,21.7,8.7,8.0,2.7,2003,89823,98838,6632,2278,34.3,4354,65.7,3894,58.7,238,3.6,18,0.3,34,0.5,0,0.0,0,0.0,170,2.6
08001008508,2020,8508,Adams County,Colorado,467,60,202,125,80,3807,146,328,1075,957,456,594,251,12.8,43.3,26.8,17.1,3.8,8.6,28.2,25.1,12.0,15.6,6.6,1832,68333,85354,5831,1654,28.4,4177,71.6,3788,65.0,8,0.1,0,0.0,124,2.1,0,0.0,14,0.2,243,4.2
08001008524,2020,8524,Adams County,Colorado,764,156,280,251,77,6356,161,292,1303,1292,643,1615,1050,20.4,36.6,32.9,10.1,2.5,4.6,20.5,20.3,10.1,25.4,16.5,2826,123333,133226,9726,1663,17.1,8063,82.9,6333,65.1,332,3.4,19,0.2,840,8.6,0,0.0,76,0.8,463,4.8
08001008526,2020,8526,Adams County,Colorado,429,17,240,63,109,4895,115,264,994,1177,298,1193,854,4.0,55.9,14.7,25.4,2.3,5.4,20.3,24.0,6.1,24.4,17.4,2628,97636,108379,7227,1203,16.6,6024,83.4,4781,66.2,129,1.8,0,0.0,730,10.1,0,0.0,0,0.0,384,5.3
08001008533,2020,8533,Adams County,Colorado,793,154,296,331,12,5502,172,319,1304,1607,481,1259,360,19.4,37.3,41.7,1.5,3.1,5.8,23.7,29.2,8.7,22.9,6.5,3078,72305,81655,8532,3097,36.3,5435,63.7,4693,55.0,208,2.4,17,0.2,342,4.0,0,0.0,0,0.0,175,2.1
08001008534,2020,8534,Adams County,Colorado,545,48,316,150,31,2929,45,218,884,855,284,420,223,8.8,58.0,27.5,5.7,1.5,7.4,30.2,29.2,9.7,14.3,7.6,1424,92714,101995,4851,1722,35.5,3129,64.5,2896,59.7,32,0.7,0,0.0,103,2.1,0,0.0,32,0.7,66,1.4
08001008535,2020,8535,Adams County,Colorado,286,32,141,96,17,2731,84,336,828,503,250,550,180,11.2,49.3,33.6,5.9,3.1,12.3,30.3,18.4,9.2,20.1,6.6,1294,94375,91729,4008,1425,35.6,2583,64.4,2423,60.5,88,2.2,5,0.1,56,1.4,0,0.0,0,0.0,11,0.3
08001008536,2020,8536,Adams County,Colorado,234,31,191,12,0,2419,55,200,489,460,329,531,355,13.2,81.6,5.1,0.0,2.3,8.3,20.2,19.0,13.6,22.0,14.7,1134,121210,130824,3716,897,24.1,2819,75.9,2413,64.9,41,1.1,3,0.1,116,3.1,0,0.0,0,0.0,246,6.6
08001008538,2020,8538,Adams County,Colorado,578,34,273,260,11,5060,240,78,684,1415,355,1407,881,5.9,47.2,45.0,1.9,4.7,1.5,13.5,28.0,7.0,27.8,17.4,2493,128555,145458,8344,2466,29.6,5878,70.4,5204,62.4,300,3.6,0,0.0,110,1.3,0,0.0,16,0.2,248,3.0
08001008540,2020,8540,Adams County,Colorado,688,66,188,242,192,5855,129,275,1669,1292,695,1412,383,9.6,27.3,35.2,27.9,2.2,4.7,28.5,22.1,11.9,24.1,6.5,2635,111307,129752,8996,2394,26.6,6602,73.4,5428,60.3,55,0.6,114,1.3,660,7.3,0,0.0,0,0.0,345,3.8
08001008544,2020,8544,Adams County,Colorado,778,25,122,620,11,3340,45,98,432,582,311,1244,628,3.2,15.7,79.7,1.4,1.3,2.9,12.9,17.4,9.3,37.2,18.8,1719,124526,137744,6086,1239,20.4,4847,79.6,4005,65.8,48,0.8,0,0.0,442,7.3,0,0.0,0,0.0,352,5.8
08001008545,2020,8545,Adams County,Colorado,479,27,201,141,110,4699,95,185,1027,908,460,1412,612,5.6,42.0,29.4,23.0,2.0,3.9,21.9,19.3,9.8,30.0,13.0,2197,118659,120239,7186,955,13.3,6231,86.7,5693,79.2,8,0.1,0,0.0,332,4.6,0,0.0,16,0.2,182,2.5
08001008546,2020,8546,Adams County,Colorado,157,46,43,44,24,3013,116,212,743,575,535,645,187,29.3,27.4,28.0,15.3,3.8,7.0,24.7,19.1,17.8,21.4,6.2,1553,84107,102287,4327,901,20.8,3426,79.2,2901,67.0,36,0.8,0,0.0,464,10.7,0,0.0,0,0.0,25,0.6
08001008547,2020,8547,Adams County,Colorado,137,12,39,76,10,2253,7,81,715,524,184,564,178,8.8,28.5,55.5,7.3,0.3,3.6,31.7,23.3,8.2,25.0,7.9,1089,92228,143770,3108,566,18.2,2542,81.8,2186,70.3,0,0.0,19,0.6,32,1.0,9,0.3,0,0.0,296,9.5
08001008548,2020,8548,Adams County,Colorado,74,8,16,45,5,1213,29,16,268,258,105,392,145,10.8,21.6,60.8,6.8,2.4,1.3,22.1,21.3,8.7,32.3,12.0,576,99242,108393,1737,441,25.4,1296,74.6,1028,59.2,38,2.2,34,2.0,107,6.2,0,0.0,0,0.0,89,5.1
08001008549,2020,8549,Adams County,Colorado,282,17,146,112,7,2474,357,222,447,477,260,476,235,6.0,51.8,39.7,2.5,14.4,9.0,18.1,19.3,10.5,19.2,9.5,1148,101809,115324,3905,1187,30.4,2718,69.6,2182,55.9,0,0.0,37,0.9,421,10.8,0,0.0,0,0.0,78,2.0
08001008550,2020,8550,Adams County,Colorado,629,142,234,146,107,5687,172,364,1602,1610,549,1156,234,22.6,37.2,23.2,17.0,3.0,6.4,28.2,28.3,9.7,20.3,4.1,2611,90104,101511,8258,1932,23.4,6326,76.6,5566,67.4,135,1.6,0,0.0,404,4.9,0,0.0,0,0.0,221,2.7
08001008551,2020,8551,Adams County,Colorado,35,21,14,0,0,1151,37,103,268,164,72,323,184,60.0,40.0,0.0,0.0,3.2,8.9,23.3,14.2,6.3,28.1,16.0,533,150884,162165,1697,351,20.7,1346,79.3,1077,63.5,15,0.9,0,0.0,159,9.4,0,0.0,0,0.0,95,5.6
08001008552,2020,8552,Adams County,Colorado,418,106,83,123,106,2711,94,105,998,557,215,533,209,25.4,19.9,29.4,25.4,3.5,3.9,36.8,20.5,7.9,19.7,7.7,1367,82844,89959,4147,1183,28.5,2964,71.5,2535,61.1,120,2.9,15,0.4,67,1.6,0,0.0,0,0.0,227,5.5
08001008553,2020,8553,Adams County,Colorado,572,19,74,335,144,3417,0,54,1013,1198,487,413,252,3.3,12.9,58.6,25.2,0.0,1.6,29.6,35.1,14.3,12.1,7.4,1616,131611,132036,4908,360,7.3,4548,92.7,4288,87.4,16,0.3,12,0.2,51,1.0,0,0.0,0,0.0,181,3.7
08001008554,2020,8554,Adams County,Colorado,314,0,136,167,11,2096,36,47,461,483,401,561,107,0.0,43.3,53.2,3.5,1.7,2.2,22.0,23.0,19.1,26.8,5.1,1007,81712,92973,2836,484,17.1,2352,82.9,2006,70.7,248,8.7,0,0.0,0,0.0,0,0.0,0,0.0,98,3.5
08001008555,2020,8555,Adams County,Colorado,704,59,504,141,0,3283,0,347,1066,946,330,396,198,8.4,71.6,20.0,0.0,0.0,10.6,32.5,28.8,10.1,12.1,6.0,2234,61685,68176,5317,1890,35.5,3427,64.5,2883,54.2,324,6.1,0,0.0,148,2.8,0,0.0,0,0.0,72,1.4
08001008556,2020,8556,Adams County,Colorado,511,48,209,254,0,3904,204,159,986,1034,412,866,243,9.4,40.9,49.7,0.0,5.2,4.1,25.3,26.5,10.6,22.2,6.2,2089,84949,106259,5934,2086,35.2,3848,64.8,3467,58.4,26,0.4,0,0.0,232,3.9,0,0.0,0,0.0,123,2.1
08001008557,2020,8557,Adams County,Colorado,0,0,0,0,0,533,0,23,204,40,65,144,57,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,4.3,38.3,7.5,12.2,27.0,10.7,197,124219,161520,685,167,24.4,518,75.6,491,71.7,17,2.5,0,0.0,10,1.5,0,0.0,0,0.0,0,0.0
08001008558,2020,8558,Adams County,Colorado,176,20,120,15,21,2100,56,12,397,509,221,663,242,11.4,68.2,8.5,11.9,2.7,0.6,18.9,24.2,10.5,31.6,11.5,1028,124156,134708,3529,1764,50.0,1765,50.0,1355,38.4,110,3.1,31,0.9,52,1.5,0,0.0,0,0.0,217,6.1
08001008559,2020,8559,Adams County,Colorado,411,35,94,250,32,4234,82,299,1322,1045,476,661,349,8.5,22.9,60.8,7.8,1.9,7.1,31.2,24.7,11.2,15.6,8.2,2169,87223,100015,7397,2955,39.9,4442,60.1,3551,48.0,223,3.0,21,0.3,292,3.9,81,1.1,0,0.0,274,3.7
08001008560,2020,8560,Adams County,Colorado,60,25,27,0,8,1220,4,28,199,291,145,353,200,41.7,45.0,0.0,13.3,0.3,2.3,16.3,23.9,11.9,28.9,16.4,578,164138,191779,1845,277,15.0,1568,85.0,1512,82.0,0,0.0,17,0.9,22,1.2,0,0.0,0,0.0,17,0.9
08001008561,2020,8561,Adams County,Colorado,290,48,51,137,54,3636,7,115,678,922,309,1095,510,16.6,17.6,47.2,18.6,0.2,3.2,18.6,25.4,8.5,30.1,14.0,1678,125417,153070,4515,808,17.9,3707,82.1,3359,74.4,115,2.5,11,0.2,214,4.7,0,0.0,0,0.0,8,0.2
08001008562,2020,8562,Adams County,Colorado,249,46,99,97,7,3368,172,114,823,1152,231,572,304,18.5,39.8,39.0,2.8,5.1,3.4,24.4,34.2,6.9,17.0,9.0,1348,100625,118631,5168,1788,34.6,3380,65.4,2950,57.1,75,1.5,30,0.6,170,3.3,0,0.0,0,0.0,155,3.0
08001008563,2020,8563,Adams County,Colorado,319,146,173,0,0,2520,17,176,476,501,388,548,414,45.8,54.2,0.0,0.0,0.7,7.0,18.9,19.9,15.4,21.7,16.4,1306,103819,103842,4351,1011,23.2,3340,76.8,2710,62.3,0,0.0,26,0.6,169,3.9,0,0.0,0,0.0,435,10.0
08001008564,2020,8564,Adams County,Colorado,0,0,0,0,0,857,0,62,238,265,76,169,47,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,7.2,27.8,30.9,8.9,19.7,5.5,372,63676,75953,1478,399,27.0,1079,73.0,1029,69.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,3.4
08001008565,2020,8565,Adams County,Colorado,425,110,119,146,50,4678,133,330,1693,964,428,694,436,25.9,28.0,34.4,11.8,2.8,7.1,36.2,20.6,9.1,14.8,9.3,2178,65000,96376,7416,3394,45.8,4022,54.2,3370,45.4,202,2.7,20,0.3,194,2.6,0,0.0,0,0.0,236,3.2
08001008603,2020,8603,Adams County,Colorado,107,12,73,22,0,1201,177,54,539,307,58,47,19,11.2,68.2,20.6,0.0,14.7,4.5,44.9,25.6,4.8,3.9,1.6,678,36087,45192,1875,1120,59.7,755,40.3,709,37.8,0,0.0,0,0.0,0,0.0,13,0.7,0,0.0,33,1.8
08001008604,2020,8604,Adams County,Colorado,532,207,202,114,9,3731,87,476,1560,872,365,265,106,38.9,38.0,21.4,1.7,2.3,12.8,41.8,23.4,9.8,7.1,2.8,1117,71537,78150,5399,1941,36.0,3458,64.0,2763,51.2,599,11.1,52,1.0,13,0.2,0,0.0,11,0.2,20,0.4
08001008605,2020,8605,Adams County,Colorado,499,47,151,282,19,2746,163,118,839,870,154,432,170,9.4,30.3,56.5,3.8,5.9,4.3,30.6,31.7,5.6,15.7,6.2,1360,75125,93383,4040,1190,29.5,2850,70.5,2676,66.2,27,0.7,34,0.8,92,2.3,0,0.0,0,0.0,21,0.5
08001008606,2020,8606,Adams County,Colorado,363,122,85,148,8,4122,255,439,1447,905,572,333,171,33.6,23.4,40.8,2.2,6.2,10.7,35.1,22.0,13.9,8.1,4.1,2393,59163,88284,5762,1997,34.7,3765,65.3,3358,58.3,19,0.3,40,0.7,285,4.9,0,0.0,0,0.0,63,1.1
08001008705,2020,8705,Adams County,Colorado,388,79,186,115,8,3097,370,334,1486,556,243,96,12,20.4,47.9,29.6,2.1,11.9,10.8,48.0,18.0,7.8,3.1,0.4,1467,45383,60102,5358,3929,73.3,1429,26.7,1207,22.5,120,2.2,0,0.0,23,0.4,0,0.0,0,0.0,79,1.5
08001008706,2020,8706,Adams County,Colorado,393,20,134,239,0,3375,456,588,1321,562,135,238,75,5.1,34.1,60.8,0.0,13.5,17.4,39.1,16.7,4.0,7.1,2.2,1701,42841,54523,5625,3568,63.4,2057,36.6,1605,28.5,440,7.8,0,0.0,0,0.0,0,0.0,0,0.0,12,0.2
08001008709,2020,8709,Adams County,Colorado,646,160,202,284,0,4706,760,966,1339,625,294,687,35,24.8,31.3,44.0,0.0,16.1,20.5,28.5,13.3,6.2,14.6,0.7,2771,42046,55711,7695,5413,70.3,2282,29.7,1728,22.5,457,5.9,74,1.0,0,0.0,0,0.0,0,0.0,23,0.3
08001008801,2020,8801,Adams County,Colorado,301,131,170,0,0,3055,528,719,1068,298,260,175,7,43.5,56.5,0.0,0.0,17.3,23.5,35.0,9.8,8.5,5.7,0.2,1382,53466,62120,4977,3710,74.5,1267,25.5,1082,21.7,173,3.5,0,0.0,0,0.0,0,0.0,0,0.0,12,0.2
08001008802,2020,8802,Adams County,Colorado,579,142,302,126,9,3134,727,466,1029,385,119,388,20,24.5,52.2,21.8,1.6,23.2,14.9,32.8,12.3,3.8,12.4,0.6,1167,56250,71815,5434,4235,77.9,1199,22.1,1039,19.1,50,0.9,10,0.2,59,1.1,9,0.2,0,0.0,32,0.6
08001008901,2020,8901,Adams County,Colorado,438,120,169,136,13,1527,160,482,479,181,99,61,65,27.4,38.6,31.1,3.0,10.5,31.6,31.4,11.9,6.5,4.0,4.3,724,72375,71569,2741,2035,74.2,706,25.8,640,23.3,10,0.4,12,0.4,44,1.6,0,0.0,0,0.0,0,0.0
08001009001,2020,9001,Adams County,Colorado,694,198,223,240,33,2912,304,296,1104,591,282,245,90,28.5,32.1,34.6,4.8,10.4,10.2,37.9,20.3,9.7,8.4,3.1,1437,54563,67372,4566,1894,41.5,2672,58.5,2194,48.1,199,4.4,0,0.0,124,2.7,0,0.0,16,0.4,139,3.0
08001009003,2020,9003,Adams County,Colorado,299,163,41,73,22,3048,177,304,941,630,537,306,153,54.5,13.7,24.4,7.4,5.8,10.0,30.9,20.7,17.6,10.0,5.0,1413,73180,97693,4222,2310,54.7,1912,45.3,1519,36.0,92,2.2,0,0.0,114,2.7,0,0.0,0,0.0,187,4.4
08001009004,2020,9004,Adams County,Colorado,624,118,302,171,33,2915,578,127,866,732,193,307,112,18.9,48.4,27.4,5.3,19.8,4.4,29.7,25.1,6.6,10.5,3.8,1680,63679,71452,4977,3506,70.4,1471,29.6,1354,27.2,46,0.9,0,0.0,63,1.3,0,0.0,0,0.0,8,0.2
08001009101,2020,9101,Adams County,Colorado,400,83,130,167,20,3333,303,296,1221,642,324,387,160,20.8,32.5,41.8,5.0,9.1,8.9,36.6,19.3,9.7,11.6,4.8,1596,72285,82548,5052,2652,52.5,2400,47.5,2210,43.7,14,0.3,0,0.0,12,0.2,0,0.0,0,0.0,164,3.2
08001009103,2020,9103,Adams County,Colorado,469,34,276,159,0,2409,498,301,578,552,163,223,94,7.2,58.8,33.9,0.0,20.7,12.5,24.0,22.9,6.8,9.3,3.9,1143,53320,59867,4705,3130,66.5,1575,33.5,1223,26.0,28,0.6,270,5.7,14,0.3,0,0.0,0,0.0,40,0.9
08001009104,2020,9104,Adams County,Colorado,727,197,336,172,22,3715,299,358,1177,610,435,699,137,27.1,46.2,23.7,3.0,8.0,9.6,31.7,16.4,11.7,18.8,3.7,1978,61092,66875,6356,3867,60.8,2489,39.2,2232,35.1,84,1.3,21,0.3,60,0.9,0,0.0,0,0.0,92,1.4
08001009202,2020,9202,Adams County,Colorado,314,25,216,69,4,2807,247,402,1078,596,162,251,71,8.0,68.8,22.0,1.3,8.8,14.3,38.4,21.2,5.8,8.9,2.5,1380,57823,66713,4648,3225,69.4,1423,30.6,1072,23.1,97,2.1,0,0.0,72,1.5,0,0.0,0,0.0,182,3.9
08001009203,2020,9203,Adams County,Colorado,931,435,327,122,47,3186,326,156,1295,750,287,301,71,46.7,35.1,13.1,5.0,10.2,4.9,40.6,23.5,9.0,9.4,2.2,2042,57917,58265,5677,3837,67.6,1840,32.4,1604,28.3,21,0.4,23,0.4,145,2.6,0,0.0,0,0.0,47,0.8
08001009204,2020,9204,Adams County,Colorado,652,126,213,216,97,4486,254,396,1121,876,501,935,403,19.3,32.7,33.1,14.9,5.7,8.8,25.0,19.5,11.2,20.8,9.0,2643,68908,71656,6929,1573,22.7,5356,77.3,3964,57.2,445,6.4,0,0.0,638,9.2,0,0.0,0,0.0,309,4.5
08001009206,2020,9206,Adams County,Colorado,178,30,41,97,10,1821,78,88,386,422,147,482,218,16.9,23.0,54.5,5.6,4.3,4.8,21.2,23.2,8.1,26.5,12.0,1022,73571,93775,2594,683,26.3,1911,73.7,1542,59.4,7,0.3,0,0.0,284,10.9,0,0.0,0,0.0,78,3.0
08001009207,2020,9207,Adams County,Colorado,409,20,171,201,17,3600,139,337,1344,936,286,450,108,4.9,41.8,49.1,4.2,3.9,9.4,37.3,26.0,7.9,12.5,3.0,1460,74375,90480,5117,3138,61.3,1979,38.7,1594,31.2,0,0.0,0,0.0,222,4.3,0,0.0,0,0.0,163,3.2
08001009304,2020,9304,Adams County,Colorado,273,0,36,137,100,4048,151,130,954,1400,486,669,258,0.0,13.2,50.2,36.6,3.7,3.2,23.6,34.6,12.0,16.5,6.4,2273,56841,90659,5715,1912,33.5,3803,66.5,3200,56.0,131,2.3,27,0.5,240,4.2,3,0.1,76,1.3,126,2.2
08001009306,2020,9306,Adams County,Colorado,348,147,113,77,11,2216,135,150,693,556,270,316,96,42.2,32.5,22.1,3.2,6.1,6.8,31.3,25.1,12.2,14.3,4.3,1164,61195,83218,3120,1603,51.4,1517,48.6,1350,43.3,1,0.0,0,0.0,4,0.1,161,5.2,0,0.0,1,0.0
08001009307,2020,9307,Adams County,Colorado,320,34,149,110,27,2152,237,223,667,297,254,349,125,10.6,46.6,34.4,8.4,11.0,10.4,31.0,13.8,11.8,16.2,5.8,1079,77083,77784,3217,1906,59.2,1311,40.8,1231,38.3,5,0.2,9,0.3,16,0.5,0,0.0,18,0.6,32,1.0
08001009308,2020,9308,Adams County,Colorado,314,114,39,145,16,3237,350,326,1034,894,417,183,33,36.3,12.4,46.2,5.1,10.8,10.1,31.9,27.6,12.9,5.7,1.0,1416,64262,79173,4869,3121,64.1,1748,35.9,1597,32.8,0,0.0,62,1.3,0,0.0,44,0.9,10,0.2,35,0.7
08001009309,2020,9309,Adams County,Colorado,533,182,259,73,19,2716,245,370,771,699,227,360,44,34.1,48.6,13.7,3.6,9.0,13.6,28.4,25.7,8.4,13.3,1.6,1543,53363,67153,4230,2260,53.4,1970,46.6,1391,32.9,17,0.4,0,0.0,496,11.7,0,0.0,0,0.0,66,1.6
08001009310,2020,9310,Adams County,Colorado,446,206,197,43,0,3789,433,442,1299,765,264,417,169,46.2,44.2,9.6,0.0,11.4,11.7,34.3,20.2,7.0,11.0,4.5,1692,68611,73995,6703,4775,71.2,1928,28.8,1438,21.5,180,2.7,31,0.5,80,1.2,36,0.5,19,0.3,144,2.1
08001009316,2020,9316,Adams County,Colorado,676,161,346,169,0,4456,963,790,1369,807,324,154,49,23.8,51.2,25.0,0.0,21.6,17.7,30.7,18.1,7.3,3.5,1.1,2101,49511,65758,7689,5738,74.6,1951,25.4,1754,22.8,114,1.5,16,0.2,0,0.0,0,0.0,56,0.7,11,0.1
08001009318,2020,9318,Adams County,Colorado,688,122,389,68,109,3858,414,650,1505,570,201,380,138,17.7,56.5,9.9,15.8,10.7,16.8,39.0,14.8,5.2,9.8,3.6,2469,39209,48627,6892,4084,59.3,2808,40.7,2364,34.3,282,4.1,7,0.1,76,1.1,0,0.0,0,0.0,79,1.1
08001009319,2020,9319,Adams County,Colorado,261,98,92,65,6,1578,258,325,369,300,94,158,74,37.5,35.2,24.9,2.3,16.3,20.6,23.4,19.0,6.0,10.0,4.7,841,40080,82317,2771,1640,59.2,1131,40.8,1043,37.6,0,0.0,28,1.0,10,0.4,0,0.0,0,0.0,50,1.8
08001009320,2020,9320,Adams County,Colorado,494,186,208,81,19,1705,189,306,610,321,42,183,54,37.7,42.1,16.4,3.8,11.1,17.9,35.8,18.8,2.5,10.7,3.2,1151,42064,51334,2823,1772,62.8,1051,37.2,941,33.3,20,0.7,0,0.0,42,1.5,0,0.0,8,0.3,40,1.4
