unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
08001008551,2020,8551,Adams County,Colorado,1697,351,20.7,1346,79.3,1077,63.5,15,0.9,0,0.0,159,9.4,0,0.0,0,0.0,95,5.6
08001008552,2020,8552,Adams County,Colorado,4147,1183,28.5,2964,71.5,2535,61.1,120,2.9,15,0.4,67,1.6,0,0.0,0,0.0,227,5.5
08001008553,2020,8553,Adams County,Colorado,4908,360,7.3,4548,92.7,4288,87.4,16,0.3,12,0.2,51,1.0,0,0.0,0,0.0,181,3.7
08001008554,2020,8554,Adams County,Colorado,2836,484,17.1,2352,82.9,2006,70.7,248,8.7,0,0.0,0,0.0,0,0.0,0,0.0,98,3.5
08001008555,2020,8555,Adams County,Colorado,5317,1890,35.5,3427,64.5,2883,54.2,324,6.1,0,0.0,148,2.8,0,0.0,0,0.0,72,1.4
08001008556,2020,8556,Adams County,Colorado,5934,2086,35.2,3848,64.8,3467,58.4,26,0.4,0,0.0,232,3.9,0,0.0,0,0.0,123,2.1
08001008557,2020,8557,Adams County,Colorado,685,167,24.4,518,75.6,491,71.7,17,2.5,0,0.0,10,1.5,0,0.0,0,0.0,0,0.0
08001008558,2020,8558,Adams County,Colorado,3529,1764,50.0,1765,50.0,1355,38.4,110,3.1,31,0.9,52,1.5,0,0.0,0,0.0,217,6.1
08001008559,2020,8559,Adams County,Colorado,7397,2955,39.9,4442,60.1,3551,48.0,223,3.0,21,0.3,292,3.9,81,1.1,0,0.0,274,3.7
08001008560,2020,8560,Adams County,Colorado,1845,277,15.0,1568,85.0,1512,82.0,0,0.0,17,0.9,22,1.2,0,0.0,0,0.0,17,0.9
08001008561,2020,8561,Adams County,Colorado,4515,808,17.9,3707,82.1,3359,74.4,115,2.5,11,0.2,214,4.7,0,0.0,0,0.0,8,0.2
08001008562,2020,8562,Adams County,Colorado,5168,1788,34.6,3380,65.4,2950,57.1,75,1.5,30,0.6,170,3.3,0,0.0,0,0.0,155,3.0
08001008563,2020,8563,Adams County,Colorado,4351,1011,23.2,3340,76.8,2710,62.3,0,0.0,26,0.6,169,3.9,0,0.0,0,0.0,435,10.0
08001008564,2020,8564,Adams County,Colorado,1478,399,27.0,1079,73.0,1029,69.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,3.4
08001008565,2020,8565,Adams County,Colorado,7416,3394,45.8,4022,54.2,3370,45.4,202,2.7,20,0.3,194,2.6,0,0.0,0,0.0,236,3.2
08001008603,2020,8603,Adams County,Colorado,1875,1120,59.7,755,40.3,709,37.8,0,0.0,0,0.0,0,0.0,13,0.7,0,0.0,33,1.8
08001008604,2020,8604,Adams County,Colorado,5399,1941,36.0,3458,64.0,2763,51.2,599,11.1,52,1.0,13,0.2,0,0.0,11,0.2,20,0.4
08001008605,2020,8605,Adams County,Colorado,4040,1190,29.5,2850,70.5,2676,66.2,27,0.7,34,0.8,92,2.3,0,0.0,0,0.0,21,0.5
08001008606,2020,8606,Adams County,Colorado,5762,1997,34.7,3765,65.3,3358,58.3,19,0.3,40,0.7,285,4.9,0,0.0,0,0.0,63,1.1
08001008705,2020,8705,Adams County,Colorado,5358,3929,73.3,1429,26.7,1207,22.5,120,2.2,0,0.0,23,0.4,0,0.0,0,0.0,79,1.5
08001008706,2020,8706,Adams County,Colorado,5625,3568,63.4,2057,36.6,1605,28.5,440,7.8,0,0.0,0,0.0,0,0.0,0,0.0,12,0.2
08001008709,2020,8709,Adams County,Colorado,7695,5413,70.3,2282,29.7,1728,22.5,457,5.9,74,1.0,0,0.0,0,0.0,0,0.0,23,0.3
08001008801,2020,8801,Adams County,Colorado,4977,3710,74.5,1267,25.5,1082,21.7,173,3.5,0,0.0,0,0.0,0,0.0,0,0.0,12,0.2
08001008802,2020,8802,Adams County,Colorado,5434,4235,77.9,1199,22.1,1039,19.1,50,0.9,10,0.2,59,1.1,9,0.2,0,0.0,32,0.6
08001008901,2020,8901,Adams County,Colorado,2741,2035,74.2,706,25.8,640,23.3,10,0.4,12,0.4,44,1.6,0,0.0,0,0.0,0,0.0
08001009001,2020,9001,Adams County,Colorado,4566,1894,41.5,2672,58.5,2194,48.1,199,4.4,0,0.0,124,2.7,0,0.0,16,0.4,139,3.0
08001009003,2020,9003,Adams County,Colorado,4222,2310,54.7,1912,45.3,1519,36.0,92,2.2,0,0.0,114,2.7,0,0.0,0,0.0,187,4.4
08001009004,2020,9004,Adams County,Colorado,4977,3506,70.4,1471,29.6,1354,27.2,46,0.9,0,0.0,63,1.3,0,0.0,0,0.0,8,0.2
08001009101,2020,9101,Adams County,Colorado,5052,2652,52.5,2400,47.5,2210,43.7,14,0.3,0,0.0,12,0.2,0,0.0,0,0.0,164,3.2
08001009103,2020,9103,Adams County,Colorado,4705,3130,66.5,1575,33.5,1223,26.0,28,0.6,270,5.7,14,0.3,0,0.0,0,0.0,40,0.9
08001009104,2020,9104,Adams County,Colorado,6356,3867,60.8,2489,39.2,2232,35.1,84,1.3,21,0.3,60,0.9,0,0.0,0,0.0,92,1.4
08001009202,2020,9202,Adams County,Colorado,4648,3225,69.4,1423,30.6,1072,23.1,97,2.1,0,0.0,72,1.5,0,0.0,0,0.0,182,3.9
08001009203,2020,9203,Adams County,Colorado,5677,3837,67.6,1840,32.4,1604,28.3,21,0.4,23,0.4,145,2.6,0,0.0,0,0.0,47,0.8
08001009204,2020,9204,Adams County,Colorado,6929,1573,22.7,5356,77.3,3964,57.2,445,6.4,0,0.0,638,9.2,0,0.0,0,0.0,309,4.5
08001009206,2020,9206,Adams County,Colorado,2594,683,26.3,1911,73.7,1542,59.4,7,0.3,0,0.0,284,10.9,0,0.0,0,0.0,78,3.0
08001009207,2020,9207,Adams County,Colorado,5117,3138,61.3,1979,38.7,1594,31.2,0,0.0,0,0.0,222,4.3,0,0.0,0,0.0,163,3.2
08001009304,2020,9304,Adams County,Colorado,5715,1912,33.5,3803,66.5,3200,56.0,131,2.3,27,0.5,240,4.2,3,0.1,76,1.3,126,2.2
08001009306,2020,9306,Adams County,Colorado,3120,1603,51.4,1517,48.6,1350,43.3,1,0.0,0,0.0,4,0.1,161,5.2,0,0.0,1,0.0
08001009307,2020,9307,Adams County,Colorado,3217,1906,59.2,1311,40.8,1231,38.3,5,0.2,9,0.3,16,0.5,0,0.0,18,0.6,32,1.0
08001009308,2020,9308,Adams County,Colorado,4869,3121,64.1,1748,35.9,1597,32.8,0,0.0,62,1.3,0,0.0,44,0.9,10,0.2,35,0.7
08001009309,2020,9309,Adams County,Colorado,4230,2260,53.4,1970,46.6,1391,32.9,17,0.4,0,0.0,496,11.7,0,0.0,0,0.0,66,1.6
08001009310,2020,9310,Adams County,Colorado,6703,4775,71.2,1928,28.8,1438,21.5,180,2.7,31,0.5,80,1.2,36,0.5,19,0.3,144,2.1
08001009316,2020,9316,Adams County,Colorado,7689,5738,74.6,1951,25.4,1754,22.8,114,1.5,16,0.2,0,0.0,0,0.0,56,0.7,11,0.1
08001009318,2020,9318,Adams County,Colorado,6892,4084,59.3,2808,40.7,2364,34.3,282,4.1,7,0.1,76,1.1,0,0.0,0,0.0,79,1.1
08001009319,2020,9319,Adams County,Colorado,2771,1640,59.2,1131,40.8,1043,37.6,0,0.0,28,1.0,10,0.4,0,0.0,0,0.0,50,1.8
08001009320,2020,9320,Adams County,Colorado,2823,1772,62.8,1051,37.2,941,33.3,20,0.7,0,0.0,42,1.5,0,0.0,8,0.3,40,1.4
08001009321,2020,9321,Adams County,Colorado,4152,2574,62.0,1578,38.0,1428,34.4,9,0.2,0,0.0,117,2.8,0,0.0,12,0.3,12,0.3
08001009322,2020,9322,Adams County,Colorado,5717,3368,58.9,2349,41.1,1590,27.8,319,5.6,10,0.2,319,5.6,0,0.0,0,0.0,111,1.9
08001009323,2020,9323,Adams County,Colorado,3952,1658,42.0,2294,58.0,1571,39.8,156,3.9,4,0.1,335,8.5,0,0.0,0,0.0,228,5.8
08001009325,2020,9325,Adams County,Colorado,5382,747,13.9,4635,86.1,4177,77.6,57,1.1,71,1.3,189,3.5,0,0.0,0,0.0,141,2.6
08001009326,2020,9326,Adams County,Colorado,2936,507,17.3,2429,82.7,2020,68.8,82,2.8,0,0.0,310,10.6,0,0.0,0,0.0,17,0.6
08001009327,2020,9327,Adams County,Colorado,4662,1842,39.5,2820,60.5,2403,51.5,80,1.7,5,0.1,237,5.1,0,0.0,21,0.5,74,1.6
08001009401,2020,9401,Adams County,Colorado,5218,2255,43.2,2963,56.8,2523,48.4,12,0.2,0,0.0,356,6.8,0,0.0,0,0.0,72,1.4
08001009406,2020,9406,Adams County,Colorado,4781,1941,40.6,2840,59.4,2568,53.7,31,0.6,0,0.0,192,4.0,0,0.0,0,0.0,49,1.0
08001009407,2020,9407,Adams County,Colorado,5173,2166,41.9,3007,58.1,2471,47.8,49,0.9,30,0.6,211,4.1,0,0.0,0,0.0,246,4.8
08001009408,2020,9408,Adams County,Colorado,4867,407,8.4,4460,91.6,3774,77.5,10,0.2,0,0.0,492,10.1,0,0.0,0,0.0,184,3.8
08001009409,2020,9409,Adams County,Colorado,5407,336,6.2,5071,93.8,4806,88.9,193,3.6,0,0.0,72,1.3,0,0.0,0,0.0,0,0.0
08001009410,2020,9410,Adams County,Colorado,3176,461,14.5,2715,85.5,2423,76.3,38,1.2,0,0.0,208,6.5,36,1.1,0,0.0,10,0.3
08001009411,2020,9411,Adams County,Colorado,3083,538,17.5,2545,82.5,2353,76.3,21,0.7,5,0.2,52,1.7,0,0.0,0,0.0,114,3.7
08001009501,2020,9501,Adams County,Colorado,3173,1870,58.9,1303,41.1,1220,38.4,30,0.9,14,0.4,0,0.0,0,0.0,0,0.0,39,1.2
08001009502,2020,9502,Adams County,Colorado,5008,3139,62.7,1869,37.3,1562,31.2,57,1.1,21,0.4,172,3.4,0,0.0,1,0.0,56,1.1
08001009553,2020,9553,Adams County,Colorado,3655,2387,65.3,1268,34.7,981,26.8,11,0.3,44,1.2,25,0.7,21,0.6,131,3.6,55,1.5
08001009603,2020,9603,Adams County,Colorado,6373,2514,39.4,3859,60.6,3439,54.0,134,2.1,0,0.0,160,2.5,0,0.0,12,0.2,114,1.8
08001009604,2020,9604,Adams County,Colorado,4146,1644,39.7,2502,60.3,1888,45.5,183,4.4,139,3.4,225,5.4,0,0.0,0,0.0,67,1.6
08001009606,2020,9606,Adams County,Colorado,2706,1675,61.9,1031,38.1,814,30.1,55,2.0,13,0.5,52,1.9,0,0.0,86,3.2,11,0.4
08001009607,2020,9607,Adams County,Colorado,4554,2194,48.2,2360,51.8,1753,38.5,92,2.0,36,0.8,407,8.9,0,0.0,15,0.3,57,1.3
08001009608,2020,9608,Adams County,Colorado,3135,726,23.2,2409,76.8,1909,60.9,1,0.0,23,0.7,408,13.0,0,0.0,0,0.0,68,2.2
08001009751,2020,9751,Adams County,Colorado,4031,1978,49.1,2053,50.9,1684,41.8,78,1.9,10,0.2,142,3.5,27,0.7,0,0.0,112,2.8
08001009752,2020,9752,Adams County,Colorado,3161,1877,59.4,1284,40.6,1187,37.6,46,1.5,0,0.0,0,0.0,0,0.0,3,0.1,48,1.5
08001015000,2020,15000,Adams County,Colorado,3031,1774,58.5,1257,41.5,1161,38.3,3,0.1,45,1.5,0,0.0,0,0.0,0,0.0,48,1.6
08001060001,2020,60001,Adams County,Colorado,2500,499,20.0,2001,80.0,1575,63.0,32,1.3,10,0.4,143,5.7,0,0.0,0,0.0,241,9.6
08001060002,2020,60002,Adams County,Colorado,3901,457,11.7,3444,88.3,2997,76.8,67,1.7,12,0.3,248,6.4,0,0.0,0,0.0,120,3.1
08001060100,2020,60100,Adams County,Colorado,7549,1899,25.2,5650,74.8,4601,60.9,79,1.0,12,0.2,544,7.2,0,0.0,0,0.0,414,5.5
08001060200,2020,60200,Adams County,Colorado,4680,1084,23.2,3596,76.8,3089,66.0,250,5.3,0,0.0,36,0.8,0,0.0,0,0.0,221,4.7
08001061200,2020,61200,Adams County,Colorado,3039,330,10.9,2709,89.1,2480,81.6,7,0.2,0,0.0,182,6.0,0,0.0,0,0.0,40,1.3
08001988700,2020,988700,Adams County,Colorado,0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0
08003960000,2020,960000,Alamosa County,Colorado,2142,409,19.1,1733,80.9,1512,70.6,21,1.0,41,1.9,11,0.5,0,0.0,55,2.6,93,4.3
08003960100,2020,960100,Alamosa County,Colorado,2700,886,32.8,1814,67.2,1771,65.6,0,0.0,8,0.3,0,0.0,0,0.0,0,0.0,35,1.3
08003960201,2020,960201,Alamosa County,Colorado,2014,906,45.0,1108,55.0,984,48.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124,6.2
08003960202,2020,960202,Alamosa County,Colorado,3943,1662,42.2,2281,57.8,2052,52.0,24,0.6,0,0.0,85,2.2,42,1.1,0,0.0,78,2.0
08003960300,2020,960300,Alamosa County,Colorado,5354,3742,69.9,1612,30.1,1323,24.7,8,0.1,195,3.6,47,0.9,0,0.0,27,0.5,12,0.2
08005004951,2020,4951,Arapahoe County,Colorado,1674,70,4.2,1604,95.8,1081,64.6,230,13.7,0,0.0,39,2.3,0,0.0,0,0.0,254,15.2
08005004952,2020,4952,Arapahoe County,Colorado,3512,727,20.7,2785,79.3,1835,52.2,659,18.8,0,0.0,108,3.1,51,1.5,0,0.0,132,3.8
08005005551,2020,5551,Arapahoe County,Colorado,2940,1478,50.3,1462,49.7,1293,44.0,74,2.5,0,0.0,34,1.2,0,0.0,0,0.0,61,2.1
08005005552,2020,5552,Arapahoe County,Colorado,2492,912,36.6,1580,63.4,1469,58.9,25,1.0,37,1.5,0,0.0,0,0.0,11,0.4,38,1.5
08005005553,2020,5553,Arapahoe County,Colorado,4517,1783,39.5,2734,60.5,2444,54.1,50,1.1,0,0.0,160,3.5,0,0.0,0,0.0,80,1.8
08005005611,2020,5611,Arapahoe County,Colorado,5370,611,11.4,4759,88.6,4456,83.0,27,0.5,0,0.0,196,3.6,0,0.0,0,0.0,80,1.5
08005005612,2020,5612,Arapahoe County,Colorado,3472,483,13.9,2989,86.1,2827,81.4,56,1.6,0,0.0,37,1.1,0,0.0,0,0.0,69,2.0
08005005614,2020,5614,Arapahoe County,Colorado,3236,462,14.3,2774,85.7,2617,80.9,41,1.3,21,0.6,17,0.5,0,0.0,0,0.0,78,2.4
08005005619,2020,5619,Arapahoe County,Colorado,5188,692,13.3,4496,86.7,4274,82.4,0,0.0,94,1.8,33,0.6,0,0.0,0,0.0,95,1.8
08005005620,2020,5620,Arapahoe County,Colorado,2835,543,19.2,2292,80.8,1935,68.3,45,1.6,0,0.0,227,8.0,0,0.0,11,0.4,74,2.6
08005005621,2020,5621,Arapahoe County,Colorado,2551,127,5.0,2424,95.0,2260,88.6,0,0.0,0,0.0,38,1.5,0,0.0,0,0.0,126,4.9
08005005622,2020,5622,Arapahoe County,Colorado,2768,176,6.4,2592,93.6,2537,91.7,0,0.0,0,0.0,18,0.7,0,0.0,0,0.0,37,1.3
08005005623,2020,5623,Arapahoe County,Colorado,3911,161,4.1,3750,95.9,3635,92.9,11,0.3,9,0.2,41,1.0,0,0.0,0,0.0,54,1.4
08005005624,2020,5624,Arapahoe County,Colorado,2355,127,5.4,2228,94.6,2149,91.3,27,1.1,0,0.0,42,1.8,0,0.0,0,0.0,10,0.4
08005005625,2020,5625,Arapahoe County,Colorado,3968,531,13.4,3437,86.6,3106,78.3,0,0.0,0,0.0,236,5.9,0,0.0,0,0.0,95,2.4
08005005626,2020,5626,Arapahoe County,Colorado,3889,214,5.5,3675,94.5,3341,85.9,1,0.0,0,0.0,168,4.3,0,0.0,17,0.4,148,3.8
08005005627,2020,5627,Arapahoe County,Colorado,4702,185,3.9,4517,96.1,4270,90.8,63,1.3,3,0.1,61,1.3,0,0.0,0,0.0,120,2.6
08005005628,2020,5628,Arapahoe County,Colorado,5961,604,10.1,5357,89.9,5281,88.6,38,0.6,7,0.1,0,0.0,0,0.0,0,0.0,31,0.5
08005005629,2020,5629,Arapahoe County,Colorado,2722,145,5.3,2577,94.7,2246,82.5,64,2.4,0,0.0,216,7.9,0,0.0,0,0.0,51,1.9
08005005630,2020,5630,Arapahoe County,Colorado,5331,459,8.6,4872,91.4,4681,87.8,21,0.4,36,0.7,35,0.7,0,0.0,0,0.0,99,1.9
08005005631,2020,5631,Arapahoe County,Colorado,3440,198,5.8,3242,94.2,2962,86.1,19,0.6,0,0.0,23,0.7,0,0.0,12,0.3,226,6.6
08005005632,2020,5632,Arapahoe County,Colorado,3062,316,10.3,2746,89.7,2523,82.4,18,0.6,0,0.0,81,2.6,0,0.0,17,0.6,107,3.5
08005005633,2020,5633,Arapahoe County,Colorado,3742,245,6.5,3497,93.5,3354,89.6,0,0.0,0,0.0,102,2.7,0,0.0,0,0.0,41,1.1
08005005634,2020,5634,Arapahoe County,Colorado,2853,169,5.9,2684,94.1,2588,90.7,0,0.0,21,0.7,33,1.2,0,0.0,0,0.0,42,1.5
08005005635,2020,5635,Arapahoe County,Colorado,4742,292,6.2,4450,93.8,3991,84.2,129,2.7,48,1.0,56,1.2,37,0.8,0,0.0,189,4.0
08005005636,2020,5636,Arapahoe County,Colorado,1714,82,4.8,1632,95.2,1563,91.2,0,0.0,11,0.6,35,2.0,0,0.0,0,0.0,23,1.3
08005005701,2020,5701,Arapahoe County,Colorado,1875,364,19.4,1511,80.6,1396,74.5,50,2.7,12,0.6,0,0.0,0,0.0,0,0.0,53,2.8
08005005702,2020,5702,Arapahoe County,Colorado,2396,158,6.6,2238,93.4,1794,74.9,247,10.3,25,1.0,172,7.2,0,0.0,0,0.0,0,0.0
08005005800,2020,5800,Arapahoe County,Colorado,2794,222,7.9,2572,92.1,2479,88.7,0,0.0,17,0.6,39,1.4,0,0.0,0,0.0,37,1.3
08005005951,2020,5951,Arapahoe County,Colorado,4686,385,8.2,4301,91.8,4022,85.8,145,3.1,0,0.0,37,0.8,0,0.0,21,0.4,76,1.6
08005005952,2020,5952,Arapahoe County,Colorado,3917,539,13.8,3378,86.2,3132,80.0,71,1.8,0,0.0,42,1.1,0,0.0,14,0.4,119,3.0
08005006000,2020,6000,Arapahoe County,Colorado,2674,315,11.8,2359,88.2,2137,79.9,63,2.4,50,1.9,0,0.0,0,0.0,0,0.0,109,4.1
08005006100,2020,6100,Arapahoe County,Colorado,3497,488,14.0,3009,86.0,2738,78.3,173,4.9,0,0.0,18,0.5,0,0.0,0,0.0,80,2.3
08005006200,2020,6200,Arapahoe County,Colorado,3591,995,27.7,2596,72.3,2380,66.3,82,2.3,0,0.0,35,1.0,0,0.0,0,0.0,99,2.8
08005006300,2020,6300,Arapahoe County,Colorado,2673,352,13.2,2321,86.8,2063,77.2,19,0.7,35,1.3,9,0.3,0,0.0,0,0.0,195,7.3
08005006400,2020,6400,Arapahoe County,Colorado,3154,850,26.9,2304,73.1,2159,68.5,94,3.0,0,0.0,32,1.0,0,0.0,0,0.0,19,0.6
08005006501,2020,6501,Arapahoe County,Colorado,2282,165,7.2,2117,92.8,1890,82.8,71,3.1,0,0.0,85,3.7,0,0.0,0,0.0,71,3.1
08005006502,2020,6502,Arapahoe County,Colorado,3370,400,11.9,2970,88.1,2724,80.8,32,0.9,0,0.0,0,0.0,18,0.5,0,0.0,196,5.8
08005006601,2020,6601,Arapahoe County,Colorado,5627,1583,28.1,4044,71.9,3600,64.0,297,5.3,0,0.0,90,1.6,0,0.0,0,0.0,57,1.0
08005006603,2020,6603,Arapahoe County,Colorado,2818,388,13.8,2430,86.2,2194,77.9,0,0.0,0,0.0,116,4.1,0,0.0,0,0.0,120,4.3
08005006604,2020,6604,Arapahoe County,Colorado,4385,609,13.9,3776,86.1,3426,78.1,133,3.0,11,0.3,104,2.4,0,0.0,26,0.6,76,1.7
08005006704,2020,6704,Arapahoe County,Colorado,4542,214,4.7,4328,95.3,4193,92.3,0,0.0,27,0.6,81,1.8,0,0.0,0,0.0,27,0.6
08005006705,2020,6705,Arapahoe County,Colorado,2138,173,8.1,1965,91.9,1895,88.6,0,0.0,0,0.0,30,1.4,0,0.0,0,0.0,40,1.9
08005006706,2020,6706,Arapahoe County,Colorado,5774,471,8.2,5303,91.8,4425,76.6,7,0.1,0,0.0,586,10.1,0,0.0,139,2.4,146,2.5
08005006707,2020,6706,Arapahoe County,Colorado,5058,480,9.5,4578,90.5,3801,75.1,142,2.8,0,0.0,281,5.6,286,5.7,8,0.2,60,1.2
08005006708,2020,6708,Arapahoe County,Colorado,5073,220,4.3,4853,95.7,4122,81.3,64,1.3,0,0.0,272,5.4,0,0.0,178,3.5,217,4.3
08005006709,2020,6709,Arapahoe County,Colorado,5243,309,5.9,4934,94.1,4294,81.9,36,0.7,106,2.0,388,7.4,0,0.0,0,0.0,110,2.1
08005006711,2020,6711,Arapahoe County,Colorado,4282,254,5.9,4028,94.1,3722,86.9,19,0.4,29,0.7,156,3.6,0,0.0,0,0.0,102,2.4
08005006712,2020,6712,Arapahoe County,Colorado,1202,3,0.2,1199,99.8,1128,93.8,0,0.0,0,0.0,64,5.3,0,0.0,0,0.0,7,0.6
08005006713,2020,6713,Arapahoe County,Colorado,1795,111,6.2,1684,93.8,1088,60.6,56,3.1,16,0.9,437,24.3,27,1.5,4,0.2,56,3.1
08005006808,2020,6808,Arapahoe County,Colorado,5530,173,3.1,5357,96.9,4624,83.6,11,0.2,5,0.1,345,6.2,0,0.0,0,0.0,372,6.7
08005006815,2020,6815,Arapahoe County,Colorado,4810,680,14.1,4130,85.9,2879,59.9,167,3.5,65,1.4,533,11.1,0,0.0,10,0.2,476,9.9
