unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
25001013700,2023,13700,Barnstable County,Massachusetts,573,49,246,237,41,3081,70,99,808,708,353,653,390,8.6,42.9,41.4,7.2,2.3,3.2,26.2,23.0,11.5,21.2,12.7
25001013800,2023,13800,Barnstable County,Massachusetts,365,13,205,83,64,4163,14,94,773,902,276,1460,644,3.6,56.2,22.7,17.5,0.3,2.3,18.6,21.7,6.6,35.1,15.5
25001013900,2023,13900,Barnstable County,Massachusetts,329,166,0,128,35,3976,55,0,701,880,359,1417,564,50.5,0.0,38.9,10.6,1.4,0.0,17.6,22.1,9.0,35.6,14.2
25001014002,2023,14002,Barnstable County,Massachusetts,260,35,46,179,0,3672,80,59,669,780,267,865,952,13.5,17.7,68.8,0.0,2.2,1.6,18.2,21.2,7.3,23.6,25.9
25001014100,2023,14100,Barnstable County,Massachusetts,142,8,95,6,33,486,5,15,87,179,23,89,88,5.6,66.9,4.2,23.2,1.0,3.1,17.9,36.8,4.7,18.3,18.1
25001014300,2023,14300,Barnstable County,Massachusetts,210,26,14,67,103,2888,0,0,279,517,195,1031,866,12.4,6.7,31.9,49.0,0.0,0.0,9.7,17.9,6.8,35.7,30.0
25001014402,2023,14402,Barnstable County,Massachusetts,302,70,167,23,42,5687,218,210,820,917,566,1716,1240,23.2,55.3,7.6,13.9,3.8,3.7,14.4,16.1,10.0,30.2,21.8
25001014500,2023,14500,Barnstable County,Massachusetts,444,31,163,81,169,4784,18,180,1332,1056,300,905,993,7.0,36.7,18.2,38.1,0.4,3.8,27.8,22.1,6.3,18.9,20.8
25001014600,2023,14600,Barnstable County,Massachusetts,425,15,115,195,100,3516,56,70,574,622,407,909,878,3.5,27.1,45.9,23.5,1.6,2.0,16.3,17.7,11.6,25.9,25.0
25001014700,2023,14700,Barnstable County,Massachusetts,479,57,174,144,104,3004,129,29,820,492,339,569,626,11.9,36.3,30.1,21.7,4.3,1.0,27.3,16.4,11.3,18.9,20.8
25001014800,2023,14800,Barnstable County,Massachusetts,162,21,79,12,50,3081,100,141,476,564,278,839,683,13.0,48.8,7.4,30.9,3.2,4.6,15.4,18.3,9.0,27.2,22.2
25001014900,2023,14900,Barnstable County,Massachusetts,177,7,67,71,32,3103,53,36,275,330,151,790,1468,4.0,37.9,40.1,18.1,1.7,1.2,8.9,10.6,4.9,25.5,47.3
25001015001,2023,15001,Barnstable County,Massachusetts,393,21,252,77,43,3480,20,78,983,718,281,883,517,5.3,64.1,19.6,10.9,0.6,2.2,28.2,20.6,8.1,25.4,14.9
25001015002,2023,15002,Barnstable County,Massachusetts,109,11,81,0,17,3170,18,30,812,705,461,690,454,10.1,74.3,0.0,15.6,0.6,0.9,25.6,22.2,14.5,21.8,14.3
25001015100,2023,15100,Barnstable County,Massachusetts,248,38,27,183,0,3226,23,21,852,693,315,909,413,15.3,10.9,73.8,0.0,0.7,0.7,26.4,21.5,9.8,28.2,12.8
25001015200,2023,15200,Barnstable County,Massachusetts,182,8,0,48,126,2205,11,21,269,263,165,708,768,4.4,0.0,26.4,69.2,0.5,1.0,12.2,11.9,7.5,32.1,34.8
25001015300,2023,15300,Barnstable County,Massachusetts,93,0,44,49,0,3173,410,197,805,487,352,576,346,0.0,47.3,52.7,0.0,12.9,6.2,25.4,15.3,11.1,18.2,10.9
25001990000,2023,990000,Barnstable County,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
25003900100,2023,900100,Berkshire County,Massachusetts,202,69,100,33,0,2583,81,275,998,530,171,356,172,34.2,49.5,16.3,0.0,3.1,10.6,38.6,20.5,6.6,13.8,6.7
25003900200,2023,900200,Berkshire County,Massachusetts,264,91,67,33,73,3125,97,367,1048,684,263,463,203,34.5,25.4,12.5,27.7,3.1,11.7,33.5,21.9,8.4,14.8,6.5
25003900300,2023,900300,Berkshire County,Massachusetts,328,0,36,107,185,1883,21,22,668,333,281,274,284,0.0,11.0,32.6,56.4,1.1,1.2,35.5,17.7,14.9,14.6,15.1
25003900400,2023,900400,Berkshire County,Massachusetts,360,89,95,75,101,3750,82,161,1010,935,320,657,585,24.7,26.4,20.8,28.1,2.2,4.3,26.9,24.9,8.5,17.5,15.6
25003900500,2023,900500,Berkshire County,Massachusetts,205,17,87,75,26,2715,73,98,617,479,266,785,397,8.3,42.4,36.6,12.7,2.7,3.6,22.7,17.6,9.8,28.9,14.6
25003900600,2023,900600,Berkshire County,Massachusetts,251,7,151,89,4,2352,106,184,641,709,216,358,138,2.8,60.2,35.5,1.6,4.5,7.8,27.3,30.1,9.2,15.2,5.9
25003900700,2023,900700,Berkshire County,Massachusetts,217,57,62,54,44,2187,28,106,598,485,236,366,368,26.3,28.6,24.9,20.3,1.3,4.8,27.3,22.2,10.8,16.7,16.8
25003900800,2023,900800,Berkshire County,Massachusetts,260,11,51,96,102,3900,14,182,730,472,337,1333,832,4.2,19.6,36.9,39.2,0.4,4.7,18.7,12.1,8.6,34.2,21.3
25003900900,2023,900900,Berkshire County,Massachusetts,226,12,55,111,48,3775,44,156,885,690,361,778,861,5.3,24.3,49.1,21.2,1.2,4.1,23.4,18.3,9.6,20.6,22.8
25003901100,2023,901100,Berkshire County,Massachusetts,276,52,163,61,0,2911,47,151,1094,442,371,427,379,18.8,59.1,22.1,0.0,1.6,5.2,37.6,15.2,12.7,14.7,13.0
25003911100,2023,911100,Berkshire County,Massachusetts,180,18,65,53,44,2271,36,83,640,398,252,495,367,10.0,36.1,29.4,24.4,1.6,3.7,28.2,17.5,11.1,21.8,16.2
25003912100,2023,912100,Berkshire County,Massachusetts,272,31,181,60,0,4769,61,149,1463,882,288,1047,879,11.4,66.5,22.1,0.0,1.3,3.1,30.7,18.5,6.0,22.0,18.4
25003913100,2023,913100,Berkshire County,Massachusetts,504,25,226,164,89,3866,33,165,911,611,231,1137,778,5.0,44.8,32.5,17.7,0.9,4.3,23.6,15.8,6.0,29.4,20.1
25003914100,2023,914100,Berkshire County,Massachusetts,220,12,74,118,16,4675,12,44,1411,759,339,833,1277,5.5,33.6,53.6,7.3,0.3,0.9,30.2,16.2,7.3,17.8,27.3
25003920101,2023,920101,Berkshire County,Massachusetts,1425,48,4,1332,41,2501,13,55,456,178,105,551,1143,3.4,0.3,93.5,2.9,0.5,2.2,18.2,7.1,4.2,22.0,45.7
25003920102,2023,920102,Berkshire County,Massachusetts,833,0,38,795,0,1568,11,31,198,172,67,405,684,0.0,4.6,95.4,0.0,0.7,2.0,12.6,11.0,4.3,25.8,43.6
25003921300,2023,921300,Berkshire County,Massachusetts,1082,140,91,851,0,2869,106,280,962,593,140,393,395,12.9,8.4,78.7,0.0,3.7,9.8,33.5,20.7,4.9,13.7,13.8
25003921400,2023,921400,Berkshire County,Massachusetts,88,29,51,0,8,1190,25,125,423,204,109,152,152,33.0,58.0,0.0,9.1,2.1,10.5,35.5,17.1,9.2,12.8,12.8
25003921500,2023,921500,Berkshire County,Massachusetts,235,30,148,57,0,2005,0,54,992,267,150,305,237,12.8,63.0,24.3,0.0,0.0,2.7,49.5,13.3,7.5,15.2,11.8
25003922100,2023,922100,Berkshire County,Massachusetts,260,14,137,98,11,1900,19,95,698,443,121,342,182,5.4,52.7,37.7,4.2,1.0,5.0,36.7,23.3,6.4,18.0,9.6
25003922200,2023,922200,Berkshire County,Massachusetts,200,63,39,35,63,2980,50,187,1178,551,284,563,167,31.5,19.5,17.5,31.5,1.7,6.3,39.5,18.5,9.5,18.9,5.6
25003922300,2023,922300,Berkshire County,Massachusetts,123,62,11,45,5,1378,17,41,564,287,146,185,138,50.4,8.9,36.6,4.1,1.2,3.0,40.9,20.8,10.6,13.4,10.0
25003923100,2023,923100,Berkshire County,Massachusetts,162,0,131,31,0,2520,44,110,638,699,303,453,273,0.0,80.9,19.1,0.0,1.7,4.4,25.3,27.7,12.0,18.0,10.8
25003924100,2023,924100,Berkshire County,Massachusetts,132,38,10,25,59,1635,12,53,391,228,88,283,580,28.8,7.6,18.9,44.7,0.7,3.2,23.9,13.9,5.4,17.3,35.5
25003925101,2023,925101,Berkshire County,Massachusetts,99,16,25,58,0,1219,0,27,188,188,156,311,349,16.2,25.3,58.6,0.0,0.0,2.2,15.4,15.4,12.8,25.5,28.6
25003925102,2023,925102,Berkshire County,Massachusetts,609,0,116,480,13,4030,68,166,1139,467,308,995,887,0.0,19.0,78.8,2.1,1.7,4.1,28.3,11.6,7.6,24.7,22.0
25003926100,2023,926100,Berkshire County,Massachusetts,314,12,155,112,35,2641,58,33,865,407,281,408,589,3.8,49.4,35.7,11.1,2.2,1.2,32.8,15.4,10.6,15.4,22.3
25003931100,2023,931100,Berkshire County,Massachusetts,189,13,92,45,39,1251,30,58,546,212,71,206,128,6.9,48.7,23.8,20.6,2.4,4.6,43.6,16.9,5.7,16.5,10.2
25003931300,2023,931300,Berkshire County,Massachusetts,69,0,39,26,4,1195,31,64,509,247,69,191,84,0.0,56.5,37.7,5.8,2.6,5.4,42.6,20.7,5.8,16.0,7.0
25003931400,2023,931400,Berkshire County,Massachusetts,122,0,22,79,21,1281,3,72,328,292,148,268,170,0.0,18.0,64.8,17.2,0.2,5.6,25.6,22.8,11.6,20.9,13.3
25003932200,2023,932200,Berkshire County,Massachusetts,127,11,73,16,27,2078,26,37,586,400,213,417,399,8.7,57.5,12.6,21.3,1.3,1.8,28.2,19.2,10.3,20.1,19.2
25003932300,2023,932300,Berkshire County,Massachusetts,114,9,44,52,9,1436,22,113,505,336,137,181,142,7.9,38.6,45.6,7.9,1.5,7.9,35.2,23.4,9.5,12.6,9.9
25003933200,2023,933200,Berkshire County,Massachusetts,121,16,51,39,15,1157,51,38,155,116,143,239,415,13.2,42.1,32.2,12.4,4.4,3.3,13.4,10.0,12.4,20.7,35.9
25003933300,2023,933300,Berkshire County,Massachusetts,95,7,31,57,0,1225,0,28,271,281,65,243,337,7.4,32.6,60.0,0.0,0.0,2.3,22.1,22.9,5.3,19.8,27.5
25003933400,2023,933400,Berkshire County,Massachusetts,131,3,64,53,11,2092,35,153,597,419,156,377,355,2.3,48.9,40.5,8.4,1.7,7.3,28.5,20.0,7.5,18.0,17.0
25003934200,2023,934200,Berkshire County,Massachusetts,75,0,47,21,7,933,24,20,103,54,22,339,371,0.0,62.7,28.0,9.3,2.6,2.1,11.0,5.8,2.4,36.3,39.8
25003934300,2023,934300,Berkshire County,Massachusetts,179,45,87,19,28,1427,33,36,179,217,96,481,385,25.1,48.6,10.6,15.6,2.3,2.5,12.5,15.2,6.7,33.7,27.0
25003935100,2023,935100,Berkshire County,Massachusetts,140,26,30,71,13,1918,13,54,468,284,136,482,481,18.6,21.4,50.7,9.3,0.7,2.8,24.4,14.8,7.1,25.1,25.1
25003935200,2023,935200,Berkshire County,Massachusetts,452,31,72,242,107,3594,103,64,1303,554,382,886,302,6.9,15.9,53.5,23.7,2.9,1.8,36.3,15.4,10.6,24.7,8.4
25003935300,2023,935300,Berkshire County,Massachusetts,119,0,23,80,16,2978,220,151,1096,540,162,515,294,0.0,19.3,67.2,13.4,7.4,5.1,36.8,18.1,5.4,17.3,9.9
25005600100,2023,600100,Bristol County,Massachusetts,199,0,40,68,91,3401,19,82,739,479,236,982,864,0.0,20.1,34.2,45.7,0.6,2.4,21.7,14.1,6.9,28.9,25.4
25005600202,2023,600202,Bristol County,Massachusetts,191,0,35,82,74,4043,89,48,846,904,256,1091,809,0.0,18.3,42.9,38.7,2.2,1.2,20.9,22.4,6.3,27.0,20.0
25005600203,2023,600203,Bristol County,Massachusetts,393,107,145,97,44,4636,136,90,867,678,383,1536,946,27.2,36.9,24.7,11.2,2.9,1.9,18.7,14.6,8.3,33.1,20.4
25005600204,2023,600204,Bristol County,Massachusetts,404,72,48,186,98,2647,19,51,650,321,259,819,528,17.8,11.9,46.0,24.3,0.7,1.9,24.6,12.1,9.8,30.9,19.9
25005610100,2023,610100,Bristol County,Massachusetts,477,96,227,106,48,4009,2,140,1202,706,375,803,781,20.1,47.6,22.2,10.1,0.0,3.5,30.0,17.6,9.4,20.0,19.5
25005610202,2023,610202,Bristol County,Massachusetts,471,46,261,86,78,3864,7,137,538,616,306,1324,936,9.8,55.4,18.3,16.6,0.2,3.5,13.9,15.9,7.9,34.3,24.2
25005610203,2023,610203,Bristol County,Massachusetts,590,97,217,202,74,4691,21,99,751,922,270,1614,1014,16.4,36.8,34.2,12.5,0.4,2.1,16.0,19.7,5.8,34.4,21.6
25005610204,2023,610204,Bristol County,Massachusetts,377,12,94,124,147,4145,82,205,882,348,502,1245,881,3.2,24.9,32.9,39.0,2.0,4.9,21.3,8.4,12.1,30.0,21.3
25005611101,2023,611101,Bristol County,Massachusetts,389,20,178,155,36,3553,96,113,813,474,322,1149,586,5.1,45.8,39.8,9.3,2.7,3.2,22.9,13.3,9.1,32.3,16.5
25005611102,2023,611102,Bristol County,Massachusetts,1973,140,483,1321,29,2567,84,57,657,342,186,750,491,7.1,24.5,67.0,1.5,3.3,2.2,25.6,13.3,7.2,29.2,19.1
25005611201,2023,611201,Bristol County,Massachusetts,244,0,165,41,38,2333,189,77,779,297,295,592,104,0.0,67.6,16.8,15.6,8.1,3.3,33.4,12.7,12.6,25.4,4.5
25005611202,2023,611202,Bristol County,Massachusetts,386,37,140,102,107,4279,26,156,1078,526,337,1345,811,9.6,36.3,26.4,27.7,0.6,3.6,25.2,12.3,7.9,31.4,19.0
25005612100,2023,612100,Bristol County,Massachusetts,347,48,86,56,157,3528,187,159,854,706,358,799,465,13.8,24.8,16.1,45.2,5.3,4.5,24.2,20.0,10.1,22.6,13.2
25005612201,2023,612201,Bristol County,Massachusetts,401,61,184,57,99,2788,59,98,611,607,362,594,457,15.2,45.9,14.2,24.7,2.1,3.5,21.9,21.8,13.0,21.3,16.4
25005612202,2023,612202,Bristol County,Massachusetts,508,62,237,134,75,4465,146,322,964,707,309,1192,825,12.2,46.7,26.4,14.8,3.3,7.2,21.6,15.8,6.9,26.7,18.5
25005613100,2023,613100,Bristol County,Massachusetts,448,67,242,71,68,5467,319,592,1997,1278,328,627,326,15.0,54.0,15.8,15.2,5.8,10.8,36.5,23.4,6.0,11.5,6.0
25005613300,2023,613300,Bristol County,Massachusetts,501,29,262,195,15,5501,210,158,1658,1019,559,1488,409,5.8,52.3,38.9,3.0,3.8,2.9,30.1,18.5,10.2,27.0,7.4
25005613400,2023,613400,Bristol County,Massachusetts,255,30,142,0,83,2575,81,99,735,466,324,443,427,11.8,55.7,0.0,32.5,3.1,3.8,28.5,18.1,12.6,17.2,16.6
25005613600,2023,613600,Bristol County,Massachusetts,280,59,155,48,18,2795,281,287,1061,487,204,319,156,21.1,55.4,17.1,6.4,10.1,10.3,38.0,17.4,7.3,11.4,5.6
25005613700,2023,613700,Bristol County,Massachusetts,357,0,201,123,33,3660,322,481,1178,528,184,760,207,0.0,56.3,34.5,9.2,8.8,13.1,32.2,14.4,5.0,20.8,5.7
25005613800,2023,613800,Bristol County,Massachusetts,352,42,78,232,0,3792,427,350,1474,631,216,621,73,11.9,22.2,65.9,0.0,11.3,9.2,38.9,16.6,5.7,16.4,1.9
25005613901,2023,613901,Bristol County,Massachusetts,279,60,151,58,10,2120,218,183,675,507,201,261,75,21.5,54.1,20.8,3.6,10.3,8.6,31.8,23.9,9.5,12.3,3.5
25005613902,2023,613902,Bristol County,Massachusetts,404,27,151,110,116,3457,220,347,944,441,233,984,288,6.7,37.4,27.2,28.7,6.4,10.0,27.3,12.8,6.7,28.5,8.3
25005614000,2023,614000,Bristol County,Massachusetts,349,24,180,127,18,2970,275,300,1371,636,168,190,30,6.9,51.6,36.4,5.2,9.3,10.1,46.2,21.4,5.7,6.4,1.0
25005614101,2023,614101,Bristol County,Massachusetts,622,54,212,253,103,4689,240,331,1459,1031,419,826,383,8.7,34.1,40.7,16.6,5.1,7.1,31.1,22.0,8.9,17.6,8.2
25005614102,2023,614102,Bristol County,Massachusetts,792,44,306,374,68,4980,311,336,1325,1037,618,642,711,5.6,38.6,47.2,8.6,6.2,6.7,26.6,20.8,12.4,12.9,14.3
25005615100,2023,615100,Bristol County,Massachusetts,576,62,202,189,123,5834,93,108,1568,1268,666,1400,731,10.8,35.1,32.8,21.4,1.6,1.9,26.9,21.7,11.4,24.0,12.5
25005616100,2023,616100,Bristol County,Massachusetts,483,4,148,152,179,4879,133,114,1432,815,556,1330,499,0.8,30.6,31.5,37.1,2.7,2.3,29.4,16.7,11.4,27.3,10.2
25005617101,2023,617101,Bristol County,Massachusetts,273,38,118,48,69,3621,100,62,880,576,396,1049,558,13.9,43.2,17.6,25.3,2.8,1.7,24.3,15.9,10.9,29.0,15.4
25005617102,2023,617102,Bristol County,Massachusetts,402,17,184,125,76,2996,46,99,1039,400,445,648,319,4.2,45.8,31.1,18.9,1.5,3.3,34.7,13.4,14.9,21.6,10.6
25005630101,2023,630101,Bristol County,Massachusetts,295,33,101,121,40,2626,74,111,795,486,214,655,291,11.2,34.2,41.0,13.6,2.8,4.2,30.3,18.5,8.1,24.9,11.1
25005630102,2023,630102,Bristol County,Massachusetts,368,0,50,51,267,4051,15,165,1020,696,756,951,448,0.0,13.6,13.9,72.6,0.4,4.1,25.2,17.2,18.7,23.5,11.1
25005630201,2023,630201,Bristol County,Massachusetts,193,34,50,37,72,2466,71,75,728,270,136,705,481,17.6,25.9,19.2,37.3,2.9,3.0,29.5,10.9,5.5,28.6,19.5
25005630202,2023,630202,Bristol County,Massachusetts,245,5,154,32,54,3600,19,127,747,350,223,1451,683,2.0,62.9,13.1,22.0,0.5,3.5,20.8,9.7,6.2,40.3,19.0
25005630301,2023,630301,Bristol County,Massachusetts,365,14,171,137,43,3690,17,203,748,476,271,1187,788,3.8,46.8,37.5,11.8,0.5,5.5,20.3,12.9,7.3,32.2,21.4
25005630302,2023,630302,Bristol County,Massachusetts,121,0,40,15,66,2320,7,121,475,376,254,648,439,0.0,33.1,12.4,54.5,0.3,5.2,20.5,16.2,10.9,27.9,18.9
25005630400,2023,630400,Bristol County,Massachusetts,483,121,51,233,78,3664,1,170,817,595,314,1003,764,25.1,10.6,48.2,16.1,0.0,4.6,22.3,16.2,8.6,27.4,20.9
25005631101,2023,631101,Bristol County,Massachusetts,285,5,70,117,93,2342,79,104,1060,256,246,476,121,1.8,24.6,41.1,32.6,3.4,4.4,45.3,10.9,10.5,20.3,5.2
