unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
25001010100,2023,10100,Barnstable County,Massachusetts,3681,452,12.3,3229,87.7,2747,74.6,244,6.6,19,0.5,77,2.1,0,0.0,21,0.6,121,3.3
25001010206,2023,10206,Barnstable County,Massachusetts,4371,70,1.6,4301,98.4,3894,89.1,17,0.4,0,0.0,38,0.9,0,0.0,19,0.4,333,7.6
25001010208,2023,10208,Barnstable County,Massachusetts,1675,1,0.1,1674,99.9,1674,99.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25001010304,2023,10304,Barnstable County,Massachusetts,2745,0,0.0,2745,100.0,2558,93.2,0,0.0,0,0.0,70,2.6,0,0.0,0,0.0,117,4.3
25001010306,2023,10306,Barnstable County,Massachusetts,3027,31,1.0,2996,99.0,2552,84.3,252,8.3,8,0.3,19,0.6,0,0.0,0,0.0,165,5.5
25001010400,2023,10400,Barnstable County,Massachusetts,3335,60,1.8,3275,98.2,3230,96.9,0,0.0,0,0.0,11,0.3,0,0.0,0,0.0,34,1.0
25001010500,2023,10500,Barnstable County,Massachusetts,3007,21,0.7,2986,99.3,2908,96.7,0,0.0,0,0.0,36,1.2,0,0.0,0,0.0,42,1.4
25001010600,2023,10600,Barnstable County,Massachusetts,3380,39,1.2,3341,98.8,3125,92.5,129,3.8,0,0.0,0,0.0,0,0.0,0,0.0,87,2.6
25001010700,2023,10700,Barnstable County,Massachusetts,3263,29,0.9,3234,99.1,2885,88.4,10,0.3,0,0.0,157,4.8,0,0.0,0,0.0,182,5.6
25001010800,2023,10800,Barnstable County,Massachusetts,4857,52,1.1,4805,98.9,4474,92.1,18,0.4,0,0.0,83,1.7,0,0.0,0,0.0,230,4.7
25001010900,2023,10900,Barnstable County,Massachusetts,5510,268,4.9,5242,95.1,5020,91.1,25,0.5,0,0.0,32,0.6,0,0.0,29,0.5,136,2.5
25001011002,2023,11002,Barnstable County,Massachusetts,4370,134,3.1,4236,96.9,3801,87.0,0,0.0,0,0.0,2,0.0,0,0.0,122,2.8,311,7.1
25001011100,2023,11100,Barnstable County,Massachusetts,5324,0,0.0,5324,100.0,5270,99.0,6,0.1,0,0.0,0,0.0,0,0.0,0,0.0,48,0.9
25001011200,2023,11200,Barnstable County,Massachusetts,3812,81,2.1,3731,97.9,3611,94.7,21,0.6,0,0.0,10,0.3,0,0.0,21,0.6,68,1.8
25001011300,2023,11300,Barnstable County,Massachusetts,2619,0,0.0,2619,100.0,2576,98.4,0,0.0,0,0.0,24,0.9,0,0.0,0,0.0,19,0.7
25001011400,2023,11400,Barnstable County,Massachusetts,3497,9,0.3,3488,99.7,3364,96.2,39,1.1,17,0.5,0,0.0,0,0.0,0,0.0,68,1.9
25001011500,2023,11500,Barnstable County,Massachusetts,4100,710,17.3,3390,82.7,3030,73.9,162,4.0,0,0.0,17,0.4,0,0.0,103,2.5,78,1.9
25001011600,2023,11600,Barnstable County,Massachusetts,2677,35,1.3,2642,98.7,2402,89.7,98,3.7,0,0.0,2,0.1,0,0.0,0,0.0,140,5.2
25001011700,2023,11700,Barnstable County,Massachusetts,1910,0,0.0,1910,100.0,1871,98.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.4,32,1.7
25001011801,2023,11801,Barnstable County,Massachusetts,2415,72,3.0,2343,97.0,2284,94.6,2,0.1,0,0.0,17,0.7,0,0.0,0,0.0,40,1.7
25001011802,2023,11802,Barnstable County,Massachusetts,4601,49,1.1,4552,98.9,4367,94.9,18,0.4,0,0.0,47,1.0,0,0.0,0,0.0,120,2.6
25001012001,2023,12001,Barnstable County,Massachusetts,6386,372,5.8,6014,94.2,5029,78.8,138,2.2,0,0.0,407,6.4,0,0.0,69,1.1,371,5.8
25001012002,2023,12002,Barnstable County,Massachusetts,2720,93,3.4,2627,96.6,2338,86.0,70,2.6,0,0.0,96,3.5,0,0.0,31,1.1,92,3.4
25001012101,2023,12101,Barnstable County,Massachusetts,5707,153,2.7,5554,97.3,3819,66.9,748,13.1,0,0.0,0,0.0,0,0.0,296,5.2,691,12.1
25001012102,2023,12102,Barnstable County,Massachusetts,3262,84,2.6,3178,97.4,2581,79.1,59,1.8,0,0.0,36,1.1,0,0.0,41,1.3,461,14.1
25001012200,2023,12200,Barnstable County,Massachusetts,5312,142,2.7,5170,97.3,5094,95.9,4,0.1,0,0.0,8,0.2,0,0.0,27,0.5,37,0.7
