unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
05005950500,2021,950500,Baxter County,Arkansas,209,22,116,71,0,3403,113,368,1173,710,401,437,201,10.5,55.5,34.0,0.0,3.3,10.8,34.5,20.9,11.8,12.8,5.9,1908,42391,59655,4475,109,2.4,4366,97.6,4200,93.9,30,0.7,19,0.4,6,0.1,0,0.0,6,0.1,105,2.3
05005950600,2021,950600,Baxter County,Arkansas,137,35,69,33,0,3198,128,272,1207,807,185,396,203,25.5,50.4,24.1,0.0,4.0,8.5,37.7,25.2,5.8,12.4,6.3,1816,41937,88747,3819,65,1.7,3754,98.3,3642,95.4,0,0.0,6,0.2,0,0.0,0,0.0,0,0.0,106,2.8
05005950700,2021,950700,Baxter County,Arkansas,115,54,6,35,20,2863,141,142,1146,599,279,434,122,47.0,5.2,30.4,17.4,4.9,5.0,40.0,20.9,9.7,15.2,4.3,1616,46058,57008,3392,216,6.4,3176,93.6,3134,92.4,0,0.0,13,0.4,0,0.0,7,0.2,0,0.0,22,0.6
05005950801,2021,950801,Baxter County,Arkansas,77,10,15,49,3,3561,39,299,1184,1111,343,364,221,13.0,19.5,63.6,3.9,1.1,8.4,33.2,31.2,9.6,10.2,6.2,1989,51648,67822,4353,21,0.5,4332,99.5,3744,86.0,0,0.0,9,0.2,38,0.9,0,0.0,104,2.4,437,10.0
05005950802,2021,950802,Baxter County,Arkansas,88,46,18,24,0,1390,140,142,492,335,125,138,18,52.3,20.5,27.3,0.0,10.1,10.2,35.4,24.1,9.0,9.9,1.3,795,45863,48645,1931,0,0.0,1931,100.0,1829,94.7,0,0.0,83,4.3,13,0.7,0,0.0,0,0.0,6,0.3
05005950900,2021,950900,Baxter County,Arkansas,384,86,97,197,4,4017,62,452,1477,978,489,322,237,22.4,25.3,51.3,1.0,1.5,11.3,36.8,24.3,12.2,8.0,5.9,2465,40923,51907,5778,73,1.3,5705,98.7,5399,93.4,20,0.3,1,0.0,22,0.4,0,0.0,5,0.1,258,4.5
05007020102,2021,20102,Benton County,Arkansas,197,48,28,103,18,4829,131,234,1719,803,381,1201,360,24.4,14.2,52.3,9.1,2.7,4.8,35.6,16.6,7.9,24.9,7.5,2524,94533,116687,7292,580,8.0,6712,92.0,5386,73.9,159,2.2,47,0.6,165,2.3,0,0.0,370,5.1,585,8.0
05007020103,2021,20103,Benton County,Arkansas,373,30,99,244,0,2964,100,209,1296,637,258,319,145,8.0,26.5,65.4,0.0,3.4,7.1,43.7,21.5,8.7,10.8,4.9,1568,70114,85015,4471,415,9.3,4056,90.7,3327,74.4,314,7.0,21,0.5,60,1.3,21,0.5,0,0.0,313,7.0
05007020104,2021,20104,Benton County,Arkansas,48,7,22,19,0,1284,20,148,604,130,101,252,29,14.6,45.8,39.6,0.0,1.6,11.5,47.0,10.1,7.9,19.6,2.3,575,76654,90295,1720,97,5.6,1623,94.4,1365,79.4,31,1.8,3,0.2,0,0.0,2,0.1,0,0.0,222,12.9
05007020201,2021,20201,Benton County,Arkansas,596,58,419,89,30,3264,606,363,954,562,243,306,230,9.7,70.3,14.9,5.0,18.6,11.1,29.2,17.2,7.4,9.4,7.0,1748,56875,86976,5291,2204,41.7,3087,58.3,2386,45.1,19,0.4,93,1.8,159,3.0,175,3.3,1,0.0,254,4.8
05007020203,2021,20203,Benton County,Arkansas,317,22,154,81,60,1814,147,71,439,247,191,492,227,6.9,48.6,25.6,18.9,8.1,3.9,24.2,13.6,10.5,27.1,12.5,1031,76354,111650,2651,772,29.1,1879,70.9,1848,69.7,0,0.0,9,0.3,0,0.0,0,0.0,0,0.0,22,0.8
05007020205,2021,20205,Benton County,Arkansas,701,124,429,135,13,3204,574,425,1294,369,207,263,72,17.7,61.2,19.3,1.9,17.9,13.3,40.4,11.5,6.5,8.2,2.2,1743,51875,63830,5340,2948,55.2,2392,44.8,2038,38.2,0,0.0,75,1.4,11,0.2,54,1.0,0,0.0,214,4.0
05007020206,2021,20206,Benton County,Arkansas,853,87,493,199,74,4267,923,680,1360,477,194,542,91,10.2,57.8,23.3,8.7,21.6,15.9,31.9,11.2,4.5,12.7,2.1,2226,60489,67266,7694,4958,64.4,2736,35.6,1789,23.3,137,1.8,20,0.3,186,2.4,283,3.7,235,3.1,86,1.1
05007020301,2021,20301,Benton County,Arkansas,376,104,110,162,0,2652,411,306,1073,545,152,134,31,27.7,29.3,43.1,0.0,15.5,11.5,40.5,20.6,5.7,5.1,1.2,1865,35580,44422,4262,1699,39.9,2563,60.1,1914,44.9,137,3.2,10,0.2,54,1.3,226,5.3,0,0.0,222,5.2
05007020302,2021,20302,Benton County,Arkansas,461,95,223,133,10,2631,428,232,936,477,145,327,86,20.6,48.4,28.9,2.2,16.3,8.8,35.6,18.1,5.5,12.4,3.3,1427,63603,82505,4173,1668,40.0,2505,60.0,1806,43.3,65,1.6,32,0.8,153,3.7,21,0.5,0,0.0,428,10.3
05007020304,2021,20304,Benton County,Arkansas,652,141,312,122,77,2832,164,153,859,519,145,614,378,21.6,47.9,18.7,11.8,5.8,5.4,30.3,18.3,5.1,21.7,13.3,1757,60337,80146,4432,1334,30.1,3098,69.9,2904,65.5,31,0.7,28,0.6,32,0.7,0,0.0,0,0.0,103,2.3
05007020305,2021,20305,Benton County,Arkansas,264,28,145,73,18,2684,200,123,945,506,139,553,218,10.6,54.9,27.7,6.8,7.5,4.6,35.2,18.9,5.2,20.6,8.1,1456,78056,83806,3840,1229,32.0,2611,68.0,2219,57.8,61,1.6,0,0.0,67,1.7,0,0.0,0,0.0,264,6.9
05007020401,2021,20401,Benton County,Arkansas,426,35,164,159,68,4646,424,315,1733,808,275,733,358,8.2,38.5,37.3,16.0,9.1,6.8,37.3,17.4,5.9,15.8,7.7,2621,60840,82780,6697,1761,26.3,4936,73.7,4468,66.7,63,0.9,11,0.2,82,1.2,0,0.0,50,0.7,262,3.9
05007020402,2021,20402,Benton County,Arkansas,658,41,275,334,8,4060,161,249,1776,614,177,834,249,6.2,41.8,50.8,1.2,4.0,6.1,43.7,15.1,4.4,20.5,6.1,1837,64977,81607,6017,2238,37.2,3779,62.8,2736,45.5,23,0.4,56,0.9,6,0.1,50,0.8,0,0.0,908,15.1
05007020404,2021,20404,Benton County,Arkansas,624,98,154,262,110,2957,408,302,1013,592,148,324,170,15.7,24.7,42.0,17.6,13.8,10.2,34.3,20.0,5.0,11.0,5.7,1673,56719,67561,5210,2220,42.6,2990,57.4,2659,51.0,30,0.6,7,0.1,61,1.2,0,0.0,0,0.0,233,4.5
05007020405,2021,20405,Benton County,Arkansas,560,12,34,336,178,3049,0,67,576,437,255,912,802,2.1,6.1,60.0,31.8,0.0,2.2,18.9,14.3,8.4,29.9,26.3,1877,106972,137972,4694,557,11.9,4137,88.1,3462,73.8,37,0.8,0,0.0,538,11.5,0,0.0,0,0.0,100,2.1
05007020501,2021,20501,Benton County,Arkansas,388,23,129,177,59,3549,70,65,768,590,289,1009,758,5.9,33.2,45.6,15.2,2.0,1.8,21.6,16.6,8.1,28.4,21.4,2212,91413,135678,5410,274,5.1,5136,94.9,4433,81.9,73,1.3,0,0.0,301,5.6,22,0.4,0,0.0,307,5.7
05007020503,2021,20503,Benton County,Arkansas,480,96,221,117,46,2512,23,149,581,485,127,732,415,20.0,46.0,24.4,9.6,0.9,5.9,23.1,19.3,5.1,29.1,16.5,1804,63152,67349,4148,692,16.7,3456,83.3,1672,40.3,177,4.3,9,0.2,1100,26.5,131,3.2,0,0.0,367,8.8
05007020504,2021,20504,Benton County,Arkansas,272,24,157,74,17,1923,17,221,373,424,197,421,270,8.8,57.7,27.2,6.3,0.9,11.5,19.4,22.0,10.2,21.9,14.0,1334,50737,77504,2990,225,7.5,2765,92.5,2232,74.6,17,0.6,0,0.0,147,4.9,0,0.0,0,0.0,369,12.3
05007020604,2021,20604,Benton County,Arkansas,420,51,265,95,9,3689,96,273,1074,639,134,995,478,12.1,63.1,22.6,2.1,2.6,7.4,29.1,17.3,3.6,27.0,13.0,1860,86057,113784,5393,427,7.9,4966,92.1,3567,66.1,154,2.9,41,0.8,312,5.8,17,0.3,50,0.9,825,15.3
05007020605,2021,20605,Benton County,Arkansas,287,34,129,118,6,2628,110,74,717,448,126,678,475,11.8,44.9,41.1,2.1,4.2,2.8,27.3,17.0,4.8,25.8,18.1,1465,82348,100002,3917,315,8.0,3602,92.0,2865,73.1,83,2.1,65,1.7,240,6.1,0,0.0,10,0.3,339,8.7
05007020606,2021,20606,Benton County,Arkansas,269,58,41,126,44,2845,6,61,397,635,245,1005,496,21.6,15.2,46.8,16.4,0.2,2.1,14.0,22.3,8.6,35.3,17.4,1459,147694,200523,4515,262,5.8,4253,94.2,3623,80.2,112,2.5,50,1.1,48,1.1,0,0.0,0,0.0,420,9.3
05007020607,2021,20607,Benton County,Arkansas,644,11,319,92,222,5840,43,165,535,778,297,1974,2048,1.7,49.5,14.3,34.5,0.7,2.8,9.2,13.3,5.1,33.8,35.1,3828,89562,114871,8876,592,6.7,8284,93.3,4290,48.3,421,4.7,0,0.0,3242,36.5,0,0.0,0,0.0,331,3.7
05007020608,2021,20608,Benton County,Arkansas,386,27,140,186,33,2025,0,79,566,195,242,635,308,7.0,36.3,48.2,8.5,0.0,3.9,28.0,9.6,12.0,31.4,15.2,1292,100658,108047,3700,1151,31.1,2549,68.9,1784,48.2,105,2.8,0,0.0,252,6.8,0,0.0,56,1.5,352,9.5
05007020701,2021,20701,Benton County,Arkansas,441,0,173,249,19,4213,58,196,1048,906,385,1195,425,0.0,39.2,56.5,4.3,1.4,4.7,24.9,21.5,9.1,28.4,10.1,2316,74478,101801,6372,225,3.5,6147,96.5,5780,90.7,0,0.0,10,0.2,17,0.3,0,0.0,0,0.0,340,5.3
05007020703,2021,20703,Benton County,Arkansas,231,9,102,120,0,3920,51,45,1063,971,154,1035,601,3.9,44.2,51.9,0.0,1.3,1.1,27.1,24.8,3.9,26.4,15.3,2062,95333,115886,5247,152,2.9,5095,97.1,4200,80.0,0,0.0,115,2.2,117,2.2,0,0.0,46,0.9,617,11.8
05007020704,2021,20704,Benton County,Arkansas,362,24,208,74,56,3032,50,122,770,760,296,645,389,6.6,57.5,20.4,15.5,1.6,4.0,25.4,25.1,9.8,21.3,12.8,1721,78310,100475,4527,277,6.1,4250,93.9,3915,86.5,31,0.7,0,0.0,42,0.9,0,0.0,0,0.0,262,5.8
05007020801,2021,20801,Benton County,Arkansas,61,0,24,37,0,4042,36,65,1058,1190,525,722,446,0.0,39.3,60.7,0.0,0.9,1.6,26.2,29.4,13.0,17.9,11.0,2095,89288,108195,4478,110,2.5,4368,97.5,4224,94.3,0,0.0,44,1.0,25,0.6,9,0.2,0,0.0,66,1.5
05007020803,2021,20803,Benton County,Arkansas,119,0,52,34,33,4109,24,84,1263,1067,336,1009,326,0.0,43.7,28.6,27.7,0.6,2.0,30.7,26.0,8.2,24.6,7.9,2041,69987,163883,4862,254,5.2,4608,94.8,4104,84.4,8,0.2,66,1.4,30,0.6,0,0.0,0,0.0,400,8.2
05007020805,2021,20805,Benton County,Arkansas,301,10,100,191,0,3396,22,106,830,799,342,767,530,3.3,33.2,63.5,0.0,0.6,3.1,24.4,23.5,10.1,22.6,15.6,1976,65341,95037,4494,203,4.5,4291,95.5,3639,81.0,33,0.7,0,0.0,47,1.0,0,0.0,0,0.0,572,12.7
05007020806,2021,20806,Benton County,Arkansas,205,12,41,135,17,4937,91,273,1070,955,353,1412,783,5.9,20.0,65.9,8.3,1.8,5.5,21.7,19.3,7.2,28.6,15.9,2506,86213,199904,6542,220,3.4,6322,96.6,5650,86.4,189,2.9,34,0.5,201,3.1,0,0.0,0,0.0,248,3.8
05007020903,2021,20903,Benton County,Arkansas,272,39,24,157,52,3302,21,16,657,819,219,957,613,14.3,8.8,57.7,19.1,0.6,0.5,19.9,24.8,6.6,29.0,18.6,1799,87146,101443,5042,343,6.8,4699,93.2,3149,62.5,764,15.2,29,0.6,474,9.4,0,0.0,0,0.0,283,5.6
05007020904,2021,20904,Benton County,Arkansas,476,89,235,135,17,4507,24,57,1055,1281,380,1281,429,18.7,49.4,28.4,3.6,0.5,1.3,23.4,28.4,8.4,28.4,9.5,2409,100225,114394,7494,430,5.7,7064,94.3,5451,72.7,212,2.8,0,0.0,68,0.9,0,0.0,0,0.0,1333,17.8
05007020905,2021,20905,Benton County,Arkansas,160,0,61,99,0,1994,82,117,933,371,49,265,177,0.0,38.1,61.9,0.0,4.1,5.9,46.8,18.6,2.5,13.3,8.9,1044,63784,81754,2902,21,0.7,2881,99.3,2757,95.0,11,0.4,6,0.2,0,0.0,0,0.0,10,0.3,97,3.3
05007020906,2021,20906,Benton County,Arkansas,485,77,234,174,0,3358,82,144,822,963,417,569,361,15.9,48.2,35.9,0.0,2.4,4.3,24.5,28.7,12.4,16.9,10.8,1743,87904,109669,5235,397,7.6,4838,92.4,4324,82.6,68,1.3,31,0.6,48,0.9,0,0.0,0,0.0,367,7.0
05007021001,2021,21001,Benton County,Arkansas,760,275,246,220,19,3346,101,463,1596,405,166,396,219,36.2,32.4,28.9,2.5,3.0,13.8,47.7,12.1,5.0,11.8,6.5,1874,48333,61120,5785,316,5.5,5469,94.5,4829,83.5,114,2.0,47,0.8,55,1.0,0,0.0,0,0.0,424,7.3
05007021003,2021,21003,Benton County,Arkansas,294,61,136,94,3,1979,67,125,977,331,134,287,58,20.7,46.3,32.0,1.0,3.4,6.3,49.4,16.7,6.8,14.5,2.9,1046,61824,74435,3108,471,15.2,2637,84.8,2111,67.9,87,2.8,93,3.0,88,2.8,12,0.4,0,0.0,246,7.9
05007021004,2021,21004,Benton County,Arkansas,565,160,193,203,9,2700,49,94,871,746,224,636,80,28.3,34.2,35.9,1.6,1.8,3.5,32.3,27.6,8.3,23.6,3.0,1493,65382,74297,3950,549,13.9,3401,86.1,3009,76.2,16,0.4,72,1.8,22,0.6,0,0.0,0,0.0,282,7.1
05007021101,2021,21101,Benton County,Arkansas,332,9,173,92,58,3244,315,247,1076,632,266,535,173,2.7,52.1,27.7,17.5,9.7,7.6,33.2,19.5,8.2,16.5,5.3,1773,60226,68398,4702,1068,22.7,3634,77.3,2471,52.6,10,0.2,567,12.1,256,5.4,49,1.0,0,0.0,281,6.0
05007021102,2021,21102,Benton County,Arkansas,311,38,207,43,23,2118,384,122,738,421,72,270,111,12.2,66.6,13.8,7.4,18.1,5.8,34.8,19.9,3.4,12.7,5.2,1265,59659,63808,3677,1009,27.4,2668,72.6,2226,60.5,40,1.1,51,1.4,172,4.7,0,0.0,0,0.0,179,4.9
05007021201,2021,21201,Benton County,Arkansas,1296,25,117,1034,120,2671,59,54,659,675,216,593,415,1.9,9.0,79.8,9.3,2.2,2.0,24.7,25.3,8.1,22.2,15.5,1572,62167,96743,5169,604,11.7,4565,88.3,3150,60.9,93,1.8,170,3.3,135,2.6,16,0.3,33,0.6,968,18.7
05007021202,2021,21202,Benton County,Arkansas,258,63,167,15,13,2034,127,266,677,459,66,350,89,24.4,64.7,5.8,5.0,6.2,13.1,33.3,22.6,3.2,17.2,4.4,1166,42292,53866,3103,509,16.4,2594,83.6,2192,70.6,13,0.4,105,3.4,0,0.0,0,0.0,0,0.0,284,9.2
05007021304,2021,21304,Benton County,Arkansas,726,0,241,358,127,6423,186,63,1735,1481,201,1526,1231,0.0,33.2,49.3,17.5,2.9,1.0,27.0,23.1,3.1,23.8,19.2,3549,108252,117408,10248,1170,11.4,9078,88.6,6985,68.2,238,2.3,136,1.3,1082,10.6,0,0.0,76,0.7,561,5.5
05007021305,2021,21305,Benton County,Arkansas,543,41,173,246,83,4138,201,231,1307,643,548,1014,194,7.6,31.9,45.3,15.3,4.9,5.6,31.6,15.5,13.2,24.5,4.7,2517,68797,99589,6267,335,5.3,5932,94.7,5203,83.0,45,0.7,88,1.4,144,2.3,0,0.0,0,0.0,452,7.2
05007021306,2021,21306,Benton County,Arkansas,329,29,129,144,27,3147,36,25,363,408,123,1558,634,8.8,39.2,43.8,8.2,1.1,0.8,11.5,13.0,3.9,49.5,20.1,1687,214321,261048,4813,453,9.4,4360,90.6,3991,82.9,34,0.7,3,0.1,97,2.0,0,0.0,35,0.7,200,4.2
05007021308,2021,21308,Benton County,Arkansas,243,57,65,94,27,4095,10,20,512,567,183,1820,983,23.5,26.7,38.7,11.1,0.2,0.5,12.5,13.8,4.5,44.4,24.0,2175,151250,180299,6437,399,6.2,6038,93.8,5440,84.5,31,0.5,17,0.3,266,4.1,0,0.0,0,0.0,284,4.4
05007021312,2021,21312,Benton County,Arkansas,446,11,263,170,2,3018,18,166,1683,561,154,316,120,2.5,59.0,38.1,0.4,0.6,5.5,55.8,18.6,5.1,10.5,4.0,1576,55000,81880,4448,297,6.7,4151,93.3,3460,77.8,0,0.0,68,1.5,74,1.7,0,0.0,11,0.2,538,12.1
05007021313,2021,21313,Benton County,Arkansas,200,0,100,100,0,1763,32,134,607,281,0,609,100,0.0,50.0,50.0,0.0,1.8,7.6,34.4,15.9,0.0,34.5,5.7,1034,60179,75675,2680,479,17.9,2201,82.1,1734,64.7,22,0.8,139,5.2,43,1.6,0,0.0,0,0.0,263,9.8
05007021314,2021,21314,Benton County,Arkansas,283,80,87,78,38,2277,111,69,509,546,184,625,233,28.3,30.7,27.6,13.4,4.9,3.0,22.4,24.0,8.1,27.4,10.2,1164,105357,119448,4034,630,15.6,3404,84.4,2892,71.7,95,2.4,39,1.0,123,3.0,255,6.3,0,0.0,0,0.0
05007021315,2021,21315,Benton County,Arkansas,546,84,232,75,155,3692,237,124,1145,700,82,953,451,15.4,42.5,13.7,28.4,6.4,3.4,31.0,19.0,2.2,25.8,12.2,2275,87901,102681,6208,1559,25.1,4649,74.9,4119,66.3,189,3.0,0,0.0,37,0.6,7,0.1,0,0.0,297,4.8
05007021316,2021,21316,Benton County,Arkansas,145,21,17,70,37,4426,157,37,806,899,238,1468,821,14.5,11.7,48.3,25.5,3.5,0.8,18.2,20.3,5.4,33.2,18.5,2329,126180,150749,6527,336,5.1,6191,94.9,5239,80.3,117,1.8,19,0.3,173,2.7,0,0.0,0,0.0,643,9.9
05007021317,2021,21317,Benton County,Arkansas,331,8,41,212,70,1803,13,80,398,335,29,448,500,2.4,12.4,64.0,21.1,0.7,4.4,22.1,18.6,1.6,24.8,27.7,1046,95300,111082,3225,141,4.4,3084,95.6,2335,72.4,69,2.1,42,1.3,17,0.5,0,0.0,0,0.0,621,19.3
05007021404,2021,21404,Benton County,Arkansas,221,48,66,73,34,2791,69,355,1147,404,240,426,150,21.7,29.9,33.0,15.4,2.5,12.7,41.1,14.5,8.6,15.3,5.4,1357,68324,93798,3835,849,22.1,2986,77.9,2390,62.3,10,0.3,27,0.7,34,0.9,0,0.0,185,4.8,340,8.9
