unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
17005951400,2017,951400,Bond County,Illinois,134,87,26,20,1,2239,85,156,961,458,196,271,112,64.9,19.4,14.9,0.7,3.8,7.0,42.9,20.5,8.8,12.1,5.0,1299,55133,63021,3064,58,1.9,3006,98.1,2975,97.1,0,0.0,0,0.0,11,0.4,0,0.0,0,0.0,20,0.7
17005951500,2017,951500,Bond County,Illinois,270,22,92,142,14,3253,82,253,1434,617,405,284,178,8.1,34.1,52.6,5.2,2.5,7.8,44.1,19.0,12.5,8.7,5.5,1771,60677,70832,4383,65,1.5,4318,98.5,4279,97.6,2,0.0,0,0.0,2,0.0,0,0.0,16,0.4,19,0.4
17007010100,2017,10100,Boone County,Illinois,810,174,393,230,13,4716,476,680,1482,1230,283,353,212,21.5,48.5,28.4,1.6,10.1,14.4,31.4,26.1,6.0,7.5,4.5,2857,42319,52396,7740,3060,39.5,4680,60.5,4378,56.6,172,2.2,0,0.0,52,0.7,0,0.0,3,0.0,75,1.0
17007010200,2017,10200,Boone County,Illinois,509,61,197,195,56,4056,271,431,1303,972,319,490,270,12.0,38.7,38.3,11.0,6.7,10.6,32.1,24.0,7.9,12.1,6.7,2158,46500,55425,6183,1380,22.3,4803,77.7,4423,71.5,124,2.0,0,0.0,106,1.7,0,0.0,0,0.0,150,2.4
17007010300,2017,10300,Boone County,Illinois,775,221,150,404,0,4375,322,308,2356,666,304,233,186,28.5,19.4,52.1,0.0,7.4,7.0,53.9,15.2,6.9,5.3,4.3,2478,46780,56933,6851,2070,30.2,4781,69.8,4517,65.9,32,0.5,0,0.0,0,0.0,0,0.0,0,0.0,232,3.4
17007010400,2017,10400,Boone County,Illinois,735,86,237,314,98,4431,203,107,1752,1086,455,645,183,11.7,32.2,42.7,13.3,4.6,2.4,39.5,24.5,10.3,14.6,4.1,2317,70125,75520,6729,1128,16.8,5601,83.2,5283,78.5,128,1.9,0,0.0,60,0.9,0,0.0,31,0.5,99,1.5
17007010500,2017,10500,Boone County,Illinois,887,47,196,474,170,7273,303,273,2111,1295,662,1282,1347,5.3,22.1,53.4,19.2,4.2,3.8,29.0,17.8,9.1,17.6,18.5,3779,100553,129099,10327,1100,10.7,9227,89.3,8737,84.6,207,2.0,0,0.0,207,2.0,0,0.0,12,0.1,64,0.6
17007010601,2017,10601,Boone County,Illinois,339,58,132,119,30,2508,163,270,898,623,145,272,137,17.1,38.9,35.1,8.8,6.5,10.8,35.8,24.8,5.8,10.8,5.5,1312,65765,92235,3841,816,21.2,3025,78.8,2991,77.9,6,0.2,0,0.0,0,0.0,0,0.0,0,0.0,28,0.7
17007010602,2017,10602,Boone County,Illinois,851,139,233,394,85,7424,230,568,2478,1578,619,1305,646,16.3,27.4,46.3,10.0,3.1,7.7,33.4,21.3,8.3,17.6,8.7,3808,70462,85413,11967,1729,14.4,10238,85.6,9363,78.2,439,3.7,152,1.3,213,1.8,0,0.0,0,0.0,71,0.6
17009970400,2017,970400,Brown County,Illinois,157,0,52,62,43,1906,41,103,928,379,180,184,91,0.0,33.1,39.5,27.4,2.2,5.4,48.7,19.9,9.4,9.7,4.8,1088,63571,78507,2582,21,0.8,2561,99.2,2518,97.5,0,0.0,3,0.1,17,0.7,0,0.0,2,0.1,21,0.8
17009970500,2017,970500,Brown County,Illinois,543,208,142,139,54,3141,147,528,983,774,320,305,84,38.3,26.2,25.6,9.9,4.7,16.8,31.3,24.6,10.2,9.7,2.7,978,50000,59654,4209,224,5.3,3985,94.7,2481,58.9,1446,34.4,0,0.0,24,0.6,0,0.0,0,0.0,34,0.8
17011964700,2017,964700,Bureau County,Illinois,211,29,104,78,0,2146,24,140,906,503,242,232,99,13.7,49.3,37.0,0.0,1.1,6.5,42.2,23.4,11.3,10.8,4.6,1216,64667,77923,3001,14,0.5,2987,99.5,2909,96.9,6,0.2,0,0.0,31,1.0,0,0.0,2,0.1,39,1.3
17011964800,2017,964800,Bureau County,Illinois,301,62,121,101,17,2372,76,160,920,533,222,333,128,20.6,40.2,33.6,5.6,3.2,6.7,38.8,22.5,9.4,14.0,5.4,1288,64435,75766,3579,73,2.0,3506,98.0,3480,97.2,0,0.0,0,0.0,2,0.1,0,0.0,0,0.0,24,0.7
17011964900,2017,964900,Bureau County,Illinois,204,59,103,40,2,1869,5,120,838,375,219,181,131,28.9,50.5,19.6,1.0,0.3,6.4,44.8,20.1,11.7,9.7,7.0,1189,46402,58406,2628,147,5.6,2481,94.4,2417,92.0,45,1.7,0,0.0,0,0.0,0,0.0,0,0.0,19,0.7
17011965000,2017,965000,Bureau County,Illinois,296,29,125,133,9,2358,211,255,979,378,237,211,87,9.8,42.2,44.9,3.0,8.9,10.8,41.5,16.0,10.1,8.9,3.7,1322,53587,72981,3584,1196,33.4,2388,66.6,2326,64.9,22,0.6,6,0.2,11,0.3,0,0.0,12,0.3,11,0.3
17011965100,2017,965100,Bureau County,Illinois,254,31,76,144,3,2848,82,198,909,743,414,318,184,12.2,29.9,56.7,1.2,2.9,7.0,31.9,26.1,14.5,11.2,6.5,1668,54128,66860,3898,483,12.4,3415,87.6,3271,83.9,28,0.7,0,0.0,82,2.1,0,0.0,2,0.1,32,0.8
17011965200,2017,965200,Bureau County,Illinois,441,52,174,176,39,2341,64,89,964,622,170,325,107,11.8,39.5,39.9,8.8,2.7,3.8,41.2,26.6,7.3,13.9,4.6,1471,44934,57974,3519,426,12.1,3093,87.9,2842,80.8,123,3.5,24,0.7,17,0.5,0,0.0,0,0.0,87,2.5
17011965300,2017,965300,Bureau County,Illinois,275,40,94,71,70,2339,9,115,864,538,280,273,260,14.5,34.2,25.8,25.5,0.4,4.9,36.9,23.0,12.0,11.7,11.1,1406,56618,63029,3306,58,1.8,3248,98.2,3235,97.9,0,0.0,13,0.4,0,0.0,0,0.0,0,0.0,0,0.0
17011965400,2017,965400,Bureau County,Illinois,206,55,67,84,0,2589,53,103,788,643,261,505,236,26.7,32.5,40.8,0.0,2.0,4.0,30.4,24.8,10.1,19.5,9.1,1612,53611,66712,3491,363,10.4,3128,89.6,3027,86.7,8,0.2,0,0.0,76,2.2,0,0.0,6,0.2,11,0.3
17011965500,2017,965500,Bureau County,Illinois,265,46,128,68,23,2680,41,173,1056,597,248,377,188,17.4,48.3,25.7,8.7,1.5,6.5,39.4,22.3,9.3,14.1,7.0,1464,60391,72675,3796,121,3.2,3675,96.8,3555,93.7,21,0.6,0,0.0,4,0.1,0,0.0,0,0.0,95,2.5
17011965600,2017,965600,Bureau County,Illinois,195,24,107,61,3,2076,36,158,893,486,223,216,64,12.3,54.9,31.3,1.5,1.7,7.6,43.0,23.4,10.7,10.4,3.1,1180,51400,66776,2817,61,2.2,2756,97.8,2661,94.5,4,0.1,3,0.1,30,1.1,3,0.1,0,0.0,55,2.0
17013951200,2017,951200,Calhoun County,Illinois,243,44,70,120,9,1813,65,119,809,461,178,93,88,18.1,28.8,49.4,3.7,3.6,6.6,44.6,25.4,9.8,5.1,4.9,971,47813,57437,2618,55,2.1,2563,97.9,2456,93.8,15,0.6,7,0.3,45,1.7,0,0.0,0,0.0,40,1.5
17013951300,2017,951300,Calhoun County,Illinois,104,14,13,71,6,1711,65,56,780,340,167,185,118,13.5,12.5,68.3,5.8,3.8,3.3,45.6,19.9,9.8,10.8,6.9,910,60403,66970,2279,0,0.0,2279,100.0,2279,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
17015960100,2017,960100,Carroll County,Illinois,240,14,90,124,12,2409,40,145,879,629,275,278,163,5.8,37.5,51.7,5.0,1.7,6.0,36.5,26.1,11.4,11.5,6.8,1453,50966,61650,3305,184,5.6,3121,94.4,3036,91.9,8,0.2,4,0.1,31,0.9,0,0.0,0,0.0,42,1.3
17015960200,2017,960200,Carroll County,Illinois,123,26,66,31,0,1698,36,112,776,355,152,151,116,21.1,53.7,25.2,0.0,2.1,6.6,45.7,20.9,9.0,8.9,6.8,1027,56625,66370,2118,13,0.6,2105,99.4,2044,96.5,10,0.5,0,0.0,45,2.1,0,0.0,0,0.0,6,0.3
17015960300,2017,960300,Carroll County,Illinois,184,28,90,66,0,2204,77,176,1043,430,148,221,109,15.2,48.9,35.9,0.0,3.5,8.0,47.3,19.5,6.7,10.0,4.9,1435,32392,49146,3058,194,6.3,2864,93.7,2674,87.4,142,4.6,3,0.1,26,0.9,0,0.0,0,0.0,19,0.6
17015960400,2017,960400,Carroll County,Illinois,190,19,84,67,20,1488,12,87,593,352,125,205,114,10.0,44.2,35.3,10.5,0.8,5.8,39.9,23.7,8.4,13.8,7.7,894,45313,58133,2030,44,2.2,1986,97.8,1973,97.2,3,0.1,2,0.1,0,0.0,0,0.0,0,0.0,8,0.4
17015960500,2017,960500,Carroll County,Illinois,234,47,112,65,10,1847,32,77,788,398,204,252,96,20.1,47.9,27.8,4.3,1.7,4.2,42.7,21.5,11.0,13.6,5.2,1135,57676,72891,2713,91,3.4,2622,96.6,2535,93.4,12,0.4,5,0.2,0,0.0,0,0.0,3,0.1,67,2.5
17015960600,2017,960600,Carroll County,Illinois,114,6,79,20,9,1100,35,82,479,226,114,101,63,5.3,69.3,17.5,7.9,3.2,7.5,43.5,20.5,10.4,9.2,5.7,629,60288,68847,1480,0,0.0,1480,100.0,1472,99.5,8,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
17017960100,2017,960100,Cass County,Illinois,145,11,68,57,9,1603,41,53,822,364,97,132,94,7.6,46.9,39.3,6.2,2.6,3.3,51.3,22.7,6.1,8.2,5.9,970,57794,77986,2263,42,1.9,2221,98.1,2177,96.2,16,0.7,0,0.0,0,0.0,0,0.0,0,0.0,28,1.2
17017960200,2017,960200,Cass County,Illinois,168,16,68,74,10,1715,29,65,750,387,169,249,66,9.5,40.5,44.0,6.0,1.7,3.8,43.7,22.6,9.9,14.5,3.8,1031,59250,69464,2389,113,4.7,2276,95.3,2209,92.5,15,0.6,0,0.0,29,1.2,0,0.0,6,0.3,17,0.7
17017960300,2017,960300,Cass County,Illinois,206,28,107,57,14,2199,66,281,1013,367,183,232,57,13.6,51.9,27.7,6.8,3.0,12.8,46.1,16.7,8.3,10.6,2.6,1184,60444,67168,3125,472,15.1,2653,84.9,2455,78.6,188,6.0,0,0.0,6,0.2,0,0.0,0,0.0,4,0.1
17017960400,2017,960400,Cass County,Illinois,180,80,50,39,11,1683,166,256,689,306,35,130,101,44.4,27.8,21.7,6.1,9.9,15.2,40.9,18.2,2.1,7.7,6.0,1008,38333,54882,2432,692,28.5,1740,71.5,1606,66.0,123,5.1,0,0.0,0,0.0,0,0.0,0,0.0,11,0.5
17017960500,2017,960500,Cass County,Illinois,313,51,162,100,0,1529,97,299,723,215,83,89,23,16.3,51.8,31.9,0.0,6.3,19.6,47.3,14.1,5.4,5.8,1.5,967,36875,43754,2671,1098,41.1,1573,58.9,1368,51.2,159,6.0,5,0.2,6,0.2,0,0.0,0,0.0,35,1.3
17019000200,2017,200,Champaign County,Illinois,128,6,54,46,22,1158,13,86,447,295,97,138,82,4.7,42.2,35.9,17.2,1.1,7.4,38.6,25.5,8.4,11.9,7.1,783,24519,31521,1741,95,5.5,1646,94.5,271,15.6,1321,75.9,0,0.0,31,1.8,0,0.0,0,0.0,23,1.3
17019000301,2017,301,Champaign County,Illinois,4106,27,203,3283,593,594,0,24,115,69,33,228,125,0.7,4.9,80.0,14.4,0.0,4.0,19.4,11.6,5.6,38.4,21.0,1949,7166,13842,4740,307,6.5,4433,93.5,3027,63.9,313,6.6,0,0.0,919,19.4,0,0.0,86,1.8,88,1.9
17019000302,2017,302,Champaign County,Illinois,2138,57,89,1493,499,1080,0,29,93,186,197,284,291,2.7,4.2,69.8,23.3,0.0,2.7,8.6,17.2,18.2,26.3,26.9,1664,-666666666,17906,3218,210,6.5,3008,93.5,930,28.9,169,5.3,8,0.2,1830,56.9,0,0.0,0,0.0,71,2.2
17019000401,2017,401,Champaign County,Illinois,4793,0,741,3900,152,145,0,0,16,73,0,31,25,0.0,15.5,81.4,3.2,0.0,0.0,11.0,50.3,0.0,21.4,17.2,469,5221,10077,5003,243,4.9,4760,95.1,3380,67.6,241,4.8,0,0.0,1008,20.1,0,0.0,13,0.3,118,2.4
17019000402,2017,401,Champaign County,Illinois,4210,21,385,3399,405,247,13,0,48,25,0,81,80,0.5,9.1,80.7,9.6,5.3,0.0,19.4,10.1,0.0,32.8,32.4,1408,4231,10338,4476,370,8.3,4106,91.7,3299,73.7,299,6.7,0,0.0,365,8.2,0,0.0,53,1.2,90,2.0
17019000500,2017,500,Champaign County,Illinois,833,16,174,464,179,2607,4,83,136,632,151,529,1072,1.9,20.9,55.7,21.5,0.2,3.2,5.2,24.2,5.8,20.3,41.1,2011,38180,74225,3856,106,2.7,3750,97.3,2447,63.5,914,23.7,22,0.6,210,5.4,0,0.0,26,0.7,131,3.4
17019000700,2017,700,Champaign County,Illinois,585,23,350,199,13,2108,135,178,975,409,99,125,187,3.9,59.8,34.0,2.2,6.4,8.4,46.3,19.4,4.7,5.9,8.9,1392,38036,40509,3528,785,22.3,2743,77.7,1380,39.1,1097,31.1,0,0.0,169,4.8,0,0.0,0,0.0,97,2.7
17019000800,2017,800,Champaign County,Illinois,666,66,78,377,145,3671,136,171,641,783,156,909,875,9.9,11.7,56.6,21.8,3.7,4.7,17.5,21.3,4.2,24.8,23.8,2468,50437,61494,5718,368,6.4,5350,93.6,2263,39.6,1948,34.1,0,0.0,975,17.1,0,0.0,0,0.0,164,2.9
17019000901,2017,901,Champaign County,Illinois,571,101,138,214,118,2887,85,280,1044,874,211,236,157,17.7,24.2,37.5,20.7,2.9,9.7,36.2,30.3,7.3,8.2,5.4,1877,35505,43548,5024,624,12.4,4400,87.6,1988,39.6,2126,42.3,0,0.0,141,2.8,0,0.0,0,0.0,145,2.9
17019000902,2017,902,Champaign County,Illinois,738,45,160,409,124,4406,164,39,507,752,817,1284,843,6.1,21.7,55.4,16.8,3.7,0.9,11.5,17.1,18.5,29.1,19.1,2809,59318,73795,6824,217,3.2,6607,96.8,4780,70.0,1135,16.6,0,0.0,515,7.5,0,0.0,21,0.3,156,2.3
17019001000,2017,1000,Champaign County,Illinois,417,29,123,196,69,3082,27,56,682,461,374,695,787,7.0,29.5,47.0,16.5,0.9,1.8,22.1,15.0,12.1,22.6,25.5,1963,52634,86376,4555,71,1.6,4484,98.4,3311,72.7,969,21.3,0,0.0,95,2.1,0,0.0,0,0.0,109,2.4
17019001100,2017,1100,Champaign County,Illinois,151,0,26,81,44,2796,28,37,233,690,229,732,847,0.0,17.2,53.6,29.1,1.0,1.3,8.3,24.7,8.2,26.2,30.3,1643,73171,84851,3641,271,7.4,3370,92.6,2939,80.7,230,6.3,0,0.0,166,4.6,0,0.0,0,0.0,35,1.0
17019001201,2017,1201,Champaign County,Illinois,825,88,239,358,140,4350,110,147,1187,1072,323,778,733,10.7,29.0,43.4,17.0,2.5,3.4,27.3,24.6,7.4,17.9,16.9,2877,43976,50127,6530,406,6.2,6124,93.8,3577,54.8,2003,30.7,0,0.0,340,5.2,0,0.0,10,0.2,194,3.0
17019001203,2017,1203,Champaign County,Illinois,462,15,113,277,57,3386,26,84,490,638,275,941,932,3.2,24.5,60.0,12.3,0.8,2.5,14.5,18.8,8.1,27.8,27.5,1965,73463,88764,4788,113,2.4,4675,97.6,3676,76.8,633,13.2,0,0.0,197,4.1,0,0.0,0,0.0,169,3.5
17019001204,2017,1204,Champaign County,Illinois,167,30,38,78,21,2616,3,47,237,368,256,567,1138,18.0,22.8,46.7,12.6,0.1,1.8,9.1,14.1,9.8,21.7,43.5,1291,123750,152031,3835,58,1.5,3777,98.5,2638,68.8,180,4.7,27,0.7,804,21.0,0,0.0,0,0.0,128,3.3
17019001205,2017,1205,Champaign County,Illinois,475,39,62,300,74,4396,13,22,411,390,173,1680,1707,8.2,13.1,63.2,15.6,0.3,0.5,9.3,8.9,3.9,38.2,38.8,2528,94590,151623,6544,305,4.7,6239,95.3,3965,60.6,552,8.4,0,0.0,1473,22.5,0,0.0,0,0.0,249,3.8
17019001206,2017,1206,Champaign County,Illinois,70,22,33,8,7,1626,0,13,195,349,85,506,478,31.4,47.1,11.4,10.0,0.0,0.8,12.0,21.5,5.2,31.1,29.4,912,101944,130435,2029,11,0.5,2018,99.5,1778,87.6,91,4.5,0,0.0,149,7.3,0,0.0,0,0.0,0,0.0
17019001301,2017,1301,Champaign County,Illinois,428,21,47,298,62,4659,32,48,762,698,153,1312,1654,4.9,11.0,69.6,14.5,0.7,1.0,16.4,15.0,3.3,28.2,35.5,2855,68750,86824,6275,654,10.4,5621,89.6,4643,74.0,349,5.6,0,0.0,543,8.7,0,0.0,0,0.0,86,1.4
17019001302,2017,1302,Champaign County,Illinois,246,32,32,102,80,3116,45,44,429,586,183,853,976,13.0,13.0,41.5,32.5,1.4,1.4,13.8,18.8,5.9,27.4,31.3,1909,76313,102226,3987,100,2.5,3887,97.5,3101,77.8,185,4.6,0,0.0,521,13.1,0,0.0,27,0.7,53,1.3
