unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
17001000100,2017,100,Adams County,Illinois,2126,48726,61411
17001000201,2017,200,Adams County,Illinois,838,41531,51530
17001000202,2017,202,Adams County,Illinois,986,42750,56570
17001000400,2017,400,Adams County,Illinois,1332,29000,43558
17001000500,2017,500,Adams County,Illinois,851,35136,36388
17001000600,2017,600,Adams County,Illinois,1660,44852,72429
17001000700,2017,700,Adams County,Illinois,791,17832,25822
17001000800,2017,800,Adams County,Illinois,1183,24972,34112
17001000900,2017,900,Adams County,Illinois,1115,42848,46868
17001001001,2017,1001,Adams County,Illinois,1501,52282,56750
17001001002,2017,1002,Adams County,Illinois,1296,54944,65749
17001001100,2017,1100,Adams County,Illinois,3584,56270,81178
17001010100,2017,10100,Adams County,Illinois,1751,52568,63202
17001010200,2017,10200,Adams County,Illinois,1464,49202,56844
17001010300,2017,10300,Adams County,Illinois,2130,56026,66733
17001010400,2017,10400,Adams County,Illinois,1279,64699,87322
17001010500,2017,10500,Adams County,Illinois,1292,75633,90881
17001010600,2017,10600,Adams County,Illinois,2282,60144,82383
17003957600,2017,957600,Alexander County,Illinois,790,37868,44088
17003957700,2017,957700,Alexander County,Illinois,539,42014,53791
17003957800,2017,957800,Alexander County,Illinois,508,23349,38705
17003957900,2017,957900,Alexander County,Illinois,595,25542,40723
17005951200,2017,951200,Bond County,Illinois,1188,58313,73484
17005951300,2017,951300,Bond County,Illinois,1874,50917,58158
17005951400,2017,951400,Bond County,Illinois,1299,55133,63021
17005951500,2017,951500,Bond County,Illinois,1771,60677,70832
17007010100,2017,10100,Boone County,Illinois,2857,42319,52396
17007010200,2017,10200,Boone County,Illinois,2158,46500,55425
17007010300,2017,10300,Boone County,Illinois,2478,46780,56933
17007010400,2017,10400,Boone County,Illinois,2317,70125,75520
17007010500,2017,10500,Boone County,Illinois,3779,100553,129099
17007010601,2017,10601,Boone County,Illinois,1312,65765,92235
17007010602,2017,10602,Boone County,Illinois,3808,70462,85413
17009970400,2017,970400,Brown County,Illinois,1088,63571,78507
17009970500,2017,970500,Brown County,Illinois,978,50000,59654
17011964700,2017,964700,Bureau County,Illinois,1216,64667,77923
17011964800,2017,964800,Bureau County,Illinois,1288,64435,75766
17011964900,2017,964900,Bureau County,Illinois,1189,46402,58406
17011965000,2017,965000,Bureau County,Illinois,1322,53587,72981
17011965100,2017,965100,Bureau County,Illinois,1668,54128,66860
17011965200,2017,965200,Bureau County,Illinois,1471,44934,57974
