unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
17001001002,2017,1002,Adams County,Illinois,318,45,92,148,33,2524,96,104,932,701,188,280,223,14.2,28.9,46.5,10.4,3.8,4.1,36.9,27.8,7.4,11.1,8.8
17001001100,2017,1100,Adams County,Illinois,512,78,190,227,17,5933,125,162,1671,1285,562,1345,783,15.2,37.1,44.3,3.3,2.1,2.7,28.2,21.7,9.5,22.7,13.2
17001010100,2017,10100,Adams County,Illinois,238,47,68,111,12,3108,86,210,1223,732,294,439,124,19.7,28.6,46.6,5.0,2.8,6.8,39.4,23.6,9.5,14.1,4.0
17001010200,2017,10200,Adams County,Illinois,242,34,96,108,4,2528,103,263,982,512,328,222,118,14.0,39.7,44.6,1.7,4.1,10.4,38.8,20.3,13.0,8.8,4.7
17001010300,2017,10300,Adams County,Illinois,329,42,163,116,8,4025,149,274,1497,971,447,424,263,12.8,49.5,35.3,2.4,3.7,6.8,37.2,24.1,11.1,10.5,6.5
17001010400,2017,10400,Adams County,Illinois,252,27,122,94,9,2415,19,34,848,709,135,394,276,10.7,48.4,37.3,3.6,0.8,1.4,35.1,29.4,5.6,16.3,11.4
17001010500,2017,10500,Adams County,Illinois,105,0,36,47,22,2263,12,54,801,513,109,577,197,0.0,34.3,44.8,21.0,0.5,2.4,35.4,22.7,4.8,25.5,8.7
17001010600,2017,10600,Adams County,Illinois,631,58,102,399,72,4039,86,141,1058,996,431,772,555,9.2,16.2,63.2,11.4,2.1,3.5,26.2,24.7,10.7,19.1,13.7
17003957600,2017,957600,Alexander County,Illinois,222,14,155,53,0,1723,94,303,596,394,201,120,15,6.3,69.8,23.9,0.0,5.5,17.6,34.6,22.9,11.7,7.0,0.9
17003957700,2017,957700,Alexander County,Illinois,48,1,23,24,0,1142,101,118,474,316,39,46,48,2.1,47.9,50.0,0.0,8.8,10.3,41.5,27.7,3.4,4.0,4.2
17003957800,2017,957800,Alexander County,Illinois,134,44,18,72,0,862,60,105,211,250,87,102,47,32.8,13.4,53.7,0.0,7.0,12.2,24.5,29.0,10.1,11.8,5.5
17003957900,2017,957900,Alexander County,Illinois,101,38,63,0,0,898,46,169,325,113,126,106,13,37.6,62.4,0.0,0.0,5.1,18.8,36.2,12.6,14.0,11.8,1.4
17005951200,2017,951200,Bond County,Illinois,136,8,18,97,13,2134,51,148,896,392,243,302,102,5.9,13.2,71.3,9.6,2.4,6.9,42.0,18.4,11.4,14.2,4.8
17005951300,2017,951300,Bond County,Illinois,1275,92,203,980,0,4278,164,353,1393,1019,302,635,412,7.2,15.9,76.9,0.0,3.8,8.3,32.6,23.8,7.1,14.8,9.6
17005951400,2017,951400,Bond County,Illinois,134,87,26,20,1,2239,85,156,961,458,196,271,112,64.9,19.4,14.9,0.7,3.8,7.0,42.9,20.5,8.8,12.1,5.0
17005951500,2017,951500,Bond County,Illinois,270,22,92,142,14,3253,82,253,1434,617,405,284,178,8.1,34.1,52.6,5.2,2.5,7.8,44.1,19.0,12.5,8.7,5.5
17007010100,2017,10100,Boone County,Illinois,810,174,393,230,13,4716,476,680,1482,1230,283,353,212,21.5,48.5,28.4,1.6,10.1,14.4,31.4,26.1,6.0,7.5,4.5
17007010200,2017,10200,Boone County,Illinois,509,61,197,195,56,4056,271,431,1303,972,319,490,270,12.0,38.7,38.3,11.0,6.7,10.6,32.1,24.0,7.9,12.1,6.7
17007010300,2017,10300,Boone County,Illinois,775,221,150,404,0,4375,322,308,2356,666,304,233,186,28.5,19.4,52.1,0.0,7.4,7.0,53.9,15.2,6.9,5.3,4.3
17007010400,2017,10400,Boone County,Illinois,735,86,237,314,98,4431,203,107,1752,1086,455,645,183,11.7,32.2,42.7,13.3,4.6,2.4,39.5,24.5,10.3,14.6,4.1
17007010500,2017,10500,Boone County,Illinois,887,47,196,474,170,7273,303,273,2111,1295,662,1282,1347,5.3,22.1,53.4,19.2,4.2,3.8,29.0,17.8,9.1,17.6,18.5
17007010601,2017,10601,Boone County,Illinois,339,58,132,119,30,2508,163,270,898,623,145,272,137,17.1,38.9,35.1,8.8,6.5,10.8,35.8,24.8,5.8,10.8,5.5
17007010602,2017,10602,Boone County,Illinois,851,139,233,394,85,7424,230,568,2478,1578,619,1305,646,16.3,27.4,46.3,10.0,3.1,7.7,33.4,21.3,8.3,17.6,8.7
17009970400,2017,970400,Brown County,Illinois,157,0,52,62,43,1906,41,103,928,379,180,184,91,0.0,33.1,39.5,27.4,2.2,5.4,48.7,19.9,9.4,9.7,4.8
17009970500,2017,970500,Brown County,Illinois,543,208,142,139,54,3141,147,528,983,774,320,305,84,38.3,26.2,25.6,9.9,4.7,16.8,31.3,24.6,10.2,9.7,2.7
17011964700,2017,964700,Bureau County,Illinois,211,29,104,78,0,2146,24,140,906,503,242,232,99,13.7,49.3,37.0,0.0,1.1,6.5,42.2,23.4,11.3,10.8,4.6
17011964800,2017,964800,Bureau County,Illinois,301,62,121,101,17,2372,76,160,920,533,222,333,128,20.6,40.2,33.6,5.6,3.2,6.7,38.8,22.5,9.4,14.0,5.4
17011964900,2017,964900,Bureau County,Illinois,204,59,103,40,2,1869,5,120,838,375,219,181,131,28.9,50.5,19.6,1.0,0.3,6.4,44.8,20.1,11.7,9.7,7.0
17011965000,2017,965000,Bureau County,Illinois,296,29,125,133,9,2358,211,255,979,378,237,211,87,9.8,42.2,44.9,3.0,8.9,10.8,41.5,16.0,10.1,8.9,3.7
17011965100,2017,965100,Bureau County,Illinois,254,31,76,144,3,2848,82,198,909,743,414,318,184,12.2,29.9,56.7,1.2,2.9,7.0,31.9,26.1,14.5,11.2,6.5
17011965200,2017,965200,Bureau County,Illinois,441,52,174,176,39,2341,64,89,964,622,170,325,107,11.8,39.5,39.9,8.8,2.7,3.8,41.2,26.6,7.3,13.9,4.6
17011965300,2017,965300,Bureau County,Illinois,275,40,94,71,70,2339,9,115,864,538,280,273,260,14.5,34.2,25.8,25.5,0.4,4.9,36.9,23.0,12.0,11.7,11.1
17011965400,2017,965400,Bureau County,Illinois,206,55,67,84,0,2589,53,103,788,643,261,505,236,26.7,32.5,40.8,0.0,2.0,4.0,30.4,24.8,10.1,19.5,9.1
17011965500,2017,965500,Bureau County,Illinois,265,46,128,68,23,2680,41,173,1056,597,248,377,188,17.4,48.3,25.7,8.7,1.5,6.5,39.4,22.3,9.3,14.1,7.0
17011965600,2017,965600,Bureau County,Illinois,195,24,107,61,3,2076,36,158,893,486,223,216,64,12.3,54.9,31.3,1.5,1.7,7.6,43.0,23.4,10.7,10.4,3.1
17013951200,2017,951200,Calhoun County,Illinois,243,44,70,120,9,1813,65,119,809,461,178,93,88,18.1,28.8,49.4,3.7,3.6,6.6,44.6,25.4,9.8,5.1,4.9
17013951300,2017,951300,Calhoun County,Illinois,104,14,13,71,6,1711,65,56,780,340,167,185,118,13.5,12.5,68.3,5.8,3.8,3.3,45.6,19.9,9.8,10.8,6.9
17015960100,2017,960100,Carroll County,Illinois,240,14,90,124,12,2409,40,145,879,629,275,278,163,5.8,37.5,51.7,5.0,1.7,6.0,36.5,26.1,11.4,11.5,6.8
17015960200,2017,960200,Carroll County,Illinois,123,26,66,31,0,1698,36,112,776,355,152,151,116,21.1,53.7,25.2,0.0,2.1,6.6,45.7,20.9,9.0,8.9,6.8
17015960300,2017,960300,Carroll County,Illinois,184,28,90,66,0,2204,77,176,1043,430,148,221,109,15.2,48.9,35.9,0.0,3.5,8.0,47.3,19.5,6.7,10.0,4.9
17015960400,2017,960400,Carroll County,Illinois,190,19,84,67,20,1488,12,87,593,352,125,205,114,10.0,44.2,35.3,10.5,0.8,5.8,39.9,23.7,8.4,13.8,7.7
17015960500,2017,960500,Carroll County,Illinois,234,47,112,65,10,1847,32,77,788,398,204,252,96,20.1,47.9,27.8,4.3,1.7,4.2,42.7,21.5,11.0,13.6,5.2
17015960600,2017,960600,Carroll County,Illinois,114,6,79,20,9,1100,35,82,479,226,114,101,63,5.3,69.3,17.5,7.9,3.2,7.5,43.5,20.5,10.4,9.2,5.7
17017960100,2017,960100,Cass County,Illinois,145,11,68,57,9,1603,41,53,822,364,97,132,94,7.6,46.9,39.3,6.2,2.6,3.3,51.3,22.7,6.1,8.2,5.9
17017960200,2017,960200,Cass County,Illinois,168,16,68,74,10,1715,29,65,750,387,169,249,66,9.5,40.5,44.0,6.0,1.7,3.8,43.7,22.6,9.9,14.5,3.8
17017960300,2017,960300,Cass County,Illinois,206,28,107,57,14,2199,66,281,1013,367,183,232,57,13.6,51.9,27.7,6.8,3.0,12.8,46.1,16.7,8.3,10.6,2.6
17017960400,2017,960400,Cass County,Illinois,180,80,50,39,11,1683,166,256,689,306,35,130,101,44.4,27.8,21.7,6.1,9.9,15.2,40.9,18.2,2.1,7.7,6.0
17017960500,2017,960500,Cass County,Illinois,313,51,162,100,0,1529,97,299,723,215,83,89,23,16.3,51.8,31.9,0.0,6.3,19.6,47.3,14.1,5.4,5.8,1.5
17019000200,2017,200,Champaign County,Illinois,128,6,54,46,22,1158,13,86,447,295,97,138,82,4.7,42.2,35.9,17.2,1.1,7.4,38.6,25.5,8.4,11.9,7.1
17019000301,2017,301,Champaign County,Illinois,4106,27,203,3283,593,594,0,24,115,69,33,228,125,0.7,4.9,80.0,14.4,0.0,4.0,19.4,11.6,5.6,38.4,21.0
17019000302,2017,302,Champaign County,Illinois,2138,57,89,1493,499,1080,0,29,93,186,197,284,291,2.7,4.2,69.8,23.3,0.0,2.7,8.6,17.2,18.2,26.3,26.9
17019000401,2017,401,Champaign County,Illinois,4793,0,741,3900,152,145,0,0,16,73,0,31,25,0.0,15.5,81.4,3.2,0.0,0.0,11.0,50.3,0.0,21.4,17.2
17019000402,2017,401,Champaign County,Illinois,4210,21,385,3399,405,247,13,0,48,25,0,81,80,0.5,9.1,80.7,9.6,5.3,0.0,19.4,10.1,0.0,32.8,32.4
17019000500,2017,500,Champaign County,Illinois,833,16,174,464,179,2607,4,83,136,632,151,529,1072,1.9,20.9,55.7,21.5,0.2,3.2,5.2,24.2,5.8,20.3,41.1
17019000700,2017,700,Champaign County,Illinois,585,23,350,199,13,2108,135,178,975,409,99,125,187,3.9,59.8,34.0,2.2,6.4,8.4,46.3,19.4,4.7,5.9,8.9
17019000800,2017,800,Champaign County,Illinois,666,66,78,377,145,3671,136,171,641,783,156,909,875,9.9,11.7,56.6,21.8,3.7,4.7,17.5,21.3,4.2,24.8,23.8
17019000901,2017,901,Champaign County,Illinois,571,101,138,214,118,2887,85,280,1044,874,211,236,157,17.7,24.2,37.5,20.7,2.9,9.7,36.2,30.3,7.3,8.2,5.4
17019000902,2017,902,Champaign County,Illinois,738,45,160,409,124,4406,164,39,507,752,817,1284,843,6.1,21.7,55.4,16.8,3.7,0.9,11.5,17.1,18.5,29.1,19.1
17019001000,2017,1000,Champaign County,Illinois,417,29,123,196,69,3082,27,56,682,461,374,695,787,7.0,29.5,47.0,16.5,0.9,1.8,22.1,15.0,12.1,22.6,25.5
17019001100,2017,1100,Champaign County,Illinois,151,0,26,81,44,2796,28,37,233,690,229,732,847,0.0,17.2,53.6,29.1,1.0,1.3,8.3,24.7,8.2,26.2,30.3
17019001201,2017,1201,Champaign County,Illinois,825,88,239,358,140,4350,110,147,1187,1072,323,778,733,10.7,29.0,43.4,17.0,2.5,3.4,27.3,24.6,7.4,17.9,16.9
17019001203,2017,1203,Champaign County,Illinois,462,15,113,277,57,3386,26,84,490,638,275,941,932,3.2,24.5,60.0,12.3,0.8,2.5,14.5,18.8,8.1,27.8,27.5
17019001204,2017,1204,Champaign County,Illinois,167,30,38,78,21,2616,3,47,237,368,256,567,1138,18.0,22.8,46.7,12.6,0.1,1.8,9.1,14.1,9.8,21.7,43.5
17019001205,2017,1205,Champaign County,Illinois,475,39,62,300,74,4396,13,22,411,390,173,1680,1707,8.2,13.1,63.2,15.6,0.3,0.5,9.3,8.9,3.9,38.2,38.8
17019001206,2017,1206,Champaign County,Illinois,70,22,33,8,7,1626,0,13,195,349,85,506,478,31.4,47.1,11.4,10.0,0.0,0.8,12.0,21.5,5.2,31.1,29.4
17019001301,2017,1301,Champaign County,Illinois,428,21,47,298,62,4659,32,48,762,698,153,1312,1654,4.9,11.0,69.6,14.5,0.7,1.0,16.4,15.0,3.3,28.2,35.5
17019001302,2017,1302,Champaign County,Illinois,246,32,32,102,80,3116,45,44,429,586,183,853,976,13.0,13.0,41.5,32.5,1.4,1.4,13.8,18.8,5.9,27.4,31.3
17019001400,2017,1400,Champaign County,Illinois,2974,17,207,2573,177,2592,44,33,217,201,160,978,959,0.6,7.0,86.5,6.0,1.7,1.3,8.4,7.8,6.2,37.7,37.0
17019005300,2017,5300,Champaign County,Illinois,3196,27,330,2061,778,2487,44,198,538,437,317,457,496,0.8,10.3,64.5,24.3,1.8,8.0,21.6,17.6,12.7,18.4,19.9
17019005401,2017,5401,Champaign County,Illinois,880,80,82,462,256,2351,47,165,584,651,133,432,339,9.1,9.3,52.5,29.1,2.0,7.0,24.8,27.7,5.7,18.4,14.4
17019005402,2017,5402,Champaign County,Illinois,301,27,191,71,12,2540,145,197,774,717,158,368,181,9.0,63.5,23.6,4.0,5.7,7.8,30.5,28.2,6.2,14.5,7.1
17019005500,2017,5500,Champaign County,Illinois,391,36,129,129,97,3702,63,128,1012,646,406,714,733,9.2,33.0,33.0,24.8,1.7,3.5,27.3,17.5,11.0,19.3,19.8
17019005600,2017,5600,Champaign County,Illinois,852,83,416,242,111,4116,79,221,837,865,448,860,806,9.7,48.8,28.4,13.0,1.9,5.4,20.3,21.0,10.9,20.9,19.6
17019005701,2017,5701,Champaign County,Illinois,468,51,184,105,128,3337,25,15,735,400,111,925,1126,10.9,39.3,22.4,27.4,0.7,0.4,22.0,12.0,3.3,27.7,33.7
17019005702,2017,5702,Champaign County,Illinois,629,10,46,283,290,2351,31,30,394,465,159,525,747,1.6,7.3,45.0,46.1,1.3,1.3,16.8,19.8,6.8,22.3,31.8
17019005800,2017,5800,Champaign County,Illinois,1381,45,152,899,285,2103,54,56,82,218,32,513,1148,3.3,11.0,65.1,20.6,2.6,2.7,3.9,10.4,1.5,24.4,54.6
17019005900,2017,5900,Champaign County,Illinois,5730,16,593,4738,383,403,0,0,45,31,11,110,206,0.3,10.3,82.7,6.7,0.0,0.0,11.2,7.7,2.7,27.3,51.1
17019006000,2017,6000,Champaign County,Illinois,2441,0,128,2160,153,920,0,0,55,23,8,289,545,0.0,5.2,88.5,6.3,0.0,0.0,6.0,2.5,0.9,31.4,59.2
17019010100,2017,10100,Champaign County,Illinois,212,47,67,70,28,3250,20,249,1225,817,214,363,362,22.2,31.6,33.0,13.2,0.6,7.7,37.7,25.1,6.6,11.2,11.1
17019010204,2017,10204,Champaign County,Illinois,263,23,107,133,0,3128,148,285,1211,811,255,243,175,8.7,40.7,50.6,0.0,4.7,9.1,38.7,25.9,8.2,7.8,5.6
17019010300,2017,10300,Champaign County,Illinois,476,181,196,90,9,1829,23,137,570,589,200,230,80,38.0,41.2,18.9,1.9,1.3,7.5,31.2,32.2,10.9,12.6,4.4
17019010400,2017,10400,Champaign County,Illinois,323,38,139,136,10,3396,66,180,1390,859,279,408,214,11.8,43.0,42.1,3.1,1.9,5.3,40.9,25.3,8.2,12.0,6.3
17019010500,2017,10500,Champaign County,Illinois,371,26,182,128,35,2993,16,66,1009,761,300,515,326,7.0,49.1,34.5,9.4,0.5,2.2,33.7,25.4,10.0,17.2,10.9
17019010601,2017,10601,Champaign County,Illinois,589,46,188,297,58,3787,84,32,865,825,249,963,769,7.8,31.9,50.4,9.8,2.2,0.8,22.8,21.8,6.6,25.4,20.3
17019010603,2017,10603,Champaign County,Illinois,536,9,91,384,52,4816,48,102,795,1011,646,1311,903,1.7,17.0,71.6,9.7,1.0,2.1,16.5,21.0,13.4,27.2,18.8
17019010604,2017,10604,Champaign County,Illinois,172,10,111,51,0,2046,2,67,775,436,243,373,150,5.8,64.5,29.7,0.0,0.1,3.3,37.9,21.3,11.9,18.2,7.3
17019010700,2017,10700,Champaign County,Illinois,730,144,172,383,31,5359,33,88,1425,1466,651,1075,621,19.7,23.6,52.5,4.2,0.6,1.6,26.6,27.4,12.1,20.1,11.6
17019010800,2017,10800,Champaign County,Illinois,362,18,134,183,27,3210,33,111,1086,879,378,442,281,5.0,37.0,50.6,7.5,1.0,3.5,33.8,27.4,11.8,13.8,8.8
17019010900,2017,10900,Champaign County,Illinois,1159,99,228,746,86,6288,51,148,1686,1610,803,1341,649,8.5,19.7,64.4,7.4,0.8,2.4,26.8,25.6,12.8,21.3,10.3
17019011000,2017,11000,Champaign County,Illinois,837,58,39,77,663,3080,12,81,295,715,111,828,1038,6.9,4.7,9.2,79.2,0.4,2.6,9.6,23.2,3.6,26.9,33.7
17019011100,2017,11100,Champaign County,Illinois,1207,32,97,560,518,946,7,32,98,114,8,264,423,2.7,8.0,46.4,42.9,0.7,3.4,10.4,12.1,0.8,27.9,44.7
17021958100,2017,958100,Christian County,Illinois,164,29,70,61,4,2037,24,130,925,499,239,156,64,17.7,42.7,37.2,2.4,1.2,6.4,45.4,24.5,11.7,7.7,3.1
17021958200,2017,958200,Christian County,Illinois,292,57,136,84,15,2613,82,285,1147,592,190,178,139,19.5,46.6,28.8,5.1,3.1,10.9,43.9,22.7,7.3,6.8,5.3
17021958300,2017,958300,Christian County,Illinois,391,134,129,109,19,3191,90,357,1434,526,282,356,146,34.3,33.0,27.9,4.9,2.8,11.2,44.9,16.5,8.8,11.2,4.6
17021958400,2017,958400,Christian County,Illinois,240,15,91,107,27,2640,119,165,1050,482,269,333,222,6.3,37.9,44.6,11.3,4.5,6.3,39.8,18.3,10.2,12.6,8.4
17021958500,2017,958500,Christian County,Illinois,226,26,72,128,0,1662,40,130,620,390,180,250,52,11.5,31.9,56.6,0.0,2.4,7.8,37.3,23.5,10.8,15.0,3.1
17021958600,2017,958600,Christian County,Illinois,163,19,64,50,30,1445,25,51,598,275,142,247,107,11.7,39.3,30.7,18.4,1.7,3.5,41.4,19.0,9.8,17.1,7.4
17021958700,2017,958700,Christian County,Illinois,462,72,205,164,21,3548,83,414,1324,1011,245,356,115,15.6,44.4,35.5,4.5,2.3,11.7,37.3,28.5,6.9,10.0,3.2
17021958800,2017,958800,Christian County,Illinois,218,0,103,54,61,1947,75,209,929,359,141,196,38,0.0,47.2,24.8,28.0,3.9,10.7,47.7,18.4,7.2,10.1,2.0
17021958900,2017,958900,Christian County,Illinois,245,59,161,25,0,1667,54,149,938,262,106,82,76,24.1,65.7,10.2,0.0,3.2,8.9,56.3,15.7,6.4,4.9,4.6
17021959000,2017,959000,Christian County,Illinois,255,20,84,137,14,3190,69,112,1207,654,342,496,310,7.8,32.9,53.7,5.5,2.2,3.5,37.8,20.5,10.7,15.5,9.7
17023060100,2017,60100,Clark County,Illinois,250,35,102,50,63,3307,37,153,1374,687,466,421,169,14.0,40.8,20.0,25.2,1.1,4.6,41.5,20.8,14.1,12.7,5.1
17023060200,2017,60200,Clark County,Illinois,343,87,164,92,0,2700,111,85,1025,559,356,359,205,25.4,47.8,26.8,0.0,4.1,3.1,38.0,20.7,13.2,13.3,7.6
17023060300,2017,60300,Clark County,Illinois,492,87,211,171,23,3651,141,339,1310,910,406,358,187,17.7,42.9,34.8,4.7,3.9,9.3,35.9,24.9,11.1,9.8,5.1
17023060400,2017,60400,Clark County,Illinois,138,12,60,66,0,1389,20,50,537,362,225,134,61,8.7,43.5,47.8,0.0,1.4,3.6,38.7,26.1,16.2,9.6,4.4
17025971900,2017,971900,Clay County,Illinois,116,79,15,22,0,1764,57,158,629,425,196,230,69,68.1,12.9,19.0,0.0,3.2,9.0,35.7,24.1,11.1,13.0,3.9
17025972000,2017,972000,Clay County,Illinois,209,30,61,67,51,1985,71,144,724,527,272,185,62,14.4,29.2,32.1,24.4,3.6,7.3,36.5,26.5,13.7,9.3,3.1
17025972100,2017,972100,Clay County,Illinois,490,47,204,188,51,3609,184,214,1303,968,374,377,189,9.6,41.6,38.4,10.4,5.1,5.9,36.1,26.8,10.4,10.4,5.2
17025972200,2017,972200,Clay County,Illinois,214,14,121,65,14,2087,116,99,798,458,320,245,51,6.5,56.5,30.4,6.5,5.6,4.7,38.2,21.9,15.3,11.7,2.4
17027900100,2017,900100,Clinton County,Illinois,471,42,101,249,79,4278,122,110,1271,808,614,921,432,8.9,21.4,52.9,16.8,2.9,2.6,29.7,18.9,14.4,21.5,10.1
17027900200,2017,900200,Clinton County,Illinois,218,3,66,107,42,1353,94,59,475,271,168,185,101,1.4,30.3,49.1,19.3,6.9,4.4,35.1,20.0,12.4,13.7,7.5
17027900300,2017,900300,Clinton County,Illinois,545,9,114,375,47,5120,264,70,1659,1422,600,788,317,1.7,20.9,68.8,8.6,5.2,1.4,32.4,27.8,11.7,15.4,6.2
17027900401,2017,900401,Clinton County,Illinois,72,8,19,39,6,1073,21,86,366,254,173,114,59,11.1,26.4,54.2,8.3,2.0,8.0,34.1,23.7,16.1,10.6,5.5
17027900402,2017,900402,Clinton County,Illinois,326,42,145,122,17,3491,142,317,1086,748,305,633,260,12.9,44.5,37.4,5.2,4.1,9.1,31.1,21.4,8.7,18.1,7.4
17027900500,2017,900500,Clinton County,Illinois,779,343,219,184,33,5012,357,811,1724,1160,440,375,145,44.0,28.1,23.6,4.2,7.1,16.2,34.4,23.1,8.8,7.5,2.9
17027900601,2017,900601,Clinton County,Illinois,225,5,40,123,57,1717,105,44,605,349,253,243,118,2.2,17.8,54.7,25.3,6.1,2.6,35.2,20.3,14.7,14.2,6.9
17027900602,2017,900602,Clinton County,Illinois,338,99,94,104,41,4583,199,105,1268,1262,555,877,317,29.3,27.8,30.8,12.1,4.3,2.3,27.7,27.5,12.1,19.1,6.9
17029000100,2017,100,Coles County,Illinois,114,20,43,43,8,2098,31,182,731,492,242,272,148,17.5,37.7,37.7,7.0,1.5,8.7,34.8,23.5,11.5,13.0,7.1
17029000200,2017,200,Coles County,Illinois,455,69,208,176,2,4223,242,162,1126,1105,521,678,389,15.2,45.7,38.7,0.4,5.7,3.8,26.7,26.2,12.3,16.1,9.2
17029000300,2017,300,Coles County,Illinois,282,26,67,167,22,3242,119,161,1219,844,391,346,162,9.2,23.8,59.2,7.8,3.7,5.0,37.6,26.0,12.1,10.7,5.0
17029000400,2017,400,Coles County,Illinois,405,63,125,186,31,1683,46,280,736,351,128,114,28,15.6,30.9,45.9,7.7,2.7,16.6,43.7,20.9,7.6,6.8,1.7
17029000500,2017,500,Coles County,Illinois,807,195,259,327,26,4926,163,403,1628,1086,715,522,409,24.2,32.1,40.5,3.2,3.3,8.2,33.0,22.0,14.5,10.6,8.3
17029000600,2017,600,Coles County,Illinois,267,27,79,151,10,2739,34,145,920,566,293,468,313,10.1,29.6,56.6,3.7,1.2,5.3,33.6,20.7,10.7,17.1,11.4
17029000700,2017,700,Coles County,Illinois,2575,105,163,1903,404,2822,139,163,610,514,144,557,695,4.1,6.3,73.9,15.7,4.9,5.8,21.6,18.2,5.1,19.7,24.6
17029000800,2017,800,Coles County,Illinois,3774,32,419,3140,183,721,0,46,153,125,94,151,152,0.8,11.1,83.2,4.8,0.0,6.4,21.2,17.3,13.0,20.9,21.1
17029000900,2017,900,Coles County,Illinois,501,15,63,359,64,3122,65,48,562,548,284,769,846,3.0,12.6,71.7,12.8,2.1,1.5,18.0,17.6,9.1,24.6,27.1
17029001000,2017,1000,Coles County,Illinois,249,0,58,140,51,2504,85,132,660,698,232,422,275,0.0,23.3,56.2,20.5,3.4,5.3,26.4,27.9,9.3,16.9,11.0
17029001100,2017,1100,Coles County,Illinois,434,0,86,260,88,2481,41,152,934,730,311,155,158,0.0,19.8,59.9,20.3,1.7,6.1,37.6,29.4,12.5,6.2,6.4
17029001200,2017,1200,Coles County,Illinois,336,95,88,121,32,2349,65,112,799,611,222,395,145,28.3,26.2,36.0,9.5,2.8,4.8,34.0,26.0,9.5,16.8,6.2
17031010100,2017,10100,Cook County,Illinois,399,0,147,176,76,3134,23,256,613,1045,75,630,492,0.0,36.8,44.1,19.0,0.7,8.2,19.6,33.3,2.4,20.1,15.7
