unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
08015000100,2017,100,Chaffee County,Colorado,1307,38257,54876
08015000200,2017,200,Chaffee County,Colorado,1923,53918,70661
08015000300,2017,300,Chaffee County,Colorado,1384,67426,83595
08015000401,2017,401,Chaffee County,Colorado,2106,54366,65361
08015000402,2017,401,Chaffee County,Colorado,1180,51100,63224
08017960600,2017,960600,Cheyenne County,Colorado,776,54907,62921
08019014700,2017,14700,Clear Creek County,Colorado,2231,80625,107343
08019014800,2017,14800,Clear Creek County,Colorado,866,51859,64084
08019014900,2017,14900,Clear Creek County,Colorado,1277,55759,72462
08021974800,2017,974800,Conejos County,Colorado,1441,29461,42489
08021974900,2017,974900,Conejos County,Colorado,1551,43777,55500
08023972600,2017,972600,Costilla County,Colorado,771,34135,57102
08023972700,2017,972700,Costilla County,Colorado,797,22788,34316
08025969600,2017,969600,Crowley County,Colorado,1215,35292,46543
08027970100,2017,970100,Custer County,Colorado,2093,41330,55565
08029964600,2017,964600,Delta County,Colorado,1490,44205,72284
08029964700,2017,964700,Delta County,Colorado,1734,42419,62969
08029964800,2017,964800,Delta County,Colorado,1239,48125,59509
08029964900,2017,964900,Delta County,Colorado,2222,43889,64090
08029965000,2017,965000,Delta County,Colorado,1917,50075,68926
08029965100,2017,965100,Delta County,Colorado,1818,37037,49745
08029965200,2017,965200,Delta County,Colorado,1699,40371,55453
08031000102,2017,102,Denver County,Colorado,1592,84211,106831
08031000201,2017,200,Denver County,Colorado,1602,52031,68907
08031000202,2017,202,Denver County,Colorado,1709,52946,67871
08031000301,2017,301,Denver County,Colorado,2746,69929,94694
08031000302,2017,302,Denver County,Colorado,2088,90202,123993
08031000303,2017,303,Denver County,Colorado,2174,88014,136544
08031000401,2017,401,Denver County,Colorado,1414,60341,77747
08031000402,2017,401,Denver County,Colorado,2949,83011,105461
08031000501,2017,501,Denver County,Colorado,972,108152,129318
08031000502,2017,501,Denver County,Colorado,2770,52042,90400
08031000600,2017,600,Denver County,Colorado,1744,50682,90112
08031000701,2017,701,Denver County,Colorado,1994,30610,54182
08031000702,2017,702,Denver County,Colorado,1891,25091,48545
08031000800,2017,800,Denver County,Colorado,459,9578,14461
08031000902,2017,902,Denver County,Colorado,1795,55871,62654
08031000903,2017,902,Denver County,Colorado,1925,42719,46237
08031000904,2017,903,Denver County,Colorado,1869,25039,40336
08031000905,2017,905,Denver County,Colorado,1235,55101,62770
08031001000,2017,1000,Denver County,Colorado,1306,37407,47658
08031001101,2017,1101,Denver County,Colorado,978,49602,67104
08031001102,2017,1102,Denver County,Colorado,1820,78526,106821
