unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
48029160600,2022,160600,Bexar County,Texas,1550,41694,55897
48029160701,2022,160701,Bexar County,Texas,1120,45238,54217
48029160702,2022,160702,Bexar County,Texas,1862,29008,47050
48029160901,2022,160901,Bexar County,Texas,913,48594,52102
48029160902,2022,160902,Bexar County,Texas,1400,45195,62792
48029161000,2022,161000,Bexar County,Texas,1155,35032,46988
48029161100,2022,161100,Bexar County,Texas,2789,59099,68913
48029161200,2022,161200,Bexar County,Texas,1187,41506,59961
48029161302,2022,161302,Bexar County,Texas,1456,49660,56774
48029161303,2022,161303,Bexar County,Texas,1160,46750,50892
48029161304,2022,161304,Bexar County,Texas,1372,45417,53954
48029161400,2022,161400,Bexar County,Texas,476,73750,98105
48029161501,2022,161501,Bexar County,Texas,2792,36143,43528
48029161503,2022,161503,Bexar County,Texas,1745,44938,61985
48029161504,2022,161504,Bexar County,Texas,1541,57188,61261
48029161600,2022,161600,Bexar County,Texas,1407,45869,55725
48029161801,2022,161801,Bexar County,Texas,1156,66583,86362
48029161802,2022,161802,Bexar County,Texas,2860,49972,69661
48029161901,2022,161901,Bexar County,Texas,361,89519,94005
48029161902,2022,161902,Bexar County,Texas,4533,75036,96324
48029162001,2022,162001,Bexar County,Texas,748,58387,72603
48029162003,2022,162003,Bexar County,Texas,1799,72448,73419
48029162004,2022,162004,Bexar County,Texas,1177,61412,72608
48029170101,2022,170101,Bexar County,Texas,1140,39770,49656
48029170102,2022,170102,Bexar County,Texas,1137,26846,38793
48029170200,2022,170200,Bexar County,Texas,1841,23209,31484
48029170300,2022,170300,Bexar County,Texas,1731,29295,44331
48029170401,2022,170401,Bexar County,Texas,1241,32734,41964
48029170402,2022,170402,Bexar County,Texas,1454,37663,59856
48029170500,2022,170500,Bexar County,Texas,1348,50516,51986
48029170600,2022,170600,Bexar County,Texas,1607,54750,65493
48029170700,2022,170700,Bexar County,Texas,1286,43947,48509
48029170800,2022,170800,Bexar County,Texas,605,45104,44764
48029170900,2022,170900,Bexar County,Texas,1203,40609,56891
48029171000,2022,171000,Bexar County,Texas,1612,35197,59766
48029171100,2022,171100,Bexar County,Texas,1246,34773,52033
48029171200,2022,171200,Bexar County,Texas,1306,28438,38448
48029171301,2022,171301,Bexar County,Texas,853,43906,63537
48029171302,2022,171302,Bexar County,Texas,1309,38875,47487
48029171401,2022,171401,Bexar County,Texas,1178,52813,65034
48029171402,2022,171402,Bexar County,Texas,1756,46574,62186
48029171501,2022,171501,Bexar County,Texas,750,39904,56004
48029171502,2022,171502,Bexar County,Texas,1894,36862,43251
48029171601,2022,171601,Bexar County,Texas,1221,38875,48244
48029171602,2022,171602,Bexar County,Texas,1506,33681,45095
48029171700,2022,171700,Bexar County,Texas,2636,50516,58867
48029171801,2022,171801,Bexar County,Texas,1825,48093,78379
48029171802,2022,171802,Bexar County,Texas,2294,36295,48541
48029171903,2022,171903,Bexar County,Texas,1900,46601,56473
48029171912,2022,171912,Bexar County,Texas,2389,83554,100421
48029171913,2022,171913,Bexar County,Texas,1513,63688,85677
48029171914,2022,171914,Bexar County,Texas,1654,86107,96318
48029171915,2022,171915,Bexar County,Texas,602,79115,79465
48029171916,2022,171916,Bexar County,Texas,3216,96020,107250
48029171917,2022,171917,Bexar County,Texas,2757,94750,114517
48029171918,2022,171918,Bexar County,Texas,3080,71560,84729
48029171919,2022,171919,Bexar County,Texas,2016,81367,90453
48029171920,2022,171920,Bexar County,Texas,2840,68444,81908
48029171921,2022,171921,Bexar County,Texas,2200,80287,92418
48029171922,2022,171922,Bexar County,Texas,1849,77272,87055
48029171923,2022,171923,Bexar County,Texas,3293,77343,92663
48029171924,2022,171924,Bexar County,Texas,3161,72352,95796
48029171926,2022,171926,Bexar County,Texas,1563,38363,50585
48029171927,2022,171927,Bexar County,Texas,4423,65592,70906
48029171928,2022,171928,Bexar County,Texas,1752,111543,142191
48029171929,2022,171929,Bexar County,Texas,1536,73487,73132
48029172002,2022,172002,Bexar County,Texas,8988,104123,106303
48029172003,2022,172003,Bexar County,Texas,1856,99430,101835
48029172004,2022,172004,Bexar County,Texas,3932,115531,129776
48029172005,2022,172005,Bexar County,Texas,3996,88750,117156
48029172006,2022,172006,Bexar County,Texas,3923,113311,133850
48029172008,2022,172008,Bexar County,Texas,1947,131702,132542
48029172009,2022,172009,Bexar County,Texas,3059,127969,143111
48029180101,2022,180101,Bexar County,Texas,1902,60924,76899
48029180102,2022,180102,Bexar County,Texas,784,84500,108112
48029180201,2022,180201,Bexar County,Texas,1882,37191,55353
48029180202,2022,180202,Bexar County,Texas,2236,35784,75581
48029180300,2022,180300,Bexar County,Texas,1501,42710,67543
48029180400,2022,180400,Bexar County,Texas,1516,32214,45502
48029180501,2022,180501,Bexar County,Texas,2095,27048,43024
48029180503,2022,180503,Bexar County,Texas,1351,50054,56449
48029180504,2022,180504,Bexar County,Texas,1282,51765,57977
48029180602,2022,180602,Bexar County,Texas,1921,42917,61875
48029180603,2022,180603,Bexar County,Texas,759,68150,83285
48029180604,2022,180604,Bexar County,Texas,2667,50739,62461
48029180701,2022,180701,Bexar County,Texas,1921,40871,57965
48029180702,2022,180702,Bexar County,Texas,2675,46715,55658
48029180800,2022,180800,Bexar County,Texas,1367,26976,37562
48029180901,2022,180901,Bexar County,Texas,1920,55625,62200
48029180902,2022,180902,Bexar County,Texas,2859,49603,57506
48029181001,2022,181001,Bexar County,Texas,1138,58518,78539
48029181003,2022,181003,Bexar County,Texas,3338,43538,50939
48029181004,2022,181004,Bexar County,Texas,2992,51272,60239
48029181005,2022,181005,Bexar County,Texas,1894,29589,38449
48029181100,2022,181100,Bexar County,Texas,2493,75085,97015
48029181200,2022,181200,Bexar County,Texas,2155,100124,113821
48029181301,2022,181301,Bexar County,Texas,2261,50364,77706
48029181302,2022,181302,Bexar County,Texas,3094,54415,67682
48029181303,2022,181303,Bexar County,Texas,1468,41984,52748
48029181402,2022,181402,Bexar County,Texas,1645,48882,59633
48029181403,2022,181403,Bexar County,Texas,3309,56474,61504
48029181404,2022,181404,Bexar County,Texas,2821,58463,68674
48029181503,2022,181503,Bexar County,Texas,3761,54101,70695
48029181504,2022,181504,Bexar County,Texas,3677,45282,75355
48029181505,2022,181505,Bexar County,Texas,1627,83607,121963
48029181506,2022,181506,Bexar County,Texas,1738,43786,51731
