unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
17001000100,2023,100,Adams County,Illinois,2367,69049,80117
17001000201,2023,200,Adams County,Illinois,906,51979,69595
17001000202,2023,202,Adams County,Illinois,1050,71000,75141
17001000400,2023,400,Adams County,Illinois,1461,39469,46549
17001000500,2023,500,Adams County,Illinois,844,45966,58032
17001000600,2023,600,Adams County,Illinois,1944,72115,106666
17001000700,2023,700,Adams County,Illinois,739,19213,31613
17001000800,2023,800,Adams County,Illinois,1046,31837,43731
17001000900,2023,900,Adams County,Illinois,1221,46023,66113
17001001001,2023,1001,Adams County,Illinois,1364,62375,69515
17001001002,2023,1002,Adams County,Illinois,1167,61396,79591
17001001100,2023,1100,Adams County,Illinois,3242,79500,103780
17001010100,2023,10100,Adams County,Illinois,1854,74034,85037
17001010200,2023,10200,Adams County,Illinois,1572,63914,89097
17001010301,2023,10301,Adams County,Illinois,961,96146,94571
17001010302,2023,10302,Adams County,Illinois,1147,73036,87843
17001010400,2023,10400,Adams County,Illinois,1300,83472,107216
17001010500,2023,10500,Adams County,Illinois,1306,81474,104685
17001010600,2023,10600,Adams County,Illinois,2279,72256,98604
17003957600,2023,957600,Alexander County,Illinois,620,54600,72987
17003957700,2023,957700,Alexander County,Illinois,543,40625,58995
17003957800,2023,957800,Alexander County,Illinois,362,50804,56570
17003957900,2023,957900,Alexander County,Illinois,301,26472,37683
17005951200,2023,951200,Bond County,Illinois,1261,63098,80463
17005951300,2023,951300,Bond County,Illinois,2329,54508,71349
17005951400,2023,951400,Bond County,Illinois,1034,64028,85413
17005951500,2023,951500,Bond County,Illinois,1632,75513,105461
17007010101,2023,10101,Boone County,Illinois,1627,71419,88545
17007010102,2023,10102,Boone County,Illinois,1519,59988,70631
17007010200,2023,10200,Boone County,Illinois,2400,42466,67020
17007010300,2023,10300,Boone County,Illinois,2703,60285,69642
17007010400,2023,10400,Boone County,Illinois,2383,91549,107639
17007010501,2023,10501,Boone County,Illinois,1700,159020,199105
17007010502,2023,10502,Boone County,Illinois,1872,81884,111635
17007010601,2023,10601,Boone County,Illinois,1300,96786,108189
17007010603,2023,10603,Boone County,Illinois,1966,140100,149962
17007010604,2023,10604,Boone County,Illinois,1685,93422,89624
17009970400,2023,970400,Brown County,Illinois,1038,76429,83529
17009970500,2023,970500,Brown County,Illinois,983,68542,83291
17011964700,2023,964700,Bureau County,Illinois,1184,66535,86804
17011964800,2023,964800,Bureau County,Illinois,1346,71548,81185
17011964900,2023,964900,Bureau County,Illinois,1192,52093,64794
17011965000,2023,965000,Bureau County,Illinois,1458,66389,90697
17011965100,2023,965100,Bureau County,Illinois,1640,70957,90543
17011965200,2023,965200,Bureau County,Illinois,1541,62161,76261
17011965300,2023,965300,Bureau County,Illinois,1287,58850,73737
17011965400,2023,965400,Bureau County,Illinois,1635,59343,92474
17011965500,2023,965500,Bureau County,Illinois,1544,78977,104797
17011965600,2023,965600,Bureau County,Illinois,1184,70417,84107
17013951200,2023,951200,Calhoun County,Illinois,573,84375,90270
17013951300,2023,951300,Calhoun County,Illinois,649,101250,118779
17015960100,2023,960100,Carroll County,Illinois,1443,76929,96814
17015960200,2023,960200,Carroll County,Illinois,874,65543,73781
17015960300,2023,960300,Carroll County,Illinois,1560,46944,64130
17015960400,2023,960400,Carroll County,Illinois,850,53200,71943
17015960500,2023,960500,Carroll County,Illinois,1043,72695,82341
17015960600,2023,960600,Carroll County,Illinois,708,66429,85610
17017960100,2023,960100,Cass County,Illinois,916,60556,75270
17017960200,2023,960200,Cass County,Illinois,1128,62328,84024
17017960300,2023,960300,Cass County,Illinois,1291,71618,91244
17017960400,2023,960400,Cass County,Illinois,930,58750,67348
17017960500,2023,960500,Cass County,Illinois,870,66154,69719
17019000200,2023,200,Champaign County,Illinois,894,32545,34470
17019000301,2023,301,Champaign County,Illinois,2473,5982,11440
17019000302,2023,302,Champaign County,Illinois,1837,14066,24565
17019000401,2023,401,Champaign County,Illinois,660,2499,7698
17019000402,2023,401,Champaign County,Illinois,1172,9000,17954
17019000500,2023,500,Champaign County,Illinois,1753,59408,102140
17019000700,2023,700,Champaign County,Illinois,1459,48048,51298
17019000800,2023,800,Champaign County,Illinois,2978,68000,79807
17019000901,2023,901,Champaign County,Illinois,1932,44727,56910
17019000902,2023,902,Champaign County,Illinois,2998,72974,96766
17019001000,2023,1000,Champaign County,Illinois,2022,65469,91871
17019001100,2023,1100,Champaign County,Illinois,1699,87697,125664
17019001201,2023,1201,Champaign County,Illinois,2924,53118,67728
17019001203,2023,1203,Champaign County,Illinois,1964,92882,110970
17019001204,2023,1204,Champaign County,Illinois,1479,126495,158481
17019001205,2023,1205,Champaign County,Illinois,3288,87368,153456
17019001206,2023,1206,Champaign County,Illinois,793,109132,145127
17019001301,2023,1301,Champaign County,Illinois,2655,78438,103325
17019001302,2023,1302,Champaign County,Illinois,2008,104048,136785
17019001400,2023,1400,Champaign County,Illinois,1587,65469,101712
17019005300,2023,5300,Champaign County,Illinois,2090,27094,29212
17019005401,2023,5401,Champaign County,Illinois,2215,43047,49818
17019005402,2023,5402,Champaign County,Illinois,1827,66334,74616
17019005500,2023,5500,Champaign County,Illinois,2398,60115,76063
17019005601,2023,5601,Champaign County,Illinois,2666,67292,90694
17019005602,2023,5602,Champaign County,Illinois,1303,62768,86770
17019005701,2023,5701,Champaign County,Illinois,2423,56719,84003
17019005702,2023,5702,Champaign County,Illinois,694,104500,140253
17019005800,2023,5800,Champaign County,Illinois,1487,73365,118703
17019005901,2023,5901,Champaign County,Illinois,383,9604,27065
17019005902,2023,5902,Champaign County,Illinois,756,15781,21065
17019006000,2023,6000,Champaign County,Illinois,588,30929,61092
17019010100,2023,10100,Champaign County,Illinois,1889,51291,55778
17019010204,2023,10204,Champaign County,Illinois,2028,54773,70406
17019010300,2023,10300,Champaign County,Illinois,1186,40297,52930
17019010400,2023,10400,Champaign County,Illinois,1713,79958,97438
17019010500,2023,10500,Champaign County,Illinois,1588,107208,139743
