unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
08001008565,2022,8565,Adams County,Colorado,7506,3344,44.6,4162,55.4,3555,47.4,344,4.6,0,0.0,92,1.2,0,0.0,0,0.0,171,2.3
08001008603,2022,8603,Adams County,Colorado,2007,1190,59.3,817,40.7,755,37.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,3.1
08001008604,2022,8604,Adams County,Colorado,5177,2168,41.9,3009,58.1,2438,47.1,435,8.4,48,0.9,31,0.6,0,0.0,9,0.2,48,0.9
08001008605,2022,8605,Adams County,Colorado,3788,1069,28.2,2719,71.8,2423,64.0,0,0.0,6,0.2,92,2.4,0,0.0,8,0.2,190,5.0
08001008606,2022,8606,Adams County,Colorado,6319,3004,47.5,3315,52.5,3021,47.8,98,1.6,0,0.0,36,0.6,50,0.8,0,0.0,110,1.7
08001008705,2022,8705,Adams County,Colorado,5719,4104,71.8,1615,28.2,1388,24.3,66,1.2,29,0.5,30,0.5,0,0.0,0,0.0,102,1.8
08001008706,2022,8706,Adams County,Colorado,5474,3738,68.3,1736,31.7,1569,28.7,20,0.4,1,0.0,0,0.0,0,0.0,48,0.9,98,1.8
08001008709,2022,8709,Adams County,Colorado,8251,5992,72.6,2259,27.4,1408,17.1,719,8.7,38,0.5,55,0.7,0,0.0,0,0.0,39,0.5
08001008801,2022,8801,Adams County,Colorado,5272,3960,75.1,1312,24.9,1293,24.5,9,0.2,0,0.0,0,0.0,0,0.0,0,0.0,10,0.2
08001008802,2022,8802,Adams County,Colorado,4698,3062,65.2,1636,34.8,1376,29.3,57,1.2,10,0.2,70,1.5,14,0.3,45,1.0,64,1.4
08001008901,2022,8901,Adams County,Colorado,2681,2055,76.7,626,23.3,567,21.1,10,0.4,8,0.3,22,0.8,0,0.0,0,0.0,19,0.7
08001009001,2022,9001,Adams County,Colorado,4894,2495,51.0,2399,49.0,1971,40.3,54,1.1,0,0.0,285,5.8,0,0.0,13,0.3,76,1.6
08001009003,2022,9003,Adams County,Colorado,4583,2595,56.6,1988,43.4,1518,33.1,96,2.1,0,0.0,173,3.8,0,0.0,7,0.2,194,4.2
08001009004,2022,9004,Adams County,Colorado,5272,3686,69.9,1586,30.1,1361,25.8,85,1.6,0,0.0,117,2.2,0,0.0,0,0.0,23,0.4
08001009101,2022,9101,Adams County,Colorado,4223,2146,50.8,2077,49.2,1927,45.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,3.6
08001009103,2022,9103,Adams County,Colorado,4500,3065,68.1,1435,31.9,1232,27.4,21,0.5,125,2.8,45,1.0,0,0.0,0,0.0,12,0.3
08001009104,2022,9104,Adams County,Colorado,6629,4096,61.8,2533,38.2,1957,29.5,238,3.6,15,0.2,195,2.9,0,0.0,14,0.2,114,1.7
08001009202,2022,9202,Adams County,Colorado,4602,3549,77.1,1053,22.9,748,16.3,115,2.5,0,0.0,81,1.8,0,0.0,38,0.8,71,1.5
08001009203,2022,9203,Adams County,Colorado,5335,3533,66.2,1802,33.8,1332,25.0,57,1.1,21,0.4,162,3.0,0,0.0,0,0.0,230,4.3
08001009204,2022,9204,Adams County,Colorado,6716,2274,33.9,4442,66.1,3652,54.4,77,1.1,0,0.0,469,7.0,0,0.0,0,0.0,244,3.6
08001009206,2022,9206,Adams County,Colorado,2563,569,22.2,1994,77.8,1547,60.4,27,1.1,0,0.0,241,9.4,0,0.0,0,0.0,179,7.0
08001009207,2022,9207,Adams County,Colorado,4649,2803,60.3,1846,39.7,1275,27.4,0,0.0,0,0.0,403,8.7,0,0.0,58,1.2,110,2.4
08001009304,2022,9304,Adams County,Colorado,5549,2237,40.3,3312,59.7,2687,48.4,44,0.8,51,0.9,295,5.3,5,0.1,68,1.2,162,2.9
08001009306,2022,9306,Adams County,Colorado,3841,2204,57.4,1637,42.6,1357,35.3,3,0.1,0,0.0,13,0.3,179,4.7,11,0.3,74,1.9
08001009307,2022,9307,Adams County,Colorado,3741,2439,65.2,1302,34.8,1167,31.2,22,0.6,0,0.0,51,1.4,1,0.0,30,0.8,31,0.8
08001009308,2022,9308,Adams County,Colorado,4572,2454,53.7,2118,46.3,1923,42.1,0,0.0,129,2.8,0,0.0,0,0.0,28,0.6,38,0.8
08001009309,2022,9309,Adams County,Colorado,4324,2512,58.1,1812,41.9,1345,31.1,38,0.9,0,0.0,350,8.1,0,0.0,0,0.0,79,1.8
08001009310,2022,9310,Adams County,Colorado,5966,3815,63.9,2151,36.1,1697,28.4,100,1.7,45,0.8,130,2.2,21,0.4,18,0.3,140,2.3
08001009316,2022,9316,Adams County,Colorado,7111,4699,66.1,2412,33.9,2028,28.5,240,3.4,50,0.7,0,0.0,0,0.0,63,0.9,31,0.4
08001009318,2022,9318,Adams County,Colorado,6973,3861,55.4,3112,44.6,2407,34.5,320,4.6,0,0.0,120,1.7,0,0.0,0,0.0,265,3.8
08001009319,2022,9319,Adams County,Colorado,2820,1752,62.1,1068,37.9,1006,35.7,0,0.0,2,0.1,13,0.5,0,0.0,27,1.0,20,0.7
08001009320,2022,9320,Adams County,Colorado,3152,1804,57.2,1348,42.8,1196,37.9,64,2.0,0,0.0,81,2.6,0,0.0,7,0.2,0,0.0
08001009321,2022,9321,Adams County,Colorado,4483,2698,60.2,1785,39.8,1297,28.9,34,0.8,0,0.0,237,5.3,106,2.4,39,0.9,72,1.6
08001009322,2022,9322,Adams County,Colorado,5064,2935,58.0,2129,42.0,1298,25.6,253,5.0,45,0.9,396,7.8,0,0.0,16,0.3,121,2.4
08001009323,2022,9323,Adams County,Colorado,3678,1187,32.3,2491,67.7,1715,46.6,165,4.5,2,0.1,313,8.5,0,0.0,0,0.0,296,8.0
08001009325,2022,9325,Adams County,Colorado,5456,657,12.0,4799,88.0,4333,79.4,41,0.8,11,0.2,196,3.6,0,0.0,50,0.9,168,3.1
08001009326,2022,9326,Adams County,Colorado,2968,395,13.3,2573,86.7,2206,74.3,76,2.6,0,0.0,245,8.3,0,0.0,8,0.3,38,1.3
08001009327,2022,9327,Adams County,Colorado,4662,1641,35.2,3021,64.8,2697,57.9,24,0.5,2,0.0,256,5.5,0,0.0,18,0.4,24,0.5
08001009401,2022,9401,Adams County,Colorado,4626,2170,46.9,2456,53.1,2243,48.5,10,0.2,0,0.0,58,1.3,0,0.0,8,0.2,137,3.0
08001009406,2022,9406,Adams County,Colorado,4495,1941,43.2,2554,56.8,2218,49.3,12,0.3,22,0.5,194,4.3,0,0.0,34,0.8,74,1.6
08001009407,2022,9407,Adams County,Colorado,5052,2207,43.7,2845,56.3,2574,51.0,28,0.6,10,0.2,182,3.6,0,0.0,11,0.2,40,0.8
08001009408,2022,9408,Adams County,Colorado,4918,482,9.8,4436,90.2,3768,76.6,0,0.0,0,0.0,504,10.2,0,0.0,0,0.0,164,3.3
08001009409,2022,9409,Adams County,Colorado,5840,756,12.9,5084,87.1,4559,78.1,214,3.7,0,0.0,217,3.7,0,0.0,62,1.1,32,0.5
08001009410,2022,9410,Adams County,Colorado,3206,501,15.6,2705,84.4,2426,75.7,89,2.8,0,0.0,63,2.0,49,1.5,0,0.0,78,2.4
08001009411,2022,9411,Adams County,Colorado,2919,515,17.6,2404,82.4,2275,77.9,0,0.0,0,0.0,70,2.4,0,0.0,0,0.0,59,2.0
08001009501,2022,9501,Adams County,Colorado,3040,1528,50.3,1512,49.7,1241,40.8,0,0.0,8,0.3,62,2.0,0,0.0,0,0.0,201,6.6
08001009502,2022,9502,Adams County,Colorado,5214,3030,58.1,2184,41.9,1910,36.6,55,1.1,14,0.3,74,1.4,0,0.0,1,0.0,130,2.5
08001009553,2022,9553,Adams County,Colorado,3453,1890,54.7,1563,45.3,1332,38.6,0,0.0,32,0.9,51,1.5,9,0.3,64,1.9,75,2.2
08001009603,2022,9603,Adams County,Colorado,6243,2484,39.8,3759,60.2,3427,54.9,176,2.8,9,0.1,49,0.8,0,0.0,0,0.0,98,1.6
08001009604,2022,9604,Adams County,Colorado,4454,1562,35.1,2892,64.9,2447,54.9,215,4.8,79,1.8,34,0.8,0,0.0,0,0.0,117,2.6
08001009606,2022,9606,Adams County,Colorado,2885,1733,60.1,1152,39.9,901,31.2,88,3.1,15,0.5,33,1.1,0,0.0,68,2.4,47,1.6
08001009607,2022,9607,Adams County,Colorado,4597,2323,50.5,2274,49.5,1717,37.4,37,0.8,15,0.3,385,8.4,60,1.3,16,0.3,44,1.0
08001009608,2022,9608,Adams County,Colorado,2889,830,28.7,2059,71.3,1579,54.7,1,0.0,63,2.2,327,11.3,0,0.0,0,0.0,89,3.1
08001009751,2022,9751,Adams County,Colorado,4063,2167,53.3,1896,46.7,1464,36.0,226,5.6,9,0.2,58,1.4,7,0.2,0,0.0,132,3.2
08001009752,2022,9752,Adams County,Colorado,3374,1842,54.6,1532,45.4,1395,41.3,34,1.0,0,0.0,17,0.5,0,0.0,44,1.3,42,1.2
08001015000,2022,15000,Adams County,Colorado,2710,1395,51.5,1315,48.5,1253,46.2,0,0.0,12,0.4,6,0.2,0,0.0,0,0.0,44,1.6
08001060001,2022,60001,Adams County,Colorado,2559,330,12.9,2229,87.1,1726,67.4,54,2.1,17,0.7,172,6.7,0,0.0,0,0.0,260,10.2
08001060002,2022,60002,Adams County,Colorado,4206,787,18.7,3419,81.3,2879,68.4,69,1.6,8,0.2,310,7.4,0,0.0,0,0.0,153,3.6
08001060100,2022,60100,Adams County,Colorado,7546,1815,24.1,5731,75.9,4134,54.8,37,0.5,0,0.0,947,12.5,0,0.0,76,1.0,537,7.1
08001060200,2022,60200,Adams County,Colorado,4626,1292,27.9,3334,72.1,2743,59.3,57,1.2,186,4.0,99,2.1,0,0.0,44,1.0,205,4.4
08001061200,2022,61200,Adams County,Colorado,3801,439,11.5,3362,88.5,3019,79.4,8,0.2,0,0.0,197,5.2,0,0.0,0,0.0,138,3.6
08001988700,2022,988700,Adams County,Colorado,0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0
08003960000,2022,960000,Alamosa County,Colorado,1939,582,30.0,1357,70.0,1245,64.2,15,0.8,22,1.1,4,0.2,0,0.0,33,1.7,38,2.0
08003960100,2022,960100,Alamosa County,Colorado,2829,1121,39.6,1708,60.4,1694,59.9,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,11,0.4
08003960201,2022,960201,Alamosa County,Colorado,2464,1157,47.0,1307,53.0,1123,45.6,38,1.5,7,0.3,0,0.0,0,0.0,0,0.0,139,5.6
08003960202,2022,960202,Alamosa County,Colorado,3990,1321,33.1,2669,66.9,2244,56.2,111,2.8,17,0.4,237,5.9,6,0.2,0,0.0,54,1.4
08003960300,2022,960300,Alamosa County,Colorado,5238,3716,70.9,1522,29.1,1214,23.2,5,0.1,33,0.6,98,1.9,0,0.0,73,1.4,99,1.9
08005004951,2022,4951,Arapahoe County,Colorado,1492,193,12.9,1299,87.1,866,58.0,181,12.1,0,0.0,32,2.1,0,0.0,0,0.0,220,14.7
08005004952,2022,4952,Arapahoe County,Colorado,3088,569,18.4,2519,81.6,1759,57.0,539,17.5,0,0.0,64,2.1,12,0.4,7,0.2,138,4.5
08005005551,2022,5551,Arapahoe County,Colorado,3019,1600,53.0,1419,47.0,1280,42.4,41,1.4,24,0.8,28,0.9,0,0.0,0,0.0,46,1.5
08005005552,2022,5552,Arapahoe County,Colorado,2551,901,35.3,1650,64.7,1483,58.1,36,1.4,0,0.0,0,0.0,0,0.0,0,0.0,131,5.1
08005005553,2022,5553,Arapahoe County,Colorado,4130,1451,35.1,2679,64.9,2287,55.4,22,0.5,0,0.0,288,7.0,0,0.0,0,0.0,82,2.0
08005005611,2022,5611,Arapahoe County,Colorado,5245,580,11.1,4665,88.9,4315,82.3,39,0.7,15,0.3,84,1.6,0,0.0,0,0.0,212,4.0
08005005612,2022,5612,Arapahoe County,Colorado,3414,405,11.9,3009,88.1,2779,81.4,111,3.3,0,0.0,18,0.5,0,0.0,14,0.4,87,2.5
08005005614,2022,5614,Arapahoe County,Colorado,3239,285,8.8,2954,91.2,2701,83.4,37,1.1,19,0.6,0,0.0,29,0.9,0,0.0,168,5.2
08005005619,2022,5619,Arapahoe County,Colorado,4989,603,12.1,4386,87.9,4166,83.5,34,0.7,30,0.6,17,0.3,0,0.0,0,0.0,139,2.8
08005005620,2022,5620,Arapahoe County,Colorado,2532,460,18.2,2072,81.8,1793,70.8,19,0.8,0,0.0,175,6.9,0,0.0,12,0.5,73,2.9
08005005621,2022,5621,Arapahoe County,Colorado,2699,327,12.1,2372,87.9,2285,84.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87,3.2
08005005622,2022,5622,Arapahoe County,Colorado,3094,124,4.0,2970,96.0,2826,91.3,9,0.3,0,0.0,32,1.0,0,0.0,3,0.1,100,3.2
08005005623,2022,5623,Arapahoe County,Colorado,3781,194,5.1,3587,94.9,3325,87.9,17,0.4,7,0.2,64,1.7,24,0.6,0,0.0,150,4.0
08005005624,2022,5624,Arapahoe County,Colorado,2220,250,11.3,1970,88.7,1909,86.0,13,0.6,0,0.0,28,1.3,0,0.0,0,0.0,20,0.9
08005005625,2022,5625,Arapahoe County,Colorado,4255,466,11.0,3789,89.0,3294,77.4,72,1.7,0,0.0,231,5.4,0,0.0,0,0.0,192,4.5
08005005626,2022,5626,Arapahoe County,Colorado,3658,120,3.3,3538,96.7,3111,85.0,47,1.3,0,0.0,178,4.9,0,0.0,21,0.6,181,4.9
08005005627,2022,5627,Arapahoe County,Colorado,4508,250,5.5,4258,94.5,4073,90.4,0,0.0,11,0.2,57,1.3,0,0.0,0,0.0,117,2.6
08005005628,2022,5628,Arapahoe County,Colorado,5773,686,11.9,5087,88.1,4614,79.9,39,0.7,8,0.1,158,2.7,0,0.0,24,0.4,244,4.2
08005005629,2022,5629,Arapahoe County,Colorado,2518,157,6.2,2361,93.8,2052,81.5,69,2.7,0,0.0,174,6.9,0,0.0,0,0.0,66,2.6
08005005630,2022,5630,Arapahoe County,Colorado,4904,207,4.2,4697,95.8,4521,92.2,0,0.0,0,0.0,79,1.6,0,0.0,19,0.4,78,1.6
08005005631,2022,5631,Arapahoe County,Colorado,3076,264,8.6,2812,91.4,2628,85.4,9,0.3,0,0.0,25,0.8,0,0.0,0,0.0,150,4.9
08005005632,2022,5632,Arapahoe County,Colorado,2874,263,9.2,2611,90.8,2370,82.5,11,0.4,0,0.0,114,4.0,0,0.0,27,0.9,89,3.1
08005005633,2022,5633,Arapahoe County,Colorado,3866,117,3.0,3749,97.0,3591,92.9,0,0.0,0,0.0,109,2.8,0,0.0,0,0.0,49,1.3
08005005634,2022,5634,Arapahoe County,Colorado,2902,206,7.1,2696,92.9,2562,88.3,0,0.0,10,0.3,0,0.0,0,0.0,0,0.0,124,4.3
08005005635,2022,5635,Arapahoe County,Colorado,4731,226,4.8,4505,95.2,4210,89.0,96,2.0,9,0.2,49,1.0,0,0.0,0,0.0,141,3.0
08005005636,2022,5636,Arapahoe County,Colorado,1863,70,3.8,1793,96.2,1602,86.0,0,0.0,5,0.3,112,6.0,0,0.0,0,0.0,74,4.0
08005005701,2022,5701,Arapahoe County,Colorado,1953,211,10.8,1742,89.2,1568,80.3,44,2.3,9,0.5,35,1.8,0,0.0,0,0.0,86,4.4
08005005702,2022,5702,Arapahoe County,Colorado,2483,500,20.1,1983,79.9,1591,64.1,76,3.1,0,0.0,215,8.7,0,0.0,0,0.0,101,4.1
08005005800,2022,5800,Arapahoe County,Colorado,2546,337,13.2,2209,86.8,2081,81.7,9,0.4,16,0.6,37,1.5,0,0.0,0,0.0,66,2.6
08005005951,2022,5951,Arapahoe County,Colorado,4581,872,19.0,3709,81.0,3206,70.0,231,5.0,20,0.4,57,1.2,12,0.3,23,0.5,160,3.5
08005005952,2022,5952,Arapahoe County,Colorado,4007,714,17.8,3293,82.2,2866,71.5,184,4.6,15,0.4,30,0.7,0,0.0,13,0.3,185,4.6
08005006000,2022,6000,Arapahoe County,Colorado,2594,320,12.3,2274,87.7,2055,79.2,50,1.9,35,1.3,9,0.3,0,0.0,0,0.0,125,4.8
08005006100,2022,6100,Arapahoe County,Colorado,3093,375,12.1,2718,87.9,2361,76.3,200,6.5,0,0.0,47,1.5,0,0.0,18,0.6,92,3.0
08005006200,2022,6200,Arapahoe County,Colorado,3449,650,18.8,2799,81.2,2313,67.1,234,6.8,0,0.0,13,0.4,0,0.0,54,1.6,185,5.4
08005006300,2022,6300,Arapahoe County,Colorado,2595,269,10.4,2326,89.6,1976,76.1,21,0.8,15,0.6,28,1.1,0,0.0,0,0.0,286,11.0
08005006400,2022,6400,Arapahoe County,Colorado,3067,463,15.1,2604,84.9,2138,69.7,268,8.7,0,0.0,106,3.5,33,1.1,0,0.0,59,1.9
08005006501,2022,6501,Arapahoe County,Colorado,2235,237,10.6,1998,89.4,1770,79.2,45,2.0,16,0.7,75,3.4,0,0.0,0,0.0,92,4.1
08005006502,2022,6502,Arapahoe County,Colorado,3286,450,13.7,2836,86.3,2598,79.1,6,0.2,0,0.0,0,0.0,0,0.0,9,0.3,223,6.8
08005006601,2022,6601,Arapahoe County,Colorado,5936,1203,20.3,4733,79.7,4107,69.2,192,3.2,0,0.0,188,3.2,0,0.0,0,0.0,246,4.1
08005006603,2022,6603,Arapahoe County,Colorado,2657,144,5.4,2513,94.6,2249,84.6,22,0.8,0,0.0,139,5.2,0,0.0,0,0.0,103,3.9
08005006604,2022,6604,Arapahoe County,Colorado,4264,779,18.3,3485,81.7,3286,77.1,0,0.0,8,0.2,65,1.5,0,0.0,27,0.6,99,2.3
08005006704,2022,6704,Arapahoe County,Colorado,4441,229,5.2,4212,94.8,3956,89.1,0,0.0,0,0.0,104,2.3,0,0.0,18,0.4,134,3.0
08005006705,2022,6705,Arapahoe County,Colorado,1964,146,7.4,1818,92.6,1789,91.1,0,0.0,0,0.0,5,0.3,0,0.0,0,0.0,24,1.2
08005006706,2022,6706,Arapahoe County,Colorado,5658,586,10.4,5072,89.6,4131,73.0,29,0.5,0,0.0,653,11.5,0,0.0,31,0.5,228,4.0
08005006707,2022,6706,Arapahoe County,Colorado,4775,437,9.2,4338,90.8,3498,73.3,251,5.3,0,0.0,239,5.0,220,4.6,26,0.5,104,2.2
08005006708,2022,6708,Arapahoe County,Colorado,5098,388,7.6,4710,92.4,3927,77.0,23,0.5,0,0.0,281,5.5,0,0.0,190,3.7,289,5.7
08005006709,2022,6709,Arapahoe County,Colorado,5351,215,4.0,5136,96.0,4312,80.6,28,0.5,49,0.9,471,8.8,0,0.0,0,0.0,276,5.2
08005006711,2022,6711,Arapahoe County,Colorado,4253,297,7.0,3956,93.0,3663,86.1,43,1.0,0,0.0,9,0.2,0,0.0,0,0.0,241,5.7
08005006712,2022,6712,Arapahoe County,Colorado,1196,13,1.1,1183,98.9,1111,92.9,0,0.0,0,0.0,63,5.3,0,0.0,0,0.0,9,0.8
08005006713,2022,6713,Arapahoe County,Colorado,1797,123,6.8,1674,93.2,831,46.2,96,5.3,10,0.6,618,34.4,0,0.0,16,0.9,103,5.7
08005006808,2022,6808,Arapahoe County,Colorado,5488,223,4.1,5265,95.9,4501,82.0,5,0.1,0,0.0,404,7.4,0,0.0,0,0.0,355,6.5
08005006815,2022,6815,Arapahoe County,Colorado,4828,804,16.7,4024,83.3,2794,57.9,82,1.7,82,1.7,563,11.7,0,0.0,7,0.1,496,10.3
