unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
25001010100,2017,10100,Barnstable County,Massachusetts,2952,163,5.5,2789,94.5,2586,87.6,50,1.7,0,0.0,48,1.6,0,0.0,0,0.0,105,3.6
25001010206,2017,10206,Barnstable County,Massachusetts,3171,10,0.3,3161,99.7,2878,90.8,70,2.2,0,0.0,107,3.4,0,0.0,0,0.0,106,3.3
25001010208,2017,10208,Barnstable County,Massachusetts,1580,9,0.6,1571,99.4,1536,97.2,20,1.3,10,0.6,0,0.0,0,0.0,0,0.0,5,0.3
25001010304,2017,10304,Barnstable County,Massachusetts,2332,21,0.9,2311,99.1,2178,93.4,21,0.9,0,0.0,112,4.8,0,0.0,0,0.0,0,0.0
25001010306,2017,10306,Barnstable County,Massachusetts,2576,50,1.9,2526,98.1,2336,90.7,89,3.5,0,0.0,13,0.5,0,0.0,43,1.7,45,1.7
25001010400,2017,10400,Barnstable County,Massachusetts,3037,84,2.8,2953,97.2,2733,90.0,193,6.4,0,0.0,27,0.9,0,0.0,0,0.0,0,0.0
25001010500,2017,10500,Barnstable County,Massachusetts,2790,32,1.1,2758,98.9,2753,98.7,5,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25001010600,2017,10600,Barnstable County,Massachusetts,3091,201,6.5,2890,93.5,2749,88.9,87,2.8,0,0.0,20,0.6,0,0.0,0,0.0,34,1.1
25001010700,2017,10700,Barnstable County,Massachusetts,3058,8,0.3,3050,99.7,2886,94.4,60,2.0,0,0.0,17,0.6,0,0.0,0,0.0,87,2.8
25001010800,2017,10800,Barnstable County,Massachusetts,4734,6,0.1,4728,99.9,4645,98.1,40,0.8,0,0.0,0,0.0,0,0.0,0,0.0,43,0.9
25001010900,2017,10900,Barnstable County,Massachusetts,5122,167,3.3,4955,96.7,4814,94.0,24,0.5,0,0.0,61,1.2,0,0.0,0,0.0,56,1.1
25001011002,2017,11002,Barnstable County,Massachusetts,4061,96,2.4,3965,97.6,3750,92.3,23,0.6,0,0.0,0,0.0,0,0.0,112,2.8,80,2.0
25001011100,2017,11100,Barnstable County,Massachusetts,4642,51,1.1,4591,98.9,4424,95.3,14,0.3,0,0.0,138,3.0,15,0.3,0,0.0,0,0.0
25001011200,2017,11200,Barnstable County,Massachusetts,3440,62,1.8,3378,98.2,3102,90.2,201,5.8,0,0.0,0,0.0,0,0.0,21,0.6,54,1.6
25001011300,2017,11300,Barnstable County,Massachusetts,2483,0,0.0,2483,100.0,2449,98.6,0,0.0,0,0.0,34,1.4,0,0.0,0,0.0,0,0.0
25001011400,2017,11400,Barnstable County,Massachusetts,3071,138,4.5,2933,95.5,2874,93.6,0,0.0,0,0.0,59,1.9,0,0.0,0,0.0,0,0.0
25001011500,2017,11500,Barnstable County,Massachusetts,3945,12,0.3,3933,99.7,3394,86.0,308,7.8,0,0.0,112,2.8,0,0.0,24,0.6,95,2.4
25001011600,2017,11600,Barnstable County,Massachusetts,2761,128,4.6,2633,95.4,2383,86.3,189,6.8,0,0.0,0,0.0,0,0.0,11,0.4,50,1.8
25001011700,2017,11700,Barnstable County,Massachusetts,1732,99,5.7,1633,94.3,1554,89.7,22,1.3,0,0.0,8,0.5,0,0.0,13,0.8,36,2.1
25001011801,2017,11801,Barnstable County,Massachusetts,2411,8,0.3,2403,99.7,2243,93.0,0,0.0,0,0.0,160,6.6,0,0.0,0,0.0,0,0.0
25001011802,2017,11802,Barnstable County,Massachusetts,3993,36,0.9,3957,99.1,3760,94.2,38,1.0,0,0.0,48,1.2,0,0.0,0,0.0,111,2.8
25001012001,2017,12001,Barnstable County,Massachusetts,5763,16,0.3,5747,99.7,5623,97.6,8,0.1,0,0.0,28,0.5,0,0.0,15,0.3,73,1.3
25001012002,2017,12002,Barnstable County,Massachusetts,2895,140,4.8,2755,95.2,2544,87.9,31,1.1,0,0.0,52,1.8,0,0.0,42,1.5,86,3.0
25001012101,2017,12101,Barnstable County,Massachusetts,5412,200,3.7,5212,96.3,4842,89.5,276,5.1,0,0.0,65,1.2,0,0.0,0,0.0,29,0.5
25001012102,2017,12102,Barnstable County,Massachusetts,2985,10,0.3,2975,99.7,2599,87.1,101,3.4,0,0.0,128,4.3,0,0.0,27,0.9,120,4.0
25001012200,2017,12200,Barnstable County,Massachusetts,4933,55,1.1,4878,98.9,4716,95.6,109,2.2,0,0.0,26,0.5,0,0.0,0,0.0,27,0.5
25001012502,2017,12502,Barnstable County,Massachusetts,3718,549,14.8,3169,85.2,2735,73.6,213,5.7,0,0.0,75,2.0,0,0.0,57,1.5,89,2.4
25001012601,2017,12601,Barnstable County,Massachusetts,3196,40,1.3,3156,98.7,2596,81.2,221,6.9,27,0.8,0,0.0,0,0.0,171,5.4,141,4.4
25001012602,2017,12602,Barnstable County,Massachusetts,4920,628,12.8,4292,87.2,3159,64.2,868,17.6,0,0.0,28,0.6,133,2.7,38,0.8,66,1.3
25001012700,2017,12700,Barnstable County,Massachusetts,4183,19,0.5,4164,99.5,4011,95.9,0,0.0,0,0.0,0,0.0,0,0.0,43,1.0,110,2.6
25001012800,2017,12800,Barnstable County,Massachusetts,3685,0,0.0,3685,100.0,3569,96.9,37,1.0,12,0.3,18,0.5,0,0.0,28,0.8,21,0.6
25001012900,2017,12900,Barnstable County,Massachusetts,3800,84,2.2,3716,97.8,3624,95.4,9,0.2,0,0.0,29,0.8,0,0.0,10,0.3,44,1.2
25001013002,2017,13002,Barnstable County,Massachusetts,2786,104,3.7,2682,96.3,2565,92.1,64,2.3,0,0.0,0,0.0,0,0.0,15,0.5,38,1.4
25001013100,2017,13100,Barnstable County,Massachusetts,5174,2,0.0,5172,100.0,4955,95.8,117,2.3,0,0.0,0,0.0,0,0.0,25,0.5,75,1.4
25001013200,2017,13200,Barnstable County,Massachusetts,4821,265,5.5,4556,94.5,4523,93.8,9,0.2,0,0.0,0,0.0,0,0.0,0,0.0,24,0.5
25001013300,2017,13300,Barnstable County,Massachusetts,3223,83,2.6,3140,97.4,3000,93.1,0,0.0,0,0.0,140,4.3,0,0.0,0,0.0,0,0.0
25001013400,2017,13400,Barnstable County,Massachusetts,3800,84,2.2,3716,97.8,3716,97.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25001013500,2017,13500,Barnstable County,Massachusetts,6975,99,1.4,6876,98.6,6663,95.5,1,0.0,0,0.0,130,1.9,0,0.0,0,0.0,82,1.2
25001013600,2017,13600,Barnstable County,Massachusetts,6400,288,4.5,6112,95.5,6015,94.0,0,0.0,0,0.0,0,0.0,0,0.0,74,1.2,23,0.4
25001013700,2017,13700,Barnstable County,Massachusetts,4603,78,1.7,4525,98.3,4192,91.1,194,4.2,0,0.0,14,0.3,0,0.0,0,0.0,125,2.7
25001013800,2017,13800,Barnstable County,Massachusetts,4920,143,2.9,4777,97.1,4224,85.9,90,1.8,0,0.0,162,3.3,0,0.0,118,2.4,183,3.7
25001013900,2017,13900,Barnstable County,Massachusetts,5294,284,5.4,5010,94.6,4848,91.6,53,1.0,0,0.0,0,0.0,0,0.0,0,0.0,109,2.1
25001014002,2017,14002,Barnstable County,Massachusetts,4134,129,3.1,4005,96.9,3839,92.9,98,2.4,0,0.0,25,0.6,0,0.0,0,0.0,43,1.0
25001014100,2017,14100,Barnstable County,Massachusetts,881,115,13.1,766,86.9,708,80.4,31,3.5,0,0.0,19,2.2,0,0.0,4,0.5,4,0.5
25001014300,2017,14300,Barnstable County,Massachusetts,4216,17,0.4,4199,99.6,3996,94.8,7,0.2,0,0.0,117,2.8,0,0.0,0,0.0,79,1.9
25001014402,2017,14402,Barnstable County,Massachusetts,6919,284,4.1,6635,95.9,5572,80.5,260,3.8,41,0.6,330,4.8,0,0.0,159,2.3,273,3.9
25001014500,2017,14500,Barnstable County,Massachusetts,5326,144,2.7,5182,97.3,4784,89.8,143,2.7,50,0.9,41,0.8,0,0.0,15,0.3,149,2.8
25001014600,2017,14600,Barnstable County,Massachusetts,4207,55,1.3,4152,98.7,3449,82.0,314,7.5,75,1.8,44,1.0,0,0.0,135,3.2,135,3.2
25001014700,2017,14700,Barnstable County,Massachusetts,3425,101,2.9,3324,97.1,3044,88.9,106,3.1,16,0.5,112,3.3,0,0.0,0,0.0,46,1.3
25001014800,2017,14800,Barnstable County,Massachusetts,3513,23,0.7,3490,99.3,2825,80.4,200,5.7,0,0.0,233,6.6,0,0.0,112,3.2,120,3.4
25001014900,2017,14900,Barnstable County,Massachusetts,3648,41,1.1,3607,98.9,3481,95.4,33,0.9,0,0.0,93,2.5,0,0.0,0,0.0,0,0.0
25001015001,2017,15001,Barnstable County,Massachusetts,4381,1,0.0,4380,100.0,3607,82.3,69,1.6,242,5.5,112,2.6,0,0.0,103,2.4,247,5.6
25001015002,2017,15002,Barnstable County,Massachusetts,3838,43,1.1,3795,98.9,3141,81.8,204,5.3,372,9.7,6,0.2,0,0.0,20,0.5,52,1.4
25001015100,2017,15100,Barnstable County,Massachusetts,3645,157,4.3,3488,95.7,3279,90.0,80,2.2,0,0.0,15,0.4,0,0.0,0,0.0,114,3.1
25001015200,2017,15200,Barnstable County,Massachusetts,2190,81,3.7,2109,96.3,2045,93.4,0,0.0,52,2.4,12,0.5,0,0.0,0,0.0,0,0.0
25001015300,2017,15300,Barnstable County,Massachusetts,3109,126,4.1,2983,95.9,2401,77.2,299,9.6,21,0.7,93,3.0,0,0.0,80,2.6,89,2.9
25001990000,2017,990000,Barnstable County,Massachusetts,0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0
25003900100,2017,900100,Berkshire County,Massachusetts,3128,449,14.4,2679,85.6,2206,70.5,180,5.8,0,0.0,49,1.6,0,0.0,0,0.0,244,7.8
25003900200,2017,900200,Berkshire County,Massachusetts,4231,415,9.8,3816,90.2,3079,72.8,365,8.6,9,0.2,236,5.6,8,0.2,0,0.0,119,2.8
25003900300,2017,900300,Berkshire County,Massachusetts,2785,184,6.6,2601,93.4,2224,79.9,204,7.3,0,0.0,0,0.0,0,0.0,0,0.0,173,6.2
25003900400,2017,900400,Berkshire County,Massachusetts,5230,413,7.9,4817,92.1,4271,81.7,267,5.1,0,0.0,145,2.8,0,0.0,0,0.0,134,2.6
25003900500,2017,900500,Berkshire County,Massachusetts,3350,147,4.4,3203,95.6,3026,90.3,72,2.1,0,0.0,105,3.1,0,0.0,0,0.0,0,0.0
25003900600,2017,900600,Berkshire County,Massachusetts,3437,160,4.7,3277,95.3,2590,75.4,468,13.6,0,0.0,72,2.1,0,0.0,69,2.0,78,2.3
25003900700,2017,900700,Berkshire County,Massachusetts,2758,69,2.5,2689,97.5,2675,97.0,14,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25003900800,2017,900800,Berkshire County,Massachusetts,4723,49,1.0,4674,99.0,4241,89.8,31,0.7,57,1.2,23,0.5,0,0.0,0,0.0,322,6.8
25003900900,2017,900900,Berkshire County,Massachusetts,5146,423,8.2,4723,91.8,4517,87.8,150,2.9,18,0.3,12,0.2,0,0.0,0,0.0,26,0.5
25003901100,2017,901100,Berkshire County,Massachusetts,3592,107,3.0,3485,97.0,3305,92.0,46,1.3,10,0.3,53,1.5,0,0.0,0,0.0,71,2.0
25003911100,2017,911100,Berkshire County,Massachusetts,3004,0,0.0,3004,100.0,2873,95.6,56,1.9,0,0.0,40,1.3,0,0.0,0,0.0,35,1.2
