unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
48001950100,2020,950100,Anderson County,Texas,1779,59675,74859
48001950401,2020,950401,Anderson County,Texas,81,84063,77716
48001950402,2020,950402,Anderson County,Texas,0,-666666666,-666666666
48001950500,2020,950500,Anderson County,Texas,1394,40000,50667
48001950600,2020,950600,Anderson County,Texas,1622,39936,62111
48001950700,2020,950700,Anderson County,Texas,809,32083,36145
48001950800,2020,950800,Anderson County,Texas,2642,45587,58120
48001950901,2020,950901,Anderson County,Texas,1789,43959,54249
48001950902,2020,950902,Anderson County,Texas,1906,40313,50537
48001951001,2020,951001,Anderson County,Texas,1479,52198,86137
48001951002,2020,951002,Anderson County,Texas,1213,59113,69040
48001951100,2020,951100,Anderson County,Texas,1841,56553,67093
48003950100,2020,950100,Andrews County,Texas,739,108029,144896
48003950200,2020,950200,Andrews County,Texas,2540,75965,91068
48003950300,2020,950300,Andrews County,Texas,1561,54866,71169
48003950400,2020,950400,Andrews County,Texas,809,72009,104033
48005000102,2020,102,Angelina County,Texas,1927,61298,85644
48005000103,2020,103,Angelina County,Texas,1021,85807,85162
48005000104,2020,104,Angelina County,Texas,1049,70945,69271
48005000201,2020,200,Angelina County,Texas,1149,45493,50696
48005000202,2020,202,Angelina County,Texas,1118,44542,48309
48005000301,2020,301,Angelina County,Texas,1984,56355,61300
48005000302,2020,302,Angelina County,Texas,2309,55382,82780
48005000400,2020,400,Angelina County,Texas,2032,39527,45592
48005000500,2020,500,Angelina County,Texas,1424,27568,38731
48005000600,2020,600,Angelina County,Texas,1691,39271,48134
48005000700,2020,700,Angelina County,Texas,1204,36979,45698
48005000800,2020,800,Angelina County,Texas,2005,53619,60543
48005000902,2020,902,Angelina County,Texas,1683,54271,87131
48005000903,2020,902,Angelina County,Texas,1252,54812,80961
48005000904,2020,903,Angelina County,Texas,1158,72917,85565
48005001001,2020,1001,Angelina County,Texas,1339,41164,51203
48005001002,2020,1002,Angelina County,Texas,1350,57031,79819
48005001101,2020,1101,Angelina County,Texas,1267,61431,78957
48005001102,2020,1102,Angelina County,Texas,1205,45296,65055
48005001200,2020,1200,Angelina County,Texas,1020,35500,56888
48005001300,2020,1300,Angelina County,Texas,2181,42657,52446
48007950101,2020,950101,Aransas County,Texas,651,37083,58610
48007950102,2020,950102,Aransas County,Texas,1246,50543,87130
48007950103,2020,950103,Aransas County,Texas,340,38365,61216
48007950200,2020,950200,Aransas County,Texas,571,64732,145612
48007950301,2020,950301,Aransas County,Texas,1649,36201,55292
48007950302,2020,950302,Aransas County,Texas,1270,102672,107000
48007950400,2020,950400,Aransas County,Texas,1397,42804,54933
48007950501,2020,950501,Aransas County,Texas,919,45359,67582
48007950502,2020,950502,Aransas County,Texas,1114,37700,51658
48007950503,2020,950503,Aransas County,Texas,760,-666666666,113442
48007990000,2020,990000,Aransas County,Texas,0,-666666666,-666666666
48009020100,2020,20100,Archer County,Texas,1093,86397,106206
48009020200,2020,20200,Archer County,Texas,1024,50208,76799
48009020300,2020,20300,Archer County,Texas,1396,56556,69926
48011950100,2020,950100,Armstrong County,Texas,720,69386,85943
48013960101,2020,960101,Atascosa County,Texas,1007,58031,89773
48013960102,2020,960102,Atascosa County,Texas,1506,63472,80721
48013960203,2020,960203,Atascosa County,Texas,792,51481,63036
48013960204,2020,960204,Atascosa County,Texas,969,85216,95993
48013960205,2020,960204,Atascosa County,Texas,1714,50653,62953
48013960206,2020,960206,Atascosa County,Texas,1783,58345,75477
48013960300,2020,960300,Atascosa County,Texas,1148,52422,61698
48013960401,2020,960401,Atascosa County,Texas,725,51107,61108
48013960403,2020,960403,Atascosa County,Texas,1376,40577,60334
48013960404,2020,960404,Atascosa County,Texas,1460,89637,111808
48013960500,2020,960500,Atascosa County,Texas,877,41295,53947
48013960601,2020,960601,Atascosa County,Texas,1161,59037,63227
48013960602,2020,960602,Atascosa County,Texas,1280,69930,101338
48015760100,2020,760100,Austin County,Texas,1019,38750,59286
48015760201,2020,760201,Austin County,Texas,861,60046,58480
48015760202,2020,760202,Austin County,Texas,1593,74792,84218
48015760301,2020,760301,Austin County,Texas,1105,63401,72734
48015760302,2020,760302,Austin County,Texas,1748,86012,99216
48015760400,2020,760400,Austin County,Texas,1548,80599,94121
48015760501,2020,760501,Austin County,Texas,1640,80330,88684
48015760502,2020,760502,Austin County,Texas,2055,52670,63713
48017950101,2020,950101,Bailey County,Texas,1249,44042,62573
48017950102,2020,950102,Bailey County,Texas,807,62723,76366
48019000101,2020,101,Bandera County,Texas,1786,69096,77466
48019000103,2020,103,Bandera County,Texas,1469,53507,65825
48019000104,2020,104,Bandera County,Texas,593,69040,92131
48019000200,2020,200,Bandera County,Texas,1195,58971,83025
48019000301,2020,301,Bandera County,Texas,1280,57311,63238
48019000302,2020,302,Bandera County,Texas,1288,62167,111828
48019000400,2020,400,Bandera County,Texas,1086,64559,73392
48021950101,2020,950101,Bastrop County,Texas,1621,85345,92345
48021950102,2020,950102,Bastrop County,Texas,1174,88097,101445
48021950201,2020,950201,Bastrop County,Texas,1061,54910,63424
48021950202,2020,950202,Bastrop County,Texas,1732,74537,86401
48021950301,2020,950301,Bastrop County,Texas,1432,96800,107756
48021950302,2020,950302,Bastrop County,Texas,1425,63047,75778
48021950303,2020,950303,Bastrop County,Texas,1908,69847,79688
48021950401,2020,950401,Bastrop County,Texas,1919,50958,80300
48021950402,2020,950402,Bastrop County,Texas,809,113750,124178
48021950403,2020,950403,Bastrop County,Texas,816,55313,71994
48021950503,2020,950503,Bastrop County,Texas,1196,72289,83647
48021950504,2020,950504,Bastrop County,Texas,1144,67700,92137
48021950505,2020,950504,Bastrop County,Texas,1125,44583,67515
48021950506,2020,950506,Bastrop County,Texas,918,58542,73605
48021950601,2020,950601,Bastrop County,Texas,1199,76042,91647
48021950602,2020,950602,Bastrop County,Texas,742,52188,69513
48021950700,2020,950700,Bastrop County,Texas,1785,57540,82329
48021950803,2020,950803,Bastrop County,Texas,557,80429,85349
48021950804,2020,950804,Bastrop County,Texas,1344,86804,86507
