unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
08001008605,2023,8605,Adams County,Colorado,158,12,85,22,39,2948,165,87,1197,641,169,537,152,7.6,53.8,13.9,24.7,5.6,3.0,40.6,21.7,5.7,18.2,5.2,1369,101250,118085,4098,1583,38.6,2515,61.4,2264,55.2,0,0.0,0,0.0,38,0.9,0,0.0,7,0.2,206,5.0
08001008606,2023,8606,Adams County,Colorado,442,0,247,166,29,4319,262,920,1436,729,480,404,88,0.0,55.9,37.6,6.6,6.1,21.3,33.2,16.9,11.1,9.4,2.0,2360,75856,84489,6236,2918,46.8,3318,53.2,2996,48.0,102,1.6,0,0.0,30,0.5,53,0.8,0,0.0,137,2.2
08001008705,2023,8705,Adams County,Colorado,387,169,177,41,0,3049,273,344,1660,455,219,93,5,43.7,45.7,10.6,0.0,9.0,11.3,54.4,14.9,7.2,3.1,0.2,1645,63785,75916,5548,4079,73.5,1469,26.5,1273,22.9,52,0.9,20,0.4,14,0.3,0,0.0,0,0.0,110,2.0
08001008706,2023,8706,Adams County,Colorado,424,80,216,105,23,3306,459,473,1485,528,97,202,62,18.9,50.9,24.8,5.4,13.9,14.3,44.9,16.0,2.9,6.1,1.9,1797,44327,65116,4929,3167,64.3,1762,35.7,1588,32.2,25,0.5,1,0.0,0,0.0,0,0.0,59,1.2,89,1.8
08001008709,2023,8709,Adams County,Colorado,490,117,187,186,0,4563,802,894,1288,795,231,553,0,23.9,38.2,38.0,0.0,17.6,19.6,28.2,17.4,5.1,12.1,0.0,2757,56182,68856,7393,5058,68.4,2335,31.6,1644,22.2,499,6.7,47,0.6,95,1.3,0,0.0,0,0.0,50,0.7
08001008801,2023,8801,Adams County,Colorado,567,168,216,87,96,3059,715,536,957,380,257,182,32,29.6,38.1,15.3,16.9,23.4,17.5,31.3,12.4,8.4,5.9,1.0,1484,73378,92010,5402,4019,74.4,1383,25.6,1330,24.6,4,0.1,5,0.1,0,0.0,0,0.0,0,0.0,44,0.8
08001008802,2023,8802,Adams County,Colorado,453,79,269,92,13,2667,570,213,758,422,124,501,79,17.4,59.4,20.3,2.9,21.4,8.0,28.4,15.8,4.6,18.8,3.0,1288,71346,84606,4311,2969,68.9,1342,31.1,1125,26.1,52,1.2,6,0.1,52,1.2,7,0.2,42,1.0,58,1.3
08001008901,2023,8901,Adams County,Colorado,165,59,69,24,13,1719,309,465,554,202,63,42,84,35.8,41.8,14.5,7.9,18.0,27.1,32.2,11.8,3.7,2.4,4.9,791,98243,118609,2660,1919,72.1,741,27.9,544,20.5,0,0.0,19,0.7,35,1.3,0,0.0,0,0.0,143,5.4
08001009001,2023,9001,Adams County,Colorado,599,230,229,103,37,3088,478,200,971,589,322,384,144,38.4,38.2,17.2,6.2,15.5,6.5,31.4,19.1,10.4,12.4,4.7,1700,63906,76858,4989,2752,55.2,2237,44.8,1767,35.4,57,1.1,0,0.0,326,6.5,0,0.0,27,0.5,60,1.2
08001009003,2023,9003,Adams County,Colorado,219,20,83,116,0,3327,427,401,944,666,483,282,124,9.1,37.9,53.0,0.0,12.8,12.1,28.4,20.0,14.5,8.5,3.7,1568,86912,104289,4344,2388,55.0,1956,45.0,1445,33.3,72,1.7,0,0.0,230,5.3,0,0.0,7,0.2,202,4.7
08001009004,2023,9004,Adams County,Colorado,623,46,461,106,10,3274,271,388,1126,759,263,328,139,7.4,74.0,17.0,1.6,8.3,11.9,34.4,23.2,8.0,10.0,4.2,1971,76875,83287,5533,3708,67.0,1825,33.0,1560,28.2,154,2.8,0,0.0,76,1.4,0,0.0,0,0.0,35,0.6
08001009101,2023,9101,Adams County,Colorado,307,83,136,88,0,3095,203,320,1092,616,309,481,74,27.0,44.3,28.7,0.0,6.6,10.3,35.3,19.9,10.0,15.5,2.4,1456,101176,111316,4414,2212,50.1,2202,49.9,1956,44.3,0,0.0,0,0.0,63,1.4,0,0.0,0,0.0,183,4.1
08001009103,2023,9103,Adams County,Colorado,443,158,132,139,14,2473,386,526,617,446,175,246,77,35.7,29.8,31.4,3.2,15.6,21.3,24.9,18.0,7.1,9.9,3.1,1305,65093,74375,4561,3161,69.3,1400,30.7,1219,26.7,23,0.5,101,2.2,44,1.0,0,0.0,0,0.0,13,0.3
08001009104,2023,9104,Adams County,Colorado,857,165,481,168,43,4063,473,254,1114,587,383,928,324,19.3,56.1,19.6,5.0,11.6,6.3,27.4,14.4,9.4,22.8,8.0,2154,97050,117285,6753,4260,63.1,2493,36.9,1844,27.3,251,3.7,7,0.1,195,2.9,0,0.0,14,0.2,182,2.7
08001009202,2023,9202,Adams County,Colorado,414,0,295,78,41,2773,231,293,1124,679,191,214,41,0.0,71.3,18.8,9.9,8.3,10.6,40.5,24.5,6.9,7.7,1.5,1398,90724,94771,4625,3343,72.3,1282,27.7,887,19.2,142,3.1,0,0.0,55,1.2,0,0.0,35,0.8,163,3.5
08001009203,2023,9203,Adams County,Colorado,984,445,307,159,73,2956,334,282,1063,698,134,292,153,45.2,31.2,16.2,7.4,11.3,9.5,36.0,23.6,4.5,9.9,5.2,1984,69167,72624,5109,3175,62.1,1934,37.9,1369,26.8,103,2.0,18,0.4,153,3.0,0,0.0,0,0.0,291,5.7
08001009204,2023,9204,Adams County,Colorado,664,82,407,33,142,5310,408,576,1362,924,436,1261,343,12.3,61.3,5.0,21.4,7.7,10.8,25.6,17.4,8.2,23.7,6.5,2582,103167,108959,7343,2627,35.8,4716,64.2,3913,53.3,59,0.8,0,0.0,192,2.6,0,0.0,0,0.0,552,7.5
08001009206,2023,9206,Adams County,Colorado,159,16,38,78,27,1896,50,61,376,340,184,590,295,10.1,23.9,49.1,17.0,2.6,3.2,19.8,17.9,9.7,31.1,15.6,1187,107266,107963,2583,649,25.1,1934,74.9,1552,60.1,30,1.2,0,0.0,155,6.0,0,0.0,0,0.0,197,7.6
08001009207,2023,9207,Adams County,Colorado,459,31,196,215,17,3357,125,468,1090,928,179,487,80,6.8,42.7,46.8,3.7,3.7,13.9,32.5,27.6,5.3,14.5,2.4,1421,89523,107314,5007,3159,63.1,1848,36.9,1188,23.7,0,0.0,0,0.0,324,6.5,0,0.0,62,1.2,274,5.5
08001009304,2023,9304,Adams County,Colorado,832,129,321,326,56,3749,224,289,1209,1050,286,483,208,15.5,38.6,39.2,6.7,6.0,7.7,32.2,28.0,7.6,12.9,5.5,2255,66829,91416,5513,2265,41.1,3248,58.9,2589,47.0,66,1.2,56,1.0,347,6.3,0,0.0,0,0.0,190,3.4
08001009306,2023,9306,Adams County,Colorado,408,157,111,105,35,2704,171,211,938,540,298,460,86,38.5,27.2,25.7,8.6,6.3,7.8,34.7,20.0,11.0,17.0,3.2,1334,86250,101175,3963,2445,61.7,1518,38.3,1200,30.3,3,0.1,0,0.0,12,0.3,200,5.0,14,0.4,89,2.2
08001009307,2023,9307,Adams County,Colorado,344,143,159,32,10,2529,242,215,680,628,169,378,217,41.6,46.2,9.3,2.9,9.6,8.5,26.9,24.8,6.7,14.9,8.6,1232,76204,108839,3649,2173,59.6,1476,40.4,1353,37.1,47,1.3,0,0.0,36,1.0,1,0.0,7,0.2,32,0.9
08001009308,2023,9308,Adams County,Colorado,466,146,266,15,39,2920,185,208,1119,956,314,132,6,31.3,57.1,3.2,8.4,6.3,7.1,38.3,32.7,10.8,4.5,0.2,1555,70215,81948,4489,2663,59.3,1826,40.7,1621,36.1,0,0.0,125,2.8,0,0.0,0,0.0,16,0.4,64,1.4
08001009309,2023,9309,Adams County,Colorado,494,131,232,120,11,2740,199,391,745,634,200,504,67,26.5,47.0,24.3,2.2,7.3,14.3,27.2,23.1,7.3,18.4,2.4,1599,73224,86952,4323,2436,56.3,1887,43.7,1419,32.8,16,0.4,0,0.0,357,8.3,0,0.0,0,0.0,95,2.2
08001009310,2023,9310,Adams County,Colorado,787,157,574,23,33,3080,272,265,1270,610,139,417,107,19.9,72.9,2.9,4.2,8.8,8.6,41.2,19.8,4.5,13.5,3.5,1827,68594,83568,5985,4182,69.9,1803,30.1,1419,23.7,66,1.1,46,0.8,146,2.4,3,0.1,18,0.3,105,1.8
08001009316,2023,9316,Adams County,Colorado,614,22,456,136,0,4389,1190,873,915,908,228,172,103,3.6,74.3,22.1,0.0,27.1,19.9,20.8,20.7,5.2,3.9,2.3,2375,60203,66299,7317,5418,74.0,1899,26.0,1594,21.8,142,1.9,11,0.2,0,0.0,0,0.0,73,1.0,79,1.1
08001009318,2023,9318,Adams County,Colorado,865,151,370,206,138,3626,198,463,1499,649,156,479,182,17.5,42.8,23.8,16.0,5.5,12.8,41.3,17.9,4.3,13.2,5.0,2589,59382,62066,7022,4406,62.7,2616,37.3,1934,27.5,339,4.8,0,0.0,109,1.6,0,0.0,0,0.0,234,3.3
08001009319,2023,9319,Adams County,Colorado,244,98,91,45,10,1695,165,406,525,258,128,166,47,40.2,37.3,18.4,4.1,9.7,24.0,31.0,15.2,7.6,9.8,2.8,901,51821,69666,2579,1659,64.3,920,35.7,863,33.5,0,0.0,0,0.0,9,0.3,0,0.0,29,1.1,19,0.7
08001009320,2023,9320,Adams County,Colorado,277,49,138,70,20,2168,133,334,883,238,172,347,61,17.7,49.8,25.3,7.2,6.1,15.4,40.7,11.0,7.9,16.0,2.8,1366,44167,61664,2872,1689,58.8,1183,41.2,1045,36.4,60,2.1,0,0.0,78,2.7,0,0.0,0,0.0,0,0.0
