unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
48001951100,2019,951100,Anderson County,Texas,257,37,73,108,39,3213,142,161,1301,821,283,287,218,14.4,28.4,42.0,15.2,4.4,5.0,40.5,25.6,8.8,8.9,6.8,1709,56435,65742,4438,558,12.6,3880,87.4,3357,75.6,339,7.6,21,0.5,17,0.4,0,0.0,0,0.0,146,3.3
48003950100,2019,950100,Andrews County,Texas,151,32,0,114,5,1412,92,165,347,344,119,190,155,21.2,0.0,75.5,3.3,6.5,11.7,24.6,24.4,8.4,13.5,11.0,725,97355,122371,2305,1141,49.5,1164,50.5,1152,50.0,8,0.3,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2
48003950200,2019,950200,Andrews County,Texas,726,96,445,176,9,4740,719,473,1561,953,329,414,291,13.2,61.3,24.2,1.2,15.2,10.0,32.9,20.1,6.9,8.7,6.1,2528,75324,89803,7465,4023,53.9,3442,46.1,3133,42.0,75,1.0,0,0.0,65,0.9,31,0.4,0,0.0,138,1.8
48003950300,2019,950300,Andrews County,Texas,449,53,266,123,7,2388,349,515,949,344,50,160,21,11.8,59.2,27.4,1.6,14.6,21.6,39.7,14.4,2.1,6.7,0.9,1456,76837,75335,4889,3397,69.5,1492,30.5,1174,24.0,39,0.8,0,0.0,0,0.0,0,0.0,0,0.0,279,5.7
48003950400,2019,950400,Andrews County,Texas,322,29,180,113,0,2160,347,309,882,422,125,50,25,9.0,55.9,35.1,0.0,16.1,14.3,40.8,19.5,5.8,2.3,1.2,864,64868,107007,3377,1590,47.1,1787,52.9,1787,52.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
48005000101,2019,101,Angelina County,Texas,504,29,153,278,44,4207,487,279,1533,789,379,472,268,5.8,30.4,55.2,8.7,11.6,6.6,36.4,18.8,9.0,11.2,6.4,2041,62768,66104,6346,653,10.3,5693,89.7,5234,82.5,427,6.7,10,0.2,7,0.1,0,0.0,0,0.0,15,0.2
48005000102,2019,102,Angelina County,Texas,204,59,61,65,19,3059,94,87,771,716,520,644,227,28.9,29.9,31.9,9.3,3.1,2.8,25.2,23.4,17.0,21.1,7.4,1600,74932,88694,4761,400,8.4,4361,91.6,4090,85.9,160,3.4,11,0.2,71,1.5,0,0.0,0,0.0,29,0.6
48005000200,2019,200,Angelina County,Texas,634,112,298,192,32,4341,499,418,1444,1127,242,411,200,17.7,47.0,30.3,5.0,11.5,9.6,33.3,26.0,5.6,9.5,4.6,2437,46238,52903,6677,1775,26.6,4902,73.4,4328,64.8,495,7.4,0,0.0,0,0.0,0,0.0,0,0.0,79,1.2
48005000301,2019,301,Angelina County,Texas,611,63,183,345,20,3333,134,270,1091,1136,347,193,162,10.3,30.0,56.5,3.3,4.0,8.1,32.7,34.1,10.4,5.8,4.9,2056,58670,64315,5288,788,14.9,4500,85.1,3521,66.6,920,17.4,59,1.1,0,0.0,0,0.0,0,0.0,0,0.0
48005000302,2019,302,Angelina County,Texas,486,57,145,267,17,3325,171,254,909,845,433,410,303,11.7,29.8,54.9,3.5,5.1,7.6,27.3,25.4,13.0,12.3,9.1,2025,58917,73397,5218,1034,19.8,4184,80.2,3465,66.4,674,12.9,0,0.0,36,0.7,0,0.0,0,0.0,9,0.2
48005000400,2019,400,Angelina County,Texas,387,170,52,154,11,3402,148,717,1008,811,224,288,206,43.9,13.4,39.8,2.8,4.4,21.1,29.6,23.8,6.6,8.5,6.1,1833,45024,47681,4938,1555,31.5,3383,68.5,2404,48.7,937,19.0,0,0.0,36,0.7,0,0.0,0,0.0,6,0.1
48005000500,2019,500,Angelina County,Texas,411,31,158,222,0,2569,286,414,964,570,191,96,48,7.5,38.4,54.0,0.0,11.1,16.1,37.5,22.2,7.4,3.7,1.9,1444,26500,37542,3973,684,17.2,3289,82.8,570,14.3,2615,65.8,0,0.0,0,0.0,0,0.0,0,0.0,104,2.6
48005000600,2019,600,Angelina County,Texas,736,77,332,327,0,3883,551,411,1458,998,185,220,60,10.5,45.1,44.4,0.0,14.2,10.6,37.5,25.7,4.8,5.7,1.5,1873,38326,49769,6674,3373,50.5,3301,49.5,1289,19.3,1853,27.8,0,0.0,135,2.0,0,0.0,0,0.0,24,0.4
48005000700,2019,700,Angelina County,Texas,443,75,282,64,22,2181,383,362,517,675,35,133,76,16.9,63.7,14.4,5.0,17.6,16.6,23.7,30.9,1.6,6.1,3.5,1138,32120,41220,3834,2063,53.8,1771,46.2,750,19.6,810,21.1,0,0.0,0,0.0,0,0.0,70,1.8,141,3.7
48005000800,2019,800,Angelina County,Texas,453,40,137,243,33,3999,146,385,1075,1254,350,599,190,8.8,30.2,53.6,7.3,3.7,9.6,26.9,31.4,8.8,15.0,4.8,2203,54781,62601,5933,1363,23.0,4570,77.0,3934,66.3,508,8.6,20,0.3,6,0.1,0,0.0,0,0.0,102,1.7
48005000901,2019,901,Angelina County,Texas,414,19,213,170,12,4263,125,316,894,1047,238,1028,615,4.6,51.4,41.1,2.9,2.9,7.4,21.0,24.6,5.6,24.1,14.4,2485,60253,81159,6377,1189,18.6,5188,81.4,3429,53.8,1222,19.2,0,0.0,197,3.1,0,0.0,26,0.4,314,4.9
48005000902,2019,902,Angelina County,Texas,615,21,92,426,76,2515,162,91,433,561,128,652,488,3.4,15.0,69.3,12.4,6.4,3.6,17.2,22.3,5.1,25.9,19.4,1607,66547,91614,3704,593,16.0,3111,84.0,2225,60.1,464,12.5,0,0.0,356,9.6,5,0.1,0,0.0,61,1.6
48005001001,2019,1001,Angelina County,Texas,391,6,173,211,1,3427,712,319,1189,713,195,257,42,1.5,44.2,54.0,0.3,20.8,9.3,34.7,20.8,5.7,7.5,1.2,1338,34688,48089,4886,2159,44.2,2727,55.8,1827,37.4,823,16.8,0,0.0,0,0.0,0,0.0,6,0.1,71,1.5
48005001002,2019,1002,Angelina County,Texas,272,16,131,125,0,2594,176,182,823,728,187,331,167,5.9,48.2,46.0,0.0,6.8,7.0,31.7,28.1,7.2,12.8,6.4,1433,51572,69456,4031,1089,27.0,2942,73.0,2294,56.9,526,13.0,0,0.0,32,0.8,0,0.0,0,0.0,90,2.2
48005001100,2019,1100,Angelina County,Texas,440,72,228,118,22,4703,413,486,1705,1196,430,361,112,16.4,51.8,26.8,5.0,8.8,10.3,36.3,25.4,9.1,7.7,2.4,2408,66818,74863,6716,380,5.7,6336,94.3,6061,90.2,179,2.7,0,0.0,76,1.1,0,0.0,0,0.0,20,0.3
48005001200,2019,1200,Angelina County,Texas,137,41,44,52,0,1709,41,186,762,446,134,119,21,29.9,32.1,38.0,0.0,2.4,10.9,44.6,26.1,7.8,7.0,1.2,1055,37572,54194,2400,17,0.7,2383,99.3,2278,94.9,25,1.0,0,0.0,5,0.2,0,0.0,0,0.0,75,3.1
48005001300,2019,1300,Angelina County,Texas,461,41,237,183,0,3765,228,417,1502,1092,231,199,96,8.9,51.4,39.7,0.0,6.1,11.1,39.9,29.0,6.1,5.3,2.5,2059,31226,50420,5566,211,3.8,5355,96.2,5133,92.2,109,2.0,5,0.1,0,0.0,0,0.0,0,0.0,108,1.9
48007950100,2019,950100,Aransas County,Texas,319,62,71,186,0,4304,187,281,1198,1107,402,672,457,19.4,22.3,58.3,0.0,4.3,6.5,27.8,25.7,9.3,15.6,10.6,2411,39742,64285,5333,746,14.0,4587,86.0,4274,80.1,16,0.3,6,0.1,248,4.7,0,0.0,0,0.0,43,0.8
48007950200,2019,950200,Aransas County,Texas,72,24,0,48,0,901,0,4,139,327,21,224,186,33.3,0.0,66.7,0.0,0.0,0.4,15.4,36.3,2.3,24.9,20.6,606,97959,159912,1085,161,14.8,924,85.2,915,84.3,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,7,0.6
48007950300,2019,950300,Aransas County,Texas,855,829,11,15,0,5546,285,690,1691,970,412,851,647,97.0,1.3,1.8,0.0,5.1,12.4,30.5,17.5,7.4,15.3,11.7,2833,49632,84323,7598,3087,40.6,4511,59.4,4322,56.9,37,0.5,0,0.0,0,0.0,0,0.0,0,0.0,152,2.0
48007950400,2019,950400,Aransas County,Texas,328,71,74,102,81,2847,334,299,1024,668,151,294,77,21.6,22.6,31.1,24.7,11.7,10.5,36.0,23.5,5.3,10.3,2.7,1405,44188,52653,4573,1827,40.0,2746,60.0,2193,48.0,282,6.2,19,0.4,241,5.3,0,0.0,0,0.0,11,0.2
48007950500,2019,950500,Aransas County,Texas,421,192,168,61,0,4280,224,475,1528,1199,351,382,121,45.6,39.9,14.5,0.0,5.2,11.1,35.7,28.0,8.2,8.9,2.8,2293,41476,69562,5873,900,15.3,4973,84.7,4782,81.4,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,189,3.2
48007990000,2019,990000,Aransas County,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666,-666666666,0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0
48009020100,2019,20100,Archer County,Texas,136,18,64,45,9,2205,32,53,581,650,212,433,244,13.2,47.1,33.1,6.6,1.5,2.4,26.3,29.5,9.6,19.6,11.1,1106,89500,102972,2939,71,2.4,2868,97.6,2792,95.0,5,0.2,0,0.0,15,0.5,0,0.0,0,0.0,56,1.9
48009020200,2019,20200,Archer County,Texas,243,10,49,137,47,1635,49,196,616,371,125,168,110,4.1,20.2,56.4,19.3,3.0,12.0,37.7,22.7,7.6,10.3,6.7,956,58036,83969,2323,63,2.7,2260,97.3,2155,92.8,0,0.0,26,1.1,0,0.0,0,0.0,0,0.0,79,3.4
48009020300,2019,20300,Archer County,Texas,306,54,108,130,14,2297,136,127,978,420,124,394,118,17.6,35.3,42.5,4.6,5.9,5.5,42.6,18.3,5.4,17.2,5.1,1390,52143,68303,3454,588,17.0,2866,83.0,2753,79.7,71,2.1,33,1.0,0,0.0,0,0.0,0,0.0,9,0.3
48011950100,2019,950100,Armstrong County,Texas,117,0,55,61,1,1400,93,91,314,428,155,226,93,0.0,47.0,52.1,0.9,6.6,6.5,22.4,30.6,11.1,16.1,6.6,694,72500,83298,1973,149,7.6,1824,92.4,1763,89.4,5,0.3,22,1.1,0,0.0,0,0.0,0,0.0,34,1.7
48013960100,2019,960100,Atascosa County,Texas,595,96,324,163,12,4725,533,709,1727,811,299,419,227,16.1,54.5,27.4,2.0,11.3,15.0,36.6,17.2,6.3,8.9,4.8,2549,54351,73346,7213,4481,62.1,2732,37.9,2513,34.8,47,0.7,0,0.0,37,0.5,0,0.0,0,0.0,135,1.9
48013960201,2019,960201,Atascosa County,Texas,804,193,295,305,11,4662,344,462,1620,1137,263,514,322,24.0,36.7,37.9,1.4,7.4,9.9,34.7,24.4,5.6,11.0,6.9,2076,61125,79382,7326,5007,68.3,2319,31.7,2239,30.6,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,77,1.1
48013960202,2019,960202,Atascosa County,Texas,1038,224,364,400,50,6734,1105,806,2594,1363,205,513,148,21.6,35.1,38.5,4.8,16.4,12.0,38.5,20.2,3.0,7.6,2.2,3241,50183,66110,11041,8386,76.0,2655,24.0,2510,22.7,38,0.3,0,0.0,0,0.0,0,0.0,0,0.0,107,1.0
48013960300,2019,960300,Atascosa County,Texas,443,25,239,179,0,2514,303,395,1050,343,188,174,61,5.6,54.0,40.4,0.0,12.1,15.7,41.8,13.6,7.5,6.9,2.4,1166,43487,57283,3707,3082,83.1,625,16.9,530,14.3,0,0.0,50,1.3,45,1.2,0,0.0,0,0.0,0,0.0
48013960401,2019,960401,Atascosa County,Texas,231,12,149,55,15,1454,275,277,388,248,111,130,25,5.2,64.5,23.8,6.5,18.9,19.1,26.7,17.1,7.6,8.9,1.7,777,52379,58819,2450,1722,70.3,728,29.7,667,27.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,2.5
48013960402,2019,960402,Atascosa County,Texas,712,70,442,191,9,5769,199,400,2145,1240,284,1084,417,9.8,62.1,26.8,1.3,3.4,6.9,37.2,21.5,4.9,18.8,7.2,2908,74008,85731,9104,4245,46.6,4859,53.4,4539,49.9,24,0.3,0,0.0,91,1.0,0,0.0,0,0.0,205,2.3
48013960500,2019,960500,Atascosa County,Texas,162,59,71,32,0,1708,351,242,711,265,61,66,12,36.4,43.8,19.8,0.0,20.6,14.2,41.6,15.5,3.6,3.9,0.7,838,43571,51364,2545,1956,76.9,589,23.1,544,21.4,10,0.4,0,0.0,0,0.0,0,0.0,0,0.0,35,1.4
48013960600,2019,960600,Atascosa County,Texas,494,116,261,109,8,3865,351,453,1933,648,59,293,128,23.5,52.8,22.1,1.6,9.1,11.7,50.0,16.8,1.5,7.6,3.3,1991,49116,75023,6142,2976,48.5,3166,51.5,2945,47.9,16,0.3,0,0.0,0,0.0,0,0.0,18,0.3,187,3.0
48015760100,2019,760100,Austin County,Texas,160,12,99,49,0,1822,181,212,707,365,135,167,55,7.5,61.9,30.6,0.0,9.9,11.6,38.8,20.0,7.4,9.2,3.0,983,49705,61802,2781,1116,40.1,1665,59.9,1235,44.4,323,11.6,0,0.0,0,0.0,0,0.0,24,0.9,83,3.0
48015760200,2019,760200,Austin County,Texas,396,68,193,127,8,3814,400,317,1029,895,350,622,201,17.2,48.7,32.1,2.0,10.5,8.3,27.0,23.5,9.2,16.3,5.3,2131,62128,78029,5876,2008,34.2,3868,65.8,3205,54.5,616,10.5,0,0.0,16,0.3,0,0.0,18,0.3,13,0.2
48015760300,2019,760300,Austin County,Texas,508,83,244,154,27,4574,369,440,1611,1102,318,575,159,16.3,48.0,30.3,5.3,8.1,9.6,35.2,24.1,7.0,12.6,3.5,2551,71550,77463,6777,2500,36.9,4277,63.1,3752,55.4,310,4.6,0,0.0,0,0.0,0,0.0,0,0.0,215,3.2
48015760400,2019,760400,Austin County,Texas,434,103,139,186,6,2787,152,184,1010,469,197,459,316,23.7,32.0,42.9,1.4,5.5,6.6,36.2,16.8,7.1,16.5,11.3,1558,78263,88733,4009,719,17.9,3290,82.1,2851,71.1,323,8.1,0,0.0,95,2.4,0,0.0,15,0.4,6,0.1
48015760501,2019,760501,Austin County,Texas,289,36,58,151,44,3403,158,225,643,835,230,878,434,12.5,20.1,52.2,15.2,4.6,6.6,18.9,24.5,6.8,25.8,12.8,1767,89479,101412,4894,473,9.7,4421,90.3,4122,84.2,154,3.1,0,0.0,0,0.0,0,0.0,0,0.0,145,3.0
48015760502,2019,760502,Austin County,Texas,610,108,312,137,53,3835,336,272,899,1074,281,707,266,17.7,51.1,22.5,8.7,8.8,7.1,23.4,28.0,7.3,18.4,6.9,2311,48226,63568,5427,1173,21.6,4254,78.4,3350,61.7,874,16.1,30,0.6,0,0.0,0,0.0,0,0.0,0,0.0
48017950100,2019,950100,Bailey County,Texas,770,245,401,124,0,4269,467,518,1499,786,264,563,172,31.8,52.1,16.1,0.0,10.9,12.1,35.1,18.4,6.2,13.2,4.0,2054,52273,65794,7100,4411,62.1,2689,37.9,2519,35.5,33,0.5,80,1.1,57,0.8,0,0.0,0,0.0,0,0.0
48019000101,2019,101,Bandera County,Texas,155,55,70,12,18,3445,144,120,1166,864,340,465,346,35.5,45.2,7.7,11.6,4.2,3.5,33.8,25.1,9.9,13.5,10.0,1774,63026,74014,4393,750,17.1,3643,82.9,3606,82.1,0,0.0,0,0.0,23,0.5,0,0.0,0,0.0,14,0.3
48019000102,2019,102,Bandera County,Texas,677,8,513,156,0,4357,150,373,1370,1139,348,830,147,1.2,75.8,23.0,0.0,3.4,8.6,31.4,26.1,8.0,19.0,3.4,2207,62708,73767,5955,1139,19.1,4816,80.9,4688,78.7,12,0.2,0,0.0,5,0.1,0,0.0,0,0.0,111,1.9
48019000200,2019,200,Bandera County,Texas,187,35,106,27,19,2082,114,103,785,419,120,349,192,18.7,56.7,14.4,10.2,5.5,4.9,37.7,20.1,5.8,16.8,9.2,1021,50512,68906,2825,292,10.3,2533,89.7,2426,85.9,104,3.7,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0
48019000300,2019,300,Bandera County,Texas,370,0,139,231,0,5304,162,460,1764,1529,449,574,366,0.0,37.6,62.4,0.0,3.1,8.7,33.3,28.8,8.5,10.8,6.9,2467,58497,76833,6774,1719,25.4,5055,74.6,4690,69.2,38,0.6,75,1.1,19,0.3,0,0.0,15,0.2,218,3.2
48019000400,2019,400,Bandera County,Texas,113,0,28,62,23,1716,83,98,378,442,127,408,180,0.0,24.8,54.9,20.4,4.8,5.7,22.0,25.8,7.4,23.8,10.5,930,51488,68276,2268,275,12.1,1993,87.9,1879,82.8,0,0.0,0,0.0,15,0.7,0,0.0,0,0.0,99,4.4
48021950100,2019,950100,Bastrop County,Texas,472,104,211,157,0,6079,851,528,1680,1438,414,845,323,22.0,44.7,33.3,0.0,14.0,8.7,27.6,23.7,6.8,13.9,5.3,2687,76424,88375,8298,2660,32.1,5638,67.9,5089,61.3,214,2.6,0,0.0,126,1.5,0,0.0,89,1.1,120,1.4
48021950200,2019,950200,Bastrop County,Texas,914,166,439,309,0,5864,1054,553,1944,1371,206,528,208,18.2,48.0,33.8,0.0,18.0,9.4,33.2,23.4,3.5,9.0,3.5,2481,54554,67536,9373,4260,45.4,5113,54.6,2497,26.6,2609,27.8,0,0.0,7,0.1,0,0.0,0,0.0,0,0.0
48021950300,2019,950300,Bastrop County,Texas,1057,250,480,182,145,10103,525,771,2455,2600,584,2029,1139,23.7,45.4,17.2,13.7,5.2,7.6,24.3,25.7,5.8,20.1,11.3,5034,71765,91439,16034,4947,30.9,11087,69.1,9400,58.6,1087,6.8,0,0.0,276,1.7,0,0.0,0,0.0,324,2.0
48021950400,2019,950400,Bastrop County,Texas,601,12,293,187,109,6944,263,276,1822,2154,385,1252,792,2.0,48.8,31.1,18.1,3.8,4.0,26.2,31.0,5.5,18.0,11.4,3516,71250,86194,9375,1439,15.3,7936,84.7,7081,75.5,401,4.3,49,0.5,47,0.5,0,0.0,34,0.4,324,3.5
48021950501,2019,950501,Bastrop County,Texas,926,75,599,222,30,5848,417,607,2784,1067,327,510,136,8.1,64.7,24.0,3.2,7.1,10.4,47.6,18.2,5.6,8.7,2.3,2023,53023,82691,8588,4384,51.0,4204,49.0,3531,41.1,452,5.3,36,0.4,78,0.9,0,0.0,0,0.0,107,1.2
48021950502,2019,950502,Bastrop County,Texas,301,41,105,140,15,4631,110,270,1280,1765,280,631,295,13.6,34.9,46.5,5.0,2.4,5.8,27.6,38.1,6.0,13.6,6.4,2179,66298,80030,6386,951,14.9,5435,85.1,5128,80.3,73,1.1,90,1.4,20,0.3,0,0.0,0,0.0,124,1.9
48021950600,2019,950600,Bastrop County,Texas,329,21,159,136,13,3854,259,245,1092,877,348,720,313,6.4,48.3,41.3,4.0,6.7,6.4,28.3,22.8,9.0,18.7,8.1,1939,63591,82990,5500,777,14.1,4723,85.9,4230,76.9,396,7.2,27,0.5,51,0.9,0,0.0,0,0.0,19,0.3
48021950700,2019,950700,Bastrop County,Texas,445,57,267,121,0,3279,219,267,1076,796,207,517,197,12.8,60.0,27.2,0.0,6.7,8.1,32.8,24.3,6.3,15.8,6.0,1725,53528,74992,4579,607,13.3,3972,86.7,3249,71.0,398,8.7,26,0.6,85,1.9,0,0.0,176,3.8,38,0.8
48021950801,2019,950801,Bastrop County,Texas,1111,424,355,332,0,4527,803,916,1348,780,218,391,71,38.2,32.0,29.9,0.0,17.7,20.2,29.8,17.2,4.8,8.6,1.6,1824,70469,81249,8014,6114,76.3,1900,23.7,1542,19.2,258,3.2,0,0.0,0,0.0,0,0.0,0,0.0,100,1.2
48021950802,2019,950802,Bastrop County,Texas,1254,240,603,411,0,4417,734,372,1395,1030,298,433,155,19.1,48.1,32.8,0.0,16.6,8.4,31.6,23.3,6.7,9.8,3.5,2163,63007,76552,8375,5713,68.2,2662,31.8,2481,29.6,89,1.1,0,0.0,20,0.2,0,0.0,72,0.9,0,0.0
48023950300,2019,950300,Baylor County,Texas,297,15,111,154,17,2534,83,285,886,546,155,443,136,5.1,37.4,51.9,5.7,3.3,11.2,35.0,21.5,6.1,17.5,5.4,1530,40739,52436,3577,305,8.5,3272,91.5,3098,86.6,110,3.1,9,0.3,0,0.0,40,1.1,0,0.0,15,0.4
48025950100,2019,950100,Bee County,Texas,188,50,52,86,0,1184,59,88,377,419,78,98,65,26.6,27.7,45.7,0.0,5.0,7.4,31.8,35.4,6.6,8.3,5.5,612,60000,98269,1819,809,44.5,1010,55.5,978,53.8,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.8
48025950201,2019,950201,Bee County,Texas,773,290,381,98,4,7366,730,1755,3206,1187,206,219,63,37.5,49.3,12.7,0.5,9.9,23.8,43.5,16.1,2.8,3.0,0.9,345,60417,61729,8417,3668,43.6,4749,56.4,2170,25.8,1952,23.2,46,0.5,10,0.1,4,0.0,0,0.0,567,6.7
48025950202,2019,950202,Bee County,Texas,354,98,190,66,0,3667,230,545,950,893,447,238,364,27.7,53.7,18.6,0.0,6.3,14.9,25.9,24.4,12.2,6.5,9.9,1677,57951,79844,5709,3165,55.4,2544,44.6,2496,43.7,22,0.4,0,0.0,26,0.5,0,0.0,0,0.0,0,0.0
48025950300,2019,950300,Bee County,Texas,837,80,150,583,24,3273,284,247,828,1262,263,225,164,9.6,17.9,69.7,2.9,8.7,7.5,25.3,38.6,8.0,6.9,5.0,1998,39977,61742,5720,3584,62.7,2136,37.3,1878,32.8,103,1.8,0,0.0,102,1.8,0,0.0,7,0.1,46,0.8
