School Name,District Name,Reading/Writing Score,Math Score,Tests Taken,# Students SAT ELA Participation
Washington Dual Language Academy,Maywood-Melrose Park-Broadview 89,,,,
Challand Middle School,Sterling CUSD 5,,,,
Dawes Elementary School,Evanston CCSD 65,,,,
Dewey Elem School,Evanston CCSD 65,,,,
Orenic Intermediate School,Troy CCSD 30C,,,,
Anna Junior High School,Anna CCSD 37,,,,
Vick Early Childhood & Family Ctr,City of Chicago SD 299,,,,
River Ridge Elementary School,River Ridge CUSD 210,,,,
Central Road Elem School,Palatine CCSD 15,,,,
Carl Sandburg Elem School,CUSD 200,,,,
Laraway School,Laraway CCSD 70C,,,,
Carbondale Comm H S,Carbondale CHSD 165,492.7,491.9,248,248
Jacksonville High School,Jacksonville SD 117,462.6,450.3,258,258
Roxana Sr High School,Roxana CUSD 1,456.2,456.4,111,111
Harlem High School - 9th Grade Campus,Harlem UD 122,,,,
Meredosia-Chambersburg Elem Sch,Meredosia-Chambersburg CUSD 11,,,,
Lozano Elem Bilingual & Intl Ctr,City of Chicago SD 299,,,,
Marine Elem School,Triad CUSD 2,,,,
Muffley Elem School,Decatur SD 61,,,,
Hardin County High School,Hardin County CUSD 1,472,445.3,40,40
Washington Elem School,SD U-46,,,,
Davie Elem School,Anna CCSD 37,,,,
Reavis Elem Math & Sci Spec Schl,City of Chicago SD 299,,,,
Wauconda Middle School,Wauconda CUSD 118,,,,
Portage Park Elem School,City of Chicago SD 299,,,,
Kansas Elem School,Kansas CUSD 3,,,,
Pioneer Path,Channahon SD 17,,,,
Allendale Elementary School,Allendale CCSD 17,,,,
May Whitney Elem School,Lake Zurich CUSD 95,,,,
Spencer Trail,New Lenox SD 122,,,,
Kenneth Murphy School,Beach Park CCSD 3,,,,
Bushnell-Prairie City Jr High Sch,Bushnell Prairie City CUSD 170,,,,
Peter J Palombi School,Lake Villa CCSD 41,,,,
Century Oaks Elem School,SD U-46,,,,
Beyer Elem School,Rockford SD 205,,,,
Richmond Intermediate Sch,St Charles CUSD 303,,,,
Highland Elem School,Downers Grove GSD 58,,,,
Ruth M Schneider Elem School,Blue Ridge CUSD 18,,,,
Elmwood Elem School,Elmwood CUSD 322,,,,
Lincoln Elem School,Morton CUSD 709,,,,
LEARN Chtr -  Hunter Perkins Campus,City of Chicago SD 299,,,,
Hyde Park Academy High School,City of Chicago SD 299,413.2,397.4,163,163
Winston Churchill School,Homewood SD 153,,,,
Perspectives Chtr - Leadership Acad,City of Chicago SD 299,411.2,396.9,51,51
CICS - Wrightwood,City of Chicago SD 299,,,,
Gillespie High School,Gillespie CUSD 7,480.3,469.9,86,86
Clinton Elem School,SD U-46,,,,
Lyons Twp High Sch,Lyons Twp HSD 204,557.1,574.3,928,928
Kellar Primary School,Peoria SD 150,,,,
St Charles East High School,St Charles CUSD 303,536.1,542.2,615,615
Thomas Jefferson Middle School,Waukegan CUSD 60,,,,
Scarlet Oak Elem School,Arbor Park SD 145,,,,
McKay Elem School,City of Chicago SD 299,,,,
Central Elem School,Riverside SD 96,,,,
Blackhawk Middle School,Bensenville SD 2,,,,
Pershing Elem School,Berwyn South SD 100,,,,
Stratton Elementary School,Champaign CUSD 4,,,,
Greenwood Elem School,South Holland SD 150,,,,
Chiddix Jr High School,McLean County USD 5,,,,
Polaris Elem Charter Academy,City of Chicago SD 299,,,,
Putnam Co Primary Sch,Putnam County CUSD 535,,,,
L J Stevens Intermediate School,Wilmington CUSD 209U,,,,
Oregon High School,Oregon CUSD 220,479.7,466.2,92,92
La Moille High School,La Moille CUSD 303,454.8,467.4,27,27
Gower West Elem School,Gower SD 62,,,,
Wilder-Waite Grade School,Dunlap CUSD 323,,,,
Grass Lake Elem School,Grass Lake SD 36,,,,
Stratford Middle School,CCSD 93,,,,
Willard Elem School,Moline-Coal Valley CUSD 40,,,,
Salt Fork North Elementary School,Salt Fork Community Unit District  512,,,,
Macomb Senior High School,Macomb CUSD 185,507.1,495.7,148,148
Wethersfield Jr/Sr High School,Wethersfield CUSD 230,497.1,462.9,45,45
Amundsen High School,City of Chicago SD 299,481.3,489.8,290,290
Liberty Junior High School,New Lenox SD 122,,,,
Niles West High School,Niles Twp HSD 219,529.3,539.4,632,632
Emerson Elem School,CUSD 200,,,,
Petersburg Elem School,Porta CUSD 202,,,,
Illini Central Grade School,Illini Central CUSD 189,,,,
Burnside Elem Scholastic Academy,City of Chicago SD 299,,,,
South Prairie Elementary School,Sycamore CUSD 427,,,,
Spring Garden Middle School,Spring Garden Community Consolidated School District 178,,,,
Galatia Grade School Annex,Galatia CUSD 1,,,,
Horizon Science Acad-Belmont Charter Sch,Horizon Science Acad-Belmont Charter Sch,,,,
Kilmer Elem School,City of Chicago SD 299,,,,
Joliet West High School,Joliet Twp HSD 204,481,467.8,952,952
Sherwood Elem School,City of Chicago SD 299,,,,
Lake Zurich High School,Lake Zurich CUSD 95,558.3,572.9,424,424
Prairie Elem School,Orland SD 135,,,,
Oakwood Junior High School,Oakwood CUSD 76,,,,
Quincy Jr High School,Quincy SD 172,,,,
Sleepy Hollow Elem School,CUSD 300,,,,
Mark Twain Elem School,Charleston CUSD 1,,,,
James Avant Elementary School,East St Louis SD 189,,,,
Auburn Middle School,Auburn CUSD 10,,,,
Claremont Academy Elem School,City of Chicago SD 299,,,,
Highland Middle School,Highland CUSD 5,,,,
Cortland Elementary School,DeKalb CUSD 428,,,,
Nashville Comm High School,Nashville CHSD 99,480.9,489.7,110,110
Midwest Central Primary School,Midwest Central CUSD 191,,,,
Henry-Senachwine High School,Henry-Senachwine CUSD 5,467.2,454.6,46,46
Grissom Elem School,City of Chicago SD 299,,,,
Hadley Middle School,Homer CCSD 33C,,,,
Farragut Elem School,Joliet PSD 86,,,,
Highland Elementary  School,Highland CUSD 5,,,,
Steward Elementary School,Steward ESD 220,,,,
Prairie-Hills Junior High School,Prairie-Hills ESD 144,,,,
Valmeyer Jr High,Valmeyer CUSD 3,,,,
,Payson CUSD 1,470.9,454.1,34,34
,Liberty CUSD 2,497.6,505.1,49,49
,Central CUSD 3,477.7,484.2,60,60
,CUSD 4,470.2,453.3,49,49
,Quincy SD 172,477.4,464.2,406,406
,Brown County CUSD 1,480.8,478.9,37,37
,Beardstown CUSD 15,447.7,426.6,115,115
,Virginia CUSD 64,454.6,406.2,13,13
,A-C Central CUSD 262,485.8,454.5,31,31
,Franklin CUSD 1,487.6,476.2,21,21
,Waverly CUSD 6,470.3,504,35,35
,Meredosia-Chambersburg CUSD 11,517.3,462.7,11,11
,Triopia CUSD 27,476.5,467.8,23,23
,Jacksonville SD 117,462.6,450.3,258,258
,Pleasant Hill CUSD 3,490,454.7,17,17
,Griggsville-Perry CUSD 4,471.2,425,26,26
,Pikeland CUSD 10,500.4,477.2,74,74
,Western CUSD 12,493.5,494.7,34,34
,Winchester CUSD 1,466.3,444.8,40,40
,Scott-Morgan CUSD 2,452.1,463.2,19,19
,Mulberry Grove CUSD 1,460.4,460.8,25,25
,Bond County CUSD 2,478.1,480,123,123
,Morrisonville CUSD 1,484.7,486,15,15
,Taylorville CUSD 3,475,475.4,192,192
,Edinburg CUSD 4,442,431,10,10
,Pana CUSD 8,491.5,470.9,89,89
,South Fork SD 14,454.7,388.9,19,19
,Altamont CUSD 10,472.1,474.9,47,47
,Beecher City CUSD 20,471.1,498.9,19,19
,Dieterich CUSD 30,458.3,457.8,23,23
,Effingham CUSD 40,486.5,480.3,166,166
,Teutopolis CUSD 50,517.4,542.4,72,72
,Brownstown CUSD 201,431.5,418.8,26,26
,St Elmo CUSD 202,500.7,452.5,28,28
,Vandalia CUSD 203,457.5,456.8,92,92
,Ramsey CUSD 204,462.5,473.1,32,32
,Panhandle CUSD 2,485,469.7,34,34
,Hillsboro CUSD 3,485.8,453.4,130,130
,Litchfield CUSD 12,481.2,464.1,83,83
,Nokomis CUSD 22,465,452,44,44
,Belvidere CUSD 100,476.6,467.5,654,654
,North Boone CUSD 200,477.9,468.5,123,123
,Harlem UD 122,480.3,469.4,464,464
,Kinnikinnick CCSD 131,,,,
,Prairie Hill CCSD 133,,,,
,Shirland CCSD 134,,,,
,Rockton SD 140,,,,
,Rockford SD 205,456.1,440.1,1631,1631
,Hononegah CHD 207,544.7,539.3,450,450
,County of Winnebago SD 320,469.8,486.8,59,59
,Pecatonica CUSD 321,522.7,508.4,51,51
,Durand CUSD 322,512.6,496.8,47,47
,Winnebago CUSD 323,495.3,500.8,117,117
,Palatine CCSD 15,,,,
,Wheeling CCSD 21,,,,
,Prospect Heights SD 23,,,,
,Arlington Heights SD 25,,,,
,River Trails SD 26,,,,
,Northbrook ESD 27,,,,
,Northbrook SD 28,,,,
,Sunset Ridge SD 29,,,,
,Northbrook/Glenview SD 30,,,,
,West Northfield SD 31,,,,
,Glenview CCSD 34,,,,
,Glencoe SD 35,,,,
,Winnetka SD 36,,,,
,Avoca SD 37,,,,
,Kenilworth SD 38,,,,
,Wilmette SD 39,,,,
,Schaumburg CCSD 54,,,,
,Mount Prospect SD 57,,,,
,Comm Cons SD 59,,,,
,CCSD 62,,,,
,East Maine SD 63,,,,
,Park Ridge CCSD 64,,,,
,Evanston CCSD 65,,,,
,Golf ESD 67,,,,
,Skokie SD 68,,,,
,Skokie SD 69,,,,
,Morton Grove SD 70,,,,
,Niles ESD 71,,,,
,Fairview SD 72,,,,
,East Prairie SD 73,,,,
,Skokie SD 73-5,,,,
,Lincolnwood SD 74,,,,
,Evanston Twp HSD 202,540.1,540.7,793,793
,New Trier Twp HSD 203,611.9,627.6,1000,1000
,Maine Township HSD 207,519.4,529.8,1533,1533
,Township HSD 211,526.6,551.2,2874,2874
,Township HSD 214,530.2,546,2858,2858
,Niles Twp HSD 219,528.7,536,1091,1091
,Northfield Twp HSD 225,575.2,590.6,1278,1278
,Rosemont ESD 78,,,,
,Pennoyer SD 79,,,,
,Norridge SD 80,,,,
,Schiller Park SD 81,,,,
,Mannheim SD 83,,,,
,Franklin Park SD 84,,,,
,Rhodes SD 84-5,,,,
,River Grove SD 85-5,,,,
,Union Ridge SD 86,,,,
,Berkeley SD 87,,,,
,Bellwood SD 88,,,,
,Maywood-Melrose Park-Broadview 89,,,,
,River Forest SD 90,,,,
,Forest Park SD 91,,,,
,Lindop SD 92,,,,
,Westchester SD 92-5,,,,
,Hillside SD 93,,,,
,Komarek SD 94,,,,
,Brookfield Lagrange Park SD 95,,,,
,Riverside SD 96,,,,
,Oak Park ESD 97,,,,
,Berwyn North SD 98,,,,
,Cicero SD 99,,,,
,Berwyn South SD 100,,,,
,Western Springs SD 101,,,,
,La Grange SD 102,,,,
,Lyons SD 103,,,,
,La Grange SD 105 South,,,,
,LaGrange Highlands SD 106,,,,
,Pleasantdale SD 107,,,,
,Oak Park - River Forest SD 200,569.7,566.5,782,782
,J S Morton HSD 201,450.1,424.3,1939,1939
,Lyons Twp HSD 204,557.1,574.3,928,928
,Riverside-Brookfield Twp SD 208,537.6,545,376,376
,Proviso Twp HSD 209,449.8,434.7,958,958
,Leyden CHSD 212,478.4,473.4,847,847
,Ridgewood CHSD 234,490.8,473,209,209
,Elmwood Park CUSD 401,490.7,490.1,210,210
,Summit SD 104,,,,
,Willow Springs SD 108,,,,
,Indian Springs SD 109,,,,
,Central Stickney SD 110,,,,
,Burbank SD 111,,,,
,Lemont-Bromberek CSD 113A,,,,
,North Palos SD 117,,,,
,Palos CCSD 118,,,,
,Ridgeland SD 122,,,,
,Oak Lawn-Hometown SD 123,,,,
,Evergreen Park ESD 124,,,,
,Atwood Heights SD 125,,,,
,Alsip-Hazlgrn-Oaklwn SD 126,,,,
,Worth SD 127,,,,
,Chicago Ridge SD 127-5,,,,
,Palos Heights SD 128,,,,
,Cook County SD 130,,,,
,Calumet Public SD 132,,,,
,Gen George Patton SD 133,,,,
,Orland SD 135,,,,
,Kirby SD 140,,,,
,Forest Ridge SD 142,,,,
,Midlothian SD 143,,,,
,Posen-Robbins ESD 143-5,,,,
,Prairie-Hills ESD 144,,,,
,Arbor Park SD 145,,,,
,CCSD 146,,,,
,W Harvey-Dixmoor PSD 147,,,,
,Dolton SD 148,,,,
,Dolton SD 149,,,,
,South Holland SD 150,,,,
,South Holland SD 151,,,,
,Harvey SD 152,,,,
,Hazel Crest SD 152-5,,,,
,Homewood SD 153,,,,
,Thornton SD 154,,,,
,Burnham SD 154-5,,,,
,Calumet City SD 155,,,,
,Lincoln ESD 156,,,,
,Hoover-Schrum Memorial SD 157,,,,
,Lansing SD 158,,,,
,ESD 159,,,,
,Country Club Hills SD 160,,,,
,Flossmoor SD 161,,,,
,Matteson ESD 162,,,,
,Park Forest SD 163,,,,
,Brookwood SD 167,,,,
,CCSD 168,,,,
,Ford Heights SD 169,,,,
,Chicago Heights SD 170,,,,
,Sunnybrook SD 171,,,,
,Sandridge SD 172,,,,
,Steger SD 194,,,,
,Thornton Twp HSD 205,427.6,416.8,1129,1129
,Bloom Twp HSD 206,444.3,427,661,661
,Lemont Twp HSD 210,546,551.4,317,317
,Thornton Fractional Twp HSD 215,447.4,431.9,783,783
,Argo CHSD 217,469.1,483.8,467,467
,CHSD 218,459.7,454.3,1284,1284
,Reavis Twp HSD 220,474.7,477.6,434,434
,Rich Twp HSD 227,439,425.8,646,646
,Bremen CHSD 228,464.1,458.3,1212,1212
,Oak Lawn CHSD 229,477.6,482.6,449,449
,Cons HSD 230,521.3,520.5,1871,1871
,Evergreen Park CHSD 231,501.3,503.7,199,199
,Homewood Flossmoor CHSD 233,512.3,503.4,663,663
,Southland College Prep Charter High School,506.8,490.6,139,139
,Eastland CUSD 308,545.7,529.8,54,54
,West Carroll CUSD 314,450.9,422.3,74,74
,Chadwick-Milledgeville CUSD 399,494,464.8,42,42
,East Dubuque USD 119,496,501.6,50,50
,Galena USD 120,516.1,502.8,61,61
,Warren CUSD 205,501.7,508.9,18,18
,Stockton CUSD 206,505.6,496.9,39,39
,River Ridge CUSD 210,500.6,545.3,34,34
,Scales Mound CUSD 211,488,494,15,15
,Freeport SD 145,462.1,424,267,267
,Pearl City CUSD 200,496.4,490.7,28,28
,Dakota CUSD 201,516.5,507.5,68,68
,Lena Winslow CUSD 202,486.3,476.3,65,65
,Orangeville CUSD 203,472.2,492.2,23,23
,Fisher CUSD 1,487.9,488.1,43,43
,Mahomet-Seymour CUSD 3,548.1,578.5,211,211
,Champaign CUSD 4,495.8,495.2,636,636
,Tolono CUSD 7,489.7,488.1,135,135
,Heritage CUSD 8,476,447.5,40,40
,Urbana SD 116,476.2,457.6,292,292
,Thomasboro CCSD 130,,,,
,Rantoul City SD 137,,,,
,Ludlow CCSD 142,,,,
,St Joseph CCSD 169,,,,
,Gifford CCSD 188,,,,
,Rantoul Township HSD 193,438.3,422.6,178,178
,Prairieview-Ogden CCSD 197,,,,
,St Joseph Ogden CHSD 305,538.5,567.5,110,110
,Gibson City-Melvin-Sibley CUSD 5,516.6,522.9,77,77
,Paxton-Buckley-Loda CUD 10,499.4,500.8,114,114
,Marshall CUSD 2C,506.3,492.6,95,95
,Martinsville CUSD 3C,491,468.6,21,21
,Casey-Westfield CUSD 4C,478.9,478.4,62,62
,Charleston CUSD 1,500.2,488.1,191,191
,Mattoon CUSD 2,480.8,481,236,236
,Oakland CUSD 5,488.1,443.8,16,16
,Neoga CUSD 3,521.9,500.2,48,48
,Cumberland CUSD 77,486.2,474.6,69,69
,Tuscola CUSD 301,492.6,484.6,69,69
,Villa Grove CUSD 302,475.6,453.8,55,55
,Arthur CUSD 305,470.5,468.7,78,78
,Arcola CUSD 306,478.2,452.7,55,55
,Shiloh CUSD 1,452.9,419.5,21,21
,Kansas CUSD 3,469.2,438.3,12,12
,Paris CUSD 4,,,,
,Edgar County CUD 6,448.4,419.6,25,25
,Paris-Union SD 95,,,,
,Paris Cooperative High School,484.2,472.8,142,142
,Sullivan CUSD 300,474.9,450.6,72,72
,Okaw Valley CUSD 302,456.6,436.8,41,41
,Windsor CUSD 1,451.6,440.5,19,19
,Cowden-Herrick CUSD 3A,438.7,448.7,23,23
,Shelbyville CUSD 4,495.4,497.8,69,69
,Stewardson-Strasburg CUD 5A,503.5,498.8,17,17
,Central A & M CUD 21,490,462.5,56,56
,Clay City CUSD 10,459.2,441.7,12,12
,North Clay CUSD 25,468.7,459.8,47,47
,Flora CUSD 35,470.7,433,57,57
,Hutsonville CUSD 1,474.6,454.6,28,28
,Robinson CUSD 2,480.1,456.7,105,105
,Palestine CUSD 3,501.4,465.2,21,21
,Oblong CUSD 4,476.3,471.7,41,41
,Jasper County CUD 1,486.6,474,118,118
,Red Hill CUSD 10,491,474.2,59,59
,Lawrence County CUD 20,451.7,436.4,72,72
,Richland County CUSD 1,464.3,454.8,157,157
,Carlyle CUSD 1,485.7,479.7,65,65
,Wesclin CUSD 3,516.6,513.1,87,87
,Breese ESD 12,,,,
,Aviston SD 21,,,,
,Willow Grove SD 46,,,,
,Bartelso SD 57,,,,
,Germantown SD 60,,,,
,Damiansville SD 62,,,,
,Albers SD 63,,,,
,Central CHSD 71,518,524,136,136
,St Rose SD 14-15,,,,
,North Wamac SD 186,,,,
,Waltonville CUSD 1,474.5,448.7,31,31
,Rome CCSD 2,,,,
,Field CCSD 3,,,,
,Opdyke-Belle-Rive CCSD 5,,,,
,Grand Prairie CCSD 6,,,,
,McClellan CCSD 12,,,,
,Summersville SD 79,,,,
,Mount Vernon SD 80,,,,
,Bethel SD 82,,,,
,Farrington CCSD 99,,,,
,Spring Garden Community Consolidated School District 178,,,,
,Mt Vernon Twp HSD 201,460.6,451.1,263,263
,Woodlawn Unit School District 209,498.9,489.4,36,36
,Bluford Unit School District 318,480.7,464.8,29,29
,Raccoon Cons SD 1,,,,
,Kell Cons SD 2,,,,
,Iuka CCSD 7,,,,
,Selmaville CCSD 10,,,,
,Patoka CUSD 100,498.3,466.7,12,12
,Salem SD 111,,,,
,Central City SD 133,,,,
,Centralia SD 135,,,,
,Centralia HSD 200,472.2,468.4,223,223
,South Central CUD 401,448.7,436.1,46,46
,Sandoval CUSD 501,447.9,403.2,19,19
,Salem CHSD 600,484.1,472.9,147,147
,Odin PSD 722,428.3,415,12,12
,Oakdale CCSD 1,,,,
,West Washington Co CUD 10,498.5,500.6,33,33
,Irvington CCSD 11,,,,
,Ashley CCSD 15,,,,
,Nashville CCSD 49,,,,
,Nashville CHSD 99,480.9,489.7,110,110
,City of Chicago SD 299,472,472.4,23850,23850
,Horizon Science Acad-McKinley Park Charter Sch,462.6,473.5,57,57
,Horizon Science Acad-Belmont Charter Sch,,,,
,Amandla Charter School,389.1,375.9,70,70
,Bronzeville Academy Chtr School,,,,
,Betty Shabazz  International Charter School,,,,
,Genoa Kingston CUSD 424,492.4,487.1,144,144
,Indian Creek CUSD 425,485.4,489.6,52,52
,Hiawatha CUSD 426,493.8,500.3,34,34
,Sycamore CUSD 427,524.2,516.6,320,320
,DeKalb CUSD 428,490.4,473.7,452,452
,Hinckley Big Rock CUSD 429,502.3,511.6,44,44
,Sandwich CUSD 430,496.9,498.8,153,153
,Somonauk CUSD 432,494.5,500.5,75,75
,Clinton CUSD 15,464.1,446.8,132,132
,Blue Ridge CUSD 18,495.8,473.2,50,50
,Woodland CUSD 5,459,478.2,39,39
,Tri Point CUSD 6-J,477.7,451.2,26,26
,Prairie Central CUSD 8,501.1,493.9,135,135
,Flanagan-Cornell Dist 74,481.9,451.3,32,32
,Pontiac Twp HSD 90,481.7,483.6,144,144
,Dwight Twp HSD 230,503.5,508.7,55,55
,Dwight Common SD 232,,,,
,Rooks Creek CCSD 425,,,,
,Cornell CCSD 426,,,,
,Pontiac CCSD 429,,,,
,Odell CCSD 435,,,,
,Saunemin CCSD 438,,,,
,Hartsburg Emden CUSD 21,487.7,485.9,22,22
,Mt Pulaski CUSD 23,480.2,465.6,50,50
,Lincoln ESD 27,,,,
,Chester-East Lincoln CCSD 61,,,,
,New Holland-Middletown ED 88,,,,
,West Lincoln-Broadwell ESD 92,,,,
,Lincoln CHSD 404,488.4,484.1,185,185
,LeRoy CUSD 2,499.1,499.4,53,53
,Tri Valley CUSD 3,530.7,545.4,76,76
,Heyworth CUSD 4,495.3,480.7,76,76
,McLean County USD 5,515.7,514.5,914,914
,Lexington CUSD 7,512.1,500.7,29,29
,Olympia CUSD 16,496.2,494.7,136,136
,Ridgeview CUSD 19,494.3,494,35,35
,Bloomington SD 87,477.1,460.4,339,339
,Bensenville SD 2,,,,
,Addison SD 4,,,,
,Wood Dale SD 7,,,,
,Itasca SD 10,,,,
,Medinah SD 11,,,,
,Roselle SD 12,,,,
,Bloomingdale SD 13,,,,
,Marquardt SD 15,,,,
,Queen Bee SD 16,,,,
,Keeneyville SD 20,,,,
,Benjamin SD 25,,,,
,West Chicago ESD 33,,,,
,Winfield SD 34,,,,
,Glen Ellyn SD 41,,,,
,Lombard SD 44,,,,
,SD 45 DuPage County,,,,
,Salt Creek SD 48,,,,
,Butler SD 53,,,,
,Downers Grove GSD 58,,,,
,Maercker SD 60,,,,
,Darien SD 61,,,,
,Gower SD 62,,,,
,Cass SD 63,,,,
,Center Cass SD 66,,,,
,Woodridge SD 68,,,,
,Hinsdale Twp HSD 86,575.3,593.4,985,985
,Glenbard Twp HSD 87,516.6,518.7,1909,1909
,DuPage HSD 88,485.1,487,860,860
,CCSD 89,,,,
,CCSD 93,,,,
,CHSD 94,485,483.2,457,457
,CHSD 99,529.1,550.6,1157,1157
,Fenton CHSD 100,481.9,484.8,350,350
,Lake Park CHSD 108,528.6,545.1,572,572
,CCSD 180,,,,
,Hinsdale CCSD 181,,,,
,CUSD 200,540.7,544.3,972,972
,CUSD 201,541.1,540.9,110,110
,Lisle CUSD 202,537.7,554,105,105
,Naperville CUSD 203,574.8,590.3,1344,1344
,Indian Prairie CUSD 204,566,582,2204,2204
,Elmhurst SD 205,566.3,571.8,697,697
,Edwards County CUSD 1,494.5,489.1,65,65
,Gallatin CUSD 7,463.5,455.9,46,46
,Hamilton Co CUSD 10,477.7,453.7,95,95
,Hardin County CUSD 1,472,445.3,40,40
,Pope Co CUD 1,481.8,451.8,40,40
,Galatia CUSD 1,448.7,430.7,30,30
,Carrier Mills-Stonefort CUSD 2,437.7,451.3,31,31
,Harrisburg CUSD 3,466.8,431.8,136,136
,Eldorado CUSD 4,452.4,430.9,86,86
,Allendale CCSD 17,,,,
,Wabash CUSD 348,488.6,497.4,118,118
,New Hope CCSD 6,,,,
,Geff CCSD 14,,,,
,Jasper CCSD 17,,,,
,Wayne City CUSD 100,463.5,448.1,31,31
,Fairfield PSD 112,,,,
,North Wayne CUSD 200,479.7,453.8,32,32
,Fairfield Comm H S Dist 225,471.6,437.9,92,92
,Grayville CUSD 1,435.3,472.4,17,17
,Norris City-Omaha-Enfield CUSD 3,486.1,449.3,41,41
,Carmi-White County CUSD 5,470.9,442.8,80,80
,Benton CCSD 47,,,,
,Akin CCSD 91,,,,
,Christopher USD 99,463.3,440.5,55,55
,Benton Cons HSD 103,475,476.7,139,139
,Ewing Northern CCSD 115,,,,
,Frankfort CUSD 168,480.7,480.6,83,83
,Thompsonville CUSD 174,486.5,463.5,23,23
,Zeigler-Royalton CUSD 188,469.3,441.4,42,42
,Sesser-Valier CUSD 196,500.9,505.6,43,43
,Goreville CUD 1,492.1,472.3,39,39
,New Simpson Hill SD 32,,,,
,Buncombe Cons SD 43,,,,
,Vienna SD 55,,,,
,Cypress SD 64,,,,
,Vienna HSD 133,489,457.7,78,78
,Massac UD 1,484,473.6,141,141
,Joppa-Maple Grove UD 38,451.2,456.5,17,17
,Johnston City CUSD 1,464.3,454.7,86,86
,Marion CUSD 2,499.2,472.8,228,228
,Crab Orchard CUSD 3,460.3,436.4,33,33
,Herrin CUSD 4,477.9,471.9,172,172
,Carterville CUSD 5,537.8,524.5,146,146
,Coal City CUSD 1,506.6,514,163,163
,Mazon-Verona-Kinsman ESD 2C,,,,
,Nettle Creek CCSD 24C,,,,
,Morris SD 54,,,,
,Saratoga CCSD 60C,,,,
,Gardner CCSD 72C,,,,
,Gardner S Wilmington Twp HSD 73,502.3,489.8,43,43
,South Wilmington CCSD 74,,,,
,Braceville SD 75,,,,
,Morris CHSD 101,487.4,506.6,220,220
,Minooka CHSD 111,511.9,500.6,684,684
,Minooka CCSD 201,,,,
,Newark CHSD 18,516.5,481.6,31,31
,Newark CCSD 66,,,,
,Plano CUSD 88,486,458.5,181,181
,Lisbon CCSD 90,,,,
