unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
05001480100,2023,480100,Arkansas County,Arkansas,473,60897,79241
05001480200,2023,480200,Arkansas County,Arkansas,555,74923,72449
05001480300,2023,480300,Arkansas County,Arkansas,1082,61667,88679
05001480400,2023,480400,Arkansas County,Arkansas,853,37670,41352
05001480500,2023,480500,Arkansas County,Arkansas,1399,71691,70233
05001480600,2023,480600,Arkansas County,Arkansas,659,71227,79408
05001480700,2023,480700,Arkansas County,Arkansas,1075,53823,77198
05001480800,2023,480800,Arkansas County,Arkansas,491,82250,91298
05003960100,2023,960100,Ashley County,Arkansas,467,55938,65285
05003960200,2023,960200,Ashley County,Arkansas,902,56059,60533
05003960300,2023,960300,Ashley County,Arkansas,1647,35387,56087
05003960400,2023,960400,Ashley County,Arkansas,551,42829,51833
05003960500,2023,960500,Ashley County,Arkansas,799,34861,44063
05003960600,2023,960600,Ashley County,Arkansas,2256,45172,64869
05003960700,2023,960700,Ashley County,Arkansas,577,54125,82595
05005950100,2023,950100,Baxter County,Arkansas,2346,44662,61754
05005950200,2023,950200,Baxter County,Arkansas,2217,40493,58010
05005950300,2023,950300,Baxter County,Arkansas,2458,42383,64983
05005950400,2023,950400,Baxter County,Arkansas,1491,44492,88179
05005950500,2023,950500,Baxter County,Arkansas,2146,48404,64722
05005950600,2023,950600,Baxter County,Arkansas,1755,62518,108931
05005950700,2023,950700,Baxter County,Arkansas,1685,50193,57335
05005950801,2023,950801,Baxter County,Arkansas,1979,52005,68101
05005950802,2023,950802,Baxter County,Arkansas,772,47128,53467
05005950900,2023,950900,Baxter County,Arkansas,2440,46944,59383
05007020102,2023,20102,Benton County,Arkansas,2852,105026,130423
05007020103,2023,20103,Benton County,Arkansas,1737,78750,94727
05007020104,2023,20104,Benton County,Arkansas,631,65341,84071
05007020201,2023,20201,Benton County,Arkansas,1548,78929,108193
05007020203,2023,20203,Benton County,Arkansas,1147,79358,106675
05007020205,2023,20205,Benton County,Arkansas,1824,62253,89863
05007020206,2023,20206,Benton County,Arkansas,2360,79390,81726
05007020301,2023,20301,Benton County,Arkansas,1850,37981,48086
05007020302,2023,20302,Benton County,Arkansas,1444,80900,106545
05007020304,2023,20304,Benton County,Arkansas,1841,65874,90112
05007020305,2023,20305,Benton County,Arkansas,1457,89063,96320
05007020401,2023,20401,Benton County,Arkansas,2668,69943,86285
05007020402,2023,20402,Benton County,Arkansas,1986,73841,89848
05007020404,2023,20404,Benton County,Arkansas,1651,65173,86627
05007020405,2023,20405,Benton County,Arkansas,2330,100429,121044
05007020501,2023,20501,Benton County,Arkansas,2327,89284,168884
05007020503,2023,20503,Benton County,Arkansas,1936,61684,76147
05007020504,2023,20504,Benton County,Arkansas,1300,61594,92000
05007020604,2023,20604,Benton County,Arkansas,1818,95552,136909
05007020605,2023,20605,Benton County,Arkansas,1493,98512,119474
05007020606,2023,20606,Benton County,Arkansas,1567,173355,199242
05007020607,2023,20607,Benton County,Arkansas,4706,108021,124143
05007020608,2023,20608,Benton County,Arkansas,1466,108134,121750
05007020701,2023,20701,Benton County,Arkansas,2377,93132,122647
05007020703,2023,20703,Benton County,Arkansas,2059,113966,131924
05007020704,2023,20704,Benton County,Arkansas,1776,97073,140966
05007020801,2023,20801,Benton County,Arkansas,2147,84669,100839
05007020803,2023,20803,Benton County,Arkansas,2209,81397,182836
05007020805,2023,20805,Benton County,Arkansas,2023,91675,128034
05007020806,2023,20806,Benton County,Arkansas,2578,89947,223084
05007020903,2023,20903,Benton County,Arkansas,1953,98979,119938
05007020904,2023,20904,Benton County,Arkansas,2569,114993,142364
05007020905,2023,20905,Benton County,Arkansas,1138,73102,111332
05007020906,2023,20906,Benton County,Arkansas,2129,94803,115043
05007021001,2023,21001,Benton County,Arkansas,1817,59417,86655
05007021003,2023,21003,Benton County,Arkansas,937,61205,71026
05007021004,2023,21004,Benton County,Arkansas,1454,73146,84024
05007021101,2023,21101,Benton County,Arkansas,1837,69807,83024
05007021102,2023,21102,Benton County,Arkansas,1342,77692,76532
05007021201,2023,21201,Benton County,Arkansas,1636,79408,111087
05007021202,2023,21202,Benton County,Arkansas,1285,50655,63053
05007021304,2023,21304,Benton County,Arkansas,4352,127668,146865
05007021305,2023,21305,Benton County,Arkansas,2851,100125,148596
05007021306,2023,21306,Benton County,Arkansas,2007,198153,254710
05007021308,2023,21308,Benton County,Arkansas,2287,159736,191372
05007021312,2023,21312,Benton County,Arkansas,1696,59848,73484
05007021313,2023,21313,Benton County,Arkansas,1220,63636,79559
05007021314,2023,21314,Benton County,Arkansas,1083,121406,139507
05007021315,2023,21315,Benton County,Arkansas,2385,100239,125128
05007021316,2023,21316,Benton County,Arkansas,2493,146285,153203
05007021317,2023,21317,Benton County,Arkansas,1320,112188,126744
05007021404,2023,21404,Benton County,Arkansas,1440,73000,94266
05007021405,2023,21405,Benton County,Arkansas,925,74489,119648
05007021406,2023,21406,Benton County,Arkansas,1678,86908,96522
05007021407,2023,21407,Benton County,Arkansas,1726,105750,130165
05007021408,2023,21408,Benton County,Arkansas,1918,79464,104249
05007021409,2023,21409,Benton County,Arkansas,1081,97250,149494
05009790100,2023,790100,Boone County,Arkansas,2457,60838,74481
05009790200,2023,790200,Boone County,Arkansas,2246,60244,80876
05009790300,2023,790300,Boone County,Arkansas,2052,63837,72450
05009790400,2023,790400,Boone County,Arkansas,2408,61773,80456
05009790501,2023,790501,Boone County,Arkansas,1866,52250,71116
05009790502,2023,790502,Boone County,Arkansas,1892,35944,49243
05009790600,2023,790600,Boone County,Arkansas,2311,48368,61069
05011950100,2023,950100,Bradley County,Arkansas,957,41094,64310
05011950200,2023,950200,Bradley County,Arkansas,631,47216,66123
05011950300,2023,950300,Bradley County,Arkansas,694,28171,55830
05011950400,2023,950400,Bradley County,Arkansas,555,48551,75003
05011950500,2023,950500,Bradley County,Arkansas,763,35568,52944
05013480100,2023,480100,Calhoun County,Arkansas,856,59000,69305
05013480200,2023,480200,Calhoun County,Arkansas,728,69423,77698
05015950100,2023,950100,Carroll County,Arkansas,1372,45000,66141
05015950201,2023,950201,Carroll County,Arkansas,1712,78833,82391
05015950202,2023,950202,Carroll County,Arkansas,1114,51892,58338
05015950301,2023,950301,Carroll County,Arkansas,1510,48377,82161
05015950302,2023,950302,Carroll County,Arkansas,1609,44583,60195
05015950400,2023,950400,Carroll County,Arkansas,1559,71116,78167
05015950501,2023,950501,Carroll County,Arkansas,805,55486,87321
05015950502,2023,950502,Carroll County,Arkansas,1425,48065,64438
05017080100,2023,80100,Chicot County,Arkansas,974,69207,92056
05017080200,2023,80200,Chicot County,Arkansas,889,25518,43304
05017080300,2023,80300,Chicot County,Arkansas,1074,45179,57712
05017080400,2023,80400,Chicot County,Arkansas,982,27197,44613
05019953601,2023,953601,Clark County,Arkansas,1892,41792,58976
05019953602,2023,953602,Clark County,Arkansas,1164,63333,79217
05019953700,2023,953700,Clark County,Arkansas,1594,48182,67824
05019953800,2023,953800,Clark County,Arkansas,1412,46154,55099
05019953901,2023,953901,Clark County,Arkansas,859,67361,103453
05019953902,2023,953902,Clark County,Arkansas,1226,53750,58267
05021950100,2023,950100,Clay County,Arkansas,814,45556,55159
05021950200,2023,950200,Clay County,Arkansas,832,56215,81542
05021950300,2023,950300,Clay County,Arkansas,742,62188,72057
05021950400,2023,950400,Clay County,Arkansas,1366,44034,60810
05021950500,2023,950500,Clay County,Arkansas,862,45104,51721
05021950600,2023,950600,Clay County,Arkansas,1500,48889,62763
05023480100,2023,480100,Cleburne County,Arkansas,1517,55685,69279
05023480201,2023,480201,Cleburne County,Arkansas,800,55000,69140
05023480203,2023,480203,Cleburne County,Arkansas,905,57104,66528
05023480204,2023,480204,Cleburne County,Arkansas,391,83454,103218
05023480301,2023,480301,Cleburne County,Arkansas,982,50556,66040
05023480302,2023,480302,Cleburne County,Arkansas,1460,60357,89429
05023480400,2023,480400,Cleburne County,Arkansas,1780,54425,81894
05023480501,2023,480501,Cleburne County,Arkansas,1140,53779,65489
05023480502,2023,480502,Cleburne County,Arkansas,1483,50101,71484
05025970100,2023,970100,Cleveland County,Arkansas,1528,47386,61229
05025970200,2023,970200,Cleveland County,Arkansas,1265,54044,80159
05027950100,2023,950100,Columbia County,Arkansas,1494,65720,94086
05027950200,2023,950200,Columbia County,Arkansas,1732,43878,63871
05027950301,2023,950301,Columbia County,Arkansas,409,56146,68353
05027950302,2023,950302,Columbia County,Arkansas,1417,46393,62196
05027950401,2023,950401,Columbia County,Arkansas,1059,68620,79142
05027950402,2023,950402,Columbia County,Arkansas,935,54336,58254
05027950500,2023,950500,Columbia County,Arkansas,1315,22458,37659
05029950100,2023,950100,Conway County,Arkansas,1944,64362,76469
05029950200,2023,950200,Conway County,Arkansas,1311,57153,72493
05029950300,2023,950300,Conway County,Arkansas,2048,43241,62257
05029950400,2023,950400,Conway County,Arkansas,970,48929,69852
05029950500,2023,950500,Conway County,Arkansas,1267,48569,64540
05029950600,2023,950600,Conway County,Arkansas,763,50529,70642
05031000101,2023,101,Craighead County,Arkansas,1704,35488,58474
05031000102,2023,102,Craighead County,Arkansas,1406,45521,76867
05031000200,2023,200,Craighead County,Arkansas,1883,40870,56042
05031000300,2023,300,Craighead County,Arkansas,2789,58693,85792
05031000401,2023,401,Craighead County,Arkansas,2433,63894,66413
05031000403,2023,403,Craighead County,Arkansas,1996,52500,66499
05031000404,2023,404,Craighead County,Arkansas,2227,46889,55959
05031000501,2023,501,Craighead County,Arkansas,3375,102658,113978
05031000502,2023,501,Craighead County,Arkansas,2834,42861,55267
05031000601,2023,601,Craighead County,Arkansas,2456,34390,50328
05031000602,2023,602,Craighead County,Arkansas,1537,20701,34067
05031000701,2023,701,Craighead County,Arkansas,1565,90663,109394
05031000702,2023,702,Craighead County,Arkansas,1426,61250,72122
05031000803,2023,802,Craighead County,Arkansas,2046,144043,133165
05031000804,2023,803,Craighead County,Arkansas,1091,102354,154803
05031000805,2023,805,Craighead County,Arkansas,1766,48500,68308
05031000806,2023,806,Craighead County,Arkansas,1499,121635,179229
05031000900,2023,900,Craighead County,Arkansas,2455,58382,70936
05031001000,2023,1000,Craighead County,Arkansas,1504,52074,68817
05031001101,2023,1101,Craighead County,Arkansas,1791,87452,141133
05031001102,2023,1102,Craighead County,Arkansas,1827,67891,81373
05031001200,2023,1200,Craighead County,Arkansas,1747,48668,63588
05033020101,2023,20101,Crawford County,Arkansas,1115,66161,76441
05033020102,2023,20102,Crawford County,Arkansas,921,62399,70478
05033020204,2023,20204,Crawford County,Arkansas,2359,70484,85338
05033020205,2023,20205,Crawford County,Arkansas,1338,57708,73579
05033020206,2023,20206,Crawford County,Arkansas,829,51542,58500
05033020207,2023,20207,Crawford County,Arkansas,1598,61881,83113
05033020208,2023,20208,Crawford County,Arkansas,1436,58040,63903
05033020301,2023,20301,Crawford County,Arkansas,1601,68187,74963
05033020302,2023,20302,Crawford County,Arkansas,1646,64346,89624
05033020401,2023,20401,Crawford County,Arkansas,2049,58854,74674
05033020402,2023,20402,Crawford County,Arkansas,1707,60509,75068
05033020501,2023,20501,Crawford County,Arkansas,1522,60852,65096
05033020502,2023,20502,Crawford County,Arkansas,1596,44398,55889
05033020601,2023,20601,Crawford County,Arkansas,822,70833,100927
05033020602,2023,20602,Crawford County,Arkansas,2455,61433,79425
05035030101,2023,30101,Crittenden County,Arkansas,796,34360,42816
05035030102,2023,30102,Crittenden County,Arkansas,1111,35168,50082
05035030201,2023,30201,Crittenden County,Arkansas,2201,60350,65197
05035030202,2023,30202,Crittenden County,Arkansas,1439,75991,91180
