unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
25001010100,2022,10100,Barnstable County,Massachusetts,3630,419,11.5,3211,88.5,2894,79.7,27,0.7,29,0.8,80,2.2,0,0.0,23,0.6,158,4.4
25001010206,2022,10206,Barnstable County,Massachusetts,4352,53,1.2,4299,98.8,3757,86.3,11,0.3,0,0.0,36,0.8,0,0.0,68,1.6,427,9.8
25001010208,2022,10208,Barnstable County,Massachusetts,1627,1,0.1,1626,99.9,1626,99.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25001010304,2022,10304,Barnstable County,Massachusetts,2739,10,0.4,2729,99.6,2497,91.2,0,0.0,0,0.0,102,3.7,0,0.0,0,0.0,130,4.7
25001010306,2022,10306,Barnstable County,Massachusetts,2985,0,0.0,2985,100.0,2605,87.3,223,7.5,10,0.3,18,0.6,0,0.0,0,0.0,129,4.3
25001010400,2022,10400,Barnstable County,Massachusetts,3342,71,2.1,3271,97.9,3174,95.0,10,0.3,0,0.0,53,1.6,0,0.0,0,0.0,34,1.0
25001010500,2022,10500,Barnstable County,Massachusetts,2980,29,1.0,2951,99.0,2942,98.7,3,0.1,0,0.0,6,0.2,0,0.0,0,0.0,0,0.0
25001010600,2022,10600,Barnstable County,Massachusetts,3247,29,0.9,3218,99.1,3124,96.2,20,0.6,0,0.0,0,0.0,0,0.0,0,0.0,74,2.3
25001010700,2022,10700,Barnstable County,Massachusetts,3360,72,2.1,3288,97.9,2946,87.7,14,0.4,0,0.0,162,4.8,0,0.0,0,0.0,166,4.9
25001010800,2022,10800,Barnstable County,Massachusetts,4987,53,1.1,4934,98.9,4770,95.6,21,0.4,0,0.0,0,0.0,0,0.0,0,0.0,143,2.9
25001010900,2022,10900,Barnstable County,Massachusetts,5354,228,4.3,5126,95.7,4922,91.9,59,1.1,0,0.0,31,0.6,0,0.0,21,0.4,93,1.7
25001011002,2022,11002,Barnstable County,Massachusetts,4220,185,4.4,4035,95.6,3473,82.3,46,1.1,0,0.0,22,0.5,0,0.0,237,5.6,257,6.1
25001011100,2022,11100,Barnstable County,Massachusetts,5285,0,0.0,5285,100.0,5265,99.6,6,0.1,0,0.0,14,0.3,0,0.0,0,0.0,0,0.0
25001011200,2022,11200,Barnstable County,Massachusetts,3935,64,1.6,3871,98.4,3733,94.9,70,1.8,0,0.0,5,0.1,0,0.0,21,0.5,42,1.1
25001011300,2022,11300,Barnstable County,Massachusetts,2439,7,0.3,2432,99.7,2314,94.9,0,0.0,0,0.0,28,1.1,0,0.0,21,0.9,69,2.8
25001011400,2022,11400,Barnstable County,Massachusetts,3575,9,0.3,3566,99.7,3433,96.0,27,0.8,51,1.4,0,0.0,0,0.0,0,0.0,55,1.5
25001011500,2022,11500,Barnstable County,Massachusetts,4054,655,16.2,3399,83.8,3109,76.7,192,4.7,0,0.0,9,0.2,0,0.0,0,0.0,89,2.2
25001011600,2022,11600,Barnstable County,Massachusetts,2649,22,0.8,2627,99.2,2370,89.5,146,5.5,0,0.0,15,0.6,0,0.0,0,0.0,96,3.6
25001011700,2022,11700,Barnstable County,Massachusetts,2025,0,0.0,2025,100.0,1997,98.6,0,0.0,0,0.0,0,0.0,9,0.4,0,0.0,19,0.9
25001011801,2022,11801,Barnstable County,Massachusetts,2333,63,2.7,2270,97.3,2219,95.1,2,0.1,0,0.0,17,0.7,0,0.0,0,0.0,32,1.4
25001011802,2022,11802,Barnstable County,Massachusetts,4674,109,2.3,4565,97.7,4442,95.0,9,0.2,0,0.0,9,0.2,0,0.0,0,0.0,105,2.2
25001012001,2022,12001,Barnstable County,Massachusetts,6050,257,4.2,5793,95.8,5041,83.3,71,1.2,0,0.0,375,6.2,0,0.0,0,0.0,306,5.1
25001012002,2022,12002,Barnstable County,Massachusetts,2714,58,2.1,2656,97.9,2345,86.4,68,2.5,0,0.0,153,5.6,0,0.0,29,1.1,61,2.2
25001012101,2022,12101,Barnstable County,Massachusetts,6006,162,2.7,5844,97.3,3815,63.5,1099,18.3,0,0.0,101,1.7,0,0.0,285,4.7,544,9.1
25001012102,2022,12102,Barnstable County,Massachusetts,3240,64,2.0,3176,98.0,2794,86.2,51,1.6,18,0.6,36,1.1,0,0.0,40,1.2,237,7.3
25001012200,2022,12200,Barnstable County,Massachusetts,4832,94,1.9,4738,98.1,4666,96.6,3,0.1,0,0.0,8,0.2,0,0.0,26,0.5,35,0.7
25001012502,2022,12502,Barnstable County,Massachusetts,3458,85,2.5,3373,97.5,1957,56.6,1070,30.9,21,0.6,60,1.7,0,0.0,136,3.9,129,3.7
25001012601,2022,12601,Barnstable County,Massachusetts,3211,159,5.0,3052,95.0,2590,80.7,189,5.9,0,0.0,105,3.3,11,0.3,90,2.8,67,2.1
25001012602,2022,12602,Barnstable County,Massachusetts,6599,1427,21.6,5172,78.4,3322,50.3,584,8.8,9,0.1,0,0.0,0,0.0,601,9.1,656,9.9
25001012700,2022,12700,Barnstable County,Massachusetts,4768,80,1.7,4688,98.3,3970,83.3,17,0.4,0,0.0,0,0.0,0,0.0,214,4.5,487,10.2
25001012800,2022,12800,Barnstable County,Massachusetts,4051,191,4.7,3860,95.3,3611,89.1,121,3.0,8,0.2,49,1.2,0,0.0,25,0.6,46,1.1
25001012900,2022,12900,Barnstable County,Massachusetts,4702,120,2.6,4582,97.4,3566,75.8,309,6.6,0,0.0,99,2.1,0,0.0,36,0.8,572,12.2
25001013002,2022,13002,Barnstable County,Massachusetts,2768,169,6.1,2599,93.9,2384,86.1,18,0.7,18,0.7,0,0.0,0,0.0,60,2.2,119,4.3
25001013100,2022,13100,Barnstable County,Massachusetts,5942,148,2.5,5794,97.5,5702,96.0,11,0.2,33,0.6,18,0.3,0,0.0,0,0.0,30,0.5
25001013200,2022,13200,Barnstable County,Massachusetts,4727,23,0.5,4704,99.5,4300,91.0,256,5.4,0,0.0,105,2.2,0,0.0,0,0.0,43,0.9
25001013300,2022,13300,Barnstable County,Massachusetts,3120,113,3.6,3007,96.4,2885,92.5,11,0.4,0,0.0,73,2.3,0,0.0,0,0.0,38,1.2
25001013400,2022,13400,Barnstable County,Massachusetts,4080,40,1.0,4040,99.0,3901,95.6,0,0.0,0,0.0,61,1.5,0,0.0,19,0.5,59,1.4
25001013500,2022,13500,Barnstable County,Massachusetts,6956,100,1.4,6856,98.6,6158,88.5,227,3.3,0,0.0,136,2.0,0,0.0,56,0.8,279,4.0
