unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
25001010100,2022,10100,Barnstable County,Massachusetts,1996,91447,153475
25001010206,2022,10206,Barnstable County,Massachusetts,1975,97396,130711
25001010208,2022,10208,Barnstable County,Massachusetts,1031,89243,129342
25001010304,2022,10304,Barnstable County,Massachusetts,1363,68633,120217
25001010306,2022,10306,Barnstable County,Massachusetts,1361,81078,105017
25001010400,2022,10400,Barnstable County,Massachusetts,1587,78232,104850
25001010500,2022,10500,Barnstable County,Massachusetts,1417,99403,185511
25001010600,2022,10600,Barnstable County,Massachusetts,1589,75417,149612
25001010700,2022,10700,Barnstable County,Massachusetts,1700,108984,160832
25001010800,2022,10800,Barnstable County,Massachusetts,2266,95949,149945
25001010900,2022,10900,Barnstable County,Massachusetts,2306,95784,122157
25001011002,2022,11002,Barnstable County,Massachusetts,1766,82391,125213
25001011100,2022,11100,Barnstable County,Massachusetts,2367,91801,114654
25001011200,2022,11200,Barnstable County,Massachusetts,1943,68977,106943
25001011300,2022,11300,Barnstable County,Massachusetts,1132,108889,138458
25001011400,2022,11400,Barnstable County,Massachusetts,1657,85679,115430
25001011500,2022,11500,Barnstable County,Massachusetts,1648,87574,100830
25001011600,2022,11600,Barnstable County,Massachusetts,1478,51203,78529
25001011700,2022,11700,Barnstable County,Massachusetts,1079,79219,119368
25001011801,2022,11801,Barnstable County,Massachusetts,1270,103873,136342
25001011802,2022,11802,Barnstable County,Massachusetts,1935,104620,133758
25001012001,2022,12001,Barnstable County,Massachusetts,2700,76537,110108
25001012002,2022,12002,Barnstable County,Massachusetts,1262,68895,92308
25001012101,2022,12101,Barnstable County,Massachusetts,2270,79712,90088
25001012102,2022,12102,Barnstable County,Massachusetts,1600,55321,92338
25001012200,2022,12200,Barnstable County,Massachusetts,1800,120750,169526
25001012502,2022,12502,Barnstable County,Massachusetts,1550,57578,84331
25001012601,2022,12601,Barnstable County,Massachusetts,1256,68143,92066
25001012602,2022,12602,Barnstable County,Massachusetts,2060,76919,99509
25001012700,2022,12700,Barnstable County,Massachusetts,2014,117722,135647
25001012800,2022,12800,Barnstable County,Massachusetts,1554,103693,118266
25001012900,2022,12900,Barnstable County,Massachusetts,1871,105507,138157
25001013002,2022,13002,Barnstable County,Massachusetts,1282,108056,182753
25001013100,2022,13100,Barnstable County,Massachusetts,2359,113427,129452
25001013200,2022,13200,Barnstable County,Massachusetts,2099,125964,140388
25001013300,2022,13300,Barnstable County,Massachusetts,1444,96563,133008
25001013400,2022,13400,Barnstable County,Massachusetts,1653,127614,138929
25001013500,2022,13500,Barnstable County,Massachusetts,2595,141453,154207
25001013600,2022,13600,Barnstable County,Massachusetts,2285,113346,145468
25001013700,2022,13700,Barnstable County,Massachusetts,1916,88370,98005
25001013800,2022,13800,Barnstable County,Massachusetts,2217,100152,124891
25001013900,2022,13900,Barnstable County,Massachusetts,2314,85429,116276
25001014002,2022,14002,Barnstable County,Massachusetts,2047,93098,142201
25001014100,2022,14100,Barnstable County,Massachusetts,221,49250,67127
25001014300,2022,14300,Barnstable County,Massachusetts,1541,149583,167431
25001014402,2022,14402,Barnstable County,Massachusetts,2839,99047,140090
25001014500,2022,14500,Barnstable County,Massachusetts,2426,79809,130103
25001014600,2022,14600,Barnstable County,Massachusetts,2030,93197,111613
25001014700,2022,14700,Barnstable County,Massachusetts,1652,84848,119578
25001014800,2022,14800,Barnstable County,Massachusetts,1905,50594,98810
25001014900,2022,14900,Barnstable County,Massachusetts,1844,103750,141932
25001015001,2022,15001,Barnstable County,Massachusetts,1876,86371,98375
25001015002,2022,15002,Barnstable County,Massachusetts,1937,79174,89050
25001015100,2022,15100,Barnstable County,Massachusetts,1830,85000,122930
25001015200,2022,15200,Barnstable County,Massachusetts,1125,125772,192428
25001015300,2022,15300,Barnstable County,Massachusetts,1729,42227,68633
25001990000,2022,990000,Barnstable County,Massachusetts,0,-666666666,-666666666
25003900100,2022,900100,Berkshire County,Massachusetts,1991,28109,41782
25003900200,2022,900200,Berkshire County,Massachusetts,1865,45101,56680
25003900300,2022,900300,Berkshire County,Massachusetts,1120,75000,89865
25003900400,2022,900400,Berkshire County,Massachusetts,2098,73462,107244
25003900500,2022,900500,Berkshire County,Massachusetts,1360,103942,126813
25003900600,2022,900600,Berkshire County,Massachusetts,1421,38859,55870
25003900700,2022,900700,Berkshire County,Massachusetts,1172,83125,97263
25003900800,2022,900800,Berkshire County,Massachusetts,2239,96479,134748
25003900900,2022,900900,Berkshire County,Massachusetts,2090,80781,100597
25003901100,2022,901100,Berkshire County,Massachusetts,1731,47926,63248
25003911100,2022,911100,Berkshire County,Massachusetts,1334,87159,101126
25003912100,2022,912100,Berkshire County,Massachusetts,2884,76198,102546
25003913100,2022,913100,Berkshire County,Massachusetts,2265,76571,118179
25003914100,2022,914100,Berkshire County,Massachusetts,2520,74074,106970
25003920101,2022,920101,Berkshire County,Massachusetts,1658,103482,127228
25003920102,2022,920102,Berkshire County,Massachusetts,879,95938,153966
25003921300,2022,921300,Berkshire County,Massachusetts,1917,42995,77501
25003921400,2022,921400,Berkshire County,Massachusetts,729,49583,59632
25003921500,2022,921500,Berkshire County,Massachusetts,1322,54872,83651
25003922100,2022,922100,Berkshire County,Massachusetts,1393,51607,68159
25003922200,2022,922200,Berkshire County,Massachusetts,1763,48551,66467
25003922300,2022,922300,Berkshire County,Massachusetts,885,65292,88694
25003923100,2022,923100,Berkshire County,Massachusetts,1547,72485,90394
25003924100,2022,924100,Berkshire County,Massachusetts,810,74333,170693
25003925101,2022,925101,Berkshire County,Massachusetts,750,84440,127991
25003925102,2022,925102,Berkshire County,Massachusetts,2237,64327,107192
25003926100,2022,926100,Berkshire County,Massachusetts,1385,87604,141210
25003931100,2022,931100,Berkshire County,Massachusetts,715,72872,95024
25003931300,2022,931300,Berkshire County,Massachusetts,629,71950,80882
25003931400,2022,931400,Berkshire County,Massachusetts,705,98682,126758
25003932200,2022,932200,Berkshire County,Massachusetts,1178,79405,110737
25003932300,2022,932300,Berkshire County,Massachusetts,769,70234,81005
25003933200,2022,933200,Berkshire County,Massachusetts,608,135500,179810
25003933300,2022,933300,Berkshire County,Massachusetts,631,75156,118390
25003933400,2022,933400,Berkshire County,Massachusetts,1023,94031,109573
25003934200,2022,934200,Berkshire County,Massachusetts,528,90875,164034
25003934300,2022,934300,Berkshire County,Massachusetts,890,93000,137189
25003935100,2022,935100,Berkshire County,Massachusetts,1039,89712,128557
25003935200,2022,935200,Berkshire County,Massachusetts,2150,84500,119292
25003935300,2022,935300,Berkshire County,Massachusetts,1848,49153,69943
25005600100,2022,600100,Bristol County,Massachusetts,1858,88300,131640
25005600202,2022,600202,Bristol County,Massachusetts,2245,100594,126007
25005600203,2022,600203,Bristol County,Massachusetts,2291,156076,170958
25005600204,2022,600204,Bristol County,Massachusetts,1360,140536,191237
25005610100,2022,610100,Bristol County,Massachusetts,2433,88234,104651
25005610202,2022,610202,Bristol County,Massachusetts,1860,161542,174528
25005610203,2022,610203,Bristol County,Massachusetts,2368,170357,187740
25005610204,2022,610204,Bristol County,Massachusetts,2219,104714,152790
25005611101,2022,611101,Bristol County,Massachusetts,1931,111935,135437
25005611102,2022,611102,Bristol County,Massachusetts,1222,111111,150911
25005611201,2022,611201,Bristol County,Massachusetts,1134,133558,150260
25005611202,2022,611202,Bristol County,Massachusetts,2301,107630,140219
25005612100,2022,612100,Bristol County,Massachusetts,1756,96570,135911
25005612201,2022,612201,Bristol County,Massachusetts,1527,93388,119850
25005612202,2022,612202,Bristol County,Massachusetts,2365,123313,147293
25005613100,2022,613100,Bristol County,Massachusetts,2851,76541,92208
25005613300,2022,613300,Bristol County,Massachusetts,2928,114556,117286
25005613400,2022,613400,Bristol County,Massachusetts,1519,108487,114367
25005613600,2022,613600,Bristol County,Massachusetts,1599,49918,66654
25005613700,2022,613700,Bristol County,Massachusetts,1986,57337,82655
25005613800,2022,613800,Bristol County,Massachusetts,2335,29878,60827
25005613901,2022,613901,Bristol County,Massachusetts,1399,47398,71138
25005613902,2022,613902,Bristol County,Massachusetts,2062,75882,97674
25005614000,2022,614000,Bristol County,Massachusetts,2003,44523,58922
25005614101,2022,614101,Bristol County,Massachusetts,2609,72762,96837
25005614102,2022,614102,Bristol County,Massachusetts,2544,99438,115430
25005615100,2022,615100,Bristol County,Massachusetts,2911,116712,131917
25005616100,2022,616100,Bristol County,Massachusetts,2192,140000,151651
25005617101,2022,617101,Bristol County,Massachusetts,1818,122198,131073
25005617102,2022,617102,Bristol County,Massachusetts,1425,133932,154026
25005630101,2022,630101,Bristol County,Massachusetts,1681,90036,90457
