unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
25001010900,2022,10900,Barnstable County,Massachusetts,275,16,237,22,0,4322,6,136,1046,691,434,933,1076,5.8,86.2,8.0,0.0,0.1,3.1,24.2,16.0,10.0,21.6,24.9,2306,95784,122157,5354,228,4.3,5126,95.7,4922,91.9,59,1.1,0,0.0,31,0.6,0,0.0,21,0.4,93,1.7
25001011002,2022,11002,Barnstable County,Massachusetts,135,29,60,12,34,3385,18,69,947,723,229,707,692,21.5,44.4,8.9,25.2,0.5,2.0,28.0,21.4,6.8,20.9,20.4,1766,82391,125213,4220,185,4.4,4035,95.6,3473,82.3,46,1.1,0,0.0,22,0.5,0,0.0,237,5.6,257,6.1
25001011100,2022,11100,Barnstable County,Massachusetts,382,60,178,26,118,4287,21,32,1051,899,470,873,941,15.7,46.6,6.8,30.9,0.5,0.7,24.5,21.0,11.0,20.4,22.0,2367,91801,114654,5285,0,0.0,5285,100.0,5265,99.6,6,0.1,0,0.0,14,0.3,0,0.0,0,0.0,0,0.0
25001011200,2022,11200,Barnstable County,Massachusetts,301,47,41,69,144,3266,13,38,581,424,410,1023,777,15.6,13.6,22.9,47.8,0.4,1.2,17.8,13.0,12.6,31.3,23.8,1943,68977,106943,3935,64,1.6,3871,98.4,3733,94.9,70,1.8,0,0.0,5,0.1,0,0.0,21,0.5,42,1.1
25001011300,2022,11300,Barnstable County,Massachusetts,138,12,50,0,76,2138,0,67,622,414,152,384,499,8.7,36.2,0.0,55.1,0.0,3.1,29.1,19.4,7.1,18.0,23.3,1132,108889,138458,2439,7,0.3,2432,99.7,2314,94.9,0,0.0,0,0.0,28,1.1,0,0.0,21,0.9,69,2.8
25001011400,2022,11400,Barnstable County,Massachusetts,246,65,51,71,59,2978,0,41,598,479,342,995,523,26.4,20.7,28.9,24.0,0.0,1.4,20.1,16.1,11.5,33.4,17.6,1657,85679,115430,3575,9,0.3,3566,99.7,3433,96.0,27,0.8,51,1.4,0,0.0,0,0.0,0,0.0,55,1.5
25001011500,2022,11500,Barnstable County,Massachusetts,508,24,248,236,0,3112,104,132,997,650,330,611,288,4.7,48.8,46.5,0.0,3.3,4.2,32.0,20.9,10.6,19.6,9.3,1648,87574,100830,4054,655,16.2,3399,83.8,3109,76.7,192,4.7,0,0.0,9,0.2,0,0.0,0,0.0,89,2.2
25001011600,2022,11600,Barnstable County,Massachusetts,128,0,7,81,40,2225,4,81,510,618,192,579,241,0.0,5.5,63.3,31.3,0.2,3.6,22.9,27.8,8.6,26.0,10.8,1478,51203,78529,2649,22,0.8,2627,99.2,2370,89.5,146,5.5,0,0.0,15,0.6,0,0.0,0,0.0,96,3.6
25001011700,2022,11700,Barnstable County,Massachusetts,147,0,83,33,31,1765,8,26,289,312,227,493,410,0.0,56.5,22.4,21.1,0.5,1.5,16.4,17.7,12.9,27.9,23.2,1079,79219,119368,2025,0,0.0,2025,100.0,1997,98.6,0,0.0,0,0.0,0,0.0,9,0.4,0,0.0,19,0.9
25001011801,2022,11801,Barnstable County,Massachusetts,51,0,27,8,16,2078,9,31,210,370,203,680,575,0.0,52.9,15.7,31.4,0.4,1.5,10.1,17.8,9.8,32.7,27.7,1270,103873,136342,2333,63,2.7,2270,97.3,2219,95.1,2,0.1,0,0.0,17,0.7,0,0.0,0,0.0,32,1.4
25001011802,2022,11802,Barnstable County,Massachusetts,258,10,135,26,87,3797,41,40,750,861,304,1162,639,3.9,52.3,10.1,33.7,1.1,1.1,19.8,22.7,8.0,30.6,16.8,1935,104620,133758,4674,109,2.3,4565,97.7,4442,95.0,9,0.2,0,0.0,9,0.2,0,0.0,0,0.0,105,2.2
25001012001,2022,12001,Barnstable County,Massachusetts,449,4,302,112,31,5176,111,170,1520,998,425,1055,897,0.9,67.3,24.9,6.9,2.1,3.3,29.4,19.3,8.2,20.4,17.3,2700,76537,110108,6050,257,4.2,5793,95.8,5041,83.3,71,1.2,0,0.0,375,6.2,0,0.0,0,0.0,306,5.1
25001012002,2022,12002,Barnstable County,Massachusetts,154,42,33,79,0,2177,8,83,774,421,193,437,261,27.3,21.4,51.3,0.0,0.4,3.8,35.6,19.3,8.9,20.1,12.0,1262,68895,92308,2714,58,2.1,2656,97.9,2345,86.4,68,2.5,0,0.0,153,5.6,0,0.0,29,1.1,61,2.2
25001012101,2022,12101,Barnstable County,Massachusetts,417,34,159,159,65,4090,173,79,1280,890,578,675,415,8.2,38.1,38.1,15.6,4.2,1.9,31.3,21.8,14.1,16.5,10.1,2270,79712,90088,6006,162,2.7,5844,97.3,3815,63.5,1099,18.3,0,0.0,101,1.7,0,0.0,285,4.7,544,9.1
25001012102,2022,12102,Barnstable County,Massachusetts,146,2,60,43,41,2638,31,116,516,720,175,548,532,1.4,41.1,29.5,28.1,1.2,4.4,19.6,27.3,6.6,20.8,20.2,1600,55321,92338,3240,64,2.0,3176,98.0,2794,86.2,51,1.6,18,0.6,36,1.1,0,0.0,40,1.2,237,7.3
25001012200,2022,12200,Barnstable County,Massachusetts,179,103,21,55,0,3631,108,42,306,841,308,1042,984,57.5,11.7,30.7,0.0,3.0,1.2,8.4,23.2,8.5,28.7,27.1,1800,120750,169526,4832,94,1.9,4738,98.1,4666,96.6,3,0.1,0,0.0,8,0.2,0,0.0,26,0.5,35,0.7
25001012502,2022,12502,Barnstable County,Massachusetts,310,67,136,99,8,2592,63,241,850,513,199,413,313,21.6,43.9,31.9,2.6,2.4,9.3,32.8,19.8,7.7,15.9,12.1,1550,57578,84331,3458,85,2.5,3373,97.5,1957,56.6,1070,30.9,21,0.6,60,1.7,0,0.0,136,3.9,129,3.7
25001012601,2022,12601,Barnstable County,Massachusetts,172,73,60,39,0,2411,46,32,732,563,310,489,239,42.4,34.9,22.7,0.0,1.9,1.3,30.4,23.4,12.9,20.3,9.9,1256,68143,92066,3211,159,5.0,3052,95.0,2590,80.7,189,5.9,0,0.0,105,3.3,11,0.3,90,2.8,67,2.1
25001012602,2022,12602,Barnstable County,Massachusetts,1075,224,327,524,0,4372,273,472,1932,389,347,685,274,20.8,30.4,48.7,0.0,6.2,10.8,44.2,8.9,7.9,15.7,6.3,2060,76919,99509,6599,1427,21.6,5172,78.4,3322,50.3,584,8.8,9,0.1,0,0.0,0,0.0,601,9.1,656,9.9
25001012700,2022,12700,Barnstable County,Massachusetts,489,0,99,239,151,3622,37,96,786,687,421,747,848,0.0,20.2,48.9,30.9,1.0,2.7,21.7,19.0,11.6,20.6,23.4,2014,117722,135647,4768,80,1.7,4688,98.3,3970,83.3,17,0.4,0,0.0,0,0.0,0,0.0,214,4.5,487,10.2
25001012800,2022,12800,Barnstable County,Massachusetts,224,61,93,17,53,2942,72,96,841,463,189,828,453,27.2,41.5,7.6,23.7,2.4,3.3,28.6,15.7,6.4,28.1,15.4,1554,103693,118266,4051,191,4.7,3860,95.3,3611,89.1,121,3.0,8,0.2,49,1.2,0,0.0,25,0.6,46,1.1
25001012900,2022,12900,Barnstable County,Massachusetts,413,43,176,159,35,3527,63,115,699,462,615,925,648,10.4,42.6,38.5,8.5,1.8,3.3,19.8,13.1,17.4,26.2,18.4,1871,105507,138157,4702,120,2.6,4582,97.4,3566,75.8,309,6.6,0,0.0,99,2.1,0,0.0,36,0.8,572,12.2
25001013002,2022,13002,Barnstable County,Massachusetts,126,0,49,59,18,2299,16,0,307,399,286,649,642,0.0,38.9,46.8,14.3,0.7,0.0,13.4,17.4,12.4,28.2,27.9,1282,108056,182753,2768,169,6.1,2599,93.9,2384,86.1,18,0.7,18,0.7,0,0.0,0,0.0,60,2.2,119,4.3
25001013100,2022,13100,Barnstable County,Massachusetts,351,0,66,230,55,4586,9,165,957,892,874,996,693,0.0,18.8,65.5,15.7,0.2,3.6,20.9,19.5,19.1,21.7,15.1,2359,113427,129452,5942,148,2.5,5794,97.5,5702,96.0,11,0.2,33,0.6,18,0.3,0,0.0,0,0.0,30,0.5
25001013200,2022,13200,Barnstable County,Massachusetts,481,179,174,79,49,3770,13,79,541,744,514,1003,876,37.2,36.2,16.4,10.2,0.3,2.1,14.4,19.7,13.6,26.6,23.2,2099,125964,140388,4727,23,0.5,4704,99.5,4300,91.0,256,5.4,0,0.0,105,2.2,0,0.0,0,0.0,43,0.9
25001013300,2022,13300,Barnstable County,Massachusetts,192,68,62,62,0,2555,18,47,530,341,272,828,519,35.4,32.3,32.3,0.0,0.7,1.8,20.7,13.3,10.6,32.4,20.3,1444,96563,133008,3120,113,3.6,3007,96.4,2885,92.5,11,0.4,0,0.0,73,2.3,0,0.0,0,0.0,38,1.2
25001013400,2022,13400,Barnstable County,Massachusetts,367,56,116,80,115,3112,0,21,438,456,354,919,924,15.3,31.6,21.8,31.3,0.0,0.7,14.1,14.7,11.4,29.5,29.7,1653,127614,138929,4080,40,1.0,4040,99.0,3901,95.6,0,0.0,0,0.0,61,1.5,0,0.0,19,0.5,59,1.4
25001013500,2022,13500,Barnstable County,Massachusetts,555,38,163,253,101,5099,23,54,955,882,336,1615,1234,6.8,29.4,45.6,18.2,0.5,1.1,18.7,17.3,6.6,31.7,24.2,2595,141453,154207,6956,100,1.4,6856,98.6,6158,88.5,227,3.3,0,0.0,136,2.0,0,0.0,56,0.8,279,4.0
25001013600,2022,13600,Barnstable County,Massachusetts,574,90,142,277,65,4523,20,105,1105,1032,739,1051,471,15.7,24.7,48.3,11.3,0.4,2.3,24.4,22.8,16.3,23.2,10.4,2285,113346,145468,6258,171,2.7,6087,97.3,5842,93.4,3,0.0,34,0.5,18,0.3,0,0.0,49,0.8,141,2.3
25001013700,2022,13700,Barnstable County,Massachusetts,605,55,220,288,42,3200,73,119,878,766,379,591,394,9.1,36.4,47.6,6.9,2.3,3.7,27.4,23.9,11.8,18.5,12.3,1916,88370,98005,4285,81,1.9,4204,98.1,3918,91.4,12,0.3,45,1.1,64,1.5,0,0.0,14,0.3,151,3.5
25001013800,2022,13800,Barnstable County,Massachusetts,408,17,185,98,108,4075,9,149,587,916,342,1483,589,4.2,45.3,24.0,26.5,0.2,3.7,14.4,22.5,8.4,36.4,14.5,2217,100152,124891,5504,199,3.6,5305,96.4,5032,91.4,0,0.0,0,0.0,207,3.8,0,0.0,0,0.0,66,1.2
25001013900,2022,13900,Barnstable County,Massachusetts,326,128,0,163,35,3716,16,0,632,779,381,1111,797,39.3,0.0,50.0,10.7,0.4,0.0,17.0,21.0,10.3,29.9,21.4,2314,85429,116276,5046,4,0.1,5042,99.9,4539,90.0,0,0.0,0,0.0,51,1.0,0,0.0,406,8.0,46,0.9
25001014002,2022,14002,Barnstable County,Massachusetts,383,38,100,223,22,3824,88,72,718,762,252,871,1061,9.9,26.1,58.2,5.7,2.3,1.9,18.8,19.9,6.6,22.8,27.7,2047,93098,142201,4859,167,3.4,4692,96.6,4159,85.6,82,1.7,0,0.0,110,2.3,0,0.0,0,0.0,341,7.0
25001014100,2022,14100,Barnstable County,Massachusetts,99,4,41,24,30,444,2,17,67,171,27,89,71,4.0,41.4,24.2,30.3,0.5,3.8,15.1,38.5,6.1,20.0,16.0,221,49250,67127,766,45,5.9,721,94.1,642,83.8,30,3.9,0,0.0,0,0.0,0,0.0,14,1.8,35,4.6
25001014300,2022,14300,Barnstable County,Massachusetts,255,37,20,59,139,2871,0,0,219,473,238,858,1083,14.5,7.8,23.1,54.5,0.0,0.0,7.6,16.5,8.3,29.9,37.7,1541,149583,167431,3748,10,0.3,3738,99.7,3636,97.0,36,1.0,0,0.0,48,1.3,0,0.0,13,0.3,5,0.1
25001014402,2022,14402,Barnstable County,Massachusetts,290,62,91,112,25,5728,151,270,752,1035,613,1756,1151,21.4,31.4,38.6,8.6,2.6,4.7,13.1,18.1,10.7,30.7,20.1,2839,99047,140090,7399,476,6.4,6923,93.6,6318,85.4,7,0.1,35,0.5,347,4.7,0,0.0,63,0.9,153,2.1
25001014500,2022,14500,Barnstable County,Massachusetts,366,44,47,75,200,4682,42,347,1453,1058,357,758,667,12.0,12.8,20.5,54.6,0.9,7.4,31.0,22.6,7.6,16.2,14.2,2426,79809,130103,5801,199,3.4,5602,96.6,4982,85.9,107,1.8,0,0.0,0,0.0,0,0.0,62,1.1,451,7.8
25001014600,2022,14600,Barnstable County,Massachusetts,425,21,69,249,86,3521,72,95,641,584,439,888,802,4.9,16.2,58.6,20.2,2.0,2.7,18.2,16.6,12.5,25.2,22.8,2030,93197,111613,4463,0,0.0,4463,100.0,3925,87.9,54,1.2,33,0.7,128,2.9,0,0.0,74,1.7,249,5.6
25001014700,2022,14700,Barnstable County,Massachusetts,487,57,164,193,73,2866,61,65,687,501,359,634,559,11.7,33.7,39.6,15.0,2.1,2.3,24.0,17.5,12.5,22.1,19.5,1652,84848,119578,3870,95,2.5,3775,97.5,3397,87.8,110,2.8,87,2.2,0,0.0,0,0.0,30,0.8,151,3.9
25001014800,2022,14800,Barnstable County,Massachusetts,200,21,93,28,58,3050,98,129,514,409,340,848,712,10.5,46.5,14.0,29.0,3.2,4.2,16.9,13.4,11.1,27.8,23.3,1905,50594,98810,3679,131,3.6,3548,96.4,2888,78.5,65,1.8,138,3.8,109,3.0,0,0.0,38,1.0,310,8.4
25001014900,2022,14900,Barnstable County,Massachusetts,200,10,75,82,33,3176,66,33,295,379,147,877,1379,5.0,37.5,41.0,16.5,2.1,1.0,9.3,11.9,4.6,27.6,43.4,1844,103750,141932,3734,30,0.8,3704,99.2,3438,92.1,34,0.9,0,0.0,87,2.3,0,0.0,31,0.8,114,3.1
25001015001,2022,15001,Barnstable County,Massachusetts,241,15,114,69,43,3498,38,68,914,838,324,847,469,6.2,47.3,28.6,17.8,1.1,1.9,26.1,24.0,9.3,24.2,13.4,1876,86371,98375,4555,22,0.5,4533,99.5,4082,89.6,84,1.8,184,4.0,11,0.2,0,0.0,19,0.4,153,3.4
25001015002,2022,15002,Barnstable County,Massachusetts,32,0,0,14,18,3301,23,28,1036,674,473,657,410,0.0,0.0,43.8,56.3,0.7,0.8,31.4,20.4,14.3,19.9,12.4,1937,79174,89050,4092,57,1.4,4035,98.6,3050,74.5,237,5.8,150,3.7,133,3.3,0,0.0,52,1.3,413,10.1
25001015100,2022,15100,Barnstable County,Massachusetts,385,59,69,257,0,3125,21,32,654,788,298,924,408,15.3,17.9,66.8,0.0,0.7,1.0,20.9,25.2,9.5,29.6,13.1,1830,85000,122930,4101,73,1.8,4028,98.2,3739,91.2,55,1.3,9,0.2,101,2.5,0,0.0,56,1.4,68,1.7
25001015200,2022,15200,Barnstable County,Massachusetts,182,10,0,60,112,2011,10,18,306,221,178,645,633,5.5,0.0,33.0,61.5,0.5,0.9,15.2,11.0,8.9,32.1,31.5,1125,125772,192428,2396,27,1.1,2369,98.9,2318,96.7,4,0.2,0,0.0,6,0.3,0,0.0,0,0.0,41,1.7
25001015300,2022,15300,Barnstable County,Massachusetts,77,0,45,32,0,2875,331,266,727,538,293,502,218,0.0,58.4,41.6,0.0,11.5,9.3,25.3,18.7,10.2,17.5,7.6,1729,42227,68633,3864,891,23.1,2973,76.9,1875,48.5,473,12.2,0,0.0,0,0.0,0,0.0,94,2.4,531,13.7
25001990000,2022,990000,Barnstable County,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666,-666666666,0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0,0,-666666666.0
25003900100,2022,900100,Berkshire County,Massachusetts,198,34,98,35,31,2544,112,271,1009,513,177,312,150,17.2,49.5,17.7,15.7,4.4,10.7,39.7,20.2,7.0,12.3,5.9,1991,28109,41782,3258,431,13.2,2827,86.8,2098,64.4,392,12.0,0,0.0,29,0.9,0,0.0,49,1.5,259,7.9
25003900200,2022,900200,Berkshire County,Massachusetts,316,13,119,95,89,3222,105,257,1049,931,279,373,228,4.1,37.7,30.1,28.2,3.3,8.0,32.6,28.9,8.7,11.6,7.1,1865,45101,56680,4704,515,10.9,4189,89.1,3120,66.3,592,12.6,12,0.3,18,0.4,0,0.0,104,2.2,343,7.3
25003900300,2022,900300,Berkshire County,Massachusetts,293,0,61,152,80,1837,18,8,634,278,278,370,251,0.0,20.8,51.9,27.3,1.0,0.4,34.5,15.1,15.1,20.1,13.7,1120,75000,89865,2591,272,10.5,2319,89.5,2003,77.3,88,3.4,0,0.0,134,5.2,0,0.0,70,2.7,24,0.9
25003900400,2022,900400,Berkshire County,Massachusetts,301,23,89,107,82,3600,12,206,882,981,167,754,598,7.6,29.6,35.5,27.2,0.3,5.7,24.5,27.3,4.6,20.9,16.6,2098,73462,107244,4456,507,11.4,3949,88.6,3778,84.8,77,1.7,0,0.0,0,0.0,12,0.3,0,0.0,82,1.8
25003900500,2022,900500,Berkshire County,Massachusetts,182,0,78,79,25,2820,74,121,653,514,243,755,460,0.0,42.9,43.4,13.7,2.6,4.3,23.2,18.2,8.6,26.8,16.3,1360,103942,126813,3390,167,4.9,3223,95.1,3071,90.6,30,0.9,0,0.0,57,1.7,0,0.0,1,0.0,64,1.9
25003900600,2022,900600,Berkshire County,Massachusetts,335,32,191,83,29,2157,72,253,594,639,152,318,129,9.6,57.0,24.8,8.7,3.3,11.7,27.5,29.6,7.0,14.7,6.0,1421,38859,55870,3565,441,12.4,3124,87.6,1709,47.9,771,21.6,7,0.2,20,0.6,0,0.0,0,0.0,617,17.3
25003900700,2022,900700,Berkshire County,Massachusetts,261,34,123,71,33,2192,36,58,605,489,298,371,335,13.0,47.1,27.2,12.6,1.6,2.6,27.6,22.3,13.6,16.9,15.3,1172,83125,97263,2958,133,4.5,2825,95.5,2746,92.8,79,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25003900800,2022,900800,Berkshire County,Massachusetts,363,38,100,129,96,3953,30,135,886,487,353,1218,844,10.5,27.5,35.5,26.4,0.8,3.4,22.4,12.3,8.9,30.8,21.4,2239,96479,134748,5086,651,12.8,4435,87.2,4184,82.3,51,1.0,0,0.0,29,0.6,0,0.0,0,0.0,171,3.4
25003900900,2022,900900,Berkshire County,Massachusetts,234,45,25,133,31,3734,52,146,849,638,353,922,774,19.2,10.7,56.8,13.2,1.4,3.9,22.7,17.1,9.5,24.7,20.7,2090,80781,100597,5226,118,2.3,5108,97.7,4289,82.1,217,4.2,0,0.0,166,3.2,0,0.0,0,0.0,436,8.3
25003901100,2022,901100,Berkshire County,Massachusetts,253,32,185,36,0,2853,45,213,1043,382,316,458,396,12.6,73.1,14.2,0.0,1.6,7.5,36.6,13.4,11.1,16.1,13.9,1731,47926,63248,3474,244,7.0,3230,93.0,3013,86.7,92,2.6,7,0.2,8,0.2,0,0.0,4,0.1,106,3.1
25003911100,2022,911100,Berkshire County,Massachusetts,133,20,68,45,0,2296,36,85,679,428,215,398,455,15.0,51.1,33.8,0.0,1.6,3.7,29.6,18.6,9.4,17.3,19.8,1334,87159,101126,3037,0,0.0,3037,100.0,2989,98.4,26,0.9,0,0.0,0,0.0,0,0.0,14,0.5,8,0.3
25003912100,2022,912100,Berkshire County,Massachusetts,328,23,177,97,31,4748,75,130,1349,865,385,1046,898,7.0,54.0,29.6,9.5,1.6,2.7,28.4,18.2,8.1,22.0,18.9,2884,76198,102546,6332,183,2.9,6149,97.1,5944,93.9,5,0.1,0,0.0,73,1.2,0,0.0,0,0.0,127,2.0
25003913100,2022,913100,Berkshire County,Massachusetts,593,49,286,199,59,3887,62,166,954,611,163,1168,763,8.3,48.2,33.6,9.9,1.6,4.3,24.5,15.7,4.2,30.0,19.6,2265,76571,118179,5083,263,5.2,4820,94.8,4655,91.6,52,1.0,0,0.0,13,0.3,0,0.0,0,0.0,100,2.0
25003914100,2022,914100,Berkshire County,Massachusetts,267,12,87,131,37,4567,46,41,1305,737,431,948,1059,4.5,32.6,49.1,13.9,1.0,0.9,28.6,16.1,9.4,20.8,23.2,2520,74074,106970,5765,172,3.0,5593,97.0,5252,91.1,36,0.6,15,0.3,140,2.4,0,0.0,0,0.0,150,2.6
25003920101,2022,920101,Berkshire County,Massachusetts,1440,43,5,1344,48,2623,14,45,369,212,98,532,1353,3.0,0.3,93.3,3.3,0.5,1.7,14.1,8.1,3.7,20.3,51.6,1658,103482,127228,4744,144,3.0,4600,97.0,3929,82.8,176,3.7,0,0.0,199,4.2,0,0.0,44,0.9,252,5.3
25003920102,2022,920102,Berkshire County,Massachusetts,916,0,63,853,0,1573,8,33,247,193,65,441,586,0.0,6.9,93.1,0.0,0.5,2.1,15.7,12.3,4.1,28.0,37.3,879,95938,153966,2886,126,4.4,2760,95.6,2420,83.9,89,3.1,6,0.2,176,6.1,0,0.0,13,0.5,56,1.9
25003921300,2022,921300,Berkshire County,Massachusetts,1219,125,187,845,62,2783,115,267,753,625,305,350,368,10.3,15.3,69.3,5.1,4.1,9.6,27.1,22.5,11.0,12.6,13.2,1917,42995,77501,4985,166,3.3,4819,96.7,4136,83.0,140,2.8,0,0.0,388,7.8,0,0.0,13,0.3,142,2.8
25003921400,2022,921400,Berkshire County,Massachusetts,113,48,65,0,0,1099,25,89,350,198,168,151,118,42.5,57.5,0.0,0.0,2.3,8.1,31.8,18.0,15.3,13.7,10.7,729,49583,59632,1398,151,10.8,1247,89.2,1199,85.8,0,0.0,0,0.0,48,3.4,0,0.0,0,0.0,0,0.0
