unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
17001000100,2020,100,Adams County,Illinois,4607,0,0.0,4607,100.0,4179,90.7,285,6.2,0,0.0,46,1.0,0,0.0,0,0.0,97,2.1
17001000201,2020,200,Adams County,Illinois,2003,32,1.6,1971,98.4,1790,89.4,131,6.5,0,0.0,7,0.3,0,0.0,14,0.7,29,1.4
17001000202,2020,202,Adams County,Illinois,2391,16,0.7,2375,99.3,2013,84.2,245,10.2,15,0.6,2,0.1,0,0.0,0,0.0,100,4.2
17001000400,2020,400,Adams County,Illinois,3314,25,0.8,3289,99.2,2560,77.2,454,13.7,0,0.0,35,1.1,0,0.0,0,0.0,240,7.2
17001000500,2020,500,Adams County,Illinois,2154,104,4.8,2050,95.2,1798,83.5,176,8.2,11,0.5,25,1.2,0,0.0,0,0.0,40,1.9
17001000600,2020,600,Adams County,Illinois,4284,12,0.3,4272,99.7,3929,91.7,193,4.5,0,0.0,19,0.4,3,0.1,53,1.2,75,1.8
17001000700,2020,700,Adams County,Illinois,1114,58,5.2,1056,94.8,937,84.1,101,9.1,0,0.0,12,1.1,0,0.0,0,0.0,6,0.5
17001000800,2020,800,Adams County,Illinois,2297,103,4.5,2194,95.5,1872,81.5,267,11.6,0,0.0,14,0.6,0,0.0,0,0.0,41,1.8
17001000900,2020,900,Adams County,Illinois,2738,63,2.3,2675,97.7,2534,92.5,57,2.1,0,0.0,0,0.0,0,0.0,0,0.0,84,3.1
17001001001,2020,1001,Adams County,Illinois,3389,164,4.8,3225,95.2,3199,94.4,0,0.0,6,0.2,9,0.3,0,0.0,0,0.0,11,0.3
17001001002,2020,1002,Adams County,Illinois,3170,55,1.7,3115,98.3,2865,90.4,13,0.4,0,0.0,25,0.8,0,0.0,0,0.0,212,6.7
17001001100,2020,1100,Adams County,Illinois,8000,174,2.2,7826,97.8,6929,86.6,605,7.6,28,0.4,101,1.3,0,0.0,0,0.0,163,2.0
17001010100,2020,10100,Adams County,Illinois,4450,120,2.7,4330,97.3,4227,95.0,32,0.7,0,0.0,10,0.2,0,0.0,0,0.0,61,1.4
17001010200,2020,10200,Adams County,Illinois,3486,7,0.2,3479,99.8,3427,98.3,0,0.0,6,0.2,4,0.1,0,0.0,11,0.3,31,0.9
17001010301,2020,10301,Adams County,Illinois,2736,0,0.0,2736,100.0,2685,98.1,5,0.2,45,1.6,0,0.0,0,0.0,0,0.0,1,0.0
17001010302,2020,10302,Adams County,Illinois,3236,21,0.6,3215,99.4,3155,97.5,0,0.0,0,0.0,28,0.9,0,0.0,0,0.0,32,1.0
17001010400,2020,10400,Adams County,Illinois,3485,30,0.9,3455,99.1,3358,96.4,0,0.0,1,0.0,90,2.6,6,0.2,0,0.0,0,0.0
17001010500,2020,10500,Adams County,Illinois,2884,7,0.2,2877,99.8,2868,99.4,0,0.0,0,0.0,9,0.3,0,0.0,0,0.0,0,0.0
17001010600,2020,10600,Adams County,Illinois,5932,88,1.5,5844,98.5,5663,95.5,77,1.3,0,0.0,47,0.8,0,0.0,0,0.0,57,1.0
17003957600,2020,957600,Alexander County,Illinois,2041,14,0.7,2027,99.3,1663,81.5,338,16.6,0,0.0,2,0.1,0,0.0,0,0.0,24,1.2
17003957700,2020,957700,Alexander County,Illinois,1854,0,0.0,1854,100.0,1530,82.5,309,16.7,6,0.3,0,0.0,0,0.0,0,0.0,9,0.5
17003957800,2020,957800,Alexander County,Illinois,1352,42,3.1,1310,96.9,359,26.6,940,69.5,0,0.0,0,0.0,0,0.0,0,0.0,11,0.8
17003957900,2020,957900,Alexander County,Illinois,764,6,0.8,758,99.2,217,28.4,520,68.1,0,0.0,0,0.0,0,0.0,0,0.0,21,2.7
17005951200,2020,951200,Bond County,Illinois,3026,131,4.3,2895,95.7,2777,91.8,94,3.1,6,0.2,0,0.0,0,0.0,0,0.0,18,0.6
17005951300,2020,951300,Bond County,Illinois,6562,405,6.2,6157,93.8,5011,76.4,1012,15.4,88,1.3,41,0.6,0,0.0,0,0.0,5,0.1
17005951400,2020,951400,Bond County,Illinois,2798,33,1.2,2765,98.8,2605,93.1,0,0.0,135,4.8,11,0.4,0,0.0,5,0.2,9,0.3
17005951500,2020,951500,Bond County,Illinois,4134,24,0.6,4110,99.4,4078,98.6,0,0.0,0,0.0,0,0.0,0,0.0,15,0.4,17,0.4
17007010101,2020,10101,Boone County,Illinois,4098,1545,37.7,2553,62.3,2432,59.3,82,2.0,0,0.0,35,0.9,0,0.0,0,0.0,4,0.1
17007010102,2020,10102,Boone County,Illinois,3985,2236,56.1,1749,43.9,1610,40.4,81,2.0,0,0.0,0,0.0,0,0.0,0,0.0,58,1.5
17007010200,2020,10200,Boone County,Illinois,6006,2495,41.5,3511,58.5,3185,53.0,167,2.8,0,0.0,44,0.7,0,0.0,0,0.0,115,1.9
17007010300,2020,10300,Boone County,Illinois,6457,2381,36.9,4076,63.1,3918,60.7,10,0.2,0,0.0,73,1.1,0,0.0,0,0.0,75,1.2
17007010400,2020,10400,Boone County,Illinois,6510,618,9.5,5892,90.5,5568,85.5,118,1.8,0,0.0,60,0.9,0,0.0,0,0.0,146,2.2
17007010501,2020,10501,Boone County,Illinois,5230,127,2.4,5103,97.6,4652,88.9,46,0.9,0,0.0,140,2.7,0,0.0,0,0.0,265,5.1
17007010502,2020,10502,Boone County,Illinois,5321,164,3.1,5157,96.9,4965,93.3,15,0.3,81,1.5,96,1.8,0,0.0,0,0.0,0,0.0
17007010601,2020,10601,Boone County,Illinois,3600,823,22.9,2777,77.1,2743,76.2,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,32,0.9
17007010603,2020,10603,Boone County,Illinois,6466,565,8.7,5901,91.3,5349,82.7,389,6.0,0,0.0,43,0.7,0,0.0,0,0.0,120,1.9
17007010604,2020,10604,Boone County,Illinois,5620,871,15.5,4749,84.5,4224,75.2,409,7.3,0,0.0,39,0.7,0,0.0,0,0.0,77,1.4
