unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
17001000100,2020,100,Adams County,Illinois,2288,52787,69254
17001000201,2020,200,Adams County,Illinois,835,44344,59810
17001000202,2020,202,Adams County,Illinois,896,50096,58677
17001000400,2020,400,Adams County,Illinois,1286,38603,45784
17001000500,2020,500,Adams County,Illinois,787,37112,45510
17001000600,2020,600,Adams County,Illinois,1842,57083,85021
17001000700,2020,700,Adams County,Illinois,765,17092,26516
17001000800,2020,800,Adams County,Illinois,1005,24359,33486
17001000900,2020,900,Adams County,Illinois,1239,42102,61214
17001001001,2020,1001,Adams County,Illinois,1390,56731,61793
17001001002,2020,1002,Adams County,Illinois,1146,57297,71144
17001001100,2020,1100,Adams County,Illinois,3514,59604,89014
17001010100,2020,10100,Adams County,Illinois,1719,64353,76840
17001010200,2020,10200,Adams County,Illinois,1471,53210,60279
17001010301,2020,10301,Adams County,Illinois,969,82670,84351
17001010302,2020,10302,Adams County,Illinois,1108,63382,72978
17001010400,2020,10400,Adams County,Illinois,1252,74853,92739
17001010500,2020,10500,Adams County,Illinois,1197,92799,107967
17001010600,2020,10600,Adams County,Illinois,2490,73710,100360
17003957600,2020,957600,Alexander County,Illinois,735,42476,55441
17003957700,2020,957700,Alexander County,Illinois,593,46382,56696
17003957800,2020,957800,Alexander County,Illinois,488,31316,35534
17003957900,2020,957900,Alexander County,Illinois,436,25431,45459
17005951200,2020,951200,Bond County,Illinois,1337,61685,73984
17005951300,2020,951300,Bond County,Illinois,2202,43294,53557
17005951400,2020,951400,Bond County,Illinois,1089,63140,72226
17005951500,2020,951500,Bond County,Illinois,1731,61793,84932
17007010101,2020,10101,Boone County,Illinois,1399,60453,64948
17007010102,2020,10102,Boone County,Illinois,1303,43869,50960
17007010200,2020,10200,Boone County,Illinois,2190,39260,55889
17007010300,2020,10300,Boone County,Illinois,2541,60125,62471
17007010400,2020,10400,Boone County,Illinois,2325,72052,87516
17007010501,2020,10501,Boone County,Illinois,1842,155000,168260
17007010502,2020,10502,Boone County,Illinois,2051,83590,106310
17007010601,2020,10601,Boone County,Illinois,1245,83692,102165
17007010603,2020,10603,Boone County,Illinois,2050,112119,127258
17007010604,2020,10604,Boone County,Illinois,1853,77871,80004
17009970400,2020,970400,Brown County,Illinois,1086,65543,76594
17009970500,2020,970500,Brown County,Illinois,1004,48125,57805
17011964700,2020,964700,Bureau County,Illinois,1164,62421,81355
17011964800,2020,964800,Bureau County,Illinois,1273,57188,66577
17011964900,2020,964900,Bureau County,Illinois,1122,48902,62390
17011965000,2020,965000,Bureau County,Illinois,1402,66190,79699
17011965100,2020,965100,Bureau County,Illinois,1564,52692,66486
17011965200,2020,965200,Bureau County,Illinois,1532,52123,63056
17011965300,2020,965300,Bureau County,Illinois,1328,53333,66338
17011965400,2020,965400,Bureau County,Illinois,1747,53422,77646
17011965500,2020,965500,Bureau County,Illinois,1486,58873,70036
17011965600,2020,965600,Bureau County,Illinois,1183,59856,70509
17013951200,2020,951200,Calhoun County,Illinois,832,63200,69091
17013951300,2020,951300,Calhoun County,Illinois,829,72361,91579
17015960100,2020,960100,Carroll County,Illinois,1330,62685,75504
17015960200,2020,960200,Carroll County,Illinois,1060,57500,66323
17015960300,2020,960300,Carroll County,Illinois,1554,36167,55226
17015960400,2020,960400,Carroll County,Illinois,831,51964,62359
17015960500,2020,960500,Carroll County,Illinois,1079,57196,73114
17015960600,2020,960600,Carroll County,Illinois,657,63155,81802
17017960100,2020,960100,Cass County,Illinois,951,56780,69484
17017960200,2020,960200,Cass County,Illinois,1048,58750,73234
17017960300,2020,960300,Cass County,Illinois,1018,66090,72622
17017960400,2020,960400,Cass County,Illinois,1064,44559,55896
17017960500,2020,960500,Cass County,Illinois,987,42993,50303
17019000200,2020,200,Champaign County,Illinois,830,23807,27733
17019000301,2020,301,Champaign County,Illinois,2086,6283,14733
17019000302,2020,302,Champaign County,Illinois,1540,10577,21984
17019000401,2020,401,Champaign County,Illinois,521,3163,10267
17019000402,2020,401,Champaign County,Illinois,1326,2499,10894
17019000500,2020,500,Champaign County,Illinois,1905,53665,93329
17019000700,2020,700,Champaign County,Illinois,1211,37237,43239
17019000800,2020,800,Champaign County,Illinois,2813,56861,70850
17019000901,2020,901,Champaign County,Illinois,1832,40966,45790
17019000902,2020,902,Champaign County,Illinois,2789,59089,76189
17019001000,2020,1000,Champaign County,Illinois,2093,55231,79674
17019001100,2020,1100,Champaign County,Illinois,1625,74653,103875
17019001201,2020,1201,Champaign County,Illinois,3004,46642,57414
17019001203,2020,1203,Champaign County,Illinois,1962,76486,93012
17019001204,2020,1204,Champaign County,Illinois,1362,118875,139827
17019001205,2020,1205,Champaign County,Illinois,3039,84602,136739
17019001206,2020,1206,Champaign County,Illinois,957,94760,123268
17019001301,2020,1301,Champaign County,Illinois,2774,68723,88217
17019001302,2020,1302,Champaign County,Illinois,2069,95383,118206
17019001400,2020,1400,Champaign County,Illinois,1643,57073,84154
17019005300,2020,5300,Champaign County,Illinois,2488,22857,28289
17019005401,2020,5401,Champaign County,Illinois,2223,34071,43109
17019005402,2020,5402,Champaign County,Illinois,1824,53983,55775
17019005500,2020,5500,Champaign County,Illinois,2307,53270,86384
17019005601,2020,5601,Champaign County,Illinois,2709,49450,58207
