unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
05007021312,2022,21312,Benton County,Arkansas,1621,55708,83161
05007021313,2022,21313,Benton County,Arkansas,1120,60294,76515
05007021314,2022,21314,Benton County,Arkansas,1136,120884,136952
05007021315,2022,21315,Benton County,Arkansas,2289,95018,114685
05007021316,2022,21316,Benton County,Arkansas,2477,136705,152514
05007021317,2022,21317,Benton County,Arkansas,1192,107708,123214
05007021404,2022,21404,Benton County,Arkansas,1437,79650,103764
05007021405,2022,21405,Benton County,Arkansas,934,79100,121405
05007021406,2022,21406,Benton County,Arkansas,1684,84537,93736
05007021407,2022,21407,Benton County,Arkansas,1718,101667,126236
05007021408,2022,21408,Benton County,Arkansas,1862,72380,94390
05007021409,2022,21409,Benton County,Arkansas,1031,90156,135099
05009790100,2022,790100,Boone County,Arkansas,2454,59146,73017
05009790200,2022,790200,Boone County,Arkansas,2372,56667,78533
05009790300,2022,790300,Boone County,Arkansas,2168,61296,70537
05009790400,2022,790400,Boone County,Arkansas,2393,58202,79070
05009790501,2022,790501,Boone County,Arkansas,1888,42442,69530
05009790502,2022,790502,Boone County,Arkansas,1825,32844,48649
05009790600,2022,790600,Boone County,Arkansas,2072,48621,59892
05011950100,2022,950100,Bradley County,Arkansas,906,57500,65820
05011950200,2022,950200,Bradley County,Arkansas,604,44758,61436
05011950300,2022,950300,Bradley County,Arkansas,747,29395,53401
05011950400,2022,950400,Bradley County,Arkansas,503,45212,54565
05011950500,2022,950500,Bradley County,Arkansas,827,37216,52291
05013480100,2022,480100,Calhoun County,Arkansas,813,57284,62055
05013480200,2022,480200,Calhoun County,Arkansas,685,62131,69092
05015950100,2022,950100,Carroll County,Arkansas,1276,46585,69125
05015950201,2022,950201,Carroll County,Arkansas,1640,68500,80315
05015950202,2022,950202,Carroll County,Arkansas,1206,51682,54815
05015950301,2022,950301,Carroll County,Arkansas,1681,55958,77552
05015950302,2022,950302,Carroll County,Arkansas,1675,45331,62069
05015950400,2022,950400,Carroll County,Arkansas,1508,66463,76332
05015950501,2022,950501,Carroll County,Arkansas,810,59844,108575
05015950502,2022,950502,Carroll County,Arkansas,1561,45653,57717
05017080100,2022,80100,Chicot County,Arkansas,991,69201,103396
05017080200,2022,80200,Chicot County,Arkansas,914,24390,48812
05017080300,2022,80300,Chicot County,Arkansas,1080,38229,49255
05017080400,2022,80400,Chicot County,Arkansas,1023,26932,44953
05019953601,2022,953601,Clark County,Arkansas,1895,37205,55131
05019953602,2022,953602,Clark County,Arkansas,1088,66850,79115
05019953700,2022,953700,Clark County,Arkansas,1621,45478,62255
05019953800,2022,953800,Clark County,Arkansas,1375,40163,49780
05019953901,2022,953901,Clark County,Arkansas,768,75455,99754
05019953902,2022,953902,Clark County,Arkansas,1208,49958,56301
05021950100,2022,950100,Clay County,Arkansas,749,44097,57080
05021950200,2022,950200,Clay County,Arkansas,879,55203,82892
05021950300,2022,950300,Clay County,Arkansas,737,61985,70788
05021950400,2022,950400,Clay County,Arkansas,1341,40898,56771
05021950500,2022,950500,Clay County,Arkansas,881,41728,49580
05021950600,2022,950600,Clay County,Arkansas,1476,42917,57718
05023480100,2022,480100,Cleburne County,Arkansas,1702,48938,61784
05023480201,2022,480201,Cleburne County,Arkansas,835,56063,64414
05023480203,2022,480203,Cleburne County,Arkansas,866,56406,70313
05023480204,2022,480204,Cleburne County,Arkansas,355,57563,86623
05023480301,2022,480301,Cleburne County,Arkansas,936,58333,73277
05023480302,2022,480302,Cleburne County,Arkansas,1411,59869,86876
05023480400,2022,480400,Cleburne County,Arkansas,1823,50253,72279
05023480501,2022,480501,Cleburne County,Arkansas,1189,49880,64106
05023480502,2022,480502,Cleburne County,Arkansas,1509,49081,69561
05025970100,2022,970100,Cleveland County,Arkansas,1533,48438,62416
05025970200,2022,970200,Cleveland County,Arkansas,1209,50240,75745
05027950100,2022,950100,Columbia County,Arkansas,1466,63333,93134
05027950200,2022,950200,Columbia County,Arkansas,1644,39741,56566
05027950301,2022,950301,Columbia County,Arkansas,432,71250,80548
05027950302,2022,950302,Columbia County,Arkansas,1311,51528,63745
05027950401,2022,950401,Columbia County,Arkansas,1042,58056,127257
05027950402,2022,950402,Columbia County,Arkansas,680,60208,60443
05027950500,2022,950500,Columbia County,Arkansas,1251,17346,33857
05029950100,2022,950100,Conway County,Arkansas,1946,59191,75121
05029950200,2022,950200,Conway County,Arkansas,1259,50466,65576
05029950300,2022,950300,Conway County,Arkansas,2267,44255,65430
05029950400,2022,950400,Conway County,Arkansas,1020,52431,72409
05029950500,2022,950500,Conway County,Arkansas,1140,48600,65400
05029950600,2022,950600,Conway County,Arkansas,790,46000,67599
05031000101,2022,101,Craighead County,Arkansas,1608,36290,61204
05031000102,2022,102,Craighead County,Arkansas,1510,44052,71547
05031000200,2022,200,Craighead County,Arkansas,1811,35523,52437
05031000300,2022,300,Craighead County,Arkansas,2730,57006,93138
05031000401,2022,401,Craighead County,Arkansas,2466,60846,64282
05031000403,2022,403,Craighead County,Arkansas,1730,30357,60704
05031000404,2022,404,Craighead County,Arkansas,2088,48289,55436
05031000501,2022,501,Craighead County,Arkansas,3227,91250,108277
05031000502,2022,501,Craighead County,Arkansas,2595,42773,55182
05031000601,2022,601,Craighead County,Arkansas,2653,32302,46296
05031000602,2022,602,Craighead County,Arkansas,1506,22118,33558
05031000701,2022,701,Craighead County,Arkansas,1508,82188,101097
05031000702,2022,702,Craighead County,Arkansas,1422,55000,64975
05031000803,2022,802,Craighead County,Arkansas,2148,117770,129338
05031000804,2022,803,Craighead County,Arkansas,1008,100962,153886
05031000805,2022,805,Craighead County,Arkansas,1646,48920,66289
05031000806,2022,806,Craighead County,Arkansas,1487,102132,182790
05031000900,2022,900,Craighead County,Arkansas,2473,56567,68060
05031001000,2022,1000,Craighead County,Arkansas,1562,48438,71700
05031001101,2022,1101,Craighead County,Arkansas,1781,85938,128700
05031001102,2022,1102,Craighead County,Arkansas,1804,65643,77539
05031001200,2022,1200,Craighead County,Arkansas,1588,49079,64732
05033020101,2022,20101,Crawford County,Arkansas,1007,54955,76492
05033020102,2022,20102,Crawford County,Arkansas,854,54591,66915
05033020204,2022,20204,Crawford County,Arkansas,2339,67092,95532
05033020205,2022,20205,Crawford County,Arkansas,1249,52461,67488
05033020206,2022,20206,Crawford County,Arkansas,759,50650,62025
05033020207,2022,20207,Crawford County,Arkansas,1643,59165,80827
05033020208,2022,20208,Crawford County,Arkansas,1485,56836,66075
05033020301,2022,20301,Crawford County,Arkansas,1648,63621,69497
05033020302,2022,20302,Crawford County,Arkansas,1750,64821,87032
05033020401,2022,20401,Crawford County,Arkansas,1989,55760,76076
05033020402,2022,20402,Crawford County,Arkansas,1685,58375,71612
05033020501,2022,20501,Crawford County,Arkansas,1385,53750,60588
05033020502,2022,20502,Crawford County,Arkansas,1612,38333,62673
05033020601,2022,20601,Crawford County,Arkansas,866,66786,88762
05033020602,2022,20602,Crawford County,Arkansas,2460,48036,70089
05035030101,2022,30101,Crittenden County,Arkansas,817,29183,39096
05035030102,2022,30102,Crittenden County,Arkansas,1136,36168,47956
05035030201,2022,30201,Crittenden County,Arkansas,2221,58347,68691
05035030202,2022,30202,Crittenden County,Arkansas,1478,75962,97934
05035030301,2022,30301,Crittenden County,Arkansas,996,38259,52462
05035030302,2022,30302,Crittenden County,Arkansas,1167,17546,29688
05035030503,2022,30502,Crittenden County,Arkansas,514,29600,41910
05035030601,2022,30601,Crittenden County,Arkansas,269,24583,51110
05035030602,2022,30602,Crittenden County,Arkansas,1593,38505,61147
05035030701,2022,30701,Crittenden County,Arkansas,390,58417,60884
05035030702,2022,30702,Crittenden County,Arkansas,346,53750,60284
05035030703,2022,30702,Crittenden County,Arkansas,338,41863,56207
05035030803,2022,30802,Crittenden County,Arkansas,721,86576,87713
05035030804,2022,30804,Crittenden County,Arkansas,1732,74054,77670
05035030805,2022,30805,Crittenden County,Arkansas,1376,55976,70966
05035030806,2022,30806,Crittenden County,Arkansas,1272,105066,158500
05035030807,2022,30807,Crittenden County,Arkansas,492,96563,101706
05035031000,2022,31000,Crittenden County,Arkansas,471,54450,79107
05035031100,2022,31100,Crittenden County,Arkansas,708,41696,48809
05035031200,2022,31200,Crittenden County,Arkansas,550,41500,53087
05037950100,2022,950100,Cross County,Arkansas,391,27216,37069
05037950200,2022,950200,Cross County,Arkansas,1239,47835,76453
05037950300,2022,950300,Cross County,Arkansas,590,49623,73814
05037950400,2022,950400,Cross County,Arkansas,956,69167,77059
05037950500,2022,950500,Cross County,Arkansas,1740,34069,42809
05037950600,2022,950600,Cross County,Arkansas,1648,64853,91584
05039970100,2022,970100,Dallas County,Arkansas,499,35515,49761
05039970200,2022,970200,Dallas County,Arkansas,652,75698,78466
05039970300,2022,970300,Dallas County,Arkansas,1138,35872,51185
05041950100,2022,950100,Desha County,Arkansas,600,38472,51950
05041950200,2022,950200,Desha County,Arkansas,1481,37715,46830
05041950300,2022,950300,Desha County,Arkansas,619,23371,36265
05041950400,2022,950400,Desha County,Arkansas,1199,41036,58662
05041950500,2022,950500,Desha County,Arkansas,704,40745,63270
05043490100,2022,490100,Drew County,Arkansas,833,63487,87138
05043490200,2022,490200,Drew County,Arkansas,1112,37500,58743
05043490300,2022,490300,Drew County,Arkansas,2219,45688,61992
05043490400,2022,490400,Drew County,Arkansas,1178,33359,51885
05043490500,2022,490500,Drew County,Arkansas,1571,57457,79821
05045030101,2022,30101,Faulkner County,Arkansas,1119,64236,86739
05045030102,2022,30102,Faulkner County,Arkansas,2156,64707,74807
05045030103,2022,30102,Faulkner County,Arkansas,1216,104671,135012
05045030104,2022,30104,Faulkner County,Arkansas,1829,100054,99818
05045030201,2022,30201,Faulkner County,Arkansas,1095,71648,80968
05045030202,2022,30202,Faulkner County,Arkansas,1128,49432,62397
05045030301,2022,30301,Faulkner County,Arkansas,2147,72348,74521
05045030302,2022,30302,Faulkner County,Arkansas,2283,77750,93915
05045030303,2022,30302,Faulkner County,Arkansas,1983,57104,75168
05045030401,2022,30401,Faulkner County,Arkansas,1113,107540,127380
05045030402,2022,30402,Faulkner County,Arkansas,1629,81250,85620
05045030403,2022,30402,Faulkner County,Arkansas,1393,57375,71567
05045030404,2022,30404,Faulkner County,Arkansas,1043,57729,74037
05045030502,2022,30502,Faulkner County,Arkansas,1860,52266,65369
05045030503,2022,30502,Faulkner County,Arkansas,2266,49000,84775
05045030504,2022,30504,Faulkner County,Arkansas,2395,104430,126579
05045030600,2022,30600,Faulkner County,Arkansas,2102,76304,98383
05045030701,2022,30701,Faulkner County,Arkansas,1143,24284,40599
05045030702,2022,30702,Faulkner County,Arkansas,1789,42575,55680
05045030800,2022,30800,Faulkner County,Arkansas,1750,46685,62053
05045030900,2022,30900,Faulkner County,Arkansas,1398,26827,34023
05045031001,2022,31001,Faulkner County,Arkansas,1782,69231,97528
05045031003,2022,31002,Faulkner County,Arkansas,1312,34123,51461
05045031006,2022,31006,Faulkner County,Arkansas,1771,54679,68319
05045031007,2022,31007,Faulkner County,Arkansas,1692,58707,69471
05045031008,2022,31008,Faulkner County,Arkansas,2147,63185,104848
05045031101,2022,31101,Faulkner County,Arkansas,2011,55691,66876
05045031102,2022,31102,Faulkner County,Arkansas,1844,52394,67933
05047950100,2022,950100,Franklin County,Arkansas,1236,62949,68352
05047950201,2022,950201,Franklin County,Arkansas,1305,39628,61949
05047950202,2022,950202,Franklin County,Arkansas,1378,40425,46029
05047950301,2022,950301,Franklin County,Arkansas,1621,39428,63126
05047950302,2022,950302,Franklin County,Arkansas,1165,61563,72891
05049550101,2022,550101,Fulton County,Arkansas,1454,36308,51822
05049550102,2022,550102,Fulton County,Arkansas,882,50542,59771
05049550201,2022,550201,Fulton County,Arkansas,1274,35329,45809
05049550202,2022,550202,Fulton County,Arkansas,1170,41944,60246
05051010301,2022,10301,Garland County,Arkansas,1657,51959,63714
05051010302,2022,10302,Garland County,Arkansas,744,74199,86497
05051010401,2022,10401,Garland County,Arkansas,1852,66985,80152
05051010402,2022,10402,Garland County,Arkansas,1482,49155,60481
05051010501,2022,10501,Garland County,Arkansas,1769,82675,84555
05051010502,2022,10502,Garland County,Arkansas,801,52394,58193
05051010601,2022,10601,Garland County,Arkansas,736,49907,65510
05051010602,2022,10602,Garland County,Arkansas,865,27349,39100
05051010700,2022,10700,Garland County,Arkansas,1003,16217,30564
05051010800,2022,10800,Garland County,Arkansas,1154,33030,46021
05051010900,2022,10900,Garland County,Arkansas,1702,36813,60879
05051011001,2022,11001,Garland County,Arkansas,1409,39298,53885
05051011002,2022,11002,Garland County,Arkansas,593,48325,43102
05051011101,2022,11101,Garland County,Arkansas,2115,53710,72837
05051011102,2022,11102,Garland County,Arkansas,1457,71203,85113
05051011201,2022,11201,Garland County,Arkansas,2101,68031,83338
05051011202,2022,11202,Garland County,Arkansas,1484,63279,112263
05051011300,2022,11300,Garland County,Arkansas,2267,42104,54865
05051011400,2022,11400,Garland County,Arkansas,1310,36271,47234
05051011500,2022,11500,Garland County,Arkansas,1186,25897,41326
05051011601,2022,11601,Garland County,Arkansas,1999,68277,84730
05051011602,2022,11602,Garland County,Arkansas,2237,76121,100090
05051011701,2022,11701,Garland County,Arkansas,1795,56906,76812
05051011702,2022,11702,Garland County,Arkansas,535,42074,55527
05051011801,2022,11801,Garland County,Arkansas,1043,63750,77422
05051011802,2022,11802,Garland County,Arkansas,1173,73047,101627
05051011901,2022,11901,Garland County,Arkansas,1354,62361,97596
05051011902,2022,11902,Garland County,Arkansas,1067,78424,150219
05051012001,2022,12001,Garland County,Arkansas,2275,54519,61664
05051012002,2022,12002,Garland County,Arkansas,2055,48589,66600
05053470100,2022,470100,Grant County,Arkansas,1872,73426,90280
05053470200,2022,470200,Grant County,Arkansas,1163,87589,138864
05053470300,2022,470300,Grant County,Arkansas,1360,59750,75239
05053470401,2022,470401,Grant County,Arkansas,1526,56971,77132
05053470402,2022,470402,Grant County,Arkansas,935,54572,60080
05055480100,2022,480100,Greene County,Arkansas,1243,48582,58817
05055480200,2022,480200,Greene County,Arkansas,1763,66750,75405
05055480300,2022,480300,Greene County,Arkansas,1267,65398,78254
05055480401,2022,480401,Greene County,Arkansas,1756,43629,55372
05055480402,2022,480402,Greene County,Arkansas,1131,53721,53486
05055480501,2022,480501,Greene County,Arkansas,1366,46143,55854
05055480502,2022,480502,Greene County,Arkansas,1333,41921,40293
05055480601,2022,480601,Greene County,Arkansas,1389,61846,66638
05055480602,2022,480602,Greene County,Arkansas,1805,74107,85092
05055480700,2022,480700,Greene County,Arkansas,830,27794,42712
05055480801,2022,480801,Greene County,Arkansas,1957,74614,86372
05055480802,2022,480802,Greene County,Arkansas,1901,58869,81431
05057480101,2022,480101,Hempstead County,Arkansas,791,53125,70209
05057480102,2022,480102,Hempstead County,Arkansas,853,57546,72548
05057480200,2022,480200,Hempstead County,Arkansas,1128,34518,44937
05057480301,2022,480301,Hempstead County,Arkansas,690,18013,36972
05057480302,2022,480302,Hempstead County,Arkansas,1143,43117,64715
05057480400,2022,480400,Hempstead County,Arkansas,1376,56127,64795
05057480500,2022,480500,Hempstead County,Arkansas,1374,51019,77363
05059020101,2022,20101,Hot Spring County,Arkansas,1296,62073,71134
05059020102,2022,20102,Hot Spring County,Arkansas,1202,64028,87472
05059020200,2022,20200,Hot Spring County,Arkansas,1082,39784,47455
05059020300,2022,20300,Hot Spring County,Arkansas,717,69821,69749
05059020400,2022,20400,Hot Spring County,Arkansas,2325,33109,52023
05059020500,2022,20500,Hot Spring County,Arkansas,1628,67462,72098
05059020600,2022,20600,Hot Spring County,Arkansas,1479,56836,76661
05059020701,2022,20701,Hot Spring County,Arkansas,815,47939,54739
05059020702,2022,20702,Hot Spring County,Arkansas,1356,43889,65699
05061950100,2022,950100,Howard County,Arkansas,1606,35313,67841
05061950200,2022,950200,Howard County,Arkansas,1928,51554,64919
05061950300,2022,950300,Howard County,Arkansas,1690,42973,52885
05063490101,2022,490101,Independence County,Arkansas,1027,57910,63387
05063490102,2022,490102,Independence County,Arkansas,1389,54289,106816
05063490200,2022,490200,Independence County,Arkansas,885,52418,77803
05063490300,2022,490300,Independence County,Arkansas,2623,57733,69424
05063490400,2022,490400,Independence County,Arkansas,1802,44049,57209
05063490500,2022,490500,Independence County,Arkansas,1262,71300,96939
05063490600,2022,490600,Independence County,Arkansas,1063,35785,43822
05063490701,2022,490701,Independence County,Arkansas,1387,61089,62502
05063490702,2022,490702,Independence County,Arkansas,1159,45733,72227
05063490800,2022,490800,Independence County,Arkansas,1820,51923,66225
05065960100,2022,960100,Izard County,Arkansas,1212,38857,53116
05065960200,2022,960200,Izard County,Arkansas,1751,53355,81822
05065960300,2022,960300,Izard County,Arkansas,1016,43000,48466
05065960400,2022,960400,Izard County,Arkansas,871,51250,65169
05067480100,2022,480100,Jackson County,Arkansas,1255,51645,62864
05067480200,2022,480200,Jackson County,Arkansas,1279,45281,53967
05067480300,2022,480300,Jackson County,Arkansas,2092,31766,45550
05067480401,2022,480401,Jackson County,Arkansas,610,59355,88770
05067480402,2022,480402,Jackson County,Arkansas,269,53147,59268
05067480500,2022,480500,Jackson County,Arkansas,611,44150,66923
05069000102,2022,102,Jefferson County,Arkansas,0,-666666666,-666666666
05069000301,2022,301,Jefferson County,Arkansas,1177,54583,70638
05069000302,2022,302,Jefferson County,Arkansas,1789,87688,94735
05069000303,2022,303,Jefferson County,Arkansas,1136,42773,62117
05069000502,2022,501,Jefferson County,Arkansas,689,38916,47839
05069000900,2022,900,Jefferson County,Arkansas,1164,32963,47392
05069001000,2022,1000,Jefferson County,Arkansas,387,17255,35698
05069001200,2022,1200,Jefferson County,Arkansas,816,25391,66649
05069001300,2022,1300,Jefferson County,Arkansas,518,18235,33905
05069001401,2022,1401,Jefferson County,Arkansas,726,24009,37705
05069001402,2022,1402,Jefferson County,Arkansas,817,45938,61577
05069001501,2022,1501,Jefferson County,Arkansas,1431,42986,49901
05069001502,2022,1502,Jefferson County,Arkansas,1596,35560,47639
05069001600,2022,1600,Jefferson County,Arkansas,962,41905,43396
05069001700,2022,1700,Jefferson County,Arkansas,785,43062,49121
05069001800,2022,1800,Jefferson County,Arkansas,1256,60294,91097
05069001901,2022,1901,Jefferson County,Arkansas,394,41667,57471
05069001903,2022,1903,Jefferson County,Arkansas,833,34777,41336
05069002000,2022,2000,Jefferson County,Arkansas,2158,74838,93585
05069002103,2022,2103,Jefferson County,Arkansas,1154,49457,60696
05069002104,2022,2104,Jefferson County,Arkansas,1822,67900,81726
05069002300,2022,2300,Jefferson County,Arkansas,841,35146,45156
05069002400,2022,2400,Jefferson County,Arkansas,1419,66623,78703
05069002500,2022,2500,Jefferson County,Arkansas,408,70743,64575
05071951700,2022,951700,Johnson County,Arkansas,1886,55721,64004
05071951800,2022,951800,Johnson County,Arkansas,1659,40997,50980
05071951900,2022,951900,Johnson County,Arkansas,1196,49224,73272
05071952000,2022,952000,Johnson County,Arkansas,1778,29537,40756
05071952100,2022,952100,Johnson County,Arkansas,1428,40972,51422
05071952200,2022,952200,Johnson County,Arkansas,1952,49318,62653
05073470101,2022,470101,Lafayette County,Arkansas,782,32357,46301
05073470102,2022,470102,Lafayette County,Arkansas,745,60375,65884
05073470200,2022,470200,Lafayette County,Arkansas,1020,38393,56943
05075470100,2022,470100,Lawrence County,Arkansas,573,50446,65233
05075470200,2022,470200,Lawrence County,Arkansas,1444,50000,66708
05075470300,2022,470300,Lawrence County,Arkansas,762,46170,63178
05075470400,2022,470400,Lawrence County,Arkansas,491,44205,74837
05075470501,2022,470501,Lawrence County,Arkansas,1177,33445,50198
05075470502,2022,470502,Lawrence County,Arkansas,1912,45033,62157
05077470100,2022,470100,Lee County,Arkansas,305,45781,48780
05077470200,2022,470200,Lee County,Arkansas,557,63125,117479
05077470300,2022,470300,Lee County,Arkansas,1255,21209,35299
05077470400,2022,470400,Lee County,Arkansas,469,38359,47859
05079960300,2022,960300,Lincoln County,Arkansas,977,54150,69020
05079960400,2022,960400,Lincoln County,Arkansas,1130,49471,73255
05079960500,2022,960500,Lincoln County,Arkansas,790,64405,72196
05079960600,2022,960600,Lincoln County,Arkansas,481,29732,50727
05081030101,2022,30101,Little River County,Arkansas,898,67892,71749
05081030103,2022,30102,Little River County,Arkansas,734,48750,64438
05081030104,2022,30104,Little River County,Arkansas,890,70313,70171
05081030200,2022,30200,Little River County,Arkansas,960,52157,69289
05081030301,2022,30301,Little River County,Arkansas,462,54545,78897
05081030302,2022,30302,Little River County,Arkansas,790,64125,75288
05083950100,2022,950100,Logan County,Arkansas,1650,55833,67475
05083950200,2022,950200,Logan County,Arkansas,1356,65533,94789
05083950300,2022,950300,Logan County,Arkansas,1673,45734,61930
05083950400,2022,950400,Logan County,Arkansas,1188,58947,70564
05083950500,2022,950500,Logan County,Arkansas,1567,46534,52867
05083950600,2022,950600,Logan County,Arkansas,971,51847,82631
05085020102,2022,20102,Lonoke County,Arkansas,2066,58229,73342
05085020103,2022,20103,Lonoke County,Arkansas,2606,90086,114588
05085020105,2022,20105,Lonoke County,Arkansas,2297,108944,117390
05085020106,2022,20106,Lonoke County,Arkansas,812,64167,82788
05085020107,2022,20107,Lonoke County,Arkansas,882,52682,85169
05085020108,2022,20108,Lonoke County,Arkansas,1685,81641,115838
05085020201,2022,20201,Lonoke County,Arkansas,1440,88672,99216
05085020202,2022,20202,Lonoke County,Arkansas,1300,56949,76610
05085020204,2022,20204,Lonoke County,Arkansas,2220,52837,66189
05085020205,2022,20205,Lonoke County,Arkansas,1875,60801,75216
05085020206,2022,20206,Lonoke County,Arkansas,1910,59661,71163
05085020301,2022,20301,Lonoke County,Arkansas,1593,54141,72828
05085020302,2022,20302,Lonoke County,Arkansas,1454,90305,94386
05085020400,2022,20400,Lonoke County,Arkansas,1124,46607,67464
05085020500,2022,20500,Lonoke County,Arkansas,2170,49333,70602
05085020600,2022,20600,Lonoke County,Arkansas,631,68708,79413
05085020700,2022,20700,Lonoke County,Arkansas,1105,52679,79332
05085020800,2022,20800,Lonoke County,Arkansas,412,55410,59668
05087960100,2022,960100,Madison County,Arkansas,1374,58947,76123
05087960200,2022,960200,Madison County,Arkansas,1466,52759,77974
05087960300,2022,960300,Madison County,Arkansas,2030,48625,69642
05087960400,2022,960400,Madison County,Arkansas,1380,50125,59995
05089960100,2022,960100,Marion County,Arkansas,1963,43980,60910
05089960201,2022,960201,Marion County,Arkansas,1261,47884,58566
05089960202,2022,960202,Marion County,Arkansas,1460,56786,61330
05089960301,2022,960301,Marion County,Arkansas,1066,33989,42171
05089960302,2022,960302,Marion County,Arkansas,1390,41173,61539
05091020100,2022,20100,Miller County,Arkansas,1300,38750,52574
05091020200,2022,20200,Miller County,Arkansas,1149,39940,48235
05091020400,2022,20400,Miller County,Arkansas,869,28973,52472
05091020500,2022,20500,Miller County,Arkansas,738,30703,44166
05091020600,2022,20600,Miller County,Arkansas,874,22602,24743
05091020701,2022,20701,Miller County,Arkansas,1546,42759,56597
05091020702,2022,20702,Miller County,Arkansas,1495,43438,61282
05091020801,2022,20801,Miller County,Arkansas,1033,77736,110033
05091020802,2022,20802,Miller County,Arkansas,1058,67866,75874
05091020901,2022,20901,Miller County,Arkansas,809,60655,88597
05091020902,2022,20902,Miller County,Arkansas,2206,60247,70585
