unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
05001480100,2022,480100,Arkansas County,Arkansas,103,23,62,18,0,866,32,78,368,154,125,82,27,22.3,60.2,17.5,0.0,3.7,9.0,42.5,17.8,14.4,9.5,3.1,488,58710,80918,1253,98,7.8,1155,92.2,819,65.4,328,26.2,0,0.0,0,0.0,0,0.0,0,0.0,8,0.6
05001480200,2022,480200,Arkansas County,Arkansas,97,5,36,55,1,908,3,125,368,194,124,79,15,5.2,37.1,56.7,1.0,0.3,13.8,40.5,21.4,13.7,8.7,1.7,461,73849,75791,1299,96,7.4,1203,92.6,1135,87.4,49,3.8,0,0.0,0,0.0,0,0.0,0,0.0,19,1.5
05001480300,2022,480300,Arkansas County,Arkansas,154,0,93,61,0,1924,102,160,786,334,139,241,162,0.0,60.4,39.6,0.0,5.3,8.3,40.9,17.4,7.2,12.5,8.4,1009,64886,89364,2885,126,4.4,2759,95.6,1889,65.5,750,26.0,19,0.7,0,0.0,0,0.0,0,0.0,101,3.5
05001480400,2022,480400,Arkansas County,Arkansas,167,48,87,32,0,1488,52,237,720,160,149,90,80,28.7,52.1,19.2,0.0,3.5,15.9,48.4,10.8,10.0,6.0,5.4,899,22875,40614,2151,32,1.5,2119,98.5,503,23.4,1518,70.6,17,0.8,8,0.4,0,0.0,0,0.0,73,3.4
05001480500,2022,480500,Arkansas County,Arkansas,326,75,85,140,26,2431,47,203,919,400,421,325,116,23.0,26.1,42.9,8.0,1.9,8.4,37.8,16.5,17.3,13.4,4.8,1370,71392,66466,3597,25,0.7,3572,99.3,2361,65.6,1172,32.6,0,0.0,0,0.0,0,0.0,0,0.0,39,1.1
05001480600,2022,480600,Arkansas County,Arkansas,150,19,52,74,5,1449,63,48,745,159,180,162,92,12.7,34.7,49.3,3.3,4.3,3.3,51.4,11.0,12.4,11.2,6.3,729,69679,79095,1900,153,8.1,1747,91.9,1693,89.1,32,1.7,0,0.0,0,0.0,0,0.0,0,0.0,22,1.2
05001480700,2022,480700,Arkansas County,Arkansas,203,37,0,166,0,1948,118,245,890,268,243,121,63,18.2,0.0,81.8,0.0,6.1,12.6,45.7,13.8,12.5,6.2,3.2,1120,46574,65108,2790,119,4.3,2671,95.7,2164,77.6,465,16.7,0,0.0,0,0.0,0,0.0,0,0.0,42,1.5
05001480800,2022,480800,Arkansas County,Arkansas,34,0,2,32,0,875,95,60,253,148,98,137,84,0.0,5.9,94.1,0.0,10.9,6.9,28.9,16.9,11.2,15.7,9.6,483,71442,83338,1149,0,0.0,1149,100.0,1049,91.3,65,5.7,10,0.9,0,0.0,0,0.0,0,0.0,25,2.2
05003960100,2022,960100,Ashley County,Arkansas,92,43,6,34,9,935,39,90,369,277,78,69,13,46.7,6.5,37.0,9.8,4.2,9.6,39.5,29.6,8.3,7.4,1.4,506,53750,62255,1394,168,12.1,1226,87.9,773,55.5,433,31.1,0,0.0,0,0.0,0,0.0,0,0.0,20,1.4
05003960200,2022,960200,Ashley County,Arkansas,245,45,49,100,51,1864,117,41,1186,388,66,49,17,18.4,20.0,40.8,20.8,6.3,2.2,63.6,20.8,3.5,2.6,0.9,901,54653,59068,2727,82,3.0,2645,97.0,2493,91.4,122,4.5,0,0.0,6,0.2,0,0.0,0,0.0,24,0.9
