unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
05001480100,2017,480100,Arkansas County,Arkansas,614,35781,51862
05001480200,2017,480200,Arkansas County,Arkansas,751,50034,64921
05001480300,2017,480300,Arkansas County,Arkansas,1147,40665,68461
05001480400,2017,480400,Arkansas County,Arkansas,982,31008,39099
05001480500,2017,480500,Arkansas County,Arkansas,1647,41587,56914
05001480600,2017,480600,Arkansas County,Arkansas,670,46964,64612
05001480700,2017,480700,Arkansas County,Arkansas,1220,27750,37206
05001480800,2017,480800,Arkansas County,Arkansas,661,48413,62931
05003960100,2017,960100,Ashley County,Arkansas,684,35357,48725
05003960200,2017,960200,Ashley County,Arkansas,1045,52406,68733
05003960300,2017,960300,Ashley County,Arkansas,1901,37661,53977
05003960400,2017,960400,Ashley County,Arkansas,640,36852,48349
05003960500,2017,960500,Ashley County,Arkansas,1103,38652,49148
05003960600,2017,960600,Ashley County,Arkansas,2072,29944,44554
05003960700,2017,960700,Ashley County,Arkansas,737,42594,50304
05005950100,2017,950100,Baxter County,Arkansas,2081,41794,46866
05005950200,2017,950200,Baxter County,Arkansas,2223,44175,75053
05005950300,2017,950300,Baxter County,Arkansas,2266,35694,50781
05005950400,2017,950400,Baxter County,Arkansas,1408,36125,56290
05005950500,2017,950500,Baxter County,Arkansas,2080,37304,56049
05005950600,2017,950600,Baxter County,Arkansas,1812,40556,53626
05005950700,2017,950700,Baxter County,Arkansas,1527,38933,48539
05005950800,2017,950800,Baxter County,Arkansas,2743,43101,53069
05005950900,2017,950900,Baxter County,Arkansas,2258,39959,46979
05007020101,2017,20101,Benton County,Arkansas,1977,55944,61761
05007020102,2017,20102,Benton County,Arkansas,2108,64658,92573
05007020201,2017,20201,Benton County,Arkansas,1736,42545,62962
05007020203,2017,20203,Benton County,Arkansas,1250,51458,75845
05007020205,2017,20205,Benton County,Arkansas,1875,51497,67301
05007020206,2017,20206,Benton County,Arkansas,2138,50631,57967
05007020301,2017,20301,Benton County,Arkansas,1676,26750,36896
05007020302,2017,20302,Benton County,Arkansas,1585,39943,51363
05007020304,2017,20304,Benton County,Arkansas,1454,49695,79072
05007020305,2017,20305,Benton County,Arkansas,1444,50172,70674
05007020401,2017,20401,Benton County,Arkansas,2600,43645,69796
05007020402,2017,20402,Benton County,Arkansas,1576,46111,64752
05007020404,2017,20404,Benton County,Arkansas,1667,40907,58169
05007020405,2017,20405,Benton County,Arkansas,1328,77455,119908
05007020501,2017,20501,Benton County,Arkansas,2061,74097,111570
05007020503,2017,20503,Benton County,Arkansas,1785,50635,59361
05007020504,2017,20504,Benton County,Arkansas,1306,41250,70962
05007020603,2017,20603,Benton County,Arkansas,3092,84766,116214
05007020604,2017,20604,Benton County,Arkansas,1752,48310,69114
05007020605,2017,20605,Benton County,Arkansas,1603,86055,108817
05007020606,2017,20606,Benton County,Arkansas,1407,114844,193906
05007020701,2017,20701,Benton County,Arkansas,2074,66571,81012
05007020703,2017,20703,Benton County,Arkansas,1958,71711,84024
05007020704,2017,20704,Benton County,Arkansas,1638,78063,97479
05007020801,2017,20801,Benton County,Arkansas,2043,69209,78707
05007020803,2017,20803,Benton County,Arkansas,1948,54375,71214
05007020805,2017,20805,Benton County,Arkansas,2134,63837,89512
05007020806,2017,20806,Benton County,Arkansas,2298,68365,103249
05007020901,2017,20901,Benton County,Arkansas,3166,73576,85051
05007020902,2017,20902,Benton County,Arkansas,2407,65016,74302
05007021001,2017,21001,Benton County,Arkansas,1864,46883,62110
05007021002,2017,21002,Benton County,Arkansas,2647,51239,60285
05007021101,2017,21101,Benton County,Arkansas,1687,47123,56016
05007021102,2017,21102,Benton County,Arkansas,1214,58239,58863
05007021201,2017,21201,Benton County,Arkansas,1276,43214,67348
05007021202,2017,21202,Benton County,Arkansas,1153,39107,46053
05007021301,2017,21301,Benton County,Arkansas,2574,53981,67724
05007021304,2017,21304,Benton County,Arkansas,2581,79812,96892
05007021305,2017,21305,Benton County,Arkansas,1991,55349,72933
05007021306,2017,21306,Benton County,Arkansas,1563,132578,194325
05007021308,2017,21308,Benton County,Arkansas,1524,134529,159937
05007021310,2017,21310,Benton County,Arkansas,2923,72281,94685
05007021311,2017,21311,Benton County,Arkansas,2256,92833,118826
05007021404,2017,21404,Benton County,Arkansas,1293,50610,62446
05007021405,2017,21405,Benton County,Arkansas,861,58194,81272
05007021406,2017,21406,Benton County,Arkansas,1873,60402,65584
05007021407,2017,21407,Benton County,Arkansas,1944,63378,92908
05007021408,2017,21408,Benton County,Arkansas,1718,45034,56923
05007021409,2017,21409,Benton County,Arkansas,878,69000,95244
05009790100,2017,790100,Boone County,Arkansas,2515,45787,63637
05009790200,2017,790200,Boone County,Arkansas,2331,38610,51805
05009790300,2017,790300,Boone County,Arkansas,2079,40954,49240
05009790400,2017,790400,Boone County,Arkansas,2503,51107,70020
05009790501,2017,790501,Boone County,Arkansas,1605,38531,47321
05009790502,2017,790502,Boone County,Arkansas,1848,29870,37755
05009790600,2017,790600,Boone County,Arkansas,2006,38953,51133
05011950100,2017,950100,Bradley County,Arkansas,1075,36149,50300
05011950200,2017,950200,Bradley County,Arkansas,855,37772,42970
05011950300,2017,950300,Bradley County,Arkansas,889,35865,56281
05011950400,2017,950400,Bradley County,Arkansas,608,32917,40963
05011950500,2017,950500,Bradley County,Arkansas,1139,44338,59683
05013480100,2017,480100,Calhoun County,Arkansas,1012,37391,49194
05013480200,2017,480200,Calhoun County,Arkansas,1049,37118,54440
05015950100,2017,950100,Carroll County,Arkansas,1291,34297,44704
05015950200,2017,950200,Carroll County,Arkansas,2864,38540,54114
