unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
17001000100,2021,100,Adams County,Illinois,2326,56603,71837
17001000201,2021,200,Adams County,Illinois,845,44453,61734
17001000202,2021,202,Adams County,Illinois,952,60690,64593
17001000400,2021,400,Adams County,Illinois,1245,42328,47794
17001000500,2021,500,Adams County,Illinois,779,39234,46834
17001000600,2021,600,Adams County,Illinois,1915,65012,90862
17001000700,2021,700,Adams County,Illinois,746,17766,26112
17001000800,2021,800,Adams County,Illinois,1035,32077,43559
17001000900,2021,900,Adams County,Illinois,1200,39727,57390
17001001001,2021,1001,Adams County,Illinois,1367,56563,63012
17001001002,2021,1002,Adams County,Illinois,1187,56378,71679
17001001100,2021,1100,Adams County,Illinois,3325,67120,93121
17001010100,2021,10100,Adams County,Illinois,1765,67385,79316
17001010200,2021,10200,Adams County,Illinois,1536,55924,64239
17001010301,2021,10301,Adams County,Illinois,988,83400,83855
17001010302,2021,10302,Adams County,Illinois,1100,63833,68995
17001010400,2021,10400,Adams County,Illinois,1297,77261,97090
17001010500,2021,10500,Adams County,Illinois,1181,94125,100338
17001010600,2021,10600,Adams County,Illinois,2385,78154,111291
17003957600,2021,957600,Alexander County,Illinois,616,45500,58488
17003957700,2021,957700,Alexander County,Illinois,484,53125,54877
17003957800,2021,957800,Alexander County,Illinois,373,37750,40250
17003957900,2021,957900,Alexander County,Illinois,308,25577,51100
17005951200,2021,951200,Bond County,Illinois,1294,65804,74468
17005951300,2021,951300,Bond County,Illinois,2052,46553,54082
17005951400,2021,951400,Bond County,Illinois,1066,51111,69605
17005951500,2021,951500,Bond County,Illinois,1682,63625,93110
17007010101,2021,10101,Boone County,Illinois,1418,68295,75122
17007010102,2021,10102,Boone County,Illinois,1304,47791,54325
17007010200,2021,10200,Boone County,Illinois,2171,38125,55065
17007010300,2021,10300,Boone County,Illinois,2713,64450,64322
17007010400,2021,10400,Boone County,Illinois,2588,75135,91850
17007010501,2021,10501,Boone County,Illinois,1591,157583,176540
17007010502,2021,10502,Boone County,Illinois,1994,75455,95817
17007010601,2021,10601,Boone County,Illinois,1310,87905,113997
17007010603,2021,10603,Boone County,Illinois,2015,128125,139916
17007010604,2021,10604,Boone County,Illinois,1793,82998,85193
17009970400,2021,970400,Brown County,Illinois,1007,63839,73363
17009970500,2021,970500,Brown County,Illinois,991,58044,65393
17011964700,2021,964700,Bureau County,Illinois,1126,62841,83423
17011964800,2021,964800,Bureau County,Illinois,1242,57024,66871
17011964900,2021,964900,Bureau County,Illinois,1138,49338,62417
17011965000,2021,965000,Bureau County,Illinois,1368,68056,86487
17011965100,2021,965100,Bureau County,Illinois,1577,57470,71933
17011965200,2021,965200,Bureau County,Illinois,1620,55185,64951
17011965300,2021,965300,Bureau County,Illinois,1356,62353,72829
17011965400,2021,965400,Bureau County,Illinois,1746,54360,90134
17011965500,2021,965500,Bureau County,Illinois,1471,62528,76652
17011965600,2021,965600,Bureau County,Illinois,1144,64103,73728
17013951200,2021,951200,Calhoun County,Illinois,623,66397,73424
17013951300,2021,951300,Calhoun County,Illinois,649,96250,103816
17015960100,2021,960100,Carroll County,Illinois,1395,68713,82141
17015960200,2021,960200,Carroll County,Illinois,957,56006,64024
17015960300,2021,960300,Carroll County,Illinois,1432,44207,62164
17015960400,2021,960400,Carroll County,Illinois,806,57571,65960
17015960500,2021,960500,Carroll County,Illinois,1036,61855,74190
17015960600,2021,960600,Carroll County,Illinois,673,56860,74797
17017960100,2021,960100,Cass County,Illinois,903,60027,71547
17017960200,2021,960200,Cass County,Illinois,1020,57500,75264
17017960300,2021,960300,Cass County,Illinois,1090,64954,74765
17017960400,2021,960400,Cass County,Illinois,1062,47155,60570
17017960500,2021,960500,Cass County,Illinois,908,64167,58745
17019000200,2021,200,Champaign County,Illinois,921,25531,31357
17019000301,2021,301,Champaign County,Illinois,2163,5512,14383
17019000302,2021,302,Champaign County,Illinois,1616,9771,22262
17019000401,2021,401,Champaign County,Illinois,543,4476,10140
17019000402,2021,401,Champaign County,Illinois,1140,3416,13273
17019000500,2021,500,Champaign County,Illinois,1847,59701,102222
17019000700,2021,700,Champaign County,Illinois,1392,39173,47342
17019000800,2021,800,Champaign County,Illinois,2930,60946,77753
17019000901,2021,901,Champaign County,Illinois,1867,39673,44794
17019000902,2021,902,Champaign County,Illinois,2893,62228,81901
17019001000,2021,1000,Champaign County,Illinois,2111,62457,94876
17019001100,2021,1100,Champaign County,Illinois,1623,81941,114406
17019001201,2021,1201,Champaign County,Illinois,2953,49476,63116
17019001203,2021,1203,Champaign County,Illinois,1915,79570,97486
17019001204,2021,1204,Champaign County,Illinois,1353,126013,155210
17019001205,2021,1205,Champaign County,Illinois,3269,85141,127761
17019001206,2021,1206,Champaign County,Illinois,893,103125,134335
17019001301,2021,1301,Champaign County,Illinois,2706,69591,84527
17019001302,2021,1302,Champaign County,Illinois,2030,100655,131973
17019001400,2021,1400,Champaign County,Illinois,1590,59698,91002
17019005300,2021,5300,Champaign County,Illinois,2350,21726,26405
17019005401,2021,5401,Champaign County,Illinois,2189,35521,46223
17019005402,2021,5402,Champaign County,Illinois,1715,59452,61031
17019005500,2021,5500,Champaign County,Illinois,2093,59219,86998
17019005601,2021,5601,Champaign County,Illinois,2475,48702,59658
17019005602,2021,5602,Champaign County,Illinois,1216,49125,83789
17019005701,2021,5701,Champaign County,Illinois,2320,44333,69297
17019005702,2021,5702,Champaign County,Illinois,682,124125,125291
17019005800,2021,5800,Champaign County,Illinois,1460,63750,104164
17019005901,2021,5901,Champaign County,Illinois,394,-666666666,29928
17019005902,2021,5902,Champaign County,Illinois,645,14256,19267
17019006000,2021,6000,Champaign County,Illinois,614,24104,42337
17019010100,2021,10100,Champaign County,Illinois,1942,44938,49349
17019010204,2021,10204,Champaign County,Illinois,1993,47421,59030
17019010300,2021,10300,Champaign County,Illinois,1198,36409,44562
17019010400,2021,10400,Champaign County,Illinois,1773,75993,89583
17019010500,2021,10500,Champaign County,Illinois,1589,98407,126754
17019010601,2021,10601,Champaign County,Illinois,2069,104141,118680
17019010603,2021,10603,Champaign County,Illinois,2535,105124,118900
17019010604,2021,10604,Champaign County,Illinois,1197,100871,100231
17019010701,2021,10701,Champaign County,Illinois,1443,94484,96951
17019010702,2021,10702,Champaign County,Illinois,1461,94648,108521
17019010800,2021,10800,Champaign County,Illinois,1676,92929,115127
17019010901,2021,10901,Champaign County,Illinois,2325,78368,96075
17019010902,2021,10902,Champaign County,Illinois,1486,74881,86733
17019011001,2021,11001,Champaign County,Illinois,1219,41948,72083
17019011002,2021,11002,Champaign County,Illinois,1083,66593,109323
17019011100,2021,11100,Champaign County,Illinois,938,25663,32979
17021958100,2021,958100,Christian County,Illinois,1180,68125,79598
17021958200,2021,958200,Christian County,Illinois,1532,64737,84583
17021958300,2021,958300,Christian County,Illinois,1966,41690,52005
17021958400,2021,958400,Christian County,Illinois,1486,53889,69461
17021958500,2021,958500,Christian County,Illinois,1057,33399,45517
17021958600,2021,958600,Christian County,Illinois,949,63641,72044
17021958700,2021,958700,Christian County,Illinois,1419,50724,65958
17021958800,2021,958800,Christian County,Illinois,1091,39816,52142
17021958900,2021,958900,Christian County,Illinois,1051,50025,56090
17021959000,2021,959000,Christian County,Illinois,1836,72115,90303
17023060100,2021,60100,Clark County,Illinois,1733,90338,100049
17023060200,2021,60200,Clark County,Illinois,1738,60119,70845
17023060300,2021,60300,Clark County,Illinois,2186,47941,66286
17023060400,2021,60400,Clark County,Illinois,722,63333,78861
17025971900,2021,971900,Clay County,Illinois,950,58929,67776
17025972000,2021,972000,Clay County,Illinois,1163,49109,59709
17025972100,2021,972100,Clay County,Illinois,2228,51625,66283
17025972200,2021,972200,Clay County,Illinois,1106,65769,105288
17027900100,2021,900100,Clinton County,Illinois,2499,82530,101932
17027900200,2021,900200,Clinton County,Illinois,658,91591,101093
17027900300,2021,900300,Clinton County,Illinois,2800,71795,96296
17027900401,2021,900401,Clinton County,Illinois,543,62031,64773
17027900403,2021,900403,Clinton County,Illinois,1545,58797,90411
17027900404,2021,900404,Clinton County,Illinois,488,72857,74814
17027900500,2021,900500,Clinton County,Illinois,1812,47833,65334
17027900601,2021,900601,Clinton County,Illinois,1171,72139,88686
17027900602,2021,900602,Clinton County,Illinois,2739,87534,101923
17029000100,2021,100,Coles County,Illinois,1165,54028,68139
17029000200,2021,200,Coles County,Illinois,2069,68299,103135
17029000300,2021,300,Coles County,Illinois,2100,47596,75795
17029000400,2021,400,Coles County,Illinois,1464,31066,47365
17029000500,2021,500,Coles County,Illinois,2463,43442,54675
17029000600,2021,600,Coles County,Illinois,1340,72500,90175
17029000701,2021,701,Coles County,Illinois,1236,80464,92063
17029000702,2021,702,Coles County,Illinois,1609,33483,38579
17029000800,2021,800,Coles County,Illinois,606,25489,38450
17029000900,2021,900,Coles County,Illinois,1665,84327,113370
17029001000,2021,1000,Coles County,Illinois,1490,41258,68708
17029001100,2021,1100,Coles County,Illinois,1584,34935,48425
17029001200,2021,1200,Coles County,Illinois,1478,51432,65774
17031010100,2021,10100,Cook County,Illinois,2411,60316,69746
17031010201,2021,10201,Cook County,Illinois,2996,43750,62192
17031010202,2021,10202,Cook County,Illinois,1234,45096,58572
17031010300,2021,10300,Cook County,Illinois,2995,60846,71497
17031010400,2021,10400,Cook County,Illinois,2034,43024,58464
17031010501,2021,10501,Cook County,Illinois,2439,47364,65586
17031010502,2021,10502,Cook County,Illinois,1539,48831,64302
17031010503,2021,10503,Cook County,Illinois,1155,16399,41540
17031010600,2021,10600,Cook County,Illinois,2917,58993,85113
17031010701,2021,10701,Cook County,Illinois,1564,64007,103099
17031010702,2021,10702,Cook County,Illinois,1845,48799,61339
17031020100,2021,20100,Cook County,Illinois,1624,50041,66970
17031020200,2021,20200,Cook County,Illinois,2037,99987,128408
17031020301,2021,20301,Cook County,Illinois,2197,62917,80622
17031020302,2021,20302,Cook County,Illinois,1699,78987,129380
17031020400,2021,20400,Cook County,Illinois,1710,63092,100666
17031020500,2021,20500,Cook County,Illinois,2160,38271,47336
17031020601,2021,20601,Cook County,Illinois,2051,57250,82808
17031020602,2021,20602,Cook County,Illinois,1672,78293,103561
17031020701,2021,20701,Cook County,Illinois,762,83571,107002
17031020702,2021,20702,Cook County,Illinois,2458,55451,73844
17031020801,2021,20801,Cook County,Illinois,2207,57127,79892
17031020802,2021,20802,Cook County,Illinois,2077,57224,84824
17031020901,2021,20901,Cook County,Illinois,2200,47316,66200
17031020902,2021,20902,Cook County,Illinois,1587,42816,54959
17031030101,2021,30101,Cook County,Illinois,2106,40776,59913
17031030102,2021,30102,Cook County,Illinois,1847,47366,65085
17031030103,2021,30102,Cook County,Illinois,1014,54519,75378
17031030104,2021,30104,Cook County,Illinois,987,36318,56029
17031030200,2021,30200,Cook County,Illinois,2550,92260,121631
17031030300,2021,30300,Cook County,Illinois,1493,52382,98369
17031030400,2021,30400,Cook County,Illinois,1285,92650,120158
17031030500,2021,30500,Cook County,Illinois,2965,101063,119636
17031030601,2021,30601,Cook County,Illinois,1921,46250,66938
17031030603,2021,30602,Cook County,Illinois,1414,45263,66379
17031030604,2021,30604,Cook County,Illinois,2127,55093,78057
17031030701,2021,30701,Cook County,Illinois,844,40357,62582
17031030702,2021,30702,Cook County,Illinois,1489,66016,95968
17031030703,2021,30702,Cook County,Illinois,1907,51750,84259
17031030706,2021,30706,Cook County,Illinois,1905,58639,95722
17031030800,2021,30800,Cook County,Illinois,2138,87065,125596
17031030900,2021,30900,Cook County,Illinois,1484,93093,126408
17031031000,2021,31000,Cook County,Illinois,2062,98929,114448
17031031100,2021,31100,Cook County,Illinois,2737,77672,82890
17031031200,2021,31200,Cook County,Illinois,3263,29214,49090
17031031300,2021,31300,Cook County,Illinois,4469,58828,71628
17031031400,2021,31400,Cook County,Illinois,3117,80580,103375
17031031501,2021,31501,Cook County,Illinois,1961,43416,52318
17031031502,2021,31502,Cook County,Illinois,2449,40074,53285
17031031700,2021,31700,Cook County,Illinois,3280,74615,96284
17031031800,2021,31800,Cook County,Illinois,1005,76921,115960
17031031900,2021,31900,Cook County,Illinois,1347,87694,116927
17031032100,2021,32100,Cook County,Illinois,4207,68444,90991
17031040100,2021,40100,Cook County,Illinois,1810,90000,131058
17031040201,2021,40201,Cook County,Illinois,3033,91436,105243
17031040202,2021,40202,Cook County,Illinois,2876,48262,71519
17031040300,2021,40300,Cook County,Illinois,1125,94973,109838
17031040401,2021,40401,Cook County,Illinois,1450,111389,162477
17031040402,2021,40402,Cook County,Illinois,2424,91016,111558
17031040600,2021,40600,Cook County,Illinois,1253,83042,147682
17031040700,2021,40700,Cook County,Illinois,1646,103690,133863
17031040800,2021,40800,Cook County,Illinois,785,94943,135663
17031040900,2021,40900,Cook County,Illinois,1108,76538,113950
17031050100,2021,50100,Cook County,Illinois,1173,119622,166438
17031050200,2021,50200,Cook County,Illinois,2082,134773,225251
17031050300,2021,50300,Cook County,Illinois,1091,149034,190840
17031050500,2021,50500,Cook County,Illinois,2054,132500,221365
17031050600,2021,50600,Cook County,Illinois,1121,105469,181022
17031050700,2021,50700,Cook County,Illinois,692,115787,180433
17031050800,2021,50800,Cook County,Illinois,535,150250,198523
17031050900,2021,50900,Cook County,Illinois,648,121071,179691
17031051000,2021,51000,Cook County,Illinois,707,156898,187591
17031051100,2021,51100,Cook County,Illinois,753,161750,191555
17031051200,2021,51200,Cook County,Illinois,613,154114,209484
17031051300,2021,51300,Cook County,Illinois,1091,199977,240773
17031051400,2021,51400,Cook County,Illinois,981,138250,199278
17031060100,2021,60100,Cook County,Illinois,1346,105875,197459
17031060200,2021,60200,Cook County,Illinois,1101,83854,158376
17031060300,2021,60300,Cook County,Illinois,1216,123750,180416
17031060400,2021,60400,Cook County,Illinois,1614,146111,182267
