unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
17001000100,2021,100,Adams County,Illinois,4652,0,0.0,4652,100.0,4242,91.2,257,5.5,0,0.0,64,1.4,0,0.0,0,0.0,89,1.9
17001000201,2021,200,Adams County,Illinois,2013,35,1.7,1978,98.3,1802,89.5,119,5.9,0,0.0,6,0.3,0,0.0,0,0.0,51,2.5
17001000202,2021,202,Adams County,Illinois,2361,17,0.7,2344,99.3,2121,89.8,94,4.0,0,0.0,2,0.1,0,0.0,0,0.0,127,5.4
17001000400,2021,400,Adams County,Illinois,3063,37,1.2,3026,98.8,2490,81.3,335,10.9,0,0.0,23,0.8,0,0.0,0,0.0,178,5.8
17001000500,2021,500,Adams County,Illinois,1991,88,4.4,1903,95.6,1698,85.3,135,6.8,3,0.2,29,1.5,0,0.0,0,0.0,38,1.9
17001000600,2021,600,Adams County,Illinois,4401,13,0.3,4388,99.7,4098,93.1,150,3.4,0,0.0,21,0.5,4,0.1,0,0.0,115,2.6
17001000700,2021,700,Adams County,Illinois,1106,59,5.3,1047,94.7,936,84.6,101,9.1,0,0.0,4,0.4,0,0.0,0,0.0,6,0.5
17001000800,2021,800,Adams County,Illinois,2780,107,3.8,2673,96.2,2071,74.5,401,14.4,0,0.0,10,0.4,0,0.0,0,0.0,191,6.9
17001000900,2021,900,Adams County,Illinois,2599,60,2.3,2539,97.7,2243,86.3,176,6.8,0,0.0,0,0.0,0,0.0,0,0.0,120,4.6
17001001001,2021,1001,Adams County,Illinois,3463,160,4.6,3303,95.4,3197,92.3,20,0.6,6,0.2,8,0.2,0,0.0,0,0.0,72,2.1
17001001002,2021,1002,Adams County,Illinois,3048,65,2.1,2983,97.9,2680,87.9,63,2.1,0,0.0,47,1.5,0,0.0,0,0.0,193,6.3
17001001100,2021,1100,Adams County,Illinois,8036,89,1.1,7947,98.9,6967,86.7,551,6.9,13,0.2,121,1.5,0,0.0,10,0.1,285,3.5
17001010100,2021,10100,Adams County,Illinois,4546,142,3.1,4404,96.9,4274,94.0,28,0.6,0,0.0,9,0.2,0,0.0,13,0.3,80,1.8
17001010200,2021,10200,Adams County,Illinois,3710,7,0.2,3703,99.8,3654,98.5,0,0.0,1,0.0,4,0.1,0,0.0,15,0.4,29,0.8
17001010301,2021,10301,Adams County,Illinois,2797,0,0.0,2797,100.0,2768,99.0,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,2,0.1
17001010302,2021,10302,Adams County,Illinois,3109,151,4.9,2958,95.1,2889,92.9,0,0.0,0,0.0,26,0.8,0,0.0,0,0.0,43,1.4
17001010400,2021,10400,Adams County,Illinois,3520,25,0.7,3495,99.3,3484,99.0,0,0.0,1,0.0,6,0.2,4,0.1,0,0.0,0,0.0
17001010500,2021,10500,Adams County,Illinois,2934,17,0.6,2917,99.4,2853,97.2,55,1.9,0,0.0,9,0.3,0,0.0,0,0.0,0,0.0
17001010600,2021,10600,Adams County,Illinois,5749,74,1.3,5675,98.7,5552,96.6,50,0.9,0,0.0,31,0.5,0,0.0,0,0.0,42,0.7
17003957600,2021,957600,Alexander County,Illinois,1864,0,0.0,1864,100.0,1499,80.4,299,16.0,0,0.0,1,0.1,0,0.0,0,0.0,65,3.5
17003957700,2021,957700,Alexander County,Illinois,1656,0,0.0,1656,100.0,1390,83.9,254,15.3,4,0.2,0,0.0,0,0.0,0,0.0,8,0.5
17003957800,2021,957800,Alexander County,Illinois,1252,56,4.5,1196,95.5,419,33.5,765,61.1,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0
17003957900,2021,957900,Alexander County,Illinois,716,6,0.8,710,99.2,157,21.9,518,72.3,0,0.0,0,0.0,0,0.0,0,0.0,35,4.9
17005951200,2021,951200,Bond County,Illinois,3114,150,4.8,2964,95.2,2894,92.9,48,1.5,2,0.1,0,0.0,0,0.0,0,0.0,20,0.6
