unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
17001010302,2021,10302,Adams County,Illinois,172,22,115,28,7,2040,20,66,949,454,182,271,98,12.8,66.9,16.3,4.1,1.0,3.2,46.5,22.3,8.9,13.3,4.8
17001010400,2021,10400,Adams County,Illinois,148,6,31,74,37,2456,8,97,756,580,201,555,259,4.1,20.9,50.0,25.0,0.3,3.9,30.8,23.6,8.2,22.6,10.5
17001010500,2021,10500,Adams County,Illinois,102,11,35,23,33,2166,0,73,740,446,128,415,364,10.8,34.3,22.5,32.4,0.0,3.4,34.2,20.6,5.9,19.2,16.8
17001010600,2021,10600,Adams County,Illinois,488,19,175,219,75,4183,66,125,1603,565,339,905,580,3.9,35.9,44.9,15.4,1.6,3.0,38.3,13.5,8.1,21.6,13.9
17003957600,2021,957600,Alexander County,Illinois,131,12,84,35,0,1428,55,154,593,335,142,116,33,9.2,64.1,26.7,0.0,3.9,10.8,41.5,23.5,9.9,8.1,2.3
17003957700,2021,957700,Alexander County,Illinois,61,16,29,16,0,1060,50,62,409,365,79,59,36,26.2,47.5,26.2,0.0,4.7,5.8,38.6,34.4,7.5,5.6,3.4
17003957800,2021,957800,Alexander County,Illinois,133,77,56,0,0,797,33,80,248,180,74,112,70,57.9,42.1,0.0,0.0,4.1,10.0,31.1,22.6,9.3,14.1,8.8
17003957900,2021,957900,Alexander County,Illinois,98,29,0,69,0,534,27,66,191,85,123,16,26,29.6,0.0,70.4,0.0,5.1,12.4,35.8,15.9,23.0,3.0,4.9
17005951200,2021,951200,Bond County,Illinois,172,23,61,83,5,2404,45,111,965,470,374,300,139,13.4,35.5,48.3,2.9,1.9,4.6,40.1,19.6,15.6,12.5,5.8
17005951300,2021,951300,Bond County,Illinois,1192,88,110,962,32,4437,214,510,1007,1371,253,564,518,7.4,9.2,80.7,2.7,4.8,11.5,22.7,30.9,5.7,12.7,11.7
17005951400,2021,951400,Bond County,Illinois,127,4,61,49,13,2123,36,135,815,452,227,334,124,3.1,48.0,38.6,10.2,1.7,6.4,38.4,21.3,10.7,15.7,5.8
17005951500,2021,951500,Bond County,Illinois,208,10,68,107,23,3005,62,232,1129,642,385,325,230,4.8,32.7,51.4,11.1,2.1,7.7,37.6,21.4,12.8,10.8,7.7
17007010101,2021,10101,Boone County,Illinois,505,155,164,158,28,2668,333,454,801,423,176,292,189,30.7,32.5,31.3,5.5,12.5,17.0,30.0,15.9,6.6,10.9,7.1
17007010102,2021,10102,Boone County,Illinois,331,42,249,40,0,2372,335,386,816,559,101,102,73,12.7,75.2,12.1,0.0,14.1,16.3,34.4,23.6,4.3,4.3,3.1
17007010200,2021,10200,Boone County,Illinois,478,27,56,395,0,3776,490,160,1351,901,200,431,243,5.6,11.7,82.6,0.0,13.0,4.2,35.8,23.9,5.3,11.4,6.4
17007010300,2021,10300,Boone County,Illinois,596,157,182,244,13,4802,497,408,1999,1263,283,216,136,26.3,30.5,40.9,2.2,10.3,8.5,41.6,26.3,5.9,4.5,2.8
17007010400,2021,10400,Boone County,Illinois,631,55,85,491,0,5098,213,369,1865,1085,500,595,471,8.7,13.5,77.8,0.0,4.2,7.2,36.6,21.3,9.8,11.7,9.2
17007010501,2021,10501,Boone County,Illinois,519,110,193,127,89,3122,57,22,467,489,387,985,715,21.2,37.2,24.5,17.1,1.8,0.7,15.0,15.7,12.4,31.6,22.9
17007010502,2021,10502,Boone County,Illinois,303,64,76,95,68,3882,83,124,1472,841,422,581,359,21.1,25.1,31.4,22.4,2.1,3.2,37.9,21.7,10.9,15.0,9.2
17007010601,2021,10601,Boone County,Illinois,328,22,226,80,0,2557,163,155,870,577,140,487,165,6.7,68.9,24.4,0.0,6.4,6.1,34.0,22.6,5.5,19.0,6.5
17007010603,2021,10603,Boone County,Illinois,498,28,53,280,137,3942,71,79,833,807,409,1031,712,5.6,10.6,56.2,27.5,1.8,2.0,21.1,20.5,10.4,26.2,18.1
17007010604,2021,10604,Boone County,Illinois,784,60,182,474,68,3194,108,68,1030,822,154,631,381,7.7,23.2,60.5,8.7,3.4,2.1,32.2,25.7,4.8,19.8,11.9
17009970400,2021,970400,Brown County,Illinois,150,15,49,52,34,1620,36,108,776,336,147,198,19,10.0,32.7,34.7,22.7,2.2,6.7,47.9,20.7,9.1,12.2,1.2
17009970500,2021,970500,Brown County,Illinois,453,110,143,187,13,3004,172,577,994,640,237,293,91,24.3,31.6,41.3,2.9,5.7,19.2,33.1,21.3,7.9,9.8,3.0
17011964700,2021,964700,Bureau County,Illinois,237,28,85,117,7,1974,27,157,678,574,221,197,120,11.8,35.9,49.4,3.0,1.4,8.0,34.3,29.1,11.2,10.0,6.1
17011964800,2021,964800,Bureau County,Illinois,218,11,109,93,5,2250,103,100,807,692,165,267,116,5.0,50.0,42.7,2.3,4.6,4.4,35.9,30.8,7.3,11.9,5.2
17011964900,2021,964900,Bureau County,Illinois,256,11,123,35,87,1885,18,129,758,423,179,270,108,4.3,48.0,13.7,34.0,1.0,6.8,40.2,22.4,9.5,14.3,5.7
17011965000,2021,965000,Bureau County,Illinois,263,13,101,149,0,2597,178,245,1005,503,289,252,125,4.9,38.4,56.7,0.0,6.9,9.4,38.7,19.4,11.1,9.7,4.8
17011965100,2021,965100,Bureau County,Illinois,344,27,139,164,14,2732,147,113,1055,767,248,265,137,7.8,40.4,47.7,4.1,5.4,4.1,38.6,28.1,9.1,9.7,5.0
17011965200,2021,965200,Bureau County,Illinois,326,27,180,101,18,2621,127,261,817,698,251,278,189,8.3,55.2,31.0,5.5,4.8,10.0,31.2,26.6,9.6,10.6,7.2
17011965300,2021,965300,Bureau County,Illinois,144,0,71,70,3,2475,13,141,936,468,268,403,246,0.0,49.3,48.6,2.1,0.5,5.7,37.8,18.9,10.8,16.3,9.9
17011965400,2021,965400,Bureau County,Illinois,179,91,7,81,0,2691,28,69,706,611,301,574,402,50.8,3.9,45.3,0.0,1.0,2.6,26.2,22.7,11.2,21.3,14.9
17011965500,2021,965500,Bureau County,Illinois,289,33,87,147,22,2478,31,166,873,612,217,421,158,11.4,30.1,50.9,7.6,1.3,6.7,35.2,24.7,8.8,17.0,6.4
17011965600,2021,965600,Bureau County,Illinois,228,35,90,88,15,2007,35,142,785,532,198,235,80,15.4,39.5,38.6,6.6,1.7,7.1,39.1,26.5,9.9,11.7,4.0
17013951200,2021,951200,Calhoun County,Illinois,146,11,65,69,1,1670,48,127,676,337,274,145,63,7.5,44.5,47.3,0.7,2.9,7.6,40.5,20.2,16.4,8.7,3.8
17013951300,2021,951300,Calhoun County,Illinois,145,35,42,48,20,1659,26,40,676,273,275,226,143,24.1,29.0,33.1,13.8,1.6,2.4,40.7,16.5,16.6,13.6,8.6
17015960100,2021,960100,Carroll County,Illinois,305,39,154,110,2,2476,54,84,902,629,306,321,180,12.8,50.5,36.1,0.7,2.2,3.4,36.4,25.4,12.4,13.0,7.3
17015960200,2021,960200,Carroll County,Illinois,132,36,75,16,5,1592,55,150,617,372,95,213,90,27.3,56.8,12.1,3.8,3.5,9.4,38.8,23.4,6.0,13.4,5.7
17015960300,2021,960300,Carroll County,Illinois,250,0,54,160,36,2309,61,390,693,640,150,281,94,0.0,21.6,64.0,14.4,2.6,16.9,30.0,27.7,6.5,12.2,4.1
17015960400,2021,960400,Carroll County,Illinois,163,4,77,73,9,1423,23,115,532,295,94,252,112,2.5,47.2,44.8,5.5,1.6,8.1,37.4,20.7,6.6,17.7,7.9
17015960500,2021,960500,Carroll County,Illinois,185,27,80,48,30,1721,67,50,649,374,150,317,114,14.6,43.2,25.9,16.2,3.9,2.9,37.7,21.7,8.7,18.4,6.6
17015960600,2021,960600,Carroll County,Illinois,112,14,63,31,4,1873,125,202,735,387,135,252,37,12.5,56.3,27.7,3.6,6.7,10.8,39.2,20.7,7.2,13.5,2.0
17017960100,2021,960100,Cass County,Illinois,173,35,75,59,4,1495,62,92,654,282,148,175,82,20.2,43.4,34.1,2.3,4.1,6.2,43.7,18.9,9.9,11.7,5.5
17017960200,2021,960200,Cass County,Illinois,150,45,66,33,6,1800,29,73,780,326,162,365,65,30.0,44.0,22.0,4.0,1.6,4.1,43.3,18.1,9.0,20.3,3.6
17017960300,2021,960300,Cass County,Illinois,234,21,155,58,0,2029,79,206,861,280,178,335,90,9.0,66.2,24.8,0.0,3.9,10.2,42.4,13.8,8.8,16.5,4.4
17017960400,2021,960400,Cass County,Illinois,255,72,128,49,6,1886,189,168,763,315,95,252,104,28.2,50.2,19.2,2.4,10.0,8.9,40.5,16.7,5.0,13.4,5.5
17017960500,2021,960500,Cass County,Illinois,272,42,115,99,16,1553,207,215,602,288,110,68,63,15.4,42.3,36.4,5.9,13.3,13.8,38.8,18.5,7.1,4.4,4.1
17019000200,2021,200,Champaign County,Illinois,480,38,155,173,114,1270,42,107,443,322,107,152,97,7.9,32.3,36.0,23.8,3.3,8.4,34.9,25.4,8.4,12.0,7.6
17019000301,2021,301,Champaign County,Illinois,5152,174,699,3462,817,647,15,25,130,40,19,127,291,3.4,13.6,67.2,15.9,2.3,3.9,20.1,6.2,2.9,19.6,45.0
17019000302,2021,302,Champaign County,Illinois,1742,28,183,879,652,803,0,34,71,74,97,129,398,1.6,10.5,50.5,37.4,0.0,4.2,8.8,9.2,12.1,16.1,49.6
17019000401,2021,401,Champaign County,Illinois,4832,0,805,3819,208,122,0,0,3,40,0,24,55,0.0,16.7,79.0,4.3,0.0,0.0,2.5,32.8,0.0,19.7,45.1
17019000402,2021,401,Champaign County,Illinois,3098,0,253,2457,388,449,0,0,8,28,0,154,259,0.0,8.2,79.3,12.5,0.0,0.0,1.8,6.2,0.0,34.3,57.7
17019000500,2021,500,Champaign County,Illinois,422,0,185,82,155,2489,15,1,210,401,87,697,1078,0.0,43.8,19.4,36.7,0.6,0.0,8.4,16.1,3.5,28.0,43.3
17019000700,2021,700,Champaign County,Illinois,581,97,75,381,28,2187,74,486,823,384,156,148,116,16.7,12.9,65.6,4.8,3.4,22.2,37.6,17.6,7.1,6.8,5.3
17019000800,2021,800,Champaign County,Illinois,1015,53,409,190,363,4180,69,175,694,713,230,849,1450,5.2,40.3,18.7,35.8,1.7,4.2,16.6,17.1,5.5,20.3,34.7
17019000901,2021,901,Champaign County,Illinois,739,85,318,223,113,2542,117,198,774,866,290,227,70,11.5,43.0,30.2,15.3,4.6,7.8,30.4,34.1,11.4,8.9,2.8
17019000902,2021,902,Champaign County,Illinois,936,3,424,375,134,4503,164,179,786,1055,668,879,772,0.3,45.3,40.1,14.3,3.6,4.0,17.5,23.4,14.8,19.5,17.1
17019001000,2021,1000,Champaign County,Illinois,667,32,298,180,157,3035,0,21,680,485,265,636,948,4.8,44.7,27.0,23.5,0.0,0.7,22.4,16.0,8.7,21.0,31.2
17019001100,2021,1100,Champaign County,Illinois,415,0,55,342,18,2520,11,37,208,464,158,566,1076,0.0,13.3,82.4,4.3,0.4,1.5,8.3,18.4,6.3,22.5,42.7
17019001201,2021,1201,Champaign County,Illinois,879,80,354,307,138,4375,30,269,1107,1035,241,761,932,9.1,40.3,34.9,15.7,0.7,6.1,25.3,23.7,5.5,17.4,21.3
17019001203,2021,1203,Champaign County,Illinois,386,13,242,68,63,3141,32,88,620,678,311,691,721,3.4,62.7,17.6,16.3,1.0,2.8,19.7,21.6,9.9,22.0,23.0
17019001204,2021,1204,Champaign County,Illinois,111,18,27,50,16,2591,10,47,155,428,140,634,1177,16.2,24.3,45.0,14.4,0.4,1.8,6.0,16.5,5.4,24.5,45.4
17019001205,2021,1205,Champaign County,Illinois,850,0,169,202,479,5336,125,306,553,741,104,1293,2214,0.0,19.9,23.8,56.4,2.3,5.7,10.4,13.9,1.9,24.2,41.5
17019001206,2021,1206,Champaign County,Illinois,86,0,4,62,20,1582,6,20,158,221,107,433,637,0.0,4.7,72.1,23.3,0.4,1.3,10.0,14.0,6.8,27.4,40.3
17019001301,2021,1301,Champaign County,Illinois,429,0,12,330,87,4480,0,66,747,514,261,1042,1850,0.0,2.8,76.9,20.3,0.0,1.5,16.7,11.5,5.8,23.3,41.3
17019001302,2021,1302,Champaign County,Illinois,264,41,4,195,24,3425,49,76,572,455,149,827,1297,15.5,1.5,73.9,9.1,1.4,2.2,16.7,13.3,4.4,24.1,37.9
17019001400,2021,1400,Champaign County,Illinois,2958,5,156,2633,164,2550,98,10,225,257,138,692,1130,0.2,5.3,89.0,5.5,3.8,0.4,8.8,10.1,5.4,27.1,44.3
17019005300,2021,5300,Champaign County,Illinois,2511,13,149,1190,1159,1873,47,113,478,329,24,373,509,0.5,5.9,47.4,46.2,2.5,6.0,25.5,17.6,1.3,19.9,27.2
17019005401,2021,5401,Champaign County,Illinois,746,92,118,371,165,2483,81,58,827,480,176,490,371,12.3,15.8,49.7,22.1,3.3,2.3,33.3,19.3,7.1,19.7,14.9
17019005402,2021,5402,Champaign County,Illinois,258,47,109,52,50,3035,236,294,639,850,285,388,343,18.2,42.2,20.2,19.4,7.8,9.7,21.1,28.0,9.4,12.8,11.3
17019005500,2021,5500,Champaign County,Illinois,219,23,33,74,89,3843,163,220,802,790,267,679,922,10.5,15.1,33.8,40.6,4.2,5.7,20.9,20.6,6.9,17.7,24.0
17019005601,2021,5601,Champaign County,Illinois,626,27,93,311,195,3673,34,65,640,538,447,1034,915,4.3,14.9,49.7,31.2,0.9,1.8,17.4,14.6,12.2,28.2,24.9
17019005602,2021,5602,Champaign County,Illinois,477,0,42,92,343,1585,22,38,206,261,113,394,551,0.0,8.8,19.3,71.9,1.4,2.4,13.0,16.5,7.1,24.9,34.8
17019005701,2021,5701,Champaign County,Illinois,449,26,77,13,333,3627,42,45,690,754,229,676,1191,5.8,17.1,2.9,74.2,1.2,1.2,19.0,20.8,6.3,18.6,32.8
17019005702,2021,5702,Champaign County,Illinois,62,0,18,0,44,1303,1,12,149,112,94,395,540,0.0,29.0,0.0,71.0,0.1,0.9,11.4,8.6,7.2,30.3,41.4
17019005800,2021,5800,Champaign County,Illinois,1238,52,113,804,269,2089,0,31,60,162,72,480,1284,4.2,9.1,64.9,21.7,0.0,1.5,2.9,7.8,3.4,23.0,61.5
17019005901,2021,5901,Champaign County,Illinois,2392,0,203,2120,69,161,17,33,8,0,0,10,93,0.0,8.5,88.6,2.9,10.6,20.5,5.0,0.0,0.0,6.2,57.8
17019005902,2021,5902,Champaign County,Illinois,2542,0,230,1985,327,310,0,0,35,34,0,92,149,0.0,9.0,78.1,12.9,0.0,0.0,11.3,11.0,0.0,29.7,48.1
17019006000,2021,6000,Champaign County,Illinois,2299,0,28,2180,91,821,0,0,27,57,5,256,476,0.0,1.2,94.8,4.0,0.0,0.0,3.3,6.9,0.6,31.2,58.0
17019010100,2021,10100,Champaign County,Illinois,272,26,104,93,49,3049,161,307,1000,789,127,240,425,9.6,38.2,34.2,18.0,5.3,10.1,32.8,25.9,4.2,7.9,13.9
17019010204,2021,10204,Champaign County,Illinois,514,75,208,231,0,3241,100,229,1317,813,327,264,191,14.6,40.5,44.9,0.0,3.1,7.1,40.6,25.1,10.1,8.1,5.9
17019010300,2021,10300,Champaign County,Illinois,341,63,188,63,27,1769,13,96,644,569,273,115,59,18.5,55.1,18.5,7.9,0.7,5.4,36.4,32.2,15.4,6.5,3.3
17019010400,2021,10400,Champaign County,Illinois,340,46,152,126,16,3143,15,128,1319,717,325,459,180,13.5,44.7,37.1,4.7,0.5,4.1,42.0,22.8,10.3,14.6,5.7
17019010500,2021,10500,Champaign County,Illinois,279,17,136,109,17,3042,8,79,869,742,369,606,369,6.1,48.7,39.1,6.1,0.3,2.6,28.6,24.4,12.1,19.9,12.1
17019010601,2021,10601,Champaign County,Illinois,373,21,96,221,35,3961,12,5,886,727,460,1223,648,5.6,25.7,59.2,9.4,0.3,0.1,22.4,18.4,11.6,30.9,16.4
17019010603,2021,10603,Champaign County,Illinois,629,108,237,284,0,4364,26,25,755,840,664,1230,824,17.2,37.7,45.2,0.0,0.6,0.6,17.3,19.2,15.2,28.2,18.9
17019010604,2021,10604,Champaign County,Illinois,191,7,141,39,4,1947,16,89,486,527,358,258,213,3.7,73.8,20.4,2.1,0.8,4.6,25.0,27.1,18.4,13.3,10.9
17019010701,2021,10701,Champaign County,Illinois,289,69,42,162,16,2570,11,15,719,636,335,567,287,23.9,14.5,56.1,5.5,0.4,0.6,28.0,24.7,13.0,22.1,11.2
17019010702,2021,10702,Champaign County,Illinois,285,7,33,206,39,2748,19,9,802,653,474,530,261,2.5,11.6,72.3,13.7,0.7,0.3,29.2,23.8,17.2,19.3,9.5
17019010800,2021,10800,Champaign County,Illinois,294,10,178,77,29,2955,25,96,884,779,331,515,325,3.4,60.5,26.2,9.9,0.8,3.2,29.9,26.4,11.2,17.4,11.0
17019010901,2021,10901,Champaign County,Illinois,1185,91,328,629,137,3946,11,76,1369,877,306,842,465,7.7,27.7,53.1,11.6,0.3,1.9,34.7,22.2,7.8,21.3,11.8
17019010902,2021,10902,Champaign County,Illinois,389,49,215,88,37,2602,2,86,839,527,341,529,278,12.6,55.3,22.6,9.5,0.1,3.3,32.2,20.3,13.1,20.3,10.7
17019011001,2021,11001,Champaign County,Illinois,124,13,7,21,83,1620,0,8,148,330,174,481,479,10.5,5.6,16.9,66.9,0.0,0.5,9.1,20.4,10.7,29.7,29.6
17019011002,2021,11002,Champaign County,Illinois,111,0,0,8,103,1614,37,15,114,159,101,548,640,0.0,0.0,7.2,92.8,2.3,0.9,7.1,9.9,6.3,34.0,39.7
17019011100,2021,11100,Champaign County,Illinois,1255,0,50,775,430,765,0,21,41,60,96,211,336,0.0,4.0,61.8,34.3,0.0,2.7,5.4,7.8,12.5,27.6,43.9
17021958100,2021,958100,Christian County,Illinois,186,40,50,59,37,2164,8,68,1100,449,213,259,67,21.5,26.9,31.7,19.9,0.4,3.1,50.8,20.7,9.8,12.0,3.1
17021958200,2021,958200,Christian County,Illinois,270,30,90,106,44,2591,35,218,1252,626,206,172,82,11.1,33.3,39.3,16.3,1.4,8.4,48.3,24.2,8.0,6.6,3.2
17021958300,2021,958300,Christian County,Illinois,225,84,48,51,42,3075,0,144,1486,479,439,337,190,37.3,21.3,22.7,18.7,0.0,4.7,48.3,15.6,14.3,11.0,6.2
17021958400,2021,958400,Christian County,Illinois,241,44,46,48,103,2651,21,208,985,618,255,370,194,18.3,19.1,19.9,42.7,0.8,7.8,37.2,23.3,9.6,14.0,7.3
17021958500,2021,958500,Christian County,Illinois,372,102,172,80,18,1568,88,136,606,274,133,246,85,27.4,46.2,21.5,4.8,5.6,8.7,38.6,17.5,8.5,15.7,5.4
17021958600,2021,958600,Christian County,Illinois,132,23,51,25,33,1574,18,171,487,343,140,337,78,17.4,38.6,18.9,25.0,1.1,10.9,30.9,21.8,8.9,21.4,5.0
17021958700,2021,958700,Christian County,Illinois,440,68,59,303,10,3645,142,515,1207,868,323,393,197,15.5,13.4,68.9,2.3,3.9,14.1,33.1,23.8,8.9,10.8,5.4
17021958800,2021,958800,Christian County,Illinois,166,10,39,70,47,1953,50,190,808,301,248,286,70,6.0,23.5,42.2,28.3,2.6,9.7,41.4,15.4,12.7,14.6,3.6
17021958900,2021,958900,Christian County,Illinois,173,52,76,45,0,1545,71,209,737,234,125,133,36,30.1,43.9,26.0,0.0,4.6,13.5,47.7,15.1,8.1,8.6,2.3
17021959000,2021,959000,Christian County,Illinois,351,52,81,183,35,3495,43,234,1473,550,314,735,146,14.8,23.1,52.1,10.0,1.2,6.7,42.1,15.7,9.0,21.0,4.2
17023060100,2021,60100,Clark County,Illinois,255,23,71,97,64,3188,49,151,1035,430,469,662,392,9.0,27.8,38.0,25.1,1.5,4.7,32.5,13.5,14.7,20.8,12.3
17023060200,2021,60200,Clark County,Illinois,352,112,133,96,11,2886,74,79,1242,477,385,415,214,31.8,37.8,27.3,3.1,2.6,2.7,43.0,16.5,13.3,14.4,7.4
17023060300,2021,60300,Clark County,Illinois,355,61,137,105,52,3526,86,243,1385,748,455,373,236,17.2,38.6,29.6,14.6,2.4,6.9,39.3,21.2,12.9,10.6,6.7
17023060400,2021,60400,Clark County,Illinois,137,6,88,32,11,1268,8,66,395,369,184,211,35,4.4,64.2,23.4,8.0,0.6,5.2,31.2,29.1,14.5,16.6,2.8
17025971900,2021,971900,Clay County,Illinois,107,29,19,32,27,1691,18,178,673,289,261,183,89,27.1,17.8,29.9,25.2,1.1,10.5,39.8,17.1,15.4,10.8,5.3
17025972000,2021,972000,Clay County,Illinois,109,18,67,24,0,2057,114,174,782,525,272,133,57,16.5,61.5,22.0,0.0,5.5,8.5,38.0,25.5,13.2,6.5,2.8
17025972100,2021,972100,Clay County,Illinois,535,61,72,378,24,3663,187,246,1552,738,358,216,366,11.4,13.5,70.7,4.5,5.1,6.7,42.4,20.1,9.8,5.9,10.0
17025972200,2021,972200,Clay County,Illinois,188,3,127,58,0,1899,50,115,640,408,349,309,28,1.6,67.6,30.9,0.0,2.6,6.1,33.7,21.5,18.4,16.3,1.5
17027900100,2021,900100,Clinton County,Illinois,399,67,139,141,52,4418,68,101,1203,805,808,891,542,16.8,34.8,35.3,13.0,1.5,2.3,27.2,18.2,18.3,20.2,12.3
17027900200,2021,900200,Clinton County,Illinois,176,21,44,78,33,1280,63,44,492,288,151,179,63,11.9,25.0,44.3,18.8,4.9,3.4,38.4,22.5,11.8,14.0,4.9
17027900300,2021,900300,Clinton County,Illinois,466,27,48,224,167,4898,145,195,1454,989,998,766,351,5.8,10.3,48.1,35.8,3.0,4.0,29.7,20.2,20.4,15.6,7.2
17027900401,2021,900401,Clinton County,Illinois,65,0,43,9,13,917,11,40,335,196,174,144,17,0.0,66.2,13.8,20.0,1.2,4.4,36.5,21.4,19.0,15.7,1.9
17027900403,2021,900403,Clinton County,Illinois,550,57,339,154,0,2575,90,105,907,426,328,598,121,10.4,61.6,28.0,0.0,3.5,4.1,35.2,16.5,12.7,23.2,4.7
17027900404,2021,900404,Clinton County,Illinois,27,3,24,0,0,958,28,44,367,142,202,123,52,11.1,88.9,0.0,0.0,2.9,4.6,38.3,14.8,21.1,12.8,5.4
17027900500,2021,900500,Clinton County,Illinois,385,140,151,73,21,4536,190,769,1677,963,457,401,79,36.4,39.2,19.0,5.5,4.2,17.0,37.0,21.2,10.1,8.8,1.7
17027900601,2021,900601,Clinton County,Illinois,146,6,40,70,30,1953,95,35,650,349,306,330,188,4.1,27.4,47.9,20.5,4.9,1.8,33.3,17.9,15.7,16.9,9.6
17027900602,2021,900602,Clinton County,Illinois,507,73,180,208,46,4857,129,145,1535,1051,749,927,321,14.4,35.5,41.0,9.1,2.7,3.0,31.6,21.6,15.4,19.1,6.6
17029000100,2021,100,Coles County,Illinois,177,20,90,56,11,1845,46,98,679,469,229,232,92,11.3,50.8,31.6,6.2,2.5,5.3,36.8,25.4,12.4,12.6,5.0
17029000200,2021,200,Coles County,Illinois,347,41,55,251,0,3770,178,160,1025,689,520,805,393,11.8,15.9,72.3,0.0,4.7,4.2,27.2,18.3,13.8,21.4,10.4
17029000300,2021,300,Coles County,Illinois,338,5,151,139,43,3294,52,136,1268,753,455,370,260,1.5,44.7,41.1,12.7,1.6,4.1,38.5,22.9,13.8,11.2,7.9
