unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
08001007801,2021,7801,Adams County,Colorado,1285,37702,42735
08001007802,2021,7802,Adams County,Colorado,1468,46096,55994
08001007900,2021,7900,Adams County,Colorado,2131,52952,80871
08001008000,2021,8000,Adams County,Colorado,1735,60447,77393
08001008100,2021,8100,Adams County,Colorado,716,51034,62055
08001008200,2021,8200,Adams County,Colorado,1590,84240,94515
08001008308,2021,8308,Adams County,Colorado,1826,46595,60335
08001008309,2021,8309,Adams County,Colorado,1173,64082,67206
08001008354,2021,8354,Adams County,Colorado,1412,101250,104885
08001008355,2021,8355,Adams County,Colorado,1787,54845,69920
08001008401,2021,8401,Adams County,Colorado,1972,88286,100682
08001008402,2021,8402,Adams County,Colorado,1626,114276,121709
08001008505,2021,8505,Adams County,Colorado,2211,81701,86580
08001008506,2021,8506,Adams County,Colorado,2745,43804,70951
08001008507,2021,8507,Adams County,Colorado,2043,92614,97992
08001008508,2021,8508,Adams County,Colorado,1845,72263,87079
08001008524,2021,8524,Adams County,Colorado,2880,126406,132991
08001008526,2021,8526,Adams County,Colorado,2744,98283,113923
08001008533,2021,8533,Adams County,Colorado,3100,74717,83869
08001008534,2021,8534,Adams County,Colorado,1496,92368,108548
08001008535,2021,8535,Adams County,Colorado,1529,100662,98120
08001008536,2021,8536,Adams County,Colorado,1437,126424,133986
08001008538,2021,8538,Adams County,Colorado,3132,131231,146446
08001008540,2021,8540,Adams County,Colorado,2812,132986,138210
08001008544,2021,8544,Adams County,Colorado,1787,131083,148011
08001008545,2021,8545,Adams County,Colorado,2131,120612,122741
08001008546,2021,8546,Adams County,Colorado,1484,90517,107860
08001008547,2021,8547,Adams County,Colorado,1107,99479,150324
08001008548,2021,8548,Adams County,Colorado,570,104063,108409
08001008549,2021,8549,Adams County,Colorado,1251,110324,116703
08001008550,2021,8550,Adams County,Colorado,2639,96935,107837
08001008551,2021,8551,Adams County,Colorado,547,157526,164911
08001008552,2021,8552,Adams County,Colorado,1638,85093,91487
08001008553,2021,8553,Adams County,Colorado,1756,130163,133260
08001008554,2021,8554,Adams County,Colorado,1043,73018,82749
08001008555,2021,8555,Adams County,Colorado,2283,63292,70169
08001008556,2021,8556,Adams County,Colorado,2291,88292,115545
08001008557,2021,8557,Adams County,Colorado,270,129100,172274
08001008558,2021,8558,Adams County,Colorado,1201,130660,152828
08001008559,2021,8559,Adams County,Colorado,2431,89926,100456
08001008560,2021,8560,Adams County,Colorado,685,153819,189662
08001008561,2021,8561,Adams County,Colorado,1802,126071,156193
08001008562,2021,8562,Adams County,Colorado,1575,117434,132836
08001008563,2021,8563,Adams County,Colorado,1425,108899,104852
08001008564,2021,8564,Adams County,Colorado,384,67600,72954
08001008565,2021,8565,Adams County,Colorado,2271,66339,98058
08001008603,2021,8603,Adams County,Colorado,709,42440,54455
08001008604,2021,8604,Adams County,Colorado,1244,72125,81832
08001008605,2021,8605,Adams County,Colorado,1395,83987,99970
08001008606,2021,8606,Adams County,Colorado,2494,62241,83419
08001008705,2021,8705,Adams County,Colorado,1651,60724,71195
08001008706,2021,8706,Adams County,Colorado,1891,47098,57908
08001008709,2021,8709,Adams County,Colorado,2725,44532,62533
08001008801,2021,8801,Adams County,Colorado,1484,56490,70119
08001008802,2021,8802,Adams County,Colorado,1265,61402,72283
08001008901,2021,8901,Adams County,Colorado,786,84527,81357
08001009001,2021,9001,Adams County,Colorado,1686,56250,66667
08001009003,2021,9003,Adams County,Colorado,1516,107531,108889
08001009004,2021,9004,Adams County,Colorado,1900,65514,75035
08001009101,2021,9101,Adams County,Colorado,1545,80168,90021
08001009103,2021,9103,Adams County,Colorado,1203,55846,63365
08001009104,2021,9104,Adams County,Colorado,2033,80215,83064
08001009202,2021,9202,Adams County,Colorado,1421,57121,69297
08001009203,2021,9203,Adams County,Colorado,2042,62656,62898
08001009204,2021,9204,Adams County,Colorado,2583,73633,83015
08001009206,2021,9206,Adams County,Colorado,1108,69167,95047
08001009207,2021,9207,Adams County,Colorado,1484,76486,89822
08001009304,2021,9304,Adams County,Colorado,2227,67705,92637
08001009306,2021,9306,Adams County,Colorado,1282,64503,82099
08001009307,2021,9307,Adams County,Colorado,1222,68929,75722
08001009308,2021,9308,Adams County,Colorado,1503,64417,78116
08001009309,2021,9309,Adams County,Colorado,1623,50602,73550
08001009310,2021,9310,Adams County,Colorado,1855,67006,73824
08001009316,2021,9316,Adams County,Colorado,2228,51821,64869
08001009318,2021,9318,Adams County,Colorado,2554,47785,52639
08001009319,2021,9319,Adams County,Colorado,905,44506,60283
08001009320,2021,9320,Adams County,Colorado,1388,44602,52884
08001009321,2021,9321,Adams County,Colorado,1396,61226,71770
08001009322,2021,9322,Adams County,Colorado,1628,66695,76188
