unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
08001008556,2021,8556,Adams County,Colorado,295,34,155,106,0,4077,66,194,1125,1099,382,845,366,11.5,52.5,35.9,0.0,1.6,4.8,27.6,27.0,9.4,20.7,9.0,2291,88292,115545,5912,2055,34.8,3857,65.2,3548,60.0,34,0.6,0,0.0,238,4.0,0,0.0,0,0.0,37,0.6
08001008557,2021,8557,Adams County,Colorado,0,0,0,0,0,738,0,24,275,149,52,178,60,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,3.3,37.3,20.2,7.0,24.1,8.1,270,129100,172274,925,269,29.1,656,70.9,567,61.3,7,0.8,0,0.0,10,1.1,0,0.0,0,0.0,72,7.8
08001008558,2021,8558,Adams County,Colorado,204,36,142,0,26,2444,37,37,477,668,197,794,234,17.6,69.6,0.0,12.7,1.5,1.5,19.5,27.3,8.1,32.5,9.6,1201,130660,152828,3977,2087,52.5,1890,47.5,1373,34.5,106,2.7,119,3.0,15,0.4,0,0.0,0,0.0,277,7.0
08001008559,2021,8559,Adams County,Colorado,570,39,183,267,81,4682,163,288,1587,1160,577,587,320,6.8,32.1,46.8,14.2,3.5,6.2,33.9,24.8,12.3,12.5,6.8,2431,89926,100456,8057,3224,40.0,4833,60.0,3786,47.0,433,5.4,15,0.2,286,3.5,70,0.9,0,0.0,243,3.0
08001008560,2021,8560,Adams County,Colorado,60,25,28,0,7,1455,5,77,194,269,219,474,217,41.7,46.7,0.0,11.7,0.3,5.3,13.3,18.5,15.1,32.6,14.9,685,153819,189662,2195,336,15.3,1859,84.7,1816,82.7,0,0.0,0,0.0,27,1.2,0,0.0,0,0.0,16,0.7
08001008561,2021,8561,Adams County,Colorado,331,33,82,162,54,3750,8,115,688,804,371,1108,656,10.0,24.8,48.9,16.3,0.2,3.1,18.3,21.4,9.9,29.5,17.5,1802,126071,156193,4649,834,17.9,3815,82.1,3378,72.7,113,2.4,0,0.0,311,6.7,0,0.0,0,0.0,13,0.3
08001008562,2021,8562,Adams County,Colorado,254,32,88,88,46,3408,171,110,804,876,293,755,399,12.6,34.6,34.6,18.1,5.0,3.2,23.6,25.7,8.6,22.2,11.7,1575,117434,132836,5312,1633,30.7,3679,69.3,3134,59.0,109,2.1,12,0.2,201,3.8,0,0.0,0,0.0,223,4.2
08001008563,2021,8563,Adams County,Colorado,227,103,119,5,0,2694,55,197,640,466,357,568,411,45.4,52.4,2.2,0.0,2.0,7.3,23.8,17.3,13.3,21.1,15.3,1425,108899,104852,4414,1236,28.0,3178,72.0,2563,58.1,54,1.2,16,0.4,219,5.0,0,0.0,0,0.0,326,7.4
08001008564,2021,8564,Adams County,Colorado,11,0,0,11,0,828,8,63,280,244,86,135,12,0.0,0.0,100.0,0.0,1.0,7.6,33.8,29.5,10.4,16.3,1.4,384,67600,72954,1400,426,30.4,974,69.6,930,66.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,3.1
08001008565,2021,8565,Adams County,Colorado,409,77,156,119,57,4717,258,387,1591,892,461,738,390,18.8,38.1,29.1,13.9,5.5,8.2,33.7,18.9,9.8,15.6,8.3,2271,66339,98058,7493,3525,47.0,3968,53.0,3399,45.4,177,2.4,9,0.1,200,2.7,0,0.0,0,0.0,183,2.4
08001008603,2021,8603,Adams County,Colorado,160,13,104,43,0,1231,214,40,537,293,62,68,17,8.1,65.0,26.9,0.0,17.4,3.2,43.6,23.8,5.0,5.5,1.4,709,42440,54455,1991,1171,58.8,820,41.2,758,38.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,3.1
08001008604,2021,8604,Adams County,Colorado,608,110,357,133,8,3649,56,451,1450,882,388,314,108,18.1,58.7,21.9,1.3,1.5,12.4,39.7,24.2,10.6,8.6,3.0,1244,72125,81832,5472,2148,39.3,3324,60.7,2685,49.1,520,9.5,40,0.7,39,0.7,0,0.0,13,0.2,27,0.5
08001008605,2021,8605,Adams County,Colorado,257,39,89,100,29,2777,168,123,898,766,147,467,208,15.2,34.6,38.9,11.3,6.0,4.4,32.3,27.6,5.3,16.8,7.5,1395,83987,99970,3998,959,24.0,3039,76.0,2735,68.4,32,0.8,17,0.4,102,2.6,0,0.0,7,0.2,146,3.7
08001008606,2021,8606,Adams County,Colorado,470,67,171,232,0,4315,209,611,1577,877,537,324,180,14.3,36.4,49.4,0.0,4.8,14.2,36.5,20.3,12.4,7.5,4.2,2494,62241,83419,6083,2027,33.3,4056,66.7,3802,62.5,25,0.4,16,0.3,47,0.8,51,0.8,0,0.0,115,1.9
08001008705,2021,8705,Adams County,Colorado,477,134,252,80,11,3616,543,346,1853,511,186,164,13,28.1,52.8,16.8,2.3,15.0,9.6,51.2,14.1,5.1,4.5,0.4,1651,60724,71195,6400,5086,79.5,1314,20.5,1040,16.3,140,2.2,17,0.3,18,0.3,0,0.0,0,0.0,99,1.5
08001008706,2021,8706,Adams County,Colorado,510,112,165,211,22,3538,367,552,1481,713,124,237,64,22.0,32.4,41.4,4.3,10.4,15.6,41.9,20.2,3.5,6.7,1.8,1891,47098,57908,5882,3889,66.1,1993,33.9,1472,25.0,499,8.5,1,0.0,0,0.0,0,0.0,0,0.0,21,0.4
08001008709,2021,8709,Adams County,Colorado,624,156,269,199,0,4608,665,1048,1258,651,236,717,33,25.0,43.1,31.9,0.0,14.4,22.7,27.3,14.1,5.1,15.6,0.7,2725,44532,62533,7696,4850,63.0,2846,37.0,2003,26.0,721,9.4,58,0.8,39,0.5,0,0.0,0,0.0,25,0.3
08001008801,2021,8801,Adams County,Colorado,372,153,135,84,0,3250,674,630,1106,354,305,171,10,41.1,36.3,22.6,0.0,20.7,19.4,34.0,10.9,9.4,5.3,0.3,1484,56490,70119,5416,4018,74.2,1398,25.8,1286,23.7,98,1.8,0,0.0,0,0.0,0,0.0,0,0.0,14,0.3
08001008802,2021,8802,Adams County,Colorado,430,140,179,101,10,2865,478,397,926,464,121,424,55,32.6,41.6,23.5,2.3,16.7,13.9,32.3,16.2,4.2,14.8,1.9,1265,61402,72283,4863,3576,73.5,1287,26.5,1076,22.1,78,1.6,12,0.2,66,1.4,10,0.2,0,0.0,45,0.9
08001008901,2021,8901,Adams County,Colorado,400,98,170,120,12,1576,187,501,462,200,120,50,56,24.5,42.5,30.0,3.0,11.9,31.8,29.3,12.7,7.6,3.2,3.6,786,84527,81357,2732,2061,75.4,671,24.6,593,21.7,16,0.6,8,0.3,31,1.1,0,0.0,0,0.0,23,0.8
08001009001,2021,9001,Adams County,Colorado,663,148,237,251,27,3072,498,218,1199,572,293,192,100,22.3,35.7,37.9,4.1,16.2,7.1,39.0,18.6,9.5,6.3,3.3,1686,56250,66667,4806,2382,49.6,2424,50.4,2056,42.8,55,1.1,0,0.0,172,3.6,0,0.0,14,0.3,127,2.6
08001009003,2021,9003,Adams County,Colorado,334,111,22,180,21,3417,431,351,1022,782,467,300,64,33.2,6.6,53.9,6.3,12.6,10.3,29.9,22.9,13.7,8.8,1.9,1516,107531,108889,4584,2708,59.1,1876,40.9,1456,31.8,78,1.7,0,0.0,190,4.1,0,0.0,0,0.0,152,3.3
08001009004,2021,9004,Adams County,Colorado,575,51,338,169,17,2987,233,255,1016,762,314,274,133,8.9,58.8,29.4,3.0,7.8,8.5,34.0,25.5,10.5,9.2,4.5,1900,65514,75035,5093,3511,68.9,1582,31.1,1439,28.3,75,1.5,0,0.0,56,1.1,0,0.0,0,0.0,12,0.2
08001009101,2021,9101,Adams County,Colorado,213,36,74,103,0,3069,154,285,1156,598,315,409,152,16.9,34.7,48.4,0.0,5.0,9.3,37.7,19.5,10.3,13.3,5.0,1545,80168,90021,4506,2382,52.9,2124,47.1,2042,45.3,0,0.0,0,0.0,10,0.2,0,0.0,0,0.0,72,1.6
08001009103,2021,9103,Adams County,Colorado,394,0,231,148,15,2330,343,279,578,619,188,250,73,0.0,58.6,37.6,3.8,14.7,12.0,24.8,26.6,8.1,10.7,3.1,1203,55846,63365,4485,2941,65.6,1544,34.4,1262,28.1,22,0.5,225,5.0,14,0.3,0,0.0,0,0.0,21,0.5
08001009104,2021,9104,Adams County,Colorado,707,168,351,161,27,3822,501,406,1078,566,401,701,169,23.8,49.6,22.8,3.8,13.1,10.6,28.2,14.8,10.5,18.3,4.4,2033,80215,83064,6441,4317,67.0,2124,33.0,1878,29.2,40,0.6,0,0.0,111,1.7,0,0.0,15,0.2,80,1.2
08001009202,2021,9202,Adams County,Colorado,318,16,236,66,0,2712,307,304,1059,564,155,247,76,5.0,74.2,20.8,0.0,11.3,11.2,39.0,20.8,5.7,9.1,2.8,1421,57121,69297,4557,3297,72.4,1260,27.6,990,21.7,100,2.2,0,0.0,86,1.9,0,0.0,0,0.0,84,1.8
08001009203,2021,9203,Adams County,Colorado,966,418,312,193,43,3057,277,193,1185,801,235,298,68,43.3,32.3,20.0,4.5,9.1,6.3,38.8,26.2,7.7,9.7,2.2,2042,62656,62898,5614,3750,66.8,1864,33.2,1428,25.4,68,1.2,18,0.3,161,2.9,0,0.0,0,0.0,189,3.4
08001009204,2021,9204,Adams County,Colorado,819,101,330,235,153,4587,283,324,1106,896,422,1131,425,12.3,40.3,28.7,18.7,6.2,7.1,24.1,19.5,9.2,24.7,9.3,2583,73633,83015,6928,1794,25.9,5134,74.1,4073,58.8,215,3.1,0,0.0,516,7.4,0,0.0,0,0.0,330,4.8
08001009206,2021,9206,Adams County,Colorado,148,25,53,59,11,1821,51,78,367,380,180,506,259,16.9,35.8,39.9,7.4,2.8,4.3,20.2,20.9,9.9,27.8,14.2,1108,69167,95047,2587,562,21.7,2025,78.3,1514,58.5,9,0.3,0,0.0,311,12.0,0,0.0,0,0.0,191,7.4
08001009207,2021,9207,Adams County,Colorado,404,30,166,193,15,3452,106,354,1095,1000,224,567,106,7.4,41.1,47.8,3.7,3.1,10.3,31.7,29.0,6.5,16.4,3.1,1484,76486,89822,4782,2905,60.7,1877,39.3,1270,26.6,0,0.0,0,0.0,458,9.6,0,0.0,29,0.6,120,2.5
08001009304,2021,9304,Adams County,Colorado,563,19,83,412,49,3715,124,188,1115,1259,337,509,183,3.4,14.7,73.2,8.7,3.3,5.1,30.0,33.9,9.1,13.7,4.9,2227,67705,92637,5590,2199,39.3,3391,60.7,2768,49.5,0,0.0,44,0.8,375,6.7,5,0.1,57,1.0,142,2.5
08001009306,2021,9306,Adams County,Colorado,385,167,109,85,24,2452,112,239,771,572,322,340,96,43.4,28.3,22.1,6.2,4.6,9.7,31.4,23.3,13.1,13.9,3.9,1282,64503,82099,3620,1996,55.1,1624,44.9,1438,39.7,1,0.0,0,0.0,11,0.3,171,4.7,0,0.0,3,0.1
08001009307,2021,9307,Adams County,Colorado,336,58,159,95,24,2368,262,184,695,394,251,386,196,17.3,47.3,28.3,7.1,11.1,7.8,29.3,16.6,10.6,16.3,8.3,1222,68929,75722,3461,1924,55.6,1537,44.4,1397,40.4,40,1.2,3,0.1,18,0.5,0,0.0,43,1.2,36,1.0
08001009308,2021,9308,Adams County,Colorado,300,120,104,47,29,3226,306,277,1135,933,396,138,41,40.0,34.7,15.7,9.7,9.5,8.6,35.2,28.9,12.3,4.3,1.3,1503,64417,78116,4706,3094,65.7,1612,34.3,1430,30.4,0,0.0,126,2.7,0,0.0,0,0.0,13,0.3,43,0.9
08001009309,2021,9309,Adams County,Colorado,555,196,218,130,11,2705,298,433,643,594,293,382,62,35.3,39.3,23.4,2.0,11.0,16.0,23.8,22.0,10.8,14.1,2.3,1623,50602,73550,4421,2549,57.7,1872,42.3,1246,28.2,30,0.7,0,0.0,509,11.5,0,0.0,0,0.0,87,2.0
08001009310,2021,9310,Adams County,Colorado,495,222,252,21,0,3917,382,344,1482,859,286,408,156,44.8,50.9,4.2,0.0,9.8,8.8,37.8,21.9,7.3,10.4,4.0,1855,67006,73824,7097,4693,66.1,2404,33.9,1794,25.3,259,3.6,37,0.5,85,1.2,42,0.6,18,0.3,169,2.4
08001009316,2021,9316,Adams County,Colorado,691,117,392,182,0,4222,982,636,1316,832,219,176,61,16.9,56.7,26.3,0.0,23.3,15.1,31.2,19.7,5.2,4.2,1.4,2228,51821,64869,7147,5368,75.1,1779,24.9,1563,21.9,59,0.8,28,0.4,0,0.0,0,0.0,63,0.9,66,0.9
08001009318,2021,9318,Adams County,Colorado,637,62,277,163,135,3735,270,636,1330,665,216,443,175,9.7,43.5,25.6,21.2,7.2,17.0,35.6,17.8,5.8,11.9,4.7,2554,47785,52639,6662,3643,54.7,3019,45.3,2452,36.8,265,4.0,0,0.0,110,1.7,0,0.0,0,0.0,192,2.9
08001009319,2021,9319,Adams County,Colorado,190,58,50,76,6,1779,294,341,453,308,102,195,86,30.5,26.3,40.0,3.2,16.5,19.2,25.5,17.3,5.7,11.0,4.8,905,44506,60283,2814,1719,61.1,1095,38.9,1017,36.1,0,0.0,2,0.1,24,0.9,0,0.0,21,0.7,31,1.1
08001009320,2021,9320,Adams County,Colorado,425,183,115,108,19,2028,152,332,738,300,159,318,29,43.1,27.1,25.4,4.5,7.5,16.4,36.4,14.8,7.8,15.7,1.4,1388,44602,52884,3002,1708,56.9,1294,43.1,1132,37.7,25,0.8,0,0.0,115,3.8,0,0.0,8,0.3,14,0.5
