unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
25027732001,2019,732001,Worcester County,Massachusetts,471,169,179,96,27,1711,247,244,516,309,113,137,145,35.9,38.0,20.4,5.7,14.4,14.3,30.2,18.1,6.6,8.0,8.5
25027732002,2019,732002,Worcester County,Massachusetts,473,11,93,187,182,3588,134,207,1089,410,273,827,648,2.3,19.7,39.5,38.5,3.7,5.8,30.4,11.4,7.6,23.0,18.1
25027732201,2019,732201,Worcester County,Massachusetts,113,0,39,23,51,2199,142,119,524,350,137,508,419,0.0,34.5,20.4,45.1,6.5,5.4,23.8,15.9,6.2,23.1,19.1
25027732202,2019,732202,Worcester County,Massachusetts,301,84,81,73,63,2661,115,186,849,405,261,564,281,27.9,26.9,24.3,20.9,4.3,7.0,31.9,15.2,9.8,21.2,10.6
25027732203,2019,732203,Worcester County,Massachusetts,479,43,255,95,86,2082,106,202,575,307,195,421,276,9.0,53.2,19.8,18.0,5.1,9.7,27.6,14.7,9.4,20.2,13.3
25027732301,2019,732301,Worcester County,Massachusetts,313,14,140,113,46,3281,19,108,1167,617,299,841,230,4.5,44.7,36.1,14.7,0.6,3.3,35.6,18.8,9.1,25.6,7.0
25027732302,2019,732302,Worcester County,Massachusetts,249,39,60,105,45,2834,130,254,1104,492,255,507,92,15.7,24.1,42.2,18.1,4.6,9.0,39.0,17.4,9.0,17.9,3.2
25027732400,2019,732400,Worcester County,Massachusetts,938,154,308,458,18,4313,423,462,1475,1022,400,334,197,16.4,32.8,48.8,1.9,9.8,10.7,34.2,23.7,9.3,7.7,4.6
25027732500,2019,732500,Worcester County,Massachusetts,269,62,111,96,0,1045,73,272,280,212,52,105,51,23.0,41.3,35.7,0.0,7.0,26.0,26.8,20.3,5.0,10.0,4.9
25027732600,2019,732600,Worcester County,Massachusetts,220,1,55,138,26,2587,141,407,755,459,313,285,227,0.5,25.0,62.7,11.8,5.5,15.7,29.2,17.7,12.1,11.0,8.8
25027732700,2019,732700,Worcester County,Massachusetts,324,28,107,159,30,2919,232,550,888,446,302,427,74,8.6,33.0,49.1,9.3,7.9,18.8,30.4,15.3,10.3,14.6,2.5
25027732801,2019,732801,Worcester County,Massachusetts,289,61,81,63,84,3939,13,382,856,450,460,1108,670,21.1,28.0,21.8,29.1,0.3,9.7,21.7,11.4,11.7,28.1,17.0
25027732802,2019,732802,Worcester County,Massachusetts,390,25,263,72,30,2805,94,166,812,500,407,540,286,6.4,67.4,18.5,7.7,3.4,5.9,28.9,17.8,14.5,19.3,10.2
25027732901,2019,732901,Worcester County,Massachusetts,963,157,367,360,79,4467,257,573,1560,802,243,738,294,16.3,38.1,37.4,8.2,5.8,12.8,34.9,18.0,5.4,16.5,6.6
25027732902,2019,732902,Worcester County,Massachusetts,2791,0,1128,1606,57,36,0,0,10,7,0,14,5,0.0,40.4,57.5,2.0,0.0,0.0,27.8,19.4,0.0,38.9,13.9
25027733000,2019,733000,Worcester County,Massachusetts,345,129,133,71,12,2441,163,480,891,397,195,153,162,37.4,38.6,20.6,3.5,6.7,19.7,36.5,16.3,8.0,6.3,6.6
25027733101,2019,733101,Worcester County,Massachusetts,167,13,25,66,63,1640,64,118,543,360,194,265,96,7.8,15.0,39.5,37.7,3.9,7.2,33.1,22.0,11.8,16.2,5.9
25027733102,2019,733102,Worcester County,Massachusetts,202,70,36,63,33,1549,46,122,487,355,134,302,103,34.7,17.8,31.2,16.3,3.0,7.9,31.4,22.9,8.7,19.5,6.6
25027735100,2019,735100,Worcester County,Massachusetts,812,78,333,258,143,4609,58,331,1355,933,522,889,521,9.6,41.0,31.8,17.6,1.3,7.2,29.4,20.2,11.3,19.3,11.3
25027735200,2019,735200,Worcester County,Massachusetts,569,32,260,250,27,3260,91,163,898,964,297,620,227,5.6,45.7,43.9,4.7,2.8,5.0,27.5,29.6,9.1,19.0,7.0
25027736100,2019,736100,Worcester County,Massachusetts,233,52,45,107,29,1874,50,79,575,344,129,431,266,22.3,19.3,45.9,12.4,2.7,4.2,30.7,18.4,6.9,23.0,14.2
25027736200,2019,736200,Worcester County,Massachusetts,229,16,71,102,40,2783,9,101,832,443,363,642,393,7.0,31.0,44.5,17.5,0.3,3.6,29.9,15.9,13.0,23.1,14.1
25027736300,2019,736300,Worcester County,Massachusetts,129,20,37,18,54,1787,29,81,566,264,131,477,239,15.5,28.7,14.0,41.9,1.6,4.5,31.7,14.8,7.3,26.7,13.4
25027736400,2019,736400,Worcester County,Massachusetts,250,16,105,68,61,2407,44,89,528,317,265,733,431,6.4,42.0,27.2,24.4,1.8,3.7,21.9,13.2,11.0,30.5,17.9
25027736500,2019,736500,Worcester County,Massachusetts,346,53,178,80,35,3298,52,110,899,635,304,843,455,15.3,51.4,23.1,10.1,1.6,3.3,27.3,19.3,9.2,25.6,13.8
25027737100,2019,737100,Worcester County,Massachusetts,433,46,98,113,176,3608,13,135,914,872,457,557,660,10.6,22.6,26.1,40.6,0.4,3.7,25.3,24.2,12.7,15.4,18.3
25027737200,2019,737200,Worcester County,Massachusetts,147,8,58,18,63,1443,38,159,442,284,144,279,97,5.4,39.5,12.2,42.9,2.6,11.0,30.6,19.7,10.0,19.3,6.7
25027737300,2019,737300,Worcester County,Massachusetts,492,31,212,172,77,4851,102,252,1718,839,318,978,644,6.3,43.1,35.0,15.7,2.1,5.2,35.4,17.3,6.6,20.2,13.3
25027738100,2019,738100,Worcester County,Massachusetts,219,18,36,76,89,3206,15,168,676,425,272,851,799,8.2,16.4,34.7,40.6,0.5,5.2,21.1,13.3,8.5,26.5,24.9
25027738201,2019,738201,Worcester County,Massachusetts,234,31,57,104,42,2902,77,129,584,474,197,855,586,13.2,24.4,44.4,17.9,2.7,4.4,20.1,16.3,6.8,29.5,20.2
25027738202,2019,738202,Worcester County,Massachusetts,382,0,123,149,110,4725,33,119,868,625,416,1563,1101,0.0,32.2,39.0,28.8,0.7,2.5,18.4,13.2,8.8,33.1,23.3
25027739100,2019,739100,Worcester County,Massachusetts,1017,194,323,218,282,6668,177,151,901,713,466,2169,2091,19.1,31.8,21.4,27.7,2.7,2.3,13.5,10.7,7.0,32.5,31.4
25027739200,2019,739200,Worcester County,Massachusetts,438,87,194,98,59,4750,237,146,1028,620,403,1329,987,19.9,44.3,22.4,13.5,5.0,3.1,21.6,13.1,8.5,28.0,20.8
25027739300,2019,739300,Worcester County,Massachusetts,198,0,92,60,46,2747,15,24,388,391,289,817,823,0.0,46.5,30.3,23.2,0.5,0.9,14.1,14.2,10.5,29.7,30.0
25027739400,2019,739400,Worcester County,Massachusetts,664,49,181,176,258,6122,140,100,1156,757,515,1710,1744,7.4,27.3,26.5,38.9,2.3,1.6,18.9,12.4,8.4,27.9,28.5
25027739500,2019,739500,Worcester County,Massachusetts,613,64,152,193,204,5467,201,65,987,576,235,1596,1807,10.4,24.8,31.5,33.3,3.7,1.2,18.1,10.5,4.3,29.2,33.1
25027740101,2019,740101,Worcester County,Massachusetts,455,38,153,158,106,4132,36,47,514,465,282,1433,1355,8.4,33.6,34.7,23.3,0.9,1.1,12.4,11.3,6.8,34.7,32.8
25027740102,2019,740102,Worcester County,Massachusetts,351,25,88,126,112,4011,32,41,554,406,326,1403,1249,7.1,25.1,35.9,31.9,0.8,1.0,13.8,10.1,8.1,35.0,31.1
25027740200,2019,740200,Worcester County,Massachusetts,263,10,28,136,89,2281,84,106,369,350,134,693,545,3.8,10.6,51.7,33.8,3.7,4.6,16.2,15.3,5.9,30.4,23.9
25027741101,2019,741101,Worcester County,Massachusetts,285,81,40,29,135,3129,21,23,450,354,167,1172,942,28.4,14.0,10.2,47.4,0.7,0.7,14.4,11.3,5.3,37.5,30.1
25027741102,2019,741102,Worcester County,Massachusetts,430,82,106,141,101,3629,107,109,428,486,116,1429,954,19.1,24.7,32.8,23.5,2.9,3.0,11.8,13.4,3.2,39.4,26.3
25027742300,2019,742300,Worcester County,Massachusetts,195,6,37,115,37,2935,80,87,629,321,199,950,669,3.1,19.0,59.0,19.0,2.7,3.0,21.4,10.9,6.8,32.4,22.8
25027742401,2019,742401,Worcester County,Massachusetts,323,41,80,65,137,3532,71,9,436,282,200,1102,1432,12.7,24.8,20.1,42.4,2.0,0.3,12.3,8.0,5.7,31.2,40.5
25027742402,2019,742402,Worcester County,Massachusetts,110,12,12,75,11,2735,12,67,266,228,58,1043,1061,10.9,10.9,68.2,10.0,0.4,2.4,9.7,8.3,2.1,38.1,38.8
