unique_id,year,tract_number,county_name,state_name,Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
25001010100,2019,10100,Barnstable County,Massachusetts,2973,124,4.2,2849,95.8,2662,89.5,57,1.9,0,0.0,35,1.2,0,0.0,0,0.0,95,3.2
25001010206,2019,10206,Barnstable County,Massachusetts,3617,44,1.2,3573,98.8,3226,89.2,70,1.9,0,0.0,120,3.3,0,0.0,35,1.0,122,3.4
25001010208,2019,10208,Barnstable County,Massachusetts,1122,17,1.5,1105,98.5,1066,95.0,38,3.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1
25001010304,2019,10304,Barnstable County,Massachusetts,2394,20,0.8,2374,99.2,2187,91.4,27,1.1,0,0.0,134,5.6,0,0.0,0,0.0,26,1.1
25001010306,2019,10306,Barnstable County,Massachusetts,2507,23,0.9,2484,99.1,2298,91.7,56,2.2,23,0.9,17,0.7,0,0.0,48,1.9,42,1.7
25001010400,2019,10400,Barnstable County,Massachusetts,3066,63,2.1,3003,97.9,2736,89.2,207,6.8,0,0.0,60,2.0,0,0.0,0,0.0,0,0.0
25001010500,2019,10500,Barnstable County,Massachusetts,2742,46,1.7,2696,98.3,2687,98.0,3,0.1,0,0.0,6,0.2,0,0.0,0,0.0,0,0.0
25001010600,2019,10600,Barnstable County,Massachusetts,3108,111,3.6,2997,96.4,2883,92.8,78,2.5,0,0.0,0,0.0,0,0.0,0,0.0,36,1.2
25001010700,2019,10700,Barnstable County,Massachusetts,2911,25,0.9,2886,99.1,2809,96.5,33,1.1,0,0.0,19,0.7,0,0.0,0,0.0,25,0.9
25001010800,2019,10800,Barnstable County,Massachusetts,4390,6,0.1,4384,99.9,4247,96.7,67,1.5,0,0.0,0,0.0,0,0.0,0,0.0,70,1.6
25001010900,2019,10900,Barnstable County,Massachusetts,5447,210,3.9,5237,96.1,5069,93.1,22,0.4,0,0.0,57,1.0,0,0.0,0,0.0,89,1.6
25001011002,2019,11002,Barnstable County,Massachusetts,4059,188,4.6,3871,95.4,3574,88.1,67,1.7,0,0.0,19,0.5,0,0.0,168,4.1,43,1.1
25001011100,2019,11100,Barnstable County,Massachusetts,4767,22,0.5,4745,99.5,4700,98.6,0,0.0,0,0.0,33,0.7,12,0.3,0,0.0,0,0.0
25001011200,2019,11200,Barnstable County,Massachusetts,3321,62,1.9,3259,98.1,2871,86.4,310,9.3,0,0.0,0,0.0,0,0.0,7,0.2,71,2.1
25001011300,2019,11300,Barnstable County,Massachusetts,2551,7,0.3,2544,99.7,2421,94.9,0,0.0,0,0.0,51,2.0,0,0.0,21,0.8,51,2.0
25001011400,2019,11400,Barnstable County,Massachusetts,2970,73,2.5,2897,97.5,2723,91.7,33,1.1,84,2.8,57,1.9,0,0.0,0,0.0,0,0.0
25001011500,2019,11500,Barnstable County,Massachusetts,3545,3,0.1,3542,99.9,3285,92.7,172,4.9,0,0.0,4,0.1,0,0.0,0,0.0,81,2.3
25001011600,2019,11600,Barnstable County,Massachusetts,3001,151,5.0,2850,95.0,2484,82.8,318,10.6,0,0.0,13,0.4,0,0.0,7,0.2,28,0.9
25001011700,2019,11700,Barnstable County,Massachusetts,1872,63,3.4,1809,96.6,1742,93.1,31,1.7,0,0.0,8,0.4,9,0.5,14,0.7,5,0.3
25001011801,2019,11801,Barnstable County,Massachusetts,2311,0,0.0,2311,100.0,2311,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25001011802,2019,11802,Barnstable County,Massachusetts,4162,102,2.5,4060,97.5,3855,92.6,8,0.2,0,0.0,139,3.3,0,0.0,0,0.0,58,1.4
25001012001,2019,12001,Barnstable County,Massachusetts,5705,134,2.3,5571,97.7,5402,94.7,8,0.1,0,0.0,80,1.4,0,0.0,15,0.3,66,1.2
25001012002,2019,12002,Barnstable County,Massachusetts,2643,81,3.1,2562,96.9,2316,87.6,21,0.8,0,0.0,49,1.9,0,0.0,30,1.1,146,5.5
