unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
25001013900,2018,13900,Barnstable County,Massachusetts,484,0,221,139,124,3777,36,54,1055,778,396,796,662,0.0,45.7,28.7,25.6,1.0,1.4,27.9,20.6,10.5,21.1,17.5
25001014002,2018,14002,Barnstable County,Massachusetts,405,31,161,159,54,3396,39,35,900,789,414,685,534,7.7,39.8,39.3,13.3,1.1,1.0,26.5,23.2,12.2,20.2,15.7
25001014100,2018,14100,Barnstable County,Massachusetts,121,0,49,51,21,467,0,0,108,156,14,132,57,0.0,40.5,42.1,17.4,0.0,0.0,23.1,33.4,3.0,28.3,12.2
25001014300,2018,14300,Barnstable County,Massachusetts,246,0,25,108,113,3120,4,26,508,492,182,1048,860,0.0,10.2,43.9,45.9,0.1,0.8,16.3,15.8,5.8,33.6,27.6
25001014402,2018,14402,Barnstable County,Massachusetts,522,101,106,208,107,5024,129,180,1175,1034,522,1184,800,19.3,20.3,39.8,20.5,2.6,3.6,23.4,20.6,10.4,23.6,15.9
25001014500,2018,14500,Barnstable County,Massachusetts,492,61,327,80,24,3983,35,325,1472,892,270,525,464,12.4,66.5,16.3,4.9,0.9,8.2,37.0,22.4,6.8,13.2,11.6
25001014600,2018,14600,Barnstable County,Massachusetts,312,19,107,129,57,3204,54,269,884,465,308,685,539,6.1,34.3,41.3,18.3,1.7,8.4,27.6,14.5,9.6,21.4,16.8
25001014700,2018,14700,Barnstable County,Massachusetts,194,16,44,101,33,2648,34,95,687,468,257,580,527,8.2,22.7,52.1,17.0,1.3,3.6,25.9,17.7,9.7,21.9,19.9
25001014800,2018,14800,Barnstable County,Massachusetts,137,15,30,44,48,2994,42,142,664,472,239,702,733,10.9,21.9,32.1,35.0,1.4,4.7,22.2,15.8,8.0,23.4,24.5
25001014900,2018,14900,Barnstable County,Massachusetts,122,15,17,30,60,3077,14,97,328,299,84,939,1316,12.3,13.9,24.6,49.2,0.5,3.2,10.7,9.7,2.7,30.5,42.8
25001015001,2018,15001,Barnstable County,Massachusetts,417,12,185,126,94,3130,151,76,752,769,335,682,365,2.9,44.4,30.2,22.5,4.8,2.4,24.0,24.6,10.7,21.8,11.7
25001015002,2018,15002,Barnstable County,Massachusetts,114,0,43,23,48,3315,42,65,863,691,427,767,460,0.0,37.7,20.2,42.1,1.3,2.0,26.0,20.8,12.9,23.1,13.9
25001015100,2018,15100,Barnstable County,Massachusetts,265,27,119,99,20,2529,0,29,602,531,371,613,383,10.2,44.9,37.4,7.5,0.0,1.1,23.8,21.0,14.7,24.2,15.1
25001015200,2018,15200,Barnstable County,Massachusetts,168,28,32,95,13,1749,0,16,320,259,165,628,361,16.7,19.0,56.5,7.7,0.0,0.9,18.3,14.8,9.4,35.9,20.6
25001015300,2018,15300,Barnstable County,Massachusetts,208,29,18,62,99,2207,105,105,1035,414,192,253,103,13.9,8.7,29.8,47.6,4.8,4.8,46.9,18.8,8.7,11.5,4.7
25001990000,2018,990000,Barnstable County,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
25003900100,2018,900100,Berkshire County,Massachusetts,280,104,62,75,39,2217,166,277,712,432,184,282,164,37.1,22.1,26.8,13.9,7.5,12.5,32.1,19.5,8.3,12.7,7.4
25003900200,2018,900200,Berkshire County,Massachusetts,552,47,182,249,74,2982,114,312,927,791,353,306,179,8.5,33.0,45.1,13.4,3.8,10.5,31.1,26.5,11.8,10.3,6.0
25003900300,2018,900300,Berkshire County,Massachusetts,313,0,207,74,32,1944,48,89,638,606,187,317,59,0.0,66.1,23.6,10.2,2.5,4.6,32.8,31.2,9.6,16.3,3.0
25003900400,2018,900400,Berkshire County,Massachusetts,345,115,93,88,49,3554,219,127,1316,716,456,405,315,33.3,27.0,25.5,14.2,6.2,3.6,37.0,20.1,12.8,11.4,8.9
25003900500,2018,900500,Berkshire County,Massachusetts,135,15,92,28,0,2671,43,91,669,516,210,691,451,11.1,68.1,20.7,0.0,1.6,3.4,25.0,19.3,7.9,25.9,16.9
25003900600,2018,900600,Berkshire County,Massachusetts,282,38,172,61,11,2399,176,400,829,465,128,277,124,13.5,61.0,21.6,3.9,7.3,16.7,34.6,19.4,5.3,11.5,5.2
25003900700,2018,900700,Berkshire County,Massachusetts,162,21,72,37,32,2187,28,106,834,369,369,320,161,13.0,44.4,22.8,19.8,1.3,4.8,38.1,16.9,16.9,14.6,7.4
25003900800,2018,900800,Berkshire County,Massachusetts,257,42,79,136,0,3576,29,67,777,520,396,1037,750,16.3,30.7,52.9,0.0,0.8,1.9,21.7,14.5,11.1,29.0,21.0
25003900900,2018,900900,Berkshire County,Massachusetts,478,50,230,126,72,3676,123,220,839,673,558,730,533,10.5,48.1,26.4,15.1,3.3,6.0,22.8,18.3,15.2,19.9,14.5
25003901100,2018,901100,Berkshire County,Massachusetts,285,85,90,74,36,2720,51,276,893,341,321,514,324,29.8,31.6,26.0,12.6,1.9,10.1,32.8,12.5,11.8,18.9,11.9
25003911100,2018,911100,Berkshire County,Massachusetts,123,9,66,28,20,2236,19,78,456,370,318,638,357,7.3,53.7,22.8,16.3,0.8,3.5,20.4,16.5,14.2,28.5,16.0
25003912100,2018,912100,Berkshire County,Massachusetts,347,63,98,147,39,5142,16,197,1333,1214,564,1191,627,18.2,28.2,42.4,11.2,0.3,3.8,25.9,23.6,11.0,23.2,12.2
25003913100,2018,913100,Berkshire County,Massachusetts,433,60,73,202,98,3880,63,101,902,517,319,1134,844,13.9,16.9,46.7,22.6,1.6,2.6,23.2,13.3,8.2,29.2,21.8
25003914100,2018,914100,Berkshire County,Massachusetts,423,86,189,111,37,4192,146,260,1132,1016,417,620,601,20.3,44.7,26.2,8.7,3.5,6.2,27.0,24.2,9.9,14.8,14.3
25003920101,2018,920101,Berkshire County,Massachusetts,1411,12,51,1332,16,2331,22,147,227,188,164,573,1010,0.9,3.6,94.4,1.1,0.9,6.3,9.7,8.1,7.0,24.6,43.3
25003920102,2018,920102,Berkshire County,Massachusetts,1133,72,70,919,72,1732,7,100,339,265,70,384,567,6.4,6.2,81.1,6.4,0.4,5.8,19.6,15.3,4.0,22.2,32.7
25003921300,2018,921300,Berkshire County,Massachusetts,1251,75,114,931,131,2706,186,354,901,322,203,429,311,6.0,9.1,74.4,10.5,6.9,13.1,33.3,11.9,7.5,15.9,11.5
25003921400,2018,921400,Berkshire County,Massachusetts,107,23,31,38,15,997,38,93,428,174,91,111,62,21.5,29.0,35.5,14.0,3.8,9.3,42.9,17.5,9.1,11.1,6.2
25003921500,2018,921500,Berkshire County,Massachusetts,278,0,171,84,23,2052,89,206,647,387,161,324,238,0.0,61.5,30.2,8.3,4.3,10.0,31.5,18.9,7.8,15.8,11.6
25003922100,2018,922100,Berkshire County,Massachusetts,187,18,121,28,20,1828,31,137,744,280,277,236,123,9.6,64.7,15.0,10.7,1.7,7.5,40.7,15.3,15.2,12.9,6.7
25003922200,2018,922200,Berkshire County,Massachusetts,220,22,52,130,16,2787,65,238,1250,420,160,368,286,10.0,23.6,59.1,7.3,2.3,8.5,44.9,15.1,5.7,13.2,10.3
25003922300,2018,922300,Berkshire County,Massachusetts,118,22,29,60,7,1588,57,154,451,349,107,317,153,18.6,24.6,50.8,5.9,3.6,9.7,28.4,22.0,6.7,20.0,9.6
25003923100,2018,923100,Berkshire County,Massachusetts,256,102,89,65,0,2494,34,120,872,568,275,409,216,39.8,34.8,25.4,0.0,1.4,4.8,35.0,22.8,11.0,16.4,8.7
25003924100,2018,924100,Berkshire County,Massachusetts,108,0,7,73,28,1624,99,37,372,277,119,368,352,0.0,6.5,67.6,25.9,6.1,2.3,22.9,17.1,7.3,22.7,21.7
25003925100,2018,925100,Berkshire County,Massachusetts,787,151,233,403,0,4755,123,268,1451,705,405,817,986,19.2,29.6,51.2,0.0,2.6,5.6,30.5,14.8,8.5,17.2,20.7
25003926100,2018,926100,Berkshire County,Massachusetts,233,6,85,129,13,2484,18,146,924,370,223,414,389,2.6,36.5,55.4,5.6,0.7,5.9,37.2,14.9,9.0,16.7,15.7
25003931100,2018,931100,Berkshire County,Massachusetts,117,25,38,49,5,1277,16,73,468,248,110,226,136,21.4,32.5,41.9,4.3,1.3,5.7,36.6,19.4,8.6,17.7,10.6
25003931300,2018,931300,Berkshire County,Massachusetts,121,3,61,55,2,1102,55,84,473,191,82,150,67,2.5,50.4,45.5,1.7,5.0,7.6,42.9,17.3,7.4,13.6,6.1
25003931400,2018,931400,Berkshire County,Massachusetts,110,12,32,46,20,1322,4,63,471,202,167,254,161,10.9,29.1,41.8,18.2,0.3,4.8,35.6,15.3,12.6,19.2,12.2
25003932200,2018,932200,Berkshire County,Massachusetts,76,13,46,14,3,1944,28,94,592,385,216,309,320,17.1,60.5,18.4,3.9,1.4,4.8,30.5,19.8,11.1,15.9,16.5
25003932300,2018,932300,Berkshire County,Massachusetts,94,7,47,27,13,1446,0,100,504,224,124,264,230,7.4,50.0,28.7,13.8,0.0,6.9,34.9,15.5,8.6,18.3,15.9
25003933200,2018,933200,Berkshire County,Massachusetts,52,3,26,23,0,1015,47,16,202,152,70,255,273,5.8,50.0,44.2,0.0,4.6,1.6,19.9,15.0,6.9,25.1,26.9
25003933300,2018,933300,Berkshire County,Massachusetts,34,2,6,26,0,1093,14,72,284,167,91,231,234,5.9,17.6,76.5,0.0,1.3,6.6,26.0,15.3,8.3,21.1,21.4
25003933400,2018,933400,Berkshire County,Massachusetts,134,37,44,42,11,1905,18,113,565,348,178,356,327,27.6,32.8,31.3,8.2,0.9,5.9,29.7,18.3,9.3,18.7,17.2
25003934200,2018,934200,Berkshire County,Massachusetts,46,1,9,31,5,905,7,29,205,124,57,227,256,2.2,19.6,67.4,10.9,0.8,3.2,22.7,13.7,6.3,25.1,28.3
25003934300,2018,934300,Berkshire County,Massachusetts,59,2,33,11,13,1658,40,36,317,284,131,406,444,3.4,55.9,18.6,22.0,2.4,2.2,19.1,17.1,7.9,24.5,26.8
25003935100,2018,935100,Berkshire County,Massachusetts,110,19,20,36,35,2014,21,59,588,250,211,457,428,17.3,18.2,32.7,31.8,1.0,2.9,29.2,12.4,10.5,22.7,21.3
25003935200,2018,935200,Berkshire County,Massachusetts,438,23,292,63,60,3488,55,124,1110,852,446,591,310,5.3,66.7,14.4,13.7,1.6,3.6,31.8,24.4,12.8,16.9,8.9
25003935300,2018,935300,Berkshire County,Massachusetts,354,82,122,105,45,3023,179,313,1108,570,125,470,258,23.2,34.5,29.7,12.7,5.9,10.4,36.7,18.9,4.1,15.5,8.5
25005600100,2018,600100,Bristol County,Massachusetts,317,9,98,132,78,2925,83,81,694,480,238,750,599,2.8,30.9,41.6,24.6,2.8,2.8,23.7,16.4,8.1,25.6,20.5
25005600202,2018,600202,Bristol County,Massachusetts,445,39,132,233,41,3617,53,188,921,618,411,919,507,8.8,29.7,52.4,9.2,1.5,5.2,25.5,17.1,11.4,25.4,14.0
25005600203,2018,600203,Bristol County,Massachusetts,385,90,160,71,64,3955,33,56,666,618,404,1416,762,23.4,41.6,18.4,16.6,0.8,1.4,16.8,15.6,10.2,35.8,19.3
25005600204,2018,600204,Bristol County,Massachusetts,304,60,69,88,87,2613,63,79,538,390,312,706,525,19.7,22.7,28.9,28.6,2.4,3.0,20.6,14.9,11.9,27.0,20.1
25005610100,2018,610100,Bristol County,Massachusetts,447,76,38,278,55,4021,39,36,755,798,301,1014,1078,17.0,8.5,62.2,12.3,1.0,0.9,18.8,19.8,7.5,25.2,26.8
25005610202,2018,610202,Bristol County,Massachusetts,377,12,110,124,131,3623,64,50,685,628,297,1159,740,3.2,29.2,32.9,34.7,1.8,1.4,18.9,17.3,8.2,32.0,20.4
25005610203,2018,610203,Bristol County,Massachusetts,460,111,103,82,164,4792,14,51,993,552,471,1490,1221,24.1,22.4,17.8,35.7,0.3,1.1,20.7,11.5,9.8,31.1,25.5
25005610204,2018,610204,Bristol County,Massachusetts,555,70,110,216,159,3761,0,102,561,544,391,1352,811,12.6,19.8,38.9,28.6,0.0,2.7,14.9,14.5,10.4,35.9,21.6
25005611101,2018,611101,Bristol County,Massachusetts,472,45,219,116,92,3657,57,127,865,742,523,959,384,9.5,46.4,24.6,19.5,1.6,3.5,23.7,20.3,14.3,26.2,10.5
25005611102,2018,611102,Bristol County,Massachusetts,2139,57,464,1445,173,2546,21,100,518,489,253,706,459,2.7,21.7,67.6,8.1,0.8,3.9,20.3,19.2,9.9,27.7,18.0
25005611201,2018,611201,Bristol County,Massachusetts,168,54,47,24,43,1973,17,65,512,299,191,606,283,32.1,28.0,14.3,25.6,0.9,3.3,26.0,15.2,9.7,30.7,14.3
25005611202,2018,611202,Bristol County,Massachusetts,653,65,276,232,80,4445,43,140,1402,932,253,1172,503,10.0,42.3,35.5,12.3,1.0,3.1,31.5,21.0,5.7,26.4,11.3
25005612100,2018,612100,Bristol County,Massachusetts,405,65,79,161,100,3273,76,129,1110,455,302,827,374,16.0,19.5,39.8,24.7,2.3,3.9,33.9,13.9,9.2,25.3,11.4
25005612200,2018,612200,Bristol County,Massachusetts,507,144,85,202,76,6731,76,342,1574,1227,649,1653,1210,28.4,16.8,39.8,15.0,1.1,5.1,23.4,18.2,9.6,24.6,18.0
25005613100,2018,613100,Bristol County,Massachusetts,656,69,235,232,120,4986,377,328,1490,970,565,835,421,10.5,35.8,35.4,18.3,7.6,6.6,29.9,19.5,11.3,16.7,8.4
25005613300,2018,613300,Bristol County,Massachusetts,286,79,32,116,59,5364,165,183,1674,1121,539,1218,464,27.6,11.2,40.6,20.6,3.1,3.4,31.2,20.9,10.0,22.7,8.7
25005613400,2018,613400,Bristol County,Massachusetts,319,102,57,59,101,2435,71,190,534,526,280,651,183,32.0,17.9,18.5,31.7,2.9,7.8,21.9,21.6,11.5,26.7,7.5
25005613600,2018,613600,Bristol County,Massachusetts,390,67,151,156,16,2818,300,260,1044,681,167,225,141,17.2,38.7,40.0,4.1,10.6,9.2,37.0,24.2,5.9,8.0,5.0
25005613700,2018,613700,Bristol County,Massachusetts,268,45,76,112,35,3030,212,299,1065,634,202,388,230,16.8,28.4,41.8,13.1,7.0,9.9,35.1,20.9,6.7,12.8,7.6
25005613800,2018,613800,Bristol County,Massachusetts,367,46,152,158,11,3239,244,257,1365,744,314,222,93,12.5,41.4,43.1,3.0,7.5,7.9,42.1,23.0,9.7,6.9,2.9
25005613901,2018,613901,Bristol County,Massachusetts,112,18,50,26,18,1884,159,194,616,368,167,259,121,16.1,44.6,23.2,16.1,8.4,10.3,32.7,19.5,8.9,13.7,6.4
25005613902,2018,613902,Bristol County,Massachusetts,382,44,142,150,46,3648,363,342,1160,789,335,423,236,11.5,37.2,39.3,12.0,10.0,9.4,31.8,21.6,9.2,11.6,6.5
25005614000,2018,614000,Bristol County,Massachusetts,332,62,139,86,45,2947,295,408,1004,543,326,278,93,18.7,41.9,25.9,13.6,10.0,13.8,34.1,18.4,11.1,9.4,3.2
25005614101,2018,614101,Bristol County,Massachusetts,663,162,244,159,98,4631,400,252,1666,854,571,624,264,24.4,36.8,24.0,14.8,8.6,5.4,36.0,18.4,12.3,13.5,5.7
25005614102,2018,614102,Bristol County,Massachusetts,579,84,209,186,100,4906,428,537,1394,957,347,951,292,14.5,36.1,32.1,17.3,8.7,10.9,28.4,19.5,7.1,19.4,6.0
25005615100,2018,615100,Bristol County,Massachusetts,763,43,170,321,229,5404,137,155,1866,1080,593,723,850,5.6,22.3,42.1,30.0,2.5,2.9,34.5,20.0,11.0,13.4,15.7
25005616100,2018,616100,Bristol County,Massachusetts,537,62,89,294,92,4589,62,121,1495,806,574,901,630,11.5,16.6,54.7,17.1,1.4,2.6,32.6,17.6,12.5,19.6,13.7
25005617101,2018,617101,Bristol County,Massachusetts,452,68,109,241,34,3586,121,143,1002,682,432,856,350,15.0,24.1,53.3,7.5,3.4,4.0,27.9,19.0,12.0,23.9,9.8
25005617102,2018,617102,Bristol County,Massachusetts,189,27,42,92,28,3164,174,160,1054,533,338,623,282,14.3,22.2,48.7,14.8,5.5,5.1,33.3,16.8,10.7,19.7,8.9
25005630101,2018,630101,Bristol County,Massachusetts,139,0,19,58,62,2019,89,89,697,377,94,363,310,0.0,13.7,41.7,44.6,4.4,4.4,34.5,18.7,4.7,18.0,15.4
25005630102,2018,630102,Bristol County,Massachusetts,298,37,137,113,11,3133,201,162,1019,723,245,563,220,12.4,46.0,37.9,3.7,6.4,5.2,32.5,23.1,7.8,18.0,7.0
25005630200,2018,630200,Bristol County,Massachusetts,498,97,112,174,115,5366,53,221,928,1035,585,1617,927,19.5,22.5,34.9,23.1,1.0,4.1,17.3,19.3,10.9,30.1,17.3
25005630300,2018,630300,Bristol County,Massachusetts,688,145,307,195,41,5929,112,228,1303,1271,630,1419,966,21.1,44.6,28.3,6.0,1.9,3.8,22.0,21.4,10.6,23.9,16.3
25005630400,2018,630400,Bristol County,Massachusetts,251,26,95,120,10,3664,93,56,889,759,267,964,636,10.4,37.8,47.8,4.0,2.5,1.5,24.3,20.7,7.3,26.3,17.4
25005631100,2018,631100,Bristol County,Massachusetts,547,66,155,233,93,5482,153,453,1873,1265,404,931,403,12.1,28.3,42.6,17.0,2.8,8.3,34.2,23.1,7.4,17.0,7.4
25005631200,2018,631200,Bristol County,Massachusetts,415,19,185,144,67,5578,227,295,1645,978,637,1255,541,4.6,44.6,34.7,16.1,4.1,5.3,29.5,17.5,11.4,22.5,9.7
25005631300,2018,631300,Bristol County,Massachusetts,377,25,129,187,36,3414,77,117,814,750,356,952,348,6.6,34.2,49.6,9.5,2.3,3.4,23.8,22.0,10.4,27.9,10.2
25005631400,2018,631400,Bristol County,Massachusetts,229,94,54,35,46,1996,184,274,768,318,135,178,139,41.0,23.6,15.3,20.1,9.2,13.7,38.5,15.9,6.8,8.9,7.0
25005631500,2018,631500,Bristol County,Massachusetts,252,54,72,63,63,2058,125,157,619,412,195,425,125,21.4,28.6,25.0,25.0,6.1,7.6,30.1,20.0,9.5,20.7,6.1
